direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0119216250022873,0.043758500018157,0.043758500018157,48.3205536250025,space,48.27081025001826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-211,1,random_dot,,
right,right,0.0,0.0,0.0,right,1.0,5.836225125007331,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,48.38020229199901,,,,,,,,,48.36051729199244,48.43034662501304,49.49201445799554,49.21937279199483,49.22018091700738,49.49201445799554,49.49201445799554,49.49201445799554,54.21814645800623,55.33646479199524,right,1.0,5.836225125007331,,55.34574616700411,55.456263792002574,55.840213832998415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-211,1,random_dot,,
left,left,1.0,1.0,0.0,left,1.0,5.491931208001915,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,55.85164054200868,,,,,,,,,55.840694957994856,55.934807208017446,56.727379749994725,56.71895870799199,56.719573458016384,56.727379749994725,56.727379749994725,56.727379749994725,61.718252999999095,62.22582095800317,left,1.0,5.491931208001915,,62.22593287500786,62.23939208299271,62.72407408300205,62.73494454199681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-211,1,random_dot,,
left,left,2.0,0.0,1.0,right,0.0,4.66763991699554,,,,,,1.0,0.0,2.0,0.0,,,,,,,,,62.73494454199681,,,,,,,,,62.72439516699524,62.824555333005264,63.617694917018525,63.60826316699968,63.60874454199802,63.617694917018525,63.617694917018525,63.617694917018525,,68.2960517500178,right,0.0,4.66763991699554,,68.30131425001309,68.30730470799608,68.79092770800344,68.80173820801429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-211,1,random_dot,,
right,right,3.0,1.0,1.0,left,0.0,5.716818291984964,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,68.80173820801429,,,,,,,,,68.791314083006,69.59166199999163,70.39322412500042,70.38564670798951,70.38608145801118,70.39322412500042,70.39322412500042,70.39322412500042,75.38500891701551,76.12019916699501,left,0.0,5.716818291984964,,76.12034195801243,76.12933991700993,76.61887012500665,76.62474716699217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-211,1,random_dot,,
left,left,4.0,0.0,2.0,right,0.0,5.483978625008604,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,76.62474716699217,,,,,,,,,76.61926258300082,76.96836554200854,77.76044758301578,77.75259445799747,77.75307274999795,77.76044758301578,77.76044758301578,77.76044758301578,82.75163691700436,83.25410241700592,right,0.0,5.483978625008604,,83.25425200001337,83.2632571250142,83.75233566699899,83.75815937499283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-211,1,random_dot,,
right,right,5.0,1.0,2.0,right,1.0,5.397693832986988,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,83.75815937499283,,,,,,,,,83.75272845799918,84.5518879579904,85.3451604169968,85.33585375000257,85.33631849999074,85.3451604169968,85.3451604169968,85.3451604169968,90.3352221249952,90.75385445801658,right,1.0,5.397693832986988,,90.75725383299869,90.76650820800567,91.2525596670166,91.25832004199036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-211,1,random_dot,,
left,left,6.0,0.0,3.0,left,1.0,6.054174499993678,,,,,,3.0,0.0,6.0,0.0,,,,,,,,,91.25832004199036,,,,,,,,,91.25296437501676,92.05198812499292,92.8438849580125,92.83590783301042,92.83637179201467,92.8438849580125,92.8438849580125,92.8438849580125,97.83495741701336,98.90416645799996,left,1.0,6.054174499993678,,98.90430570801254,98.9134257500118,99.40312520801672,99.4096319579985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-211,1,random_dot,,
right,right,7.0,1.0,3.0,left,0.0,3.1491976249963045,,,,,,3.0,1.0,7.0,1.0,,,,,,,,,99.4096319579985,,,,,,,,,99.40363395799068,99.50229545799084,100.29415104200598,100.2860027080169,100.2864787080034,100.29415104200598,100.29415104200598,100.29415104200598,,103.45316887501394,left,0.0,3.1491976249963045,,103.45652758301004,103.46569216699572,103.95262450000156,103.95814337499904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-211,1,random_dot,,
left,left,8.0,0.0,4.0,right,0.0,5.413918459002161,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,103.95814337499904,,,,,,,,,103.95306470801006,104.30204645800404,105.094724124996,105.08636462499273,105.08692033300758,105.094724124996,105.094724124996,105.094724124996,110.08503620800911,110.51135275000706,right,0.0,5.413918459002161,,110.51150608301396,110.52107145800257,111.00810529201408,111.01872370799538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-211,1,random_dot,,
