direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 86
right,right,9.0,1.0,4.0,right,1.0,1.1367846250032017,,,,,,4.0,1.0,9.0,1.0,,,,,,,,,34.47325329200248,,,,,,,,,34.46862133400282,35.27266912500272,36.06782554200254,36.05673200000092,36.05720866699994,36.06782554200254,36.06782554200254,36.06782554200254,37.20926012500058,right,1.0,1.1367846250032017,,37.212079125001765,37.21968133400151,37.706735709001805,37.71804558400254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-181,1,random_dot,,
left,left,10.0,0.0,5.0,left,1.0,1.826211750001676,,,,,,5.0,0.0,10.0,0.0,,,,,,,,,37.71804558400254,,,,,,,,,37.707209792002686,37.80673804199978,38.60080900000321,38.59056404200237,38.59103900000264,38.60080900000321,38.60080900000321,38.60080900000321,40.43590437500097,left,1.0,1.826211750001676,,40.43604166700243,40.44333962500241,40.9348064170008,40.93996933400194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-181,1,random_dot,,
right,right,11.0,1.0,5.0,left,0.0,0.684164750000491,,,,,,5.0,1.0,11.0,1.0,,,,,,,,,40.93996933400194,,,,,,,,,40.93535350000093,42.13493187499989,42.92661183400196,42.9184891670011,42.919278750003286,42.92661183400196,42.92661183400196,42.92661183400196,43.61893187500027,left,0.0,0.684164750000491,,43.62268312500237,43.62956425000084,44.11836608400336,44.123880667000776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-181,1,random_dot,,
right,right,12.0,0.0,6.0,right,1.0,0.6247214999966673,,,,,,6.0,0.0,12.0,1.0,,,,,,,,,44.123880667000776,,,,,,,,,44.11905641700287,44.90728141700311,45.70114404200285,45.690002542,45.6904931670033,45.70114404200285,45.70114404200285,45.70114404200285,46.33606708400112,right,1.0,0.6247214999966673,,46.33983433400135,46.34660491700197,46.83486583400008,46.84000987500258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-181,1,random_dot,,
left,left,13.0,1.0,6.0,left,1.0,0.4418030419983552,,,,,,6.0,1.0,13.0,0.0,,,,,,,,,46.84000987500258,,,,,,,,,46.83541600000172,46.93471191700155,47.726143584000965,47.71830300000147,47.71893566700237,47.726143584000965,47.726143584000965,47.726143584000965,48.16966666700319,left,1.0,0.4418030419983552,,48.16981095899973,48.17704479200256,48.66824712500238,48.6733923339998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-181,1,random_dot,,
left,left,14.0,0.0,7.0,right,0.0,0.4422203330032062,,,,,,7.0,0.0,14.0,0.0,,,,,,,,,48.6733923339998,,,,,,,,,48.6687754170016,49.467891584001336,50.25924329200279,50.251594084002136,50.25227208400247,50.25924329200279,50.25924329200279,50.25924329200279,50.70334870900115,right,0.0,0.4422203330032062,,50.707139500002086,50.71396158400239,51.20166370900188,51.20682695900177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-181,1,random_dot,,
right,right,15.0,1.0,7.0,left,0.0,0.5713005830002658,,,,,,7.0,1.0,15.0,1.0,,,,,,,,,51.20682695900177,,,,,,,,,51.20218300000124,51.30135854200125,52.09235083400199,52.08480637500179,52.08542929200121,52.09235083400199,52.09235083400199,52.09235083400199,52.66899645900048,left,0.0,0.5713005830002658,,52.669117375000496,52.675813125002605,53.16820429200016,53.17335933400318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-181,1,random_dot,,
right,right,16.0,0.0,8.0,right,1.0,0.7228518329975486,,,,,,8.0,0.0,16.0,1.0,,,,,,,,,53.17335933400318,,,,,,,,,53.16874441700202,53.267845000002126,54.059334042001865,54.0515132090004,54.05209654200007,54.059334042001865,54.059334042001865,54.059334042001865,54.78522145900206,right,1.0,0.7228518329975486,,54.78903208400152,54.79597850000209,55.284691959001066,55.28983508400052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-181,1,random_dot,,
left,left,17.0,1.0,8.0,left,1.0,0.6347179580006923,,,,,,8.0,1.0,17.0,0.0,,,,,,,,,55.28983508400052,,,,,,,,,55.2852120000025,56.47371254200334,57.26627841700247,57.25759354200272,57.258071375003055,57.26627841700247,57.26627841700247,57.26627841700247,57.90799204200084,left,1.0,0.6347179580006923,,57.90812033400289,57.91615487500167,58.40154158400037,58.40668816700054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-181,1,random_dot,,
left,left,18.0,0.0,9.0,right,0.0,0.7442769590015814,,,,,,9.0,0.0,18.0,0.0,,,,,,,,,58.40668816700054,,,,,,,,,58.402072542001406,58.50669166700027,59.30099962500026,59.29013124999983,59.290630375002365,59.30099962500026,59.30099962500026,59.30099962500026,60.05251550000321,right,0.0,0.7442769590015814,,60.056189709001046,60.06300141700194,60.5515773340012,60.55724654200094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-181,1,random_dot,,
right,right,19.0,1.0,9.0,right,1.0,0.7357145409987425,,,,,,9.0,1.0,19.0,1.0,,,,,,,,,60.55724654200094,,,,,,,,,60.55224520900083,60.65112354200028,61.44285050000326,61.43499066700315,61.4357512500028,61.44285050000326,61.44285050000326,61.44285050000326,62.18582162500024,right,1.0,0.7357145409987425,,62.189458750002814,62.19623591700292,62.68482741700063,62.77663870900142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-181,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.77283762500156,62.77663870900142,62.77663870900142,64.0863995840009,space,1.3024408750025032,,,,,,,,,,,,,,,,,,,,,,,sub-181,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.08648091700161,64.09664633400098,64.09664633400098,64.60265112500201,space,0.5010153330003959,,,,,,,,,,,,,,,,sub-181,1,random_dot,,
right,right,0.0,0.0,0.0,left,0.0,0.396443708003062,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,65.32563645900154,,,,,,,,,65.3192619170004,65.65675262500008,66.45034937500168,66.44067504200211,66.44121708400053,66.45034937500168,66.45034937500168,66.45034937500168,66.85207895900021,,,,,,,,,,,,,,,,,,,,,,,64.62091508400044,64.62843250000151,64.62843250000151,65.30844537500161,space,0.6735507080011303,,left,0.0,0.396443708003062,,,,,sub-181,1,random_dot,,
left,left,1.0,1.0,0.0,right,0.0,0.2973007499967934,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,66.85927333400105,,,,,,,,,66.85257337500298,66.95100850000017,67.74314729199978,67.73485400000209,67.7356498750014,67.74314729199978,67.74314729199978,67.74314729199978,68.04207191700334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.2973007499967934,,,,,sub-181,1,random_dot,,
right,right,2.0,0.0,1.0,left,0.0,0.2982147920010902,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,68.04945362500075,,,,,,,,,68.04241454200019,68.13901004200306,68.93319120900196,68.92353162500149,68.9240469590004,68.93319120900196,68.93319120900196,68.93319120900196,69.2359113340026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.2982147920010902,,,,,sub-181,1,random_dot,,
left,left,3.0,1.0,1.0,right,0.0,0.275463124999078,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,69.24296804200276,,,,,,,,,69.23638795900115,70.03437804200075,70.82562970900108,70.81806275000054,70.81867954200061,70.82562970900108,70.82562970900108,70.82562970900108,71.10297420900315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.275463124999078,,,,,sub-181,1,random_dot,,
left,left,4.0,0.0,2.0,right,0.0,0.377279708001879,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,71.10965754200151,,,,,,,,,71.10353100000066,71.20104395900125,71.99233837500287,71.98452558400095,71.9851225420025,71.99233837500287,71.99233837500287,71.99233837500287,72.37465383400195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.377279708001879,,,,,sub-181,1,random_dot,,
right,right,5.0,1.0,2.0,left,0.0,0.2885135839969734,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,72.38311887500095,,,,,,,,,72.37499424999987,73.17409179200331,73.97566979200201,73.96797604200037,73.96860750000269,73.97566979200201,73.97566979200201,73.97566979200201,74.2690145000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.2885135839969734,,,,,sub-181,1,random_dot,,
left,left,6.0,0.0,3.0,left,1.0,0.5752283330002683,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,74.27639270900181,,,,,,,,,74.26955887500299,74.61777887500284,75.40910012500171,75.40125295899998,75.40187458400032,75.40910012500171,75.40910012500171,75.40910012500171,75.98603066700161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5752283330002683,,,,,sub-181,1,random_dot,,
right,right,7.0,1.0,3.0,right,1.0,0.5524904580015573,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,75.99314833400058,,,,,,,,,75.98656083400056,76.33451329200034,77.12574608400246,77.11805000000095,77.11881170900233,77.12574608400246,77.12574608400246,77.12574608400246,77.68574337500104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5524904580015573,,,,,sub-181,1,random_dot,,
right,right,8.0,0.0,4.0,right,1.0,0.360160749998613,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,1.0,77.69280904200059,,,,,,,,,77.68627787500009,78.88468983400162,79.6754916250029,79.66791808400012,79.66852629200002,79.6754916250029,79.6754916250029,79.6754916250029,80.04027720900194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.360160749998613,,,,,sub-181,1,random_dot,,
left,left,9.0,1.0,4.0,left,1.0,0.4780776660008996,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,0.0,80.05082787500214,,,,,,,,,80.04061866700067,80.84077758400235,81.64251704200069,81.63449220900293,81.63511920900055,81.64251704200069,81.64251704200069,81.64251704200069,82.12600083400321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4780776660008996,,,,,sub-181,1,random_dot,,
right,right,10.0,0.0,5.0,right,1.0,0.333866166001826,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,1.0,82.1324331249998,,,,,,,,,82.12633991700204,82.47327012500318,83.267362417002,83.25646687500193,83.25694933400155,83.267362417002,83.267362417002,83.267362417002,83.60750220900081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.333866166001826,,,,,sub-181,1,random_dot,,
left,left,11.0,1.0,5.0,left,1.0,0.3722691250004573,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,0.0,83.61672991700107,,,,,,,,,83.6079355840011,83.70569091700236,84.50097529200139,84.48985787499987,84.49034283400033,84.50097529200139,84.50097529200139,84.50097529200139,84.87480266700004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.3722691250004573,,,,,sub-181,1,random_dot,,
right,right,12.0,0.0,6.0,right,1.0,0.6244869999973162,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,1.0,84.88274491700213,,,,,,,,,84.87521512500098,84.97244325000065,85.76755495900215,85.75605237499985,85.75651812500291,85.76755495900215,85.76755495900215,85.76755495900215,86.402384584002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6244869999973162,,,,,sub-181,1,random_dot,,
left,left,13.0,1.0,6.0,right,0.0,0.3821970839999267,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,0.0,86.40915091700299,,,,,,,,,86.40285241700258,86.50126783400265,87.29290158400181,87.28458762500304,87.28537170900017,87.29290158400181,87.29290158400181,87.29290158400181,87.68540775000292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.3821970839999267,,,,,sub-181,1,random_dot,,
left,left,14.0,0.0,7.0,left,1.0,0.4339191660001233,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,0.0,87.6922958340001,,,,,,,,,87.6858310839998,88.48433220900188,89.27541587500309,89.26782837500286,89.26842000000033,89.27541587500309,89.27541587500309,89.27541587500309,89.71893512500174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4339191660001233,,,,,sub-181,1,random_dot,,
right,right,15.0,1.0,7.0,right,1.0,0.4015750420003314,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,1.0,89.72609937500238,,,,,,,,,89.71942162500272,90.06747675000224,90.85892370900184,90.8511379590018,90.85176320900064,90.85892370900184,90.85892370900184,90.85892370900184,91.26904391700008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4015750420003314,,,,,sub-181,1,random_dot,,
left,left,16.0,0.0,8.0,right,0.0,0.7427875829998811,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,0.0,91.2758001250004,,,,,,,,,91.26954420900074,91.61752395900112,92.40907137500108,92.40103954200094,92.40166804200273,92.40907137500108,92.40907137500108,92.40907137500108,93.157288917002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.7427875829998811,,,,,sub-181,1,random_dot,,
right,right,17.0,1.0,8.0,left,0.0,1.0574814999999944,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,1.0,93.16674662500009,,,,,,,,,93.15763537500244,93.50717833400267,94.30089154200324,94.28971329200068,94.29019745900224,94.30089154200324,94.30089154200324,94.30089154200324,95.36897895900256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.0574814999999944,,,,,sub-181,1,random_dot,,
right,right,18.0,0.0,9.0,right,1.0,0.5420070830004988,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,1.0,95.3759490420016,,,,,,,,,95.36946012500266,96.16759558400008,96.95901187500203,96.95124295900314,96.95182854200176,96.95901187500203,96.95901187500203,96.95901187500203,97.51050487500106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5420070830004988,,,,,sub-181,1,random_dot,,
left,left,19.0,1.0,9.0,left,1.0,0.5529773750022287,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,0.0,97.51592570900176,,,,,,,,,97.51085483400313,98.70717599999988,99.5007026250023,99.49005691700222,99.49053400000048,99.5007026250023,99.5007026250023,99.5007026250023,100.05712370900072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5529773750022287,,,,,sub-181,1,random_dot,,
right,right,20.0,0.0,10.0,right,1.0,0.3437236249992565,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,1.0,100.06611300000075,,,,,,,,,100.05761966700084,100.8575403750001,101.658275709,101.65106516700324,101.65155083400168,101.658275709,101.658275709,101.658275709,102.00774366699989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.3437236249992565,,,,,sub-181,1,random_dot,,
left,left,21.0,1.0,10.0,left,1.0,0.5635339169966755,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,0.0,102.01591037500113,,,,,,,,,102.0081065000013,102.80672708400016,103.5993823750032,103.59065466700122,103.5911780000024,103.5993823750032,103.5993823750032,103.5993823750032,104.16876770900126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5635339169966755,,,,,sub-181,1,random_dot,,
left,left,22.0,0.0,11.0,right,0.0,0.3649167910007236,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,0.0,104.17664720900213,,,,,,,,,104.16926462500123,104.26755920900176,105.0590393750026,105.051066,105.05179620900162,105.0590393750026,105.0590393750026,105.0590393750026,105.42565183400076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.3649167910007236,,,,,sub-181,1,random_dot,,
right,right,23.0,1.0,11.0,left,0.0,0.7052720419997058,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,1.0,105.432336959002,,,,,,,,,105.42606233400149,105.52261566700328,106.3169805840007,106.30674316700242,106.3072419170021,106.3169805840007,106.3169805840007,106.3169805840007,107.02477895900302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.7052720419997058,,,,,sub-181,1,random_dot,,
right,right,24.0,0.0,12.0,right,1.0,0.409180082999228,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,1.0,107.03252941699976,,,,,,,,,107.02522766699984,107.3739976249999,108.16588075000254,108.15723562499988,108.1577274170013,108.16588075000254,108.16588075000254,108.16588075000254,108.5855405000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.409180082999228,,,,,sub-181,1,random_dot,,
left,left,25.0,1.0,12.0,left,1.0,0.3720672090021253,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,0.0,108.5925162090025,,,,,,,,,108.5860254170002,109.38417695899987,110.17521608400055,110.167657375001,110.16829895900082,110.17521608400055,110.17521608400055,110.17521608400055,110.55187204200048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.3720672090021253,,,,,sub-181,1,random_dot,,
right,right,26.0,0.0,13.0,right,1.0,0.3243419169994013,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,1.0,110.55865175000145,,,,,,,,,110.55232091700236,110.90086833399982,111.69279762500082,111.68441633400288,111.68522133400256,111.69279762500082,111.69279762500082,111.69279762500082,112.01885033400322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.3243419169994013,,,,,sub-181,1,random_dot,,
left,left,27.0,1.0,13.0,left,1.0,0.3697725409983832,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,0.0,112.02564883400191,,,,,,,,,112.01934333400276,112.36759575000178,113.15909695899973,113.15111566700216,113.15174787500293,113.15909695899973,113.15909695899973,113.15909695899973,113.53522641700329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.3697725409983832,,,,,sub-181,1,random_dot,,
right,right,28.0,0.0,14.0,right,1.0,0.3199961249993066,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,1.0,113.54164412500177,,,,,,,,,113.53567450000264,113.88405937500283,114.6753620840027,114.66758604200004,114.668173459002,114.6753620840027,114.6753620840027,114.6753620840027,115.00160925000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.3199961249993066,,,,,sub-181,1,random_dot,,
left,left,29.0,1.0,14.0,left,1.0,0.3285036669985857,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,0.0,115.00782787500066,,,,,,,,,115.00194316700072,116.18996391700055,116.9840535000003,116.97287970900288,116.97336570900006,116.9840535000003,116.9840535000003,116.9840535000003,117.3182828750032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.3285036669985857,,,,,sub-181,1,random_dot,,
left,left,30.0,0.0,15.0,right,0.0,0.3094734999976936,,speed,space,0.6735507080011303,,,,,,0.0,0.0,0.0,1.0,15.0,0.0,30.0,0.0,117.32474891700258,,,,,,,,,117.31867737500215,117.6572609169998,118.45844787500027,118.45091058400068,118.45152162500015,118.45844787500027,118.45844787500027,118.45844787500027,118.7774142920025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.3094734999976936,,,,,sub-181,1,random_dot,,
