direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008724750005058,0.0165280420042108,0.0165280420042108,61.98638483400282,space,61.82386433301144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-122,1,random_dot,,
left,left,0.0,0.0,0.0,left,1.0,40.06407637499797,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,62.01357208400441,,,,,,,,,62.00387487500848,63.18215637499816,63.98567904200172,63.96966800000519,63.97033008400467,63.98567904200172,63.98567904200172,63.98567904200172,68.96313245900092,104.05478820900316,left,1.0,40.06407637499797,,104.06473441699929,104.1639712920005,104.5639177920093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-122,1,random_dot,,
right,right,1.0,1.0,0.0,left,0.0,6.465035208006157,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,104.56979583400243,,,,,,,,,104.56447970900626,105.3545582920051,106.15642120900156,106.1475536670041,106.1482512090006,106.15642120900156,106.15642120900156,106.15642120900156,111.13545445899943,112.63222854200284,left,0.0,6.465035208006157,,112.63984100001107,112.65948437500629,113.13682358400548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-122,1,random_dot,,
right,right,2.0,0.0,1.0,left,0.0,5.70535370799189,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,113.14717091700004,,,,,,,,,113.13739004200032,113.4801198750065,114.27326366699708,114.26432066700364,114.26502166700084,114.27326366699708,114.27326366699708,114.27326366699708,119.25265362500797,119.9822028750059,left,0.0,5.70535370799189,,119.9823839590099,119.99182316700173,120.4809750840068,120.48678195899991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-122,1,random_dot,,
left,left,3.0,1.0,1.0,right,0.0,5.79353737400379,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,120.48678195899991,,,,,,,,,120.48156275000656,120.5802335000044,121.3733327920054,121.36437933400155,121.36504770899774,121.3733327920054,121.3733327920054,121.3733327920054,126.35275837501104,127.17303637501028,right,0.0,5.79353737400379,,127.17325754200284,127.18452095901011,127.66988420899725,127.68076687499706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-122,1,random_dot,,
left,left,4.0,0.0,2.0,right,0.0,5.643693624995649,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,127.68076687499706,,,,,,,,,127.67036991700296,128.87152450000576,129.67332220899698,129.66461391700432,129.6652657090017,129.67332220899698,129.67332220899698,129.67332220899698,134.66438637500687,135.3214910000097,right,0.0,5.643693624995649,,135.32165079200058,135.33065558400995,135.81454775000748,135.82029520900687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-122,1,random_dot,,
right,right,5.0,1.0,2.0,right,1.0,5.7562716670072405,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,135.82029520900687,,,,,,,,,135.815106250011,136.6216380840051,137.42326212499756,137.4144776250032,137.4150546669989,137.42326212499756,137.42326212499756,137.42326212499756,142.40238920900447,143.1824470420106,right,1.0,5.7562716670072405,,143.1873067090055,143.19638112500252,143.6813058340049,143.68745012499858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-122,1,random_dot,,
left,left,6.0,0.0,3.0,left,1.0,5.8988213739939965,,,,,,3.0,0.0,6.0,0.0,,,,,,,,,143.68745012499858,,,,,,,,,143.68186133400013,144.4811502090015,145.2728100420063,145.26456291700015,145.26512004200777,145.2728100420063,145.2728100420063,145.2728100420063,150.25255358401046,151.1829944170022,left,1.0,5.8988213739939965,,151.1832089170057,151.19302025000798,151.68141316701076,151.68696133400954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-122,1,random_dot,,
right,right,7.0,1.0,3.0,right,1.0,5.580701708007837,,,,,,3.0,1.0,7.0,1.0,,,,,,,,,151.68696133400954,,,,,,,,,151.68188850001025,152.48110762500437,153.27276895901014,153.26469237499987,153.26526116700552,153.27276895901014,153.27276895901014,153.27276895901014,158.25317875000474,158.85604316700483,right,1.0,5.580701708007837,,158.85633000000962,158.88096145899908,159.36468929200782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-122,1,random_dot,,
left,left,8.0,0.0,4.0,right,0.0,3.828791874999297,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,159.371004583998,,,,,,,,,159.3653087499988,159.70474179199664,160.49651020900637,160.4881394999975,160.48871470900485,160.49651020900637,160.49651020900637,160.49651020900637,,164.33195716699993,right,0.0,3.828791874999297,,164.3352717920061,164.34375250000448,164.83150387500064,164.83649691700705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-122,1,random_dot,,
right,right,9.0,1.0,4.0,left,0.0,5.6678717080067145,,,,,,4.0,1.0,9.0,1.0,,,,,,,,,164.83649691700705,,,,,,,,,164.8319123340043,166.02200087500387,166.823073749998,166.81485308399715,166.81540587500783,166.823073749998,166.823073749998,166.823073749998,171.80290950000926,172.499717084007,left,0.0,5.6678717080067145,,172.4999302500073,172.50999658400542,172.99830020900117,173.00377825000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-122,1,random_dot,,
left,left,10.0,0.0,5.0,right,0.0,5.596239416001481,,,,,,5.0,0.0,10.0,0.0,,,,,,,,,173.00377825000032,,,,,,,,,172.99876516700897,174.19762191700283,174.9898938749975,174.98167579200526,174.98223112500273,174.9898938749975,174.9898938749975,174.9898938749975,179.9699049589981,180.5900499590061,right,0.0,5.596239416001481,,180.59022320900112,180.60036633400887,181.0886584590044,181.09791191700788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-122,1,random_dot,,
right,right,11.0,1.0,5.0,right,1.0,5.674309166992316,,,,,,5.0,1.0,11.0,1.0,,,,,,,,,181.09791191700788,,,,,,,,,181.08923358400352,182.2891302920034,183.08998241700465,183.08174133399731,183.0823449590098,183.08998241700465,183.08998241700465,183.08998241700465,188.0703450000001,188.76616179200937,right,1.0,5.674309166992316,,188.77147708401023,188.78021629199796,189.26516745900156,189.27098008400932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-122,1,random_dot,,
right,right,12.0,0.0,6.0,right,1.0,5.613307207997423,,,,,,6.0,0.0,12.0,1.0,,,,,,,,,189.27098008400932,,,,,,,,,189.2657120000076,190.4649242919986,191.25651008400015,191.24859629200364,191.2491780840064,191.25651008400015,191.25651008400015,191.25651008400015,196.2367292090057,196.87293554200733,right,1.0,5.613307207997423,,196.87312483400456,196.89807187500992,197.3817831670021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-122,1,random_dot,,
left,left,13.0,1.0,6.0,right,0.0,5.667295623992686,,,,,,6.0,1.0,13.0,0.0,,,,,,,,,197.38712808401036,,,,,,,,,197.3823082500021,198.17230154199933,198.97367295900767,198.96536924999964,198.9659682920028,198.97367295900767,198.97367295900767,198.97367295900767,203.9534870839998,204.65013983400425,right,0.0,5.667295623992686,,204.6552465840068,204.6641055420041,205.14885949999731,205.15436862500792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-122,1,random_dot,,
left,left,14.0,0.0,7.0,left,1.0,5.7978743739950005,,,,,,7.0,0.0,14.0,0.0,,,,,,,,,205.15436862500792,,,,,,,,,205.14933949999977,205.94869020899927,206.74077991700324,206.73232487500357,206.7329557500052,206.74077991700324,206.74077991700324,206.74077991700324,211.7314752090024,212.5500997089985,left,1.0,5.7978743739950005,,212.5551790419995,212.56374541700643,213.04900712500967,213.05484062500184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-122,1,random_dot,,
right,right,15.0,1.0,7.0,right,1.0,5.540500125003746,,,,,,7.0,1.0,15.0,1.0,,,,,,,,,213.05484062500184,,,,,,,,,213.04956020900863,213.3983043339977,214.19106387499775,214.1823563340004,214.18304370901024,214.19106387499775,214.19106387499775,214.19106387499775,219.1703755000053,219.73358000000007,right,1.0,5.540500125003746,,219.73375875000784,219.74304237500476,220.2322992499976,220.2377767500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-122,1,random_dot,,
right,right,16.0,0.0,8.0,left,0.0,5.270745750007336,,,,,,8.0,0.0,16.0,1.0,,,,,,,,,220.2377767500002,,,,,,,,,220.232762833999,221.03159491700356,221.82447145901097,221.81575383400195,221.81631858400945,221.82447145901097,221.82447145901097,221.82447145901097,226.80381162501,227.10019662500417,left,0.0,5.270745750007336,,227.10479445901,227.1134729170008,227.59950016700896,227.6055560420064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-122,1,random_dot,,
