direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077002909965813,0.0162864579906454,0.0162864579906454,43.60792854099418,space,43.48101224999118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-074,1,random_dot,,
left,left,0.0,0.0,0.0,right,0.0,9.611420625005849,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,43.621586665991344,,,,,,,,,43.61287341600109,43.6977717080008,44.49762020799972,44.48268762500084,44.48322145799466,44.49762020799972,44.49762020799972,44.49762020799972,49.47792316599225,54.11336308300088,right,0.0,9.611420625005849,,54.12416270800168,54.16541679100192,54.61747362499591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-074,1,random_dot,,
right,right,1.0,1.0,0.0,left,0.0,3.282597250014078,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,54.62813099999039,,,,,,,,,54.61794229099178,55.41143104099319,56.20293945800222,56.195056040989584,56.195817915999214,56.20293945800222,56.20293945800222,56.20293945800222,,59.49449820799055,left,0.0,3.282597250014078,,59.49463408299198,59.50290112500079,59.9950006250001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-074,1,random_dot,,
right,right,2.0,0.0,1.0,right,1.0,5.909632333001355,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,60.00058287499997,,,,,,,,,59.99567829100124,60.78461304098892,61.58729466599471,61.57832316600252,61.57886049999797,61.58729466599471,61.58729466599471,61.58729466599471,66.57801166600257,67.50296374999743,right,1.0,5.909632333001355,,67.51189716599765,67.52015237500018,68.01161004099413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-074,1,random_dot,,
left,left,3.0,1.0,1.0,left,1.0,1.7337517499981914,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,68.01766562499688,,,,,,,,,68.01227716599533,69.20093500000075,69.99303762499767,69.98445587499009,69.98490616599156,69.99303762499767,69.99303762499767,69.99303762499767,,71.73464691599656,left,1.0,1.7337517499981914,,71.73478724999586,71.74381387500034,72.22832720799488,72.23373841599096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-074,1,random_dot,,
right,right,4.0,0.0,2.0,right,1.0,1.92944137500308,,,,,,2.0,0.0,4.0,1.0,,,,,,,,,72.23373841599096,,,,,,,,,72.2288120000012,72.33370358298998,73.12642000000051,73.11760758300079,73.11804566599312,73.12642000000051,73.12642000000051,73.12642000000051,,75.06210462500167,right,1.0,1.92944137500308,,75.06226420799794,75.07076224999037,75.56189962499775,75.56795954098925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-074,1,random_dot,,
left,left,5.0,1.0,2.0,left,1.0,1.315568790989346,,,,,,2.0,1.0,5.0,0.0,,,,,,,,,75.56795954098925,,,,,,,,,75.56256049999502,75.6505131659942,76.44311766600003,76.43422862498846,76.43468395799573,76.44311766600003,76.44311766600003,76.44311766600003,,77.76238383298914,left,1.0,1.315568790989346,,77.76251216599485,77.76998095799354,78.26191629099776,78.26766279099684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-074,1,random_dot,,
right,right,6.0,0.0,3.0,right,1.0,1.4179827080079122,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,78.26766279099684,,,,,,,,,78.26251608299208,79.46153200000117,80.25346662499942,80.24516079098976,80.24582879099762,80.25346662499942,80.25346662499942,80.25346662499942,,81.67838829099492,right,1.0,1.4179827080079122,,81.67857316599111,81.68693070799054,82.17834145799861,82.18363945800229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-074,1,random_dot,,
left,left,7.0,1.0,3.0,left,1.0,1.406867166995653,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,82.18363945800229,,,,,,,,,82.17882441599795,82.9675933749968,83.75970466599392,83.75067312498868,83.7512362080015,83.75970466599392,83.75970466599392,83.75970466599392,,85.16806937499496,left,1.0,1.406867166995653,,85.16821037499176,85.17795633299102,85.66195212499588,85.66795604099752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-074,1,random_dot,,
left,left,8.0,0.0,4.0,right,0.0,1.607632500003092,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,85.66795604099752,,,,,,,,,85.66259820800042,86.86700854099763,87.66076833299303,87.65036891600175,87.65082254099252,87.66076833299303,87.66076833299303,87.66076833299303,,89.27932099999452,right,0.0,1.607632500003092,,89.28375541599235,89.29372424999019,89.77841483299562,89.78424495799118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-074,1,random_dot,,
