direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
right,right,20.0,0.0,10.0,right,1.0,0.4752573500009021,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,1.0,282.86535550000553,,,,,,,,,282.85051759300404,283.65107803200954,284.4524474799982,284.43638127000304,284.4367210880009,284.4524474799982,284.4524474799982,284.4524474799982,284.9392066040018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4752573500009021,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,21.0,1.0,10.0,left,1.0,0.3862888110015774,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,0.0,284.9535515970056,,,,,,,,,284.93957379600033,285.74033160399995,286.5417507020029,286.52573093000683,286.52608048400725,286.5417507020029,286.5417507020029,286.5417507020029,286.9446687220043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.3862888110015774,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,22.0,0.0,11.0,right,1.0,0.3944297549896873,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,1.0,286.95914230700873,,,,,,,,,286.94504037000297,287.74539603400626,288.5476153990021,288.5320101390098,288.53249498699734,288.5476153990021,288.5476153990021,288.5476153990021,288.9496486950084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.3944297549896873,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,23.0,1.0,11.0,left,1.0,0.6890824680012884,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,0.0,288.964898782011,,,,,,,,,288.94992803400964,289.75067266399856,290.5531048090052,290.5375990120083,290.53808641700016,290.5531048090052,290.5531048090052,290.5531048090052,291.2565271380008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6890824680012884,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,24.0,0.0,12.0,left,1.0,0.9700805460015544,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,0.0,291.2705765790015,,,,,,,,,291.2568949700071,291.37065476000134,292.17394187900936,292.15827998900204,292.15876800200203,292.17394187900936,292.17394187900936,292.17394187900936,293.1611871320056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.9700805460015544,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,25.0,1.0,12.0,right,1.0,0.5236274350027088,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,1.0,293.17609634999826,,,,,,,,,293.16154424000706,293.2765501820104,294.07919646200025,294.06328047400166,294.0637624990049,294.07919646200025,294.07919646200025,294.07919646200025,294.6143052480038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5236274350027088,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,26.0,0.0,13.0,right,1.0,0.5081429879937787,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,1.0,294.62945999600925,,,,,,,,,294.61467729799915,295.8173014390049,296.619058427008,296.60350444199867,296.6039881690085,296.619058427008,296.619058427008,296.619058427008,297.1377144630096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5081429879937787,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,27.0,1.0,13.0,left,1.0,0.5455953500058968,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,0.0,297.15338397200685,,,,,,,,,297.1380305680068,297.23664630200074,298.04001328200684,298.02416721900227,298.0246512020094,298.04001328200684,298.04001328200684,298.04001328200684,298.5923531770095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5455953500058968,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,28.0,0.0,14.0,right,1.0,0.4524166260089259,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,1.0,298.606924592008,,,,,,,,,298.5926307250047,299.7936486460094,300.5958322200022,300.5796770730085,300.58000825499767,300.5958322200022,300.5958322200022,300.5958322200022,301.06555733500863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4524166260089259,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,29.0,1.0,14.0,left,1.0,0.4115381479932694,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,0.0,301.08074462199875,,,,,,,,,301.06584884700715,301.8663620090083,302.6686427290115,302.6531591719977,302.6536450440035,302.6686427290115,302.6686427290115,302.6686427290115,303.0872020329989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4115381479932694,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,30.0,0.0,15.0,left,1.0,0.638808648000122,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,0.0,303.1026455539977,,,,,,,,,303.0874935199972,304.2892839470005,305.0909654420102,305.0754207900027,305.0757644080004,305.0909654420102,305.0909654420102,305.0909654420102,305.7449453660083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.638808648000122,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,31.0,1.0,15.0,right,1.0,0.8329639949952252,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,1.0,305.7595485409984,,,,,,,,,305.7452929740102,306.54576411200105,307.34685846199864,307.33084074199724,307.3311725759995,307.34685846199864,307.34685846199864,307.34685846199864,308.1860485260113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8329639949952252,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,32.0,0.0,16.0,right,1.0,0.8358893340046052,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,1.0,308.1991479440039,,,,,,,,,308.1864022540103,308.29996369199944,309.1023870420031,309.08678740701,309.0872657919972,309.1023870420031,309.1023870420031,309.1023870420031,309.9556015480048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8358893340046052,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,33.0,1.0,16.0,left,1.0,0.7956954480032437,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,0.0,309.9705297820037,,,,,,,,,309.955904774004,310.0712366220105,310.87240427400684,310.85866948901094,310.8593297769985,310.87240427400684,310.87240427400684,310.87240427400684,311.6765074599971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7956954480032437,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,34.0,0.0,17.0,left,1.0,0.6609209769958397,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,0.0,311.6919133909978,,,,,,,,,311.6768180390063,312.4780881839979,313.2806484620087,313.2647789370094,313.2652646869974,313.2806484620087,313.2806484620087,313.2806484620087,313.9491273120075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6609209769958397,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,35.0,1.0,17.0,right,1.0,0.5535654460109072,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,1.0,313.9645718160027,,,,,,,,,313.9494063650054,314.3000181020034,315.10108291800134,315.0853891400038,315.0857317129994,315.10108291800134,315.10108291800134,315.10108291800134,315.671200790006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5535654460109072,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,36.0,0.0,18.0,left,1.0,0.6058682360016974,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,0.0,315.68643048200465,,,,,,,,,315.67147697000473,315.78650190201006,316.58829026400053,316.5728018880036,316.573154290003,316.58829026400053,316.58829026400053,316.58829026400053,317.20822221500566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6058682360016974,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,37.0,1.0,18.0,right,1.0,0.5485058170015691,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,1.0,317.22390235999774,,,,,,,,,317.2085313639982,318.00966979200894,318.8116787140025,318.796169002002,318.7966456240101,318.8116787140025,318.8116787140025,318.8116787140025,319.3663636499987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5485058170015691,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,38.0,0.0,19.0,left,1.0,0.5480416049977066,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,0.0,319.37904058200365,,,,,,,,,319.3667168579996,320.5667021690024,321.3686322840076,321.3531409819989,321.35361712399754,321.3686322840076,321.3686322840076,321.3686322840076,321.9233768370032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5480416049977066,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,39.0,1.0,19.0,right,1.0,0.4859531760012032,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,1.0,321.9355546190054,,,,,,,,,321.9238171140023,322.7222277270048,323.5234233939991,323.5076627620001,323.5080231920001,323.5234233939991,323.5234233939991,323.5234233939991,324.0267117990006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4859531760012032,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,40.0,0.0,20.0,left,1.0,0.4938395990029676,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,0.0,324.0419112439995,,,,,,,,,324.0269893500081,324.37655307400564,325.17777626200404,325.1618949679978,325.16225921000296,325.17777626200404,325.17777626200404,325.17777626200404,325.68042231700383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4938395990029676,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,41.0,1.0,20.0,right,1.0,0.5222641040018061,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,1.0,325.6958753820072,,,,,,,,,325.68072201999894,326.4823112489976,327.2842948720063,327.2685471570003,327.2690298140078,327.2842948720063,327.2842948720063,327.2842948720063,327.8203092120093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5222641040018061,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,42.0,0.0,21.0,left,1.0,0.4685848719964269,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,0.0,327.8352244380076,,,,,,,,,327.8206759760069,329.02276347900624,329.8244992520049,329.80897982401075,329.80946616700385,329.8244992520049,329.8244992520049,329.8244992520049,330.3100644600054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4685848719964269,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,43.0,1.0,21.0,right,1.0,0.4271384150051744,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,1.0,330.3249866020051,,,,,,,,,330.31044549400394,330.6598391520092,331.4623067390057,331.446257307005,331.4467400690046,331.4623067390057,331.4623067390057,331.4623067390057,331.89861127801123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4271384150051744,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,44.0,0.0,22.0,left,1.0,0.3742682260053698,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,0.0,331.9131865320087,,,,,,,,,331.8989618760097,332.6979957880103,333.5009085740021,333.485480747011,333.4859627340047,333.5009085740021,333.5009085740021,333.5009085740021,333.88615169300465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.3742682260053698,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,45.0,1.0,22.0,right,1.0,0.3230790149973472,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,1.0,333.9012243140023,,,,,,,,,333.8864327820047,334.23624871400534,335.0385475170042,335.0226519370044,335.0231363769999,335.0385475170042,335.0385475170042,335.0385475170042,335.37323789500806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.3230790149973472,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,46.0,0.0,23.0,left,1.0,0.4058955159998731,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,0.0,335.3889209970075,,,,,,,,,335.3735490490071,335.72389512200607,336.5256968090107,336.50996837200364,336.5104620170023,336.5256968090107,336.5256968090107,336.5256968090107,336.9438071300101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4058955159998731,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,47.0,1.0,23.0,right,1.0,0.3787065659998916,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,1.0,336.95950526199886,,,,,,,,,336.94411416399817,337.04350908201013,337.84520163600973,337.83006549900165,337.83054793700285,337.84520163600973,337.84520163600973,337.84520163600973,338.2307663600077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.3787065659998916,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,48.0,0.0,24.0,right,1.0,0.6091358419944299,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,1.0,338.2465679540037,,,,,,,,,338.2310696839995,338.3463501080114,339.1495002520096,339.13371101200755,339.13419650400465,339.1495002520096,339.1495002520096,339.1495002520096,339.7692795720068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6091358419944299,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,49.0,1.0,24.0,left,1.0,0.4846556999982567,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,0.0,339.78402591199847,,,,,,,,,339.76972922201094,340.9711489540059,341.77310783200664,341.75764285901096,341.7581291920069,341.77310783200664,341.77310783200664,341.77310783200664,342.2751567920059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4846556999982567,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,50.0,0.0,25.0,left,1.0,1.848874210001668,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,0.0,342.2904977300059,,,,,,,,,342.2755174400081,342.39073387000826,343.1938366870017,343.17767282700515,343.17815505201,343.1938366870017,343.1938366870017,343.1938366870017,345.04942578500777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.848874210001668,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,51.0,1.0,25.0,right,1.0,0.4865319649979938,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,1.0,345.0643377520028,,,,,,,,,345.0499242900114,345.39959262699995,346.2009305770043,346.1851776130061,346.1855165320012,346.2009305770043,346.2009305770043,346.2009305770043,346.704326963998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4865319649979938,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,52.0,0.0,26.0,left,1.0,0.5164908430015203,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,0.0,346.7185780599975,,,,,,,,,346.704682488009,347.5042088379996,348.3075113990053,348.2914691019978,348.2919554120017,348.3075113990053,348.3075113990053,348.3075113990053,348.82674081200093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5164908430015203,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,53.0,1.0,26.0,right,1.0,0.4933791149960598,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,1.0,348.8414112419996,,,,,,,,,348.82704518400715,349.62724811400403,350.42974763900565,350.4139734870114,350.41445738400216,350.42974763900565,350.42974763900565,350.42974763900565,350.93207792499743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4933791149960598,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,54.0,0.0,27.0,left,1.0,0.5108836099971086,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,0.0,350.9466922080028,,,,,,,,,350.9324055199977,351.73340744900634,352.5347980880033,352.5184643140092,352.51879431800626,352.5347980880033,352.5347980880033,352.5347980880033,353.05376535300456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5108836099971086,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,55.0,1.0,27.0,right,1.0,0.6398312759993132,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,1.0,353.0691772639984,,,,,,,,,353.05405432899715,353.1525064739981,353.9557552370097,353.94027098899824,353.94075135899766,353.9557552370097,353.9557552370097,353.9557552370097,354.609061545998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6398312759993132,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,56.0,0.0,28.0,left,1.0,0.5242395910026971,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,0.0,354.6236936740024,,,,,,,,,354.60943036600656,354.7240528429975,355.52669496199815,355.5106320490013,355.51111204200424,355.52669496199815,355.52669496199815,355.52669496199815,356.0625885460031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5242395910026971,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,57.0,1.0,28.0,right,1.0,0.5187236450001365,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,1.0,356.0772002390004,,,,,,,,,356.06293751001067,356.41220273199724,357.2145328790066,357.19865800200205,357.1991532920074,357.2145328790066,357.2145328790066,357.2145328790066,357.75001657199755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5187236450001365,,,,,sub-123,1,random_dot,59.7057870766794,
left,left,58.0,0.0,29.0,right,0.0,0.5695378899981733,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,0.0,357.7656446070032,,,,,,,,,357.75037110400444,357.8500193890068,358.6516572170076,358.63592654401145,358.6364132919989,358.6516572170076,358.6516572170076,358.6516572170076,359.2383308790013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.5695378899981733,,,,,sub-123,1,random_dot,59.7057870766794,
right,right,59.0,1.0,29.0,right,1.0,0.9700547999964328,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,1.0,359.25216185700265,,,,,,,,,359.23875431700435,359.6031619240093,360.4058462890098,360.3901861170016,360.3906773290073,360.4058462890098,360.4058462890098,360.4058462890098,361.3933700600028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9700547999964328,,,,,sub-123,1,random_dot,59.7057870766794,
,,1.0,1.0,0.0,,,,,speed,space,1.6256961859908188,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-123,1,random_dot,59.7057870766794,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.3978908480058,361.4085259420099,366.4047388379986,sub-123,1,random_dot,59.7057870766794,
