direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,participant,session,expName,frameRate,Unnamed: 71
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,0.0,56.0,0.0,249.755628400002,,,,,,,,,249.74185690000013,250.95496970000383,251.75541499999963,251.7384005999993,251.73842200000217,251.75541499999963,251.75541499999963,251.75541499999963,253.98842380000133,left,1.0,18.8558439000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,1.0,57.0,1.0,254.0028678000017,,,,,,,,,253.98936560000584,254.80237920000215,255.60299930000477,255.585928600005,255.58594850000367,255.60299930000477,255.60299930000477,255.60299930000477,259.9015067,left,0.0,20.90998219999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,0.0,58.0,1.0,259.915816700006,,,,,,,,,259.9023434000046,260.01602140000614,260.8161429000029,260.7990798000028,260.7990981000039,260.8161429000029,260.8161429000029,260.8161429000029,264.0489480000033,left,0.0,19.858706599996367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,1.0,59.0,0.0,264.0632523000022,,,,,,,,,264.0497564000034,264.8627992000038,265.6632530000061,265.6465338000053,265.6465629000013,265.6632530000061,265.6632530000061,265.6632530000061,266.9635297999994,right,0.0,17.916056500005652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
,,accuracy,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,269.1433621000033,,,,,,,,,269.13363540000137,269.24326660000224,270.0440432000032,270.0271553999992,270.0271756000002,270.0440432000032,270.0440432000032,270.0440432000032,271.8769686000014,left,1.0,18.45403019999503,,,,,,,,,,,,,,,,,,,,266.9642875999998,266.97826650000206,266.97826650000206,269.1278406000056,space,18.770807000000787,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,271.89139440000145,,,,,,,,,271.87805240000307,273.0910518000019,273.8913753000015,273.87414400000125,273.8741601000001,273.8913753000015,273.8913753000015,273.8913753000015,275.3914944000062,right,1.0,18.120461599995902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,275.40586610000173,,,,,,,,,275.392440100004,276.2053586000038,277.0059752000016,276.98909480000293,276.9891162000058,277.0059752000016,277.0059752000016,277.0059752000016,278.2228938000044,right,1.0,17.84042000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,278.2375439000025,,,,,,,,,278.22393840000586,278.3373986000006,279.1379742000063,279.12089630000264,279.1209158000056,279.1379742000063,279.1379742000063,279.1379742000063,280.45522370000253,left,1.0,17.944023600000946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,280.46937120000075,,,,,,,,,280.456273900003,281.6687549000053,282.46917690000555,282.45228620000125,282.45230420000007,282.46917690000555,282.46917690000555,282.46917690000555,285.3183422000002,right,1.0,19.465729100003955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,285.3330468999993,,,,,,,,,285.3193807000061,285.4328430000023,286.2333915000054,286.2164391000042,286.21646420000616,286.2333915000054,286.2333915000054,286.2333915000054,287.1340111000027,left,1.0,17.526281300000846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,0.0,287.1484341000032,,,,,,,,,287.1351532000044,287.94796920000226,288.74850900000456,288.7318576000034,288.7318740000046,288.74850900000456,288.74850900000456,288.74850900000456,289.4826189000014,left,1.0,17.347902800000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,289.4968764000005,,,,,,,,,289.4836979000029,290.2966232000035,291.0972277000037,291.08056950000173,291.0805920999992,291.0972277000037,291.0972277000037,291.0972277000037,291.7145681000038,right,1.0,17.242406099998334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,1.0,291.72922920000565,,,,,,,,,291.7153575000048,291.8290294000035,292.6296278000009,292.6124079000001,292.6124238000048,292.6296278000009,292.6296278000009,292.6296278000009,293.6298903999996,left,0.0,17.62336890000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,0.0,293.64449830000376,,,,,,,,,293.6306809000016,293.99447650000366,294.7948935000022,294.7777276000052,294.7777436000033,294.7948935000022,294.7948935000022,294.7948935000022,295.84522930000094,left,1.0,17.66253069999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,1.0,295.859924000004,,,,,,,,,295.84601490000205,296.6594860000041,297.4762422000058,297.459663600006,297.45968690000154,297.4762422000058,297.4762422000058,297.4762422000058,298.4769451000029,right,1.0,17.625542500005395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,0.0,298.4913929000031,,,,,,,,,298.47773810000217,299.2907761000024,300.0914460999993,300.07466510000086,300.074680800004,300.0914460999993,300.0914460999993,300.0914460999993,300.8919145000036,left,1.0,17.423526200000197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,1.0,300.9066601000013,,,,,,,,,300.8927069000056,301.25629990000016,302.0566575000048,302.0399388000005,302.0399627000006,302.0566575000048,302.0566575000048,302.0566575000048,302.9242655000053,right,1.0,17.478408599999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,0.0,302.9386205000046,,,,,,,,,302.92510230000335,303.03852950000146,303.8390983999998,303.82240110000566,303.82241700000304,303.8390983999998,303.8390983999998,303.8390983999998,304.8729750000057,left,1.0,17.653663800003415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,1.0,304.8874072000035,,,,,,,,,304.8738236000063,306.08653530000447,306.8871846000038,306.8703553000014,306.8703808999999,306.8871846000038,306.8871846000038,306.8871846000038,307.7044513000001,right,1.0,17.433100000002014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,0.0,307.71908070000063,,,,,,,,,307.70533350000187,307.81870809999964,308.61970770000335,308.60233470000094,308.60235040000407,308.61970770000335,308.61970770000335,308.61970770000335,310.0362537000037,left,1.0,18.033122699998785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,1.0,310.0508480999997,,,,,,,,,310.037055700006,310.15050340000016,310.9511359000025,310.9339334000033,310.93395220000093,310.9511359000025,310.9511359000025,310.9511359000025,312.451747900006,right,1.0,18.12470079999912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,0.0,312.465790000002,,,,,,,,,312.4525395000019,312.81578979999904,313.6167654000019,313.59926090000226,313.5992780000015,313.6167654000019,313.6167654000019,313.6167654000019,314.8665958999991,right,0.0,17.860819399997126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,0.0,314.8810694000058,,,,,,,,,314.8674334000025,315.2309015999999,316.03142850000586,316.0146351000003,316.0146553000013,316.03142850000586,316.03142850000586,316.03142850000586,317.11509410000144,left,1.0,17.700704299997597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,1.0,317.1293414000029,,,,,,,,,317.11590799999976,317.4793529000017,318.28003940000053,318.26269760000287,318.26271460000135,318.28003940000053,318.28003940000053,318.28003940000053,319.41389220000565,right,1.0,17.750457299996924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,1.0,319.4282488000026,,,,,,,,,319.41472010000143,320.2276803999994,321.02807620000385,321.01162530000147,321.01164170000266,321.02807620000385,321.02807620000385,321.02807620000385,322.2952984000003,left,0.0,17.878149499993015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,0.0,322.30959630000143,,,,,,,,,322.2961140000043,322.4096217000042,323.21027270000195,323.19302590000007,323.1930472000022,323.21027270000195,323.21027270000195,323.21027270000195,324.1773381000021,left,1.0,17.583441200004017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,0.0,324.1917495000016,,,,,,,,,324.17825350000203,324.5415374000004,325.341892000004,325.3252629000053,325.32528000000457,325.341892000004,325.341892000004,325.341892000004,326.4593562000009,left,1.0,17.73781869999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,1.0,326.4738070000021,,,,,,,,,326.4601951000004,326.8235397000026,327.6239486000049,327.6070256000021,327.6070420000033,327.6239486000049,327.6239486000049,327.6239486000049,328.7410100000052,right,1.0,17.73494170000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,1.0,328.75544380000065,,,,,,,,,328.7419863000032,329.9548924000046,330.75514770000154,330.7384263999993,330.73845319999964,330.75514770000154,330.75514770000154,330.75514770000154,331.9888910000009,right,1.0,17.847106100001838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,0.0,332.00320120000106,,,,,,,,,331.9897394,333.2029088000054,334.0030890000053,333.9862274000043,333.98624969999946,334.0030890000053,334.0030890000053,334.0030890000053,334.8375337000034,left,1.0,17.459183899998607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,0.0,334.8515014000004,,,,,,,,,334.8384839999999,334.9515324000022,335.7521865000017,335.7351273000022,335.73514350000187,335.7521865000017,335.7521865000017,335.7521865000017,337.10260080000444,left,1.0,17.965773699994315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,1.0,337.1169155000025,,,,,,,,,337.1034310000032,337.91637620000256,338.71692720000283,338.6997401000044,338.6997558000003,338.71692720000283,338.71692720000283,338.71692720000283,340.05048140000144,right,1.0,17.949586399998225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,1.0,340.0649277000048,,,,,,,,,340.0513445000033,340.86458870000206,341.6650598000051,341.64851840000483,341.6485366000052,341.6650598000051,341.6650598000051,341.6650598000051,343.5646679000056,right,1.0,18.521755000001576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,0.0,343.5793801000036,,,,,,,,,343.565482500002,343.679180500003,344.47998880000523,344.46313300000475,344.4631523999997,344.47998880000523,344.47998880000523,344.47998880000523,345.82988789999945,left,1.0,17.966669900000852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,0.0,345.84450769999967,,,,,,,,,345.8310730000012,347.0441296000063,347.84419690000504,347.82720320000226,347.82721990000573,347.84419690000504,347.84419690000504,347.84419690000504,348.9115050000037,left,1.0,17.685943399999815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,1.0,348.9261112000022,,,,,,,,,348.9123345000044,349.02615190000506,349.8265482999996,349.80956320000405,349.8095795000045,349.8265482999996,349.8265482999996,349.8265482999996,350.5100760999994,right,1.0,17.30917860000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,0.0,350.5247282000055,,,,,,,,,350.5109400000001,350.62503760000254,351.42552050000086,351.4086282999997,351.40864420000435,351.42552050000086,351.42552050000086,351.42552050000086,353.5252832000042,right,0.0,18.720528000005288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,1.0,353.5397391000006,,,,,,,,,353.52609620000294,354.3390376000025,355.1399562000006,355.1233034000033,355.12337370000023,355.1399562000006,355.1399562000006,355.1399562000006,356.2069298999995,right,1.0,17.68129119999503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,0.0,356.2213386000003,,,,,,,,,356.2077353000059,356.3215431999997,357.13841089999914,357.12125150000065,357.12126920000446,357.13841089999914,357.13841089999914,357.13841089999914,358.821820600002,right,0.0,18.29479540000466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,1.0,358.8362649000046,,,,,,,,,358.82268900000054,359.18592530000024,359.98676700000215,359.9700229000009,359.9700391000006,359.98676700000215,359.98676700000215,359.98676700000215,360.4709864000033,right,1.0,17.094797899997502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,0.0,360.4858043000058,,,,,,,,,360.4718345000001,360.5855157000042,361.3856717000017,361.36885330000223,361.3688728000052,361.3856717000017,361.3856717000017,361.3856717000017,362.03655450000224,right,0.0,17.26525579999725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,1.0,362.0508238000039,,,,,,,,,362.0373736000038,362.40061550000246,363.2010863000032,363.1841093000039,363.1841251000005,363.2010863000032,363.2010863000032,363.2010863000032,363.7354573000048,right,1.0,17.15366250000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,1.0,363.74972450000496,,,,,,,,,363.7363751000012,364.54966350000177,365.3500320000021,365.3331711999999,365.3331879000034,365.3500320000021,365.3500320000021,365.3500320000021,366.35061960000166,right,1.0,17.626969799996004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,0.0,366.3650749000008,,,,,,,,,366.3514517000003,367.164640300005,367.96489239999937,367.9479764999997,367.9480006000013,367.96489239999937,367.96489239999937,367.96489239999937,369.1320409000036,right,0.0,17.78632259999722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,1.0,369.1464256000036,,,,,,,,,369.13287290000153,369.24651260000246,370.0471785000045,370.0303641999999,370.0303849000047,370.0471785000045,370.0471785000045,370.0471785000045,371.8470738000033,left,0.0,18.4246650999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,0.0,371.8616774000038,,,,,,,,,371.8478926000025,373.0608587000024,373.8613480000058,373.8443919999991,373.84440840000025,373.8613480000058,373.8613480000058,373.8613480000058,375.777846200006,right,0.0,18.53139729999384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,1.0,375.79218380000384,,,,,,,,,375.7787049000035,376.1419718000034,376.9428198000023,376.92570780000096,376.9257245000044,376.9428198000023,376.9428198000023,376.9428198000023,378.0600520000007,right,1.0,17.743452299997443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,0.0,378.0742543000015,,,,,,,,,378.0608322000044,378.4243009999991,379.2247858000046,379.2074797000023,379.2074951000032,379.2247858000046,379.2247858000046,379.2247858000046,379.9748213999992,left,1.0,17.361164000001736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,1.0,379.9893684000053,,,,,,,,,379.9756397000019,380.78932480000367,381.58994680000615,381.5726882000017,381.5727040000056,381.58994680000615,381.58994680000615,381.58994680000615,382.2400911000004,right,1.0,17.26933879999706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,0.0,382.2547330000016,,,,,,,,,382.2409683000005,383.05448389999947,383.8552549000015,383.8378292000052,383.8378449000011,383.8552549000015,383.8552549000015,383.8552549000015,384.5220938000057,left,1.0,17.287019499999587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,0.0,384.5364641000051,,,,,,,,,384.5229584000044,384.6367618000004,385.4374986000039,385.4203955000048,385.420411900006,385.4374986000039,385.4374986000039,385.4374986000039,386.5377972999995,left,1.0,17.724733700000797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,1.0,386.5521112000061,,,,,,,,,386.5387766999993,386.90187600000354,387.70234860000346,387.6852650000001,387.6852806000024,387.70234860000346,387.70234860000346,387.70234860000346,388.7031172000061,right,1.0,17.618883000002825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,1.0,388.7176260000051,,,,,,,,,388.7040974000047,389.91693959999975,390.7170627000014,390.700370700004,390.7003860000041,390.7170627000014,390.7170627000014,390.7170627000014,391.534395900002,right,1.0,17.440811200001917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,0.0,391.5491339,,,,,,,,,391.5352117000002,391.6490319000004,392.4491915000035,392.43245630000456,392.4324778000009,392.4491915000035,392.4491915000035,392.4491915000035,393.2999511000016,right,0.0,17.471217700003763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,1.0,393.3145593000008,,,,,,,,,393.3007541000042,393.6643450000047,394.4646522000039,394.4477040999991,394.4477195,394.4646522000039,394.4646522000039,394.4646522000039,395.6151103000011,right,1.0,17.761830999996164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,0.0,395.62951050000265,,,,,,,,,395.61600980000367,395.72967880000215,396.5299110000051,396.5129826000048,396.5129989000052,396.5299110000051,396.5299110000051,396.5299110000051,397.1643325000041,left,1.0,17.252913999996963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,0.0,397.1784783000039,,,,,,,,,397.16516820000106,397.278748100005,398.0793699999994,398.0622661000016,398.0622826000035,398.0793699999994,398.0793699999994,398.0793699999994,399.0637627000033,right,0.0,17.610859000000346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,1.0,399.0776864,,,,,,,,,399.06456170000456,400.276761000001,401.07737780000025,401.0606226000018,401.0606440000047,401.07737780000025,401.07737780000025,401.07737780000025,401.8949962000042,right,1.0,17.439872099996137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,0.0,401.9090068000005,,,,,,,,,401.8958020999999,402.0092081000039,402.8100399000032,402.7927408000032,402.7927650999991,402.8100399000032,402.8100399000032,402.8100399000032,403.5769039000006,left,1.0,17.383223400000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,1.0,403.591339000006,,,,,,,,,403.5777075000005,404.7908341000002,405.60790900000575,405.5910586000027,405.5910795000018,405.60790900000575,405.60790900000575,405.60790900000575,406.3415476000009,right,1.0,17.348158399996464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,0.0,406.3560975,,,,,,,,,406.3425287999999,407.55558949999977,408.35581520000414,408.3392251000041,408.33924050000496,408.35581520000414,408.35581520000414,408.35581520000414,409.1564547000016,left,1.0,17.411698799995065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,1.0,409.171095800004,,,,,,,,,409.1572465999998,409.5207127000031,410.32140690000233,410.304498700003,410.3045226000031,410.32140690000233,410.32140690000233,410.32140690000233,411.05515350000496,right,1.0,17.355278699993505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
left,left,speed,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,0.0,411.07007539999904,,,,,,,,,411.0559829000049,411.1699391000002,411.9702814000048,411.9536163000012,411.9536532000057,411.9702814000048,411.9702814000048,411.9702814000048,413.1874097000036,right,0.0,17.83479459999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
right,right,speed,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,1.0,413.20203870000114,,,,,,,,,413.1882622000048,413.5518941000046,414.3520930000013,414.33540229999926,414.3354183000047,414.3520930000013,414.3520930000013,414.3520930000013,415.3528048000008,right,1.0,17.61850169999525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
,,speed,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-020,1.0,random_dot,59.92900809713151,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.3534295999998,415.3671755000032,sub-020,,,,
