direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
left,left,,4.0,1.0,9.0,0.0,,,,,,,,,68.35478659999717,,,,,,,,,68.33919059999971,68.70453749999797,69.50483839999652,69.4889157999969,69.48894089999885,69.50483839999652,69.50483839999652,69.50483839999652,74.50314749999961,75.10378219999984,right,0.0,5.584254399997008,,75.10410669999692,75.119543599998,75.61998759999915,75.60371399999713,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,,5.0,0.0,10.0,0.0,,,,,,,,,75.61998759999915,,,,,,,,,75.60398099999657,75.95343539999885,76.75337149999905,76.7374850999986,76.73750709999877,76.75337149999905,76.75337149999905,76.75337149999905,,78.90362129999994,left,1.0,2.1473974000000453,,78.90405239999745,78.91941569999835,79.41939939999793,79.40292289999707,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,,5.0,1.0,11.0,1.0,,,,,,,,,79.41939939999793,,,,,,,,,79.40321909999693,79.50313979999919,80.30310329999702,80.28699169999891,80.28701719999663,80.30310329999702,80.30310329999702,80.30310329999702,,84.07022429999779,right,1.0,3.7585085000027902,,84.07083249999778,84.08571089999896,84.58582669999669,84.56995039999674,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,,6.0,0.0,12.0,1.0,,,,,,,,,84.58582669999669,,,,,,,,,84.57044679999672,84.93493889999809,85.73524329999782,85.71936339999957,85.71938509999745,85.73524329999782,85.73524329999782,85.73524329999782,90.7342632,91.21781419999752,right,1.0,5.478073599999334,,91.21814619999714,91.23367099999814,91.73400019999826,91.7179554999966,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,,6.0,1.0,13.0,0.0,,,,,,,,,91.73400019999826,,,,,,,,,91.71830429999682,92.51724059999832,93.31824029999916,93.30247729999974,93.30250929999966,93.31824029999916,93.31824029999916,93.31824029999916,98.31716609999783,100.5679805999971,right,0.0,7.248170099999697,,100.5686229999992,100.58318419999704,101.08312899999872,101.06751899999654,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,,7.0,0.0,14.0,0.0,,,,,,,,,101.08312899999872,,,,,,,,,101.06800379999912,102.28274529999908,103.08238849999908,103.06632809999792,103.0663483999997,103.08238849999908,103.08238849999908,103.08238849999908,,104.28317759999844,left,1.0,1.1860849000004237,,104.28364779999902,104.29830999999832,104.79891439999848,104.78297419999944,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,,7.0,1.0,15.0,1.0,,,,,,,,,104.79891439999848,,,,,,,,,104.78338039999652,105.58295839999846,106.39832299999762,106.38214769999831,106.38216399999874,106.39832299999762,106.39832299999762,106.39832299999762,,108.76684959999692,left,0.0,2.365319900000032,,108.76750600000014,108.78206279999722,,109.28123159999814,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,,8.0,0.0,16.0,0.0,,,,,,,,,109.29810859999998,,,,,,,,,109.281570799998,109.63179369999852,110.43147189999944,110.41519089999927,110.41521179999836,110.43147189999944,110.43147189999944,110.43147189999944,,114.1655170999984,right,0.0,3.729983200002607,,114.16612529999838,114.18100439999762,114.6810508999988,114.6651572999981,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,,8.0,1.0,17.0,1.0,,,,,,,,,114.6810508999988,,,,,,,,,114.6656348999968,115.03105319999668,115.83061639999868,115.8145399999994,115.81457279999812,115.83061639999868,115.83061639999868,115.83061639999868,,118.04803459999675,left,0.0,2.2131069999995816,,118.0485654999975,118.06353489999674,118.5638762999988,118.54772819999926,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,,9.0,0.0,18.0,1.0,,,,,,,,,118.5638762999988,,,,,,,,,118.54818089999752,118.66365769999902,119.46377959999882,119.44775789999768,119.44778450000013,119.46377959999882,119.46377959999882,119.46377959999882,,121.98059499999728,right,1.0,2.504805300002772,,121.98112649999894,121.9963366999982,122.4964979999968,122.4805099999976,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,,9.0,1.0,19.0,0.0,,,,,,,,,122.4964979999968,,,,,,,,,122.48096609999992,122.84626429999844,123.64617149999684,123.630184499998,123.630210299998,123.64617149999684,123.64617149999684,123.64617149999684,128.64527029999954,129.06318569999712,left,1.0,5.40294360000189,,129.06380419999914,129.07873389999804,129.5783401999979,129.56235869999728,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.56242429999838,129.5783401999979,129.5783401999979,132.9953652999975,space,3.4114464999984198,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.99540329999945,133.0111642999982,133.0111642999982,138.6618953999969,space,5.639993000000686,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,142.10961499999758,,,,,,,,,142.10257609999826,142.2097158999968,143.0098807999966,142.9937503000001,142.99377939999977,143.0098807999966,143.0098807999966,143.0098807999966,,144.01150159999816,right,1.0,1.000098500000604,,,,,,,,,,,,,,,,,,,,138.667238799997,138.68469819999882,138.68469819999882,142.09447849999924,space,3.407818399999087,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,144.02620479999678,,,,,,,,,144.0131374999983,144.3757982999996,145.17627289999655,145.16023759999734,145.16026379999676,145.17627289999655,145.17627289999655,145.17627289999655,,146.19333099999858,left,1.0,1.0125514999999723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,146.20894129999942,,,,,,,,,146.19436959999803,146.30926889999682,147.10904149999988,147.09298959999796,147.09301399999822,147.10904149999988,147.10904149999988,147.10904149999988,,149.4924039999969,left,1.0,2.3736165999980585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,149.50814989999708,,,,,,,,,149.49321749999945,150.70761729999867,151.50841509999736,151.49240669999926,151.4924315999997,151.50841509999736,151.50841509999736,151.50841509999736,,152.7424125999969,right,1.0,1.2299398000031945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,152.75787129999662,,,,,,,,,152.7434484999976,153.1074086999979,153.9081217999992,153.89209699999992,153.8921217999996,153.9081217999992,153.9081217999992,153.9081217999992,,155.0253651999992,right,0.0,1.1020606000020052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,155.0408783999992,,,,,,,,,155.02646979999918,155.39083959999698,156.19107019999865,156.17495629999758,156.1749826999985,156.19107019999865,156.19107019999865,156.19107019999865,,159.6234314999965,left,0.0,3.4191940000018803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,159.63925109999764,,,,,,,,,159.62403730000003,159.7240165999974,160.52346619999662,160.5075183999979,160.5075446999981,160.52346619999662,160.52346619999662,160.52346619999662,,162.45871449999686,left,0.0,1.933527699999104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,162.47325649999766,,,,,,,,,162.45991179999692,162.57328899999993,163.3888713999986,163.3725693999986,163.3725822999986,163.3888713999986,163.3888713999986,163.3888713999986,168.37248349999936,168.7890958999997,left,1.0,5.39227199999732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,168.8049103999983,,,,,,,,,168.78977739999755,169.13913879999745,169.93768139999884,169.9220736999996,169.9220847999968,169.93768139999884,169.93768139999884,169.93768139999884,,171.4715621999967,left,1.0,1.5175190000009025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,171.48763209999743,,,,,,,,,171.47215999999753,172.27110119999998,173.07077159999972,173.054332599997,173.05434779999996,173.07077159999972,173.07077159999972,173.07077159999972,,174.38832529999854,right,1.0,1.3006875999999463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,1.0,174.4037862999976,,,,,,,,,174.38915949999864,175.18850859999657,176.00412089999736,175.988193899997,175.98821580000003,176.00412089999736,176.00412089999736,176.00412089999736,,176.82193039999763,right,1.0,0.812827699999616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,0.0,176.83798589999788,,,,,,,,,176.82315319999907,177.18729769999845,177.98727139999755,177.9712045999986,177.97122679999666,177.98727139999755,177.98727139999755,177.98727139999755,,181.4050049999969,left,1.0,3.4138208999975177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,181.42034459999925,,,,,,,,,181.40624189999653,181.5201978999976,182.32042189999996,182.30436839999675,182.3043949999992,182.32042189999996,182.32042189999996,182.32042189999996,,184.03781009999875,right,1.0,1.7020392999984324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,184.05322329999763,,,,,,,,,184.03908409999715,184.4024398999973,185.2021085999986,185.1856615999968,185.18567559999792,185.2021085999986,185.2021085999986,185.2021085999986,,187.30261969999992,left,1.0,2.090308599999844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,1.0,187.3183499999977,,,,,,,,,187.3033155999983,187.65239179999844,188.45259619999703,188.43651879999743,188.4365446999982,188.45259619999703,188.45259619999703,188.45259619999703,,189.6702372999971,right,1.0,1.2055394999988494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,189.685713699997,,,,,,,,,189.67144019999975,189.78541219999897,190.5855347999968,190.56933639999988,190.56935989999693,190.5855347999968,190.5855347999968,190.5855347999968,,191.7685696999979,left,1.0,1.1766425000023446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,191.78459739999744,,,,,,,,,191.7692599999973,192.1183334999987,192.91803819999768,192.90210819999996,192.9021302999972,192.91803819999768,192.91803819999768,192.91803819999768,,194.15230719999815,left,1.0,1.2201017000006686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,194.1681131999976,,,,,,,,,194.1533320999988,195.36720429999696,196.16789099999733,196.1521049999974,196.15213169999697,196.16789099999733,196.16789099999733,196.16789099999733,,197.08440129999872,right,1.0,0.91538429999855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,197.1000039999999,,,,,,,,,197.0850494999977,197.8844324999991,198.6830703999985,198.66838579999967,198.66841229999773,198.6830703999985,198.6830703999985,198.6830703999985,,199.96838039999784,right,1.0,1.270918199999869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,199.98393039999792,,,,,,,,,199.9695998999996,201.18382139999807,201.983686399999,201.96772520000013,201.9677500999969,201.983686399999,201.983686399999,201.983686399999,,202.6677104999981,left,1.0,0.6774977999994007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,202.6832994999968,,,,,,,,,202.66875549999892,203.03325109999787,203.83320959999764,203.8172805999966,203.8173057999993,203.83320959999764,203.83320959999764,203.83320959999764,,204.96759949999975,right,1.0,1.1304077000022517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,204.98311699999977,,,,,,,,,204.9689039999976,205.3322905999994,206.13286819999848,206.11693620000003,206.11695789999797,206.13286819999848,206.13286819999848,206.13286819999848,,207.10022519999984,left,1.0,0.953935100002127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,207.1157647,,,,,,,,,207.101267799997,207.4661425999984,208.26587369999837,208.250079999998,208.2501049999992,208.26587369999837,208.26587369999837,208.26587369999837,,209.31684119999773,left,1.0,1.0417317999999796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,209.33211719999963,,,,,,,,,209.31805429999804,209.43206049999932,210.23204929999704,210.21593399999983,210.21595559999696,210.23204929999704,210.23204929999704,210.23204929999704,,211.4330930999968,left,0.0,1.1861446000002616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,211.44870850000007,,,,,,,,,211.43429560000004,212.64834779999728,213.44774569999936,213.4319278999974,213.43194779999976,213.44774569999936,213.44774569999936,213.44774569999936,,215.0158459999984,left,1.0,1.554937199998676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,1.0,215.03142789999765,,,,,,,,,215.01703989999805,215.13152739999717,215.93144819999725,215.9154583999989,215.91548399999735,215.93144819999725,215.93144819999725,215.93144819999725,,216.79916109999976,right,1.0,0.8606223000024329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,1.0,216.81460650000008,,,,,,,,,216.80035519999728,217.16456529999775,217.96506979999683,217.9485160999975,217.9485422999969,217.96506979999683,217.96506979999683,217.96506979999683,,219.998975399998,right,1.0,2.032116499998665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,0.0,220.01412269999852,,,,,,,,,220.00019209999664,220.81399319999764,221.6136827999981,221.59767029999784,221.59769169999709,221.6136827999981,221.6136827999981,221.6136827999981,,222.49794779999863,left,1.0,0.8802721000029123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,222.51341559999852,,,,,,,,,222.49897409999903,223.3128077000001,224.11365779999687,224.0973978999973,224.09742419999748,224.11365779999687,224.11365779999687,224.11365779999687,,225.39697179999712,left,1.0,1.2821936000000278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,1.0,225.4124930999969,,,,,,,,,225.39765929999703,226.613149599998,227.41235679999957,227.3963515999967,227.39637139999832,227.41235679999957,227.41235679999957,227.41235679999957,,228.31382669999948,right,1.0,0.8922550000024785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,228.32958159999907,,,,,,,,,228.31502759999785,228.6791051,229.4791959999966,229.46319329999824,229.4632180999979,229.4791959999966,229.4791959999966,229.4791959999966,,230.24675879999995,left,1.0,0.7505767000002379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,1.0,230.2624108999989,,,,,,,,,230.24794589999877,230.6124549999986,231.41200089999984,231.3960647999993,231.39608679999947,231.41200089999984,231.41200089999984,231.41200089999984,,232.2795385999998,right,1.0,0.8606598000005761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,0.0,232.2952906999999,,,,,,,,,232.2805883000001,233.4949442999969,234.29494789999808,234.2788843999988,234.2789067999984,234.29494789999808,234.29494789999808,234.29494789999808,,235.2124440999978,left,1.0,0.9136147999997776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,1.0,235.22797480000008,,,,,,,,,235.21346529999937,235.32735709999903,236.1281889999991,236.11226739999984,236.112291999998,236.1281889999991,236.1281889999991,236.1281889999991,,236.91241709999667,right,1.0,0.7765214000028209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,1.0,236.92803469999853,,,,,,,,,236.91361289999983,238.12802649999867,238.9277570999984,238.9117587000001,238.9117829999996,238.9277570999984,238.9277570999984,238.9277570999984,,239.5452534999968,right,1.0,0.6114086999987194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,0.0,239.5610009999982,,,,,,,,,239.5464256999985,240.7605223999999,241.56016259999888,241.54409359999767,241.544113699998,241.56016259999888,241.56016259999888,241.56016259999888,,242.22839789999853,left,1.0,0.6600689000006241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,1.0,242.24394519999987,,,,,,,,,242.22960299999977,243.44362489999912,244.2435680999988,244.22757369999815,244.2276000999991,244.2435680999988,244.2435680999988,244.2435680999988,,245.09467529999893,right,1.0,0.8381492000007711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,0.0,245.11035749999792,,,,,,,,,245.0959477999968,245.2102150999999,246.01000269999716,245.99406049999743,245.99408649999896,246.01000269999716,246.01000269999716,246.01000269999716,,246.7275742999991,left,1.0,0.7135990999995556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,1.0,246.7430494,,,,,,,,,246.72878219999984,246.84321439999985,247.6430298999985,247.62694429999829,247.6269695999981,247.6430298999985,247.6430298999985,247.6430298999985,,248.3106530999976,right,1.0,0.6618692000010924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,0.0,248.3261576999976,,,,,,,,,248.3118607999968,248.6760430999966,249.4917762999976,249.4761925999992,249.4762123999972,249.4917762999976,249.4917762999976,249.4917762999976,,250.42656879999777,left,1.0,0.9331783999987238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-084,1.0,random_dot,59.91669183076626,
