direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
right,right,12.0,0.0,6.0,left,0.0,1.532469581994519,,,,,,6.0,0.0,12.0,1.0,,,,,,,,,68.37589041599858,,,,,,,,,68.37090945799719,69.16976595799497,69.9609008329935,69.953288040997,69.95382516599784,69.9609008329935,69.9609008329935,69.9609008329935,,71.49501133299782,left,0.0,1.532469581994519,,71.49891083299735,71.5070827909949,71.99274716599757,72.00309266599652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-040,1,random_dot,,
left,left,13.0,1.0,6.0,left,1.0,2.8566755410065525,,,,,,6.0,1.0,13.0,0.0,,,,,,,,,72.00309266599652,,,,,,,,,71.99313120799343,72.79274770799384,73.58473224999761,73.57615658299619,73.57667858299828,73.58473224999761,73.58473224999761,73.58473224999761,,76.44462812499842,left,1.0,2.8566755410065525,,76.44850341599522,76.45691370799614,76.94201883299684,76.95300866599428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-040,1,random_dot,,
right,right,14.0,0.0,7.0,right,1.0,1.4524915829970269,,,,,,7.0,0.0,14.0,1.0,,,,,,,,,76.95300866599428,,,,,,,,,76.94241545799741,77.04259729099431,77.83474212500005,77.82586708299641,77.82631545799813,77.83474212500005,77.83474212500005,77.83474212500005,,79.2952737079977,right,1.0,1.4524915829970269,,79.29541033299756,79.30506445799983,79.79271004099428,79.80297983299533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-040,1,random_dot,,
left,left,15.0,1.0,7.0,left,1.0,1.4813488329964457,,,,,,7.0,1.0,15.0,0.0,,,,,,,,,79.80297983299533,,,,,,,,,79.7932009579963,80.14261320799415,80.93474558299931,80.9258599159948,80.92642062499363,80.93474558299931,80.93474558299931,80.93474558299931,,82.42125370799477,left,1.0,1.4813488329964457,,82.42142612499447,82.43084499999532,82.91989308299526,82.92510712499643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-040,1,random_dot,,
right,right,16.0,0.0,8.0,right,1.0,1.3383658329985335,,,,,,8.0,0.0,16.0,1.0,,,,,,,,,82.92510712499643,,,,,,,,,82.92038633299671,83.01988116599387,83.81175591599458,83.80371604099491,83.80427991599572,83.81175591599458,83.81175591599458,83.81175591599458,,85.15456833299686,right,1.0,1.3383658329985335,,85.1547622500002,85.16493558299408,85.65330383299442,85.65849995799363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-040,1,random_dot,,
left,left,17.0,1.0,8.0,left,1.0,2.1187202910005,,,,,,8.0,1.0,17.0,0.0,,,,,,,,,85.65849995799363,,,,,,,,,85.65382870799658,86.0029520409953,86.7962672079957,86.7873136249982,86.78804654099804,86.7962672079957,86.7962672079957,86.7962672079957,,88.92132850000053,left,1.0,2.1187202910005,,88.92151283299609,88.9309477909992,89.42010820799624,89.4257036659983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-040,1,random_dot,,
left,left,18.0,0.0,9.0,right,0.0,1.0154645410002558,,,,,,9.0,0.0,18.0,0.0,,,,,,,,,89.4257036659983,,,,,,,,,89.42072412499692,90.61986358300057,91.41047174999404,91.40333741599898,91.40378904099634,91.41047174999404,91.41047174999404,91.41047174999404,,92.4282779579953,right,0.0,1.0154645410002558,,92.43223612499423,92.44067583300055,92.9251962499984,92.93639383299887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-040,1,random_dot,,
right,right,19.0,1.0,9.0,right,1.0,1.5824896660051309,,,,,,9.0,1.0,19.0,1.0,,,,,,,,,92.93639383299887,,,,,,,,,92.9255724159957,94.12584433299344,94.9183481250002,94.90899820799676,94.90943924999738,94.9183481250002,94.9183481250002,94.9183481250002,,96.50448245799636,right,1.0,1.5824896660051309,,96.5092349579936,96.51886829099384,97.00364316599736,97.01161504099582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-040,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.00391654099803,97.01161504099582,97.01161504099582,100.82183141599673,space,3.8061869160010247,,,,,,,,,,,,,,,,,,,,,,,,sub-040,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.82199829099407,100.83547249999538,100.83547249999538,104.89296366599592,space,4.054179333004868,,,,,,,,,,,,,,,,,sub-040,1,random_dot,,
right,right,0.0,0.0,0.0,right,1.0,1.290199457995186,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,107.7074536250002,,,,,,,,,107.6997975829945,108.48651487499592,109.27834545799853,109.27019745799772,109.2709332499944,109.27834545799853,109.27834545799853,109.27834545799853,,110.57112933299504,,,,,,,,,,,,,,,,,,,,,,,104.91702629099746,104.92545641600007,104.92545641600007,107.68839870800002,space,2.7602404990029754,,right,1.0,1.290199457995186,,,,,,sub-040,1,random_dot,,
left,left,1.0,1.0,0.0,left,1.0,0.792105458000151,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,110.57964508299484,,,,,,,,,110.5718134159979,111.36968999999954,112.16026004099696,112.1534370409936,112.15381316599814,112.16026004099696,112.16026004099696,112.16026004099696,,112.9541116249966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.792105458000151,,,,,,sub-040,1,random_dot,,
left,left,2.0,0.0,1.0,right,0.0,1.490974415995879,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,112.96220633299528,,,,,,,,,112.95462574999692,113.75312824999855,114.54530645799969,114.53694966599868,114.53771054099344,114.54530645799969,114.54530645799969,114.54530645799969,,116.03793166599644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.490974415995879,,,,,,sub-040,1,random_dot,,
right,right,3.0,1.0,1.0,right,1.0,1.3835007489979034,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,116.0433399579997,,,,,,,,,116.03859658299916,117.23651383299875,118.02781095799584,118.02019429099892,118.0206509579948,118.02781095799584,118.02781095799584,118.02781095799584,,119.41958750000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.3835007489979034,,,,,,sub-040,1,random_dot,,
left,left,4.0,0.0,2.0,left,1.0,0.5144362069986528,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,119.4280084159982,,,,,,,,,119.42007658299552,120.60989462499856,121.40149795799516,121.39270812500035,121.39317662499523,121.40149795799516,121.40149795799516,121.40149795799516,,121.92103804100044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5144362069986528,,,,,,sub-040,1,random_dot,,
right,right,5.0,1.0,2.0,right,1.0,1.076765040997998,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,121.93062720799936,,,,,,,,,121.92155533299956,123.11972616599816,123.91194462499698,123.90364754099572,123.90437970799394,123.91194462499698,123.91194462499698,123.91194462499698,,124.99267841599794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.076765040997998,,,,,,sub-040,1,random_dot,,
right,right,6.0,0.0,3.0,left,0.0,2.005332166001608,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,125.00169454099525,,,,,,,,,124.99316499999986,126.19253258299432,126.9848401249983,126.97605958299393,126.9765349159934,126.9848401249983,126.9848401249983,126.9848401249983,,128.99293208299787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.005332166001608,,,,,,sub-040,1,random_dot,,
left,left,7.0,1.0,3.0,right,0.0,1.2353639159991872,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,0.0,129.002026999995,,,,,,,,,128.9934049999938,130.19251562499994,130.9847074999998,130.97581195800012,130.9762970409938,130.9847074999998,130.9847074999998,130.9847074999998,,132.22658966599556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.2353639159991872,,,,,,sub-040,1,random_dot,,
right,right,8.0,0.0,4.0,left,0.0,1.621852748998208,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,1.0,132.23506991599425,,,,,,,,,132.2270812909992,132.32630791599513,133.11806483299733,133.10941691599874,133.1099663749992,133.11806483299733,133.11806483299733,133.11806483299733,,134.74432404099937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.621852748998208,,,,,,sub-040,1,random_dot,,
left,left,9.0,1.0,4.0,right,0.0,1.7871449160011252,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,0.0,134.75275724999665,,,,,,,,,134.74480879099428,135.09292787499726,135.88478749999922,135.8759745829957,135.87642537499778,135.88478749999922,135.88478749999922,135.88478749999922,,137.67752016599843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.7871449160011252,,,,,,sub-040,1,random_dot,,
right,right,10.0,0.0,5.0,right,1.0,1.2380743329995312,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,1.0,137.68595562499831,,,,,,,,,137.678005457994,138.4757407910001,139.27774466599658,139.26991870799975,139.27047441600007,139.27774466599658,139.27774466599658,139.27774466599658,,140.52019954099524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.2380743329995312,,,,,,sub-040,1,random_dot,,
left,left,11.0,1.0,5.0,left,1.0,1.280277498997748,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,0.0,140.52581954099878,,,,,,,,,140.52083241599755,140.6093147499996,141.40145504099928,141.3929047499987,141.39343462499528,141.40145504099928,141.40145504099928,141.40145504099928,,142.68786941599683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.280277498997748,,,,,,sub-040,1,random_dot,,
right,right,12.0,0.0,6.0,right,1.0,1.5963237500036485,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,1.0,142.69687058300042,,,,,,,,,142.6885567079953,143.88647574999777,144.67936566599383,144.67015916599485,144.6708942080004,144.67936566599383,144.67936566599383,144.67936566599383,,146.2786640829945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.5963237500036485,,,,,,sub-040,1,random_dot,,
left,left,13.0,1.0,6.0,left,1.0,0.7781731249997392,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,0.0,146.28814616599993,,,,,,,,,146.27913412499765,146.37582329099678,147.17640004099667,147.1692401659966,147.16986620799435,147.17640004099667,147.17640004099667,147.17640004099667,,147.96094049999374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7781731249997392,,,,,,sub-040,1,random_dot,,
right,right,14.0,0.0,7.0,left,0.0,1.593121666002844,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,1.0,147.96946383299655,,,,,,,,,147.9614226249978,149.15970554099476,149.95142483299423,149.94283249999717,149.9433827499961,149.95142483299423,149.95142483299423,149.95142483299423,,151.55292391599505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.593121666002844,,,,,,sub-040,1,random_dot,,
left,left,15.0,1.0,7.0,right,0.0,1.2042854160026764,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,0.0,151.56108837499778,,,,,,,,,151.5534367500004,152.7416231659954,153.53617729099642,153.52513691599597,153.52560149999772,153.53617729099642,153.53617729099642,153.53617729099642,,154.7430613329998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.2042854160026764,,,,,,sub-040,1,random_dot,,
left,left,16.0,0.0,8.0,right,0.0,1.4547343329977591,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,0.0,154.75208899999416,,,,,,,,,154.74353837499802,155.54286820799462,156.33473295799922,156.32641745799629,156.3268774159951,156.33473295799922,156.33473295799922,156.33473295799922,,157.7933517499987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.4547343329977591,,,,,,sub-040,1,random_dot,,
right,right,17.0,1.0,8.0,left,0.0,2.0757086660014465,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,1.0,157.8016216659962,,,,,,,,,157.793833290998,158.1429513749972,158.93469883299986,158.92592324999714,158.92636587499874,158.93469883299986,158.93469883299986,158.93469883299986,,161.02075412499835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.0757086660014465,,,,,,sub-040,1,random_dot,,
right,right,18.0,0.0,9.0,right,1.0,1.427065498995944,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,1.0,161.02913324999827,,,,,,,,,161.02127283299342,161.10968299999513,161.91125741599535,161.90329983300035,161.90391291599371,161.91125741599535,161.91125741599535,161.91125741599535,,163.3436969999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.427065498995944,,,,,,sub-040,1,random_dot,,
left,left,19.0,1.0,9.0,left,1.0,1.8855760830047077,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,0.0,163.35216616599791,,,,,,,,,163.34418695799832,163.4424172910003,164.23471258299833,164.22601754099742,164.2264535409995,164.23471258299833,164.23471258299833,164.23471258299833,,166.12633541599644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.8855760830047077,,,,,,sub-040,1,random_dot,,
right,right,20.0,0.0,10.0,right,1.0,1.1435528750007506,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,1.0,166.1356483749987,,,,,,,,,166.12682608299656,167.3259059579941,168.11817995799356,168.10945983299462,168.10988895799528,168.11817995799356,168.11817995799356,168.11817995799356,,169.26991825000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.1435528750007506,,,,,,sub-040,1,random_dot,,
left,left,21.0,1.0,10.0,right,0.0,1.2605436659941915,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,0.0,169.27882487500028,,,,,,,,,169.27068654100003,170.05909237499873,170.8513850829986,170.84283783299907,170.84328170799563,170.8513850829986,170.8513850829986,170.8513850829986,,172.1200770409996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.2605436659941915,,,,,,sub-040,1,random_dot,,
right,right,22.0,0.0,11.0,right,1.0,3.2136544160021003,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,1.0,172.12870633299462,,,,,,,,,172.12063116599893,172.20777049999742,173.00141179099592,172.99286629099515,172.9933076659945,173.00141179099592,173.00141179099592,173.00141179099592,,176.22123708299478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.2136544160021003,,,,,,sub-040,1,random_dot,,
left,left,23.0,1.0,11.0,left,1.0,0.6924936659997911,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,0.0,176.23013399999763,,,,,,,,,176.22190812500048,176.56982216599863,177.36126029099978,177.35337745799916,177.35394012499455,177.36126029099978,177.36126029099978,177.36126029099978,,178.06188412499614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6924936659997911,,,,,,sub-040,1,random_dot,,
right,right,24.0,0.0,12.0,right,1.0,1.0173608740005875,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,1.0,178.07148370799405,,,,,,,,,178.06238083299831,179.25967091599887,180.0515110829947,180.04262816599658,180.04307054099627,180.0515110829947,180.0515110829947,180.0515110829947,,181.0767593749988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0173608740005875,,,,,,sub-040,1,random_dot,,
left,left,25.0,1.0,12.0,right,0.0,2.27170220699918,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,0.0,181.0849307909957,,,,,,,,,181.0772338329989,181.87656012499792,182.67803199999616,182.6700231249997,182.67060383299395,182.67803199999616,182.67803199999616,182.67803199999616,,184.95455104099528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.27170220699918,,,,,,sub-040,1,random_dot,,
right,right,26.0,0.0,13.0,left,0.0,0.9287308740022128,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,1.0,184.9635338329972,,,,,,,,,184.95528362500045,185.7530832909979,186.5460115829992,186.5369243749956,186.5376611249958,186.5460115829992,186.5460115829992,186.5460115829992,,187.47820366599623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.9287308740022128,,,,,,sub-040,1,random_dot,,
left,left,27.0,1.0,13.0,right,0.0,1.1777117490055389,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,0.0,187.50289854099535,,,,,,,,,187.4786859579981,187.5760689579984,188.36800550000044,188.3594364159944,188.35990254100037,188.36800550000044,188.36800550000044,188.36800550000044,,189.5535945409938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.1777117490055389,,,,,,sub-040,1,random_dot,,
right,right,28.0,0.0,14.0,left,0.0,1.3597873740000068,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,1.0,189.5619562909997,,,,,,,,,189.55411558299969,189.64228554099827,190.4348402079995,190.42591183299373,190.4263694159963,190.4348402079995,190.4348402079995,190.4348402079995,,191.8040626660004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.3597873740000068,,,,,,sub-040,1,random_dot,,
left,left,29.0,1.0,14.0,left,1.0,1.195455082997796,,speed,space,2.7602404990029754,,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,0.0,191.81293729099707,,,,,,,,,191.80491954099853,191.90340762499545,192.695156457994,192.6868631249963,192.6876107079952,192.695156457994,192.695156457994,192.695156457994,,193.895232457995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.195455082997796,,,,,,sub-040,1,random_dot,,
