direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
right,right,14.0,0.0,7.0,right,1.0,2.058585728002072,,accuracy,space,2.3727782010028022,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,1.0,154.015734280998,,,,,,,,,154.00087195699598,154.35052955999709,155.15203995699994,155.13566940199962,155.13601742500032,155.15203995699994,155.15203995699994,155.15203995699994,157.22542503099976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.058585728002072,,,,,sub-116,1,random_dot,59.15476687789651,
left,left,15.0,1.0,7.0,left,1.0,1.054161601998203,,accuracy,space,2.3727782010028022,,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,157.24066938099713,,,,,,,,,157.22589511099795,157.3244244449961,158.12634176199936,158.11087922700244,158.1112063670007,158.12634176199936,158.12634176199936,158.12634176199936,159.19790983699932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.054161601998203,,,,,sub-116,1,random_dot,59.15476687789651,
left,left,16.0,0.0,8.0,left,1.0,0.9163327700007358,,accuracy,space,2.3727782010028022,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,159.2123853869998,,,,,,,,,159.19819500599988,160.399154849998,161.2010661749955,161.18618482499733,161.1866760519988,161.2010661749955,161.2010661749955,161.2010661749955,162.12255627800187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.9163327700007358,,,,,sub-116,1,random_dot,59.15476687789651,
right,right,17.0,1.0,8.0,right,1.0,0.986410972000158,,accuracy,space,2.3727782010028022,,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,162.13736639499984,,,,,,,,,162.12285696600156,163.3236468729956,164.1263020299957,164.10995266999817,164.11027966099937,164.1263020299957,164.1263020299957,164.1263020299957,165.1302454129982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.986410972000158,,,,,sub-116,1,random_dot,59.15476687789651,
right,right,18.0,0.0,9.0,right,1.0,1.0454602850004449,,accuracy,space,2.3727782010028022,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,165.1450449719996,,,,,,,,,165.13052941299975,165.93181479499617,166.73347625199676,166.7176026599991,166.7180875999984,166.73347625199676,166.73347625199676,166.73347625199676,167.78775132499868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0454602850004449,,,,,sub-116,1,random_dot,59.15476687789651,
left,left,19.0,1.0,9.0,left,1.0,1.059964375999698,,accuracy,space,2.3727782010028022,,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,167.8021366499961,,,,,,,,,167.7880677849971,168.13630051999644,168.93939875999786,168.9237463669997,168.92422131200146,168.93939875999786,168.93939875999786,168.93939875999786,170.0094151309968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.059964375999698,,,,,sub-116,1,random_dot,59.15476687789651,
left,left,20.0,0.0,10.0,left,1.0,1.1486867960047675,,accuracy,space,2.3727782010028022,,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,170.02519567700074,,,,,,,,,170.00971865299653,170.81139312199957,171.6135663620007,171.59803558499698,171.59852225500072,171.6135663620007,171.6135663620007,171.6135663620007,172.76716873700207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.1486867960047675,,,,,sub-116,1,random_dot,59.15476687789651,
right,right,21.0,1.0,10.0,right,1.0,1.6687891309993574,,accuracy,space,2.3727782010028022,,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,1.0,172.7823142510024,,,,,,,,,172.76745398999628,172.88290136100113,173.68423420099862,173.6690498559983,173.66951457600226,173.68423420099862,173.68423420099862,173.68423420099862,175.3578671849973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.6687891309993574,,,,,sub-116,1,random_dot,59.15476687789651,
left,left,22.0,0.0,11.0,left,1.0,1.021061617997475,,accuracy,space,2.3727782010028022,,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,175.37240310700145,,,,,,,,,175.35819281500153,176.1588744269975,176.96115068499785,176.94506771500164,176.94554678699933,176.96115068499785,176.96115068499785,176.96115068499785,177.9984168969968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.021061617997475,,,,,sub-116,1,random_dot,59.15476687789651,
right,right,23.0,1.0,11.0,right,1.0,0.7580295750012738,,accuracy,space,2.3727782010028022,,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,178.0130149550023,,,,,,,,,177.9987750299988,178.11338897400128,178.91558374500164,178.8999175909994,178.90025384399632,178.91558374500164,178.91558374500164,178.91558374500164,179.68579871099791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7580295750012738,,,,,sub-116,1,random_dot,59.15476687789651,
left,left,24.0,0.0,12.0,left,1.0,0.7128572410001652,,accuracy,space,2.3727782010028022,,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,179.70067117000144,,,,,,,,,179.68615514099656,180.4869386950013,181.28903811000052,181.27316063200124,181.2736389970014,181.28903811000052,181.28903811000052,181.28903811000052,182.008850061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7128572410001652,,,,,sub-116,1,random_dot,59.15476687789651,
right,right,25.0,1.0,12.0,right,1.0,0.6014400089989067,,accuracy,space,2.3727782010028022,,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,1.0,182.02349811099705,,,,,,,,,182.0091725800012,182.80998251200072,183.61154683399943,183.5955087639959,183.5958615470008,183.61154683399943,183.61154683399943,183.61154683399943,184.21559813099884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6014400089989067,,,,,sub-116,1,random_dot,59.15476687789651,
left,left,26.0,0.0,13.0,left,1.0,0.7414771809999365,,accuracy,space,2.3727782010028022,,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,184.2293579370016,,,,,,,,,184.21591441000052,184.5644111169968,185.36642892999956,185.3509947950006,185.35151062999648,185.36642892999956,185.36642892999956,185.36642892999956,186.11979787699968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7414771809999365,,,,,sub-116,1,random_dot,59.15476687789651,
right,right,27.0,1.0,13.0,right,1.0,1.8119190630022783,,accuracy,space,2.3727782010028022,,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,186.1350765179959,,,,,,,,,186.12011257700212,186.21862823000265,187.02116785699764,187.005385561999,187.005862951999,187.02116785699764,187.02116785699764,187.02116785699764,188.8437738709981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.8119190630022783,,,,,sub-116,1,random_dot,59.15476687789651,
left,left,28.0,0.0,14.0,left,1.0,1.1702085479992093,,accuracy,space,2.3727782010028022,,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,188.85905661700235,,,,,,,,,188.84413014700112,188.95862471000143,189.76169624699835,189.74622177000128,189.746708284998,189.76169624699835,189.76169624699835,189.76169624699835,190.94973703000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.1702085479992093,,,,,sub-116,1,random_dot,59.15476687789651,
