direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
,,,,,,,,,,,,,,,,,0.0234479999999166,0.0284988999999313,0.0284988999999313,64.56001079999987,space,81.6409544999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-057,1.0,random_dot,60.15406659533334,
right,right,,0.0,0.0,0.0,1.0,,,,,,,,,64.57699150000008,,,,,,,,,64.57358629999999,64.92382509999993,65.7244146999999,65.7085305999999,65.70859519999999,65.7244146999999,65.7244146999999,65.7244146999999,70.7217619999999,84.28349539999999,right,1.0,35.67924919999996,,84.28487339999992,84.29997439999988,84.79652140000007,,,,,,,,,,,,,,,,,,,,,,,,,,sub-057,1.0,random_dot,60.15406659533334,
left,left,,0.0,1.0,1.0,0.0,,,,,,,,,84.8130423,,,,,,,,,84.79773040000009,84.89615219999996,85.69646799999987,85.68068590000007,85.68073009999989,85.69646799999987,85.69646799999987,85.69646799999987,90.6934902999999,96.26044879999996,left,1.0,27.675567,,96.26152869999989,96.27256280000006,96.7582281,96.77273990000003,,,,,,,,,,,,,,,,,,,,,,,,,sub-057,1.0,random_dot,60.15406659533334,
left,left,,1.0,0.0,2.0,0.0,,,,,,,,,96.77273990000003,,,,,,,,,96.7590831,97.97184700000004,98.7726631999999,98.75597139999992,98.75601540000002,98.7726631999999,98.7726631999999,98.7726631999999,,103.03876620000004,right,0.0,21.37756669999999,,103.03974369999992,103.05322350000006,103.5379453999999,103.55122030000008,,,,,,,,,,,,,,,,,,,,,,,,,sub-057,1.0,random_dot,60.15406659533334,
right,right,,1.0,1.0,3.0,1.0,,,,,,,,,103.55122030000008,,,,,,,,,103.53883730000008,104.35210110000004,105.15262830000006,105.13710190000006,105.13715750000006,105.15262830000006,105.15262830000006,105.15262830000006,110.14970279999989,132.2389866000001,right,1.0,44.20511889999989,,132.23980149999988,132.2532767,132.73768289999998,132.7525432,,,,,,,,,,,,,,,,,,,,,,,,,sub-057,1.0,random_dot,60.15406659533334,
right,right,,2.0,0.0,4.0,1.0,,,,,,,,,132.7525432,,,,,,,,,132.73862039999997,133.95207400000004,134.75250359999995,134.73648359999993,134.73652859999993,134.75250359999995,134.75250359999995,134.75250359999995,139.74783449999995,140.71832790000008,left,0.0,23.0774014000001,,140.71933179999996,140.7316229999999,141.2168225999999,141.23139109999988,,,,,,,,,,,,,,,,,,,,,,,,,sub-057,1.0,random_dot,60.15406659533334,
left,left,,2.0,1.0,5.0,0.0,,,,,,,,,141.23139109999988,,,,,,,,,141.217629,141.5812538,142.3817712,142.36636640000006,142.36640749999992,142.3817712,142.3817712,142.3817712,,146.6319704,right,0.0,21.360039700000016,,146.6329172000001,146.6451322999999,147.13089349999996,147.14479430000006,,,,,,,,,,,,,,,,,,,,,,,,,sub-057,1.0,random_dot,60.15406659533334,
left,left,,3.0,0.0,6.0,0.0,,,,,,,,,147.14479430000006,,,,,,,,,147.1318566,147.2448706,148.04545299999995,148.02937029999998,148.02944419999994,148.04545299999995,148.04545299999995,148.04545299999995,,151.69457869999997,left,1.0,20.763035200000104,,151.6961856999999,151.7078864,152.19351499999993,152.20881630000008,,,,,,,,,,,,,,,,,,,,,,,,,sub-057,1.0,random_dot,60.15406659533334,
right,right,,3.0,1.0,7.0,1.0,,,,,,,,,152.20881630000008,,,,,,,,,152.1943980000001,152.55847659999995,153.35889980000002,153.34334769999987,153.3434052,153.35889980000002,153.35889980000002,153.35889980000002,,157.22626839999998,left,0.0,20.98651670000004,,157.22711800000002,157.2391815000001,157.72423060000006,157.7391126,,,,,,,,,,,,,,,,,,,,,,,,,sub-057,1.0,random_dot,60.15406659533334,
left,left,,4.0,0.0,8.0,0.0,,,,,,,,,157.7391126,,,,,,,,,157.7250775,157.83880810000005,158.6393427999999,158.62347539999996,158.62354329999994,158.6393427999999,158.6393427999999,158.6393427999999,,161.19097850000003,left,1.0,19.663103299999875,,161.19200840000008,161.20393390000004,161.68797449999988,161.7034188,,,,,,,,,,,,,,,,,,,,,,,,,sub-057,1.0,random_dot,60.15406659533334,
