direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
left,left,16.0,0.0,8.0,left,1.0,0.6990165089955553,,,,,,8.0,0.0,16.0,0.0,,,,,,,,,57.33069643602357,,,,,,,,,57.31476751700393,57.68056404200616,58.48063530802028,58.464396832016064,58.46473829701426,58.48063530802028,58.48063530802028,58.48063530802028,59.181968618009705,left,1.0,0.6990165089955553,,59.18206142200506,59.19701029700809,59.68091725499835,59.69759072700981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-227,1,random_dot,61.16467049438232,
right,right,17.0,1.0,8.0,right,1.0,1.1714419369818645,,,,,,8.0,1.0,17.0,1.0,,,,,,,,,59.69759072700981,,,,,,,,,59.681299554009456,60.89725404401543,61.69743722400744,61.68095583800459,61.68129597400548,61.69743722400744,61.69743722400744,61.69743722400744,62.88129870701232,right,1.0,1.1714419369818645,,62.88140034201206,62.89735684602056,63.38084107401664,63.39729085200816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-227,1,random_dot,61.16467049438232,
right,right,18.0,0.0,9.0,left,0.0,0.7403133200132288,,,,,,9.0,0.0,18.0,1.0,,,,,,,,,63.39729085200816,,,,,,,,,63.381129072018666,63.73062841402134,64.5304467920214,64.51389584102435,64.5141803950246,64.5304467920214,64.5304467920214,64.5304467920214,65.28117611401831,left,0.0,0.7403133200132288,,65.28333419901901,65.29679052700521,65.78099289900274,65.79736057799892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-227,1,random_dot,61.16467049438232,
left,left,19.0,1.0,9.0,left,1.0,0.8733149789914023,,,,,,9.0,1.0,19.0,0.0,,,,,,,,,65.79736057799892,,,,,,,,,65.7813560020004,65.88071977702202,66.68029597701388,66.6639554730209,66.6642814540246,66.68029597701388,66.68029597701388,66.68029597701388,67.5650873730192,left,1.0,0.8733149789914023,,67.56757497100625,67.58127320601488,68.06427319100476,68.08059598400723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-227,1,random_dot,61.16467049438232,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06443408000632,68.08059598400723,68.08059598400723,70.1153454160085,space,2.0266306700068526,,,,,,,,,,,,,,,,,,,,,,,,sub-227,1,random_dot,61.16467049438232,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.11544927902287,70.13125494300039,70.13125494300039,72.06514580600196,space,1.920418319001328,,,,,,,,,,,,,,,,,sub-227,1,random_dot,61.16467049438232,
left,left,0.0,0.0,0.0,left,1.0,0.6698367140197661,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6189021320024,,,,,,,,,74.60557483701268,75.41417900801753,76.21427209401736,76.19754837400978,76.19784851500299,76.21427209401736,76.21427209401736,76.21427209401736,76.89829755201936,,,,,,,,,,,,,,,,,,,,,,,72.08518490401912,72.09682171500754,72.09682171500754,74.59890298699611,space,2.500267677998636,,left,1.0,0.6698367140197661,,,,,,sub-227,1,random_dot,61.16467049438232,
right,right,1.0,1.0,0.0,right,1.0,0.7747776420146693,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,76.91370304502198,,,,,,,,,76.89860680900165,76.99712116800947,77.79729513000348,77.78080034902086,77.78116878401488,77.79729513000348,77.79729513000348,77.79729513000348,78.58173884599819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7747776420146693,,,,,,sub-227,1,random_dot,61.16467049438232,
left,left,2.0,0.0,1.0,left,1.0,0.8015819840074982,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,78.59719981299713,,,,,,,,,78.5820596620033,78.69769745602389,79.49733532601385,79.48102275800193,79.48146102399915,79.49733532601385,79.49733532601385,79.49733532601385,80.31511167500867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8015819840074982,,,,,,sub-227,1,random_dot,61.16467049438232,
right,right,3.0,1.0,1.0,right,1.0,0.6545593019982334,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,80.33066258500912,,,,,,,,,80.31541036101407,81.13064304401632,81.93070624701795,81.91419151201262,81.91447798200534,81.93070624701795,81.93070624701795,81.93070624701795,82.59822566600633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6545593019982334,,,,,,sub-227,1,random_dot,61.16467049438232,
right,right,4.0,0.0,2.0,left,0.0,0.8466071140137501,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,82.6138216679974,,,,,,,,,82.59854493101011,82.94725997099886,83.74737789301435,83.73089037899626,83.73122950200923,83.74737789301435,83.74737789301435,83.74737789301435,84.59821604299941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.8466071140137501,,,,,,sub-227,1,random_dot,61.16467049438232,
left,left,5.0,1.0,2.0,left,1.0,2.2188023019989487,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,84.61379841802409,,,,,,,,,84.59852579300059,84.96390374400653,85.76385939802276,85.74742459401023,85.74780104900128,85.76385939802276,85.76385939802276,85.76385939802276,87.99856795099913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.2188023019989487,,,,,,sub-227,1,random_dot,61.16467049438232,
right,right,6.0,0.0,3.0,right,1.0,5.300436666992027,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,88.01377486300771,,,,,,,,,87.9989280430018,88.36391697000363,89.1638750770071,89.14747478702338,89.14776870902278,89.1638750770071,89.1638750770071,89.1638750770071,94.48165879299631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,5.300436666992027,,94.14736764901318,,,,sub-227,1,random_dot,61.16467049438232,
left,left,7.0,1.0,3.0,left,1.0,0.6490473120065872,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,94.49676246001036,,,,,,,,,94.4819656330219,94.847057616018,95.6471799800056,95.6306060310162,95.631001517002,95.6471799800056,95.6471799800056,95.6471799800056,96.29853587801335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6490473120065872,,,,,,sub-227,1,random_dot,61.16467049438232,
left,left,8.0,0.0,4.0,left,1.0,3.126116144005209,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,96.31338416601648,,,,,,,,,96.29886098302086,96.41409276801278,97.21381547601776,97.19714159800787,97.19748592501855,97.21381547601776,97.21381547601776,97.21381547601776,100.34828540700256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.126116144005209,,,,,,sub-227,1,random_dot,61.16467049438232,
right,right,9.0,1.0,4.0,right,1.0,4.203603191999719,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,100.36342023700126,,,,,,,,,100.34862947202056,101.56360923300964,102.36664524601656,102.34735965300932,102.3478000460018,102.36664524601656,102.36664524601656,102.36664524601656,106.58137881700532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.203603191999719,,,,,,sub-227,1,random_dot,61.16467049438232,
left,left,10.0,0.0,5.0,left,1.0,0.8232443000015337,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,106.59688381801244,,,,,,,,,106.58168794901576,106.69652917401982,107.49681770100142,107.48032033300842,107.48075994901592,107.49681770100142,107.49681770100142,107.49681770100142,108.3310568529996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8232443000015337,,,,,,sub-227,1,random_dot,61.16467049438232,
right,right,11.0,1.0,5.0,right,1.0,0.9437120759976096,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,108.34646232202068,,,,,,,,,108.3313660310232,108.68014796101488,109.47991360901506,109.46375557701684,109.46417764399666,109.47991360901506,109.47991360901506,109.47991360901506,110.43172257201512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9437120759976096,,,,,,sub-227,1,random_dot,61.16467049438232,
right,right,12.0,0.0,6.0,left,0.0,5.019839397020405,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,110.44651248501032,,,,,,,,,110.43216114101232,111.6468865390052,112.44716234199586,112.43062950202147,112.4310657310125,112.44716234199586,112.44716234199586,112.44716234199586,117.480533732014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,5.019839397020405,,117.42994481002096,,,,sub-227,1,random_dot,61.16467049438232,
left,left,13.0,1.0,6.0,left,1.0,0.683427177980775,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,117.49624764799955,,,,,,,,,117.48083520302316,118.68004005900002,119.48001468501752,119.46360106402426,119.463937196997,119.48001468501752,119.48001468501752,119.48001468501752,120.18058910901892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.683427177980775,,,,,,sub-227,1,random_dot,61.16467049438232,
left,left,14.0,0.0,7.0,left,1.0,0.8074356839933898,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,120.19619620300364,,,,,,,,,120.1809182940051,121.37997438100864,122.18004822701914,122.16352112501043,122.163860124012,122.18004822701914,122.18004822701914,122.18004822701914,122.99742288401468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8074356839933898,,,,,,sub-227,1,random_dot,61.16467049438232,
right,right,15.0,1.0,7.0,right,1.0,1.874488806992304,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,123.01322413200978,,,,,,,,,122.99773725200794,123.7964951210015,124.59659013702183,124.5799781359965,124.58031437001772,124.59659013702183,124.59659013702183,124.59659013702183,126.48097303402028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.874488806992304,,,,,,sub-227,1,random_dot,61.16467049438232,
left,left,16.0,0.0,8.0,left,1.0,0.8275802139833104,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,126.49617877500714,,,,,,,,,126.48140466300538,127.69645345301252,128.49667065500398,128.4808460700151,128.48128384700976,128.49667065500398,128.49667065500398,128.49667065500398,129.3305571770179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8275802139833104,,,,,,sub-227,1,random_dot,61.16467049438232,
right,right,17.0,1.0,8.0,right,1.0,0.6520778279809747,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,129.3463531010202,,,,,,,,,129.33084944900477,130.5297949530068,131.32981400200515,131.31319863902172,131.3135307970224,131.32981400200515,131.32981400200515,131.32981400200515,131.9972197340103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6520778279809747,,,,,,sub-227,1,random_dot,61.16467049438232,
left,left,18.0,0.0,9.0,left,1.0,1.123483055998804,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,132.01296120299958,,,,,,,,,131.99752495600842,133.1966175760026,133.99644529400393,133.97998476901557,133.9803626560024,133.99644529400393,133.99644529400393,133.99644529400393,135.1307327870163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.123483055998804,,,,,,sub-227,1,random_dot,61.16467049438232,
right,right,19.0,1.0,9.0,right,1.0,0.9102342750120442,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,1.0,135.14631721601472,,,,,,,,,135.13117703000898,135.47974168299697,136.27957607401186,136.26338568000938,136.26376489902032,136.27957607401186,136.27957607401186,136.27957607401186,137.1979300030216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9102342750120442,,,,,,sub-227,1,random_dot,61.16467049438232,
right,right,20.0,0.0,10.0,right,1.0,0.7917050890100654,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,137.21287556400057,,,,,,,,,137.19823450999684,138.41300648701144,139.213027788006,139.1964082790073,139.19671083902358,139.213027788006,139.213027788006,139.213027788006,140.01388201100053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7917050890100654,,,,,,sub-227,1,random_dot,61.16467049438232,
left,left,21.0,1.0,10.0,left,1.0,0.8414398700115271,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,140.0295164740237,,,,,,,,,140.01418116802233,140.81290722702397,141.61320274701575,141.5967086990131,141.59714677699958,141.61320274701575,141.61320274701575,141.61320274701575,142.4638962720055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8414398700115271,,,,,,sub-227,1,random_dot,61.16467049438232,
right,right,22.0,0.0,11.0,right,1.0,1.0000461829768028,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,1.0,142.47953475700342,,,,,,,,,142.4642043460044,143.6629586520139,144.4633184420236,144.44660141100758,144.44700750001357,144.4633184420236,144.4633184420236,144.4633184420236,145.4656136550184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0000461829768028,,,,,,sub-227,1,random_dot,61.16467049438232,
left,left,23.0,1.0,11.0,left,1.0,0.6604700270108879,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,0.0,145.48152436700184,,,,,,,,,145.46606378501747,145.58027250901796,146.38028511599987,146.36323086899938,146.36353308701655,146.38028511599987,146.38028511599987,146.38028511599987,147.05792550102342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6604700270108879,,,,,,sub-227,1,random_dot,61.16467049438232,
left,left,24.0,0.0,12.0,left,1.0,1.5915362770028878,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,147.0740630630171,,,,,,,,,147.05877414302086,148.27298845301266,149.08194791901042,149.06169935900834,149.06305463399622,149.08194791901042,149.08194791901042,149.08194791901042,150.6867302340106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.5915362770028878,,,,,,sub-227,1,random_dot,61.16467049438232,
right,right,25.0,1.0,12.0,right,1.0,0.7055044330190867,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,1.0,150.70193450100487,,,,,,,,,150.68717541801743,151.50438176799798,152.30949981699814,152.28919198201038,152.2903783460206,152.30949981699814,152.30949981699814,152.30949981699814,153.0263568299997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7055044330190867,,,,,,sub-227,1,random_dot,61.16467049438232,
right,right,26.0,0.0,13.0,left,0.0,3.139871477003908,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,1.0,153.0424493640021,,,,,,,,,153.0271144970029,154.23533042200145,155.0461290870153,155.0272613330162,155.0278325670224,155.0461290870153,155.0461290870153,155.0461290870153,158.19792206701825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.139871477003908,,,,,,sub-227,1,random_dot,61.16467049438232,
left,left,27.0,1.0,13.0,left,1.0,0.9164461870095691,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,0.0,158.21327689199825,,,,,,,,,158.19823941102368,158.3132719200221,159.11310706101358,159.0969193110068,159.09735863600508,159.11310706101358,159.11310706101358,159.11310706101358,160.03102035901975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.9164461870095691,,,,,,sub-227,1,random_dot,61.16467049438232,
left,left,28.0,0.0,14.0,left,1.0,0.7911260620167013,,accuracy,space,2.500267677998636,,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,160.04623466302291,,,,,,,,,160.03145524201682,160.3967426000163,161.1965880439966,161.1800890820159,161.18053356799646,161.1965880439966,161.1965880439966,161.1965880439966,161.99762865001685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7911260620167013,,,,,,sub-227,1,random_dot,61.16467049438232,
