direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
,,,,,,,,,,,,,,,,,0.0329490000149235,0.0428985999897122,0.0428985999897122,25.72193780005909,space,75.23315390001517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-200,1.0,random_dot,60.0476898469443,
left,left,,0.0,0.0,0.0,0.0,,,,,,,,,25.867466200026684,,,,,,,,,25.856768500059843,26.533776400028728,27.350983000011183,27.31919499998912,27.31924580002669,27.350983000011183,27.350983000011183,27.350983000011183,32.323831900022924,39.61458389996551,left,1.0,61.80479490000289,,39.64515490003396,39.68847639998421,40.16006839997135,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-200,1.0,random_dot,60.0476898469443,
right,right,,0.0,1.0,1.0,1.0,,,,,,,,,40.17642789997626,,,,,,,,,40.161083000013605,40.25999180006329,41.06332239997573,41.04503729997669,41.04508790001273,41.06332239997573,41.06332239997573,41.06332239997573,,42.36635629995726,right,1.0,50.85275039996486,,42.36774520005565,42.37794100004248,42.86302369995974,42.8783434999641,,,,,,,,,,,,,,,,,,,,,,,,,,sub-200,1.0,random_dot,60.0476898469443,
right,right,,1.0,0.0,2.0,1.0,,,,,,,,,42.8783434999641,,,,,,,,,42.86402370000724,42.97844279999845,43.78203929995652,43.76356720004696,43.76361609995365,43.78203929995652,43.78203929995652,43.78203929995652,,44.90140219999012,right,1.0,50.663354699965566,,44.90269799996168,44.9129474000074,45.39794549997896,45.41345440002624,,,,,,,,,,,,,,,,,,,,,,,,,,sub-200,1.0,random_dot,60.0476898469443,
left,left,,1.0,1.0,3.0,0.0,,,,,,,,,45.41345440002624,,,,,,,,,45.398919100058265,45.51354980003089,46.31698500004131,46.29865470004734,46.29870310006663,46.31698500004131,46.31698500004131,46.31698500004131,,46.9027483999962,left,1.0,50.12786439992488,,46.904164999956265,46.91440200002398,47.39935279998463,47.41486400004942,,,,,,,,,,,,,,,,,,,,,,,,,,sub-200,1.0,random_dot,60.0476898469443,
right,right,,2.0,0.0,4.0,1.0,,,,,,,,,47.41486400004942,,,,,,,,,47.40031519997865,48.21541639999487,49.01872170006391,49.0004176000366,49.00046789995395,49.01872170006391,49.01872170006391,49.01872170006391,,49.60468970006332,right,1.0,50.12716289993841,,49.60596469999291,49.616375699988566,50.101071599987336,50.11672569997609,,,,,,,,,,,,,,,,,,,,,,,,,,sub-200,1.0,random_dot,60.0476898469443,
left,left,,2.0,1.0,5.0,0.0,,,,,,,,,50.11672569997609,,,,,,,,,50.10201210004743,51.31756400002632,52.12101080000866,52.10270260006655,52.10277350002434,52.12101080000866,52.12101080000866,52.12101080000866,,52.87342990003526,left,1.0,50.2939844999928,,52.87485000002198,52.88508649996948,53.37022090004757,53.38547780003864,,,,,,,,,,,,,,,,,,,,,,,,,,sub-200,1.0,random_dot,60.0476898469443,
right,right,,3.0,0.0,6.0,1.0,,,,,,,,,53.38547780003864,,,,,,,,,53.37122970004566,53.48570509999991,54.28911819995847,54.27049999998417,54.27054409997072,54.28911819995847,54.28911819995847,54.28911819995847,,54.92547839996405,right,1.0,50.18692340003327,,54.92695180000737,54.93740239995532,55.421466000028886,55.43684580002446,,,,,,,,,,,,,,,,,,,,,,,,,,sub-200,1.0,random_dot,60.0476898469443,
left,left,,3.0,1.0,7.0,0.0,,,,,,,,,55.43684580002446,,,,,,,,,55.4223181999987,56.23763190000318,57.04089619999286,57.02256359998137,57.02261880005244,57.04089619999286,57.04089619999286,57.04089619999286,,57.67664489999879,left,1.0,50.18542430002708,,57.67789289995562,57.68850559997372,58.17347679997329,58.188928900053725,,,,,,,,,,,,,,,,,,,,,,,,,,sub-200,1.0,random_dot,60.0476898469443,
left,left,,4.0,0.0,8.0,0.0,,,,,,,,,58.188928900053725,,,,,,,,,58.17445050005336,59.3897575000301,60.19329870003276,60.17475410003681,60.17480360006448,60.19329870003276,60.19329870003276,60.19329870003276,,60.96221080003306,left,1.0,50.3117351999972,,60.96345809998456,60.97413210000377,61.4589386000298,61.47456320002675,,,,,,,,,,,,,,,,,,,,,,,,,,sub-200,1.0,random_dot,60.0476898469443,
right,right,,4.0,1.0,9.0,1.0,,,,,,,,,61.47456320002675,,,,,,,,,61.45996909996029,61.57461710006464,62.37800430005882,62.3596560000442,62.35970559995621,62.37800430005882,62.37800430005882,62.37800430005882,,62.81347120006103,right,1.0,49.987109199981205,,62.81476390000898,62.82533230003901,63.31038040004205,63.32565819995944,,,,,,,,,,,,,,,,,,,,,,,,,,sub-200,1.0,random_dot,60.0476898469443,
right,right,,5.0,0.0,10.0,1.0,,,,,,,,,63.32565819995944,,,,,,,,,63.311421400052495,63.67596260004211,64.47958310006652,64.46128940000199,64.46133810002357,64.47958310006652,64.47958310006652,64.47958310006652,,65.248683599988,right,1.0,50.31693720002659,,65.24994660005905,65.26023889996577,65.74550900002941,65.76063060003798,,,,,,,,,,,,,,,,,,,,,,,,,,sub-200,1.0,random_dot,60.0476898469443,
left,left,,5.0,1.0,11.0,0.0,,,,,,,,,65.76063060003798,,,,,,,,,65.74646819999907,66.56140730006155,67.36479619995225,67.34653540002182,67.34658650006168,67.36479619995225,67.36479619995225,67.36479619995225,,67.88377570000011,left,1.0,50.07027199992445,,67.88504770002328,67.89537349995226,68.38041049998719,68.39595999999437,,,,,,,,,,,,,,,,,,,,,,,,,,sub-200,1.0,random_dot,60.0476898469443,
