direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
,,,,,,,,,,,,,,,,,0.032374600006733,0.0378796000004513,0.0378796000004513,9.04705660000036,space,25.64098389999708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
right,right,,0.0,0.0,0.0,1.0,,,,,,,,,9.071947899996305,,,,,,,,,9.06832829999621,9.410820400007651,10.211420999999971,10.195974700007357,10.196022899996024,10.211420999999971,10.211420999999971,10.211420999999971,15.195481699993252,21.34871020000719,left,0.0,27.76149160000205,,21.35071389999939,21.36567569999897,21.86275359999854,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
left,left,,0.0,1.0,1.0,0.0,,,,,,,,,21.8793835999968,,,,,,,,,21.863595000002533,21.962936299998542,22.76315499999328,22.748290300005465,22.748344499996165,22.76315499999328,22.76315499999328,22.76315499999328,27.74811109999428,28.783635800005868,left,1.0,22.64830349999829,,28.78494870000577,28.798227399995085,29.297844700005957,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
left,left,,1.0,0.0,2.0,0.0,,,,,,,,,29.31374009999854,,,,,,,,,29.298860599999895,30.09728260000702,30.89754849999736,30.88280000000668,30.882866100000683,30.89754849999736,30.89754849999736,30.89754849999736,35.89842060000228,36.36839930000133,right,0.0,22.104139999995823,,36.3694220000034,36.38142269999662,36.86748800000351,36.88213569999789,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
right,right,,1.0,1.0,3.0,1.0,,,,,,,,,36.88213569999789,,,,,,,,,36.86842749999778,38.081579499994405,38.88227529999858,38.866783899997245,38.8668433999992,38.88227529999858,38.88227529999858,38.88227529999858,43.86633020000591,44.2354239999986,right,1.0,21.98788300000888,,44.236579599994,44.249400700005936,44.734756300007575,44.74958869999682,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
left,left,,2.0,0.0,4.0,0.0,,,,,,,,,44.74958869999682,,,,,,,,,44.73563260000083,45.549779499997385,46.35024660000636,46.33422069999506,46.3342638000031,46.35024660000636,46.35024660000636,46.35024660000636,51.33405720000155,51.83731010000338,left,1.0,22.11676200000511,,51.83807949999755,51.85026659999858,52.335384999998496,52.350506600007066,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
right,right,,2.0,1.0,5.0,1.0,,,,,,,,,52.350506600007066,,,,,,,,,52.336209899993264,53.55089519999456,54.35130090000166,54.33557579999615,54.33561829999962,54.35130090000166,54.35130090000166,54.35130090000166,59.33539950000704,59.68840519999503,right,1.0,21.97160290001193,,59.68931210000301,59.70184639999934,60.18668369999796,60.20172660000389,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
right,right,,3.0,0.0,6.0,1.0,,,,,,,,,60.20172660000389,,,,,,,,,60.187459699998726,61.00165720000223,61.80255269999907,61.786680599994725,61.78673170000548,61.80255269999907,61.80255269999907,61.80255269999907,66.78624760000093,67.20492950000335,right,1.0,22.034360400008158,,67.20574249999481,67.2193491000071,67.70478549999825,67.71956719999434,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
left,left,,3.0,1.0,7.0,0.0,,,,,,,,,67.71956719999434,,,,,,,,,67.70554039999843,68.06985139999597,68.8699740000011,68.85565159999533,68.85570339999686,68.8699740000011,68.8699740000011,68.8699740000011,73.87094379999326,74.42347219999647,left,1.0,22.179854899994098,,74.42441239999607,74.43729220000387,74.92245509999339,74.93738699999813,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
left,left,,4.0,0.0,8.0,0.0,,,,,,,,,74.93738699999813,,,,,,,,,74.92340749999858,75.28733680000005,76.08779000000504,76.0727435000008,76.0728514999937,76.08779000000504,76.08779000000504,76.08779000000504,81.07215130000259,81.42565340000147,left,1.0,21.96471290000773,,81.42659200000344,81.43870260000404,81.92272790000425,81.93851849999919,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
right,right,,4.0,1.0,9.0,1.0,,,,,,,,,81.93851849999919,,,,,,,,,81.9232050999999,82.73857940000016,83.5388399999938,83.52335139999923,83.52343669999391,83.5388399999938,83.5388399999938,83.5388399999938,88.52310710000165,88.87636730000668,right,1.0,21.963643399998546,,88.87725439999485,88.8893406999996,89.37387850000232,89.38965029999963,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
right,right,,5.0,0.0,10.0,1.0,,,,,,,,,89.38965029999963,,,,,,,,,89.3744474999985,90.59024520000094,91.38991169999645,91.374192999996,91.3742429999984,91.38991169999645,91.38991169999645,91.38991169999645,96.37407370000436,96.7934316000028,right,1.0,22.03293549999944,,96.79435250000095,96.80705940000188,97.2916569999943,97.30757960000484,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
left,left,,5.0,1.0,11.0,0.0,,,,,,,,,97.30757960000484,,,,,,,,,97.2926010999945,98.50733110000148,99.30807410000124,99.2933067999984,99.29336429999968,99.30807410000124,99.30807410000124,99.30807410000124,104.3087274999998,104.71121740000672,left,1.0,22.029764800012344,,104.71242860000348,104.72492370000693,105.21007010000176,105.2250389999972,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
right,right,,6.0,0.0,12.0,1.0,,,,,,,,,105.2250389999972,,,,,,,,,105.21087749999424,105.57549050000672,106.37626150000142,106.36076850000244,106.36082739999983,106.37626150000142,106.37626150000142,106.37626150000142,,111.17807619999805,right,1.0,21.43607910000719,,111.17879299999912,111.19300319999456,111.6776652999979,111.6928859000036,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
left,left,,6.0,1.0,13.0,0.0,,,,,,,,,111.6928859000036,,,,,,,,,111.67850449999968,112.49329650000436,113.29349369999544,113.27830580000592,113.27835190000768,113.29349369999544,113.29349369999544,113.29349369999544,118.27757170000405,118.63084030000029,left,1.0,21.973221300009754,,118.6318758999987,118.64391939999769,119.12909000000218,119.14391729999625,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
right,right,,7.0,0.0,14.0,1.0,,,,,,,,,119.14391729999625,,,,,,,,,119.12993189999544,119.4938547000056,120.29468069999712,120.27923770000052,120.27928099999554,120.29468069999712,120.29468069999712,120.29468069999712,125.27870249999978,125.6653202000016,right,1.0,21.996677400005865,,125.666292599999,125.6781714999961,126.16321549999702,126.17825759999688,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
left,left,,7.0,1.0,15.0,0.0,,,,,,,,,126.17825759999688,,,,,,,,,126.16402480000396,126.27816980000352,127.07871460000752,127.0634085000056,127.06344670000544,127.07871460000752,127.07871460000752,127.07871460000752,,129.0986802999978,left,1.0,18.64600690000225,,129.09966999999597,129.11192989999836,129.59659370000008,129.6121151999978,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
right,right,,8.0,0.0,16.0,1.0,,,,,,,,,129.6121151999978,,,,,,,,,129.59735979999823,129.71249869999883,130.51282699999865,130.49789800000144,130.4979433999979,130.51282699999865,130.51282699999865,130.51282699999865,,132.4991205999977,right,1.0,18.611154000012903,,132.50016100000357,132.51306349999504,132.99768299999414,133.01276650000364,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
left,left,,8.0,1.0,17.0,0.0,,,,,,,,,133.01276650000364,,,,,,,,,132.9984034999943,134.21301500000118,135.01344419999805,134.99838639999507,134.99845650000498,135.01344419999805,135.01344419999805,135.01344419999805,,136.04893950000405,left,1.0,17.670915900002,,136.04965529999754,136.0633863999974,136.54889220000769,136.5634560000035,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
left,left,,9.0,0.0,18.0,0.0,,,,,,,,,136.5634560000035,,,,,,,,,136.550124100002,136.91339549999975,137.71380139999383,137.69851620000554,137.69855660000758,137.71380139999383,137.71380139999383,137.71380139999383,,138.5997411999997,left,1.0,17.51295950000349,,138.60078890000295,138.61332180000318,139.09878289999324,139.11371609999333,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
right,right,,9.0,1.0,19.0,1.0,,,,,,,,,139.11371609999333,,,,,,,,,139.09963369999605,140.3137640000059,141.11444809999375,141.09878709999612,141.0988247000059,141.11444809999375,141.11444809999375,141.11444809999375,,141.90158079999674,right,1.0,17.42229890001181,,141.90236779999395,141.91370370000368,142.39967980000074,142.41438250000647,,,,,,,,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.3998500000016,142.41438250000647,142.41438250000647,172.6537587000057,space,46.86368160000711,0.0070541000022785,,,,,,,,,,,,,,,,,,,sub-184,1.0,random_dot,59.97832383280011,
