direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
right,right,,5.0,1.0,11.0,1.0,,,,,,,,,69.20244709999952,,,,,,,,,69.19533909999973,70.00224749999961,70.80243679999967,70.79513659999975,70.79515600000013,70.80243679999967,70.80243679999967,70.80243679999967,74.18702899999971,left,0.0,25.560335599999235,,74.18751609999981,74.19386149999991,74.68683750000037,74.69462769999973,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,,6.0,0.0,12.0,1.0,,,,,,,,,74.69462769999973,,,,,,,,,74.68721579999965,75.49387109999952,76.29391419999956,76.2862471999997,76.28626799999984,76.29391419999956,76.29391419999956,76.29391419999956,78.7283011999998,right,1.0,24.60421130000032,,78.72878609999952,78.73529340000005,79.22854730000017,79.2357793000001,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,,6.0,1.0,13.0,0.0,,,,,,,,,79.2357793000001,,,,,,,,,79.22914860000037,80.03558939999948,80.83500170000025,80.82807690000027,80.82809610000004,80.83500170000025,80.83500170000025,80.83500170000025,82.17044090000036,right,0.0,23.5083224,,82.17109919999984,82.1786331000003,82.67133120000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,,7.0,0.0,14.0,0.0,,,,,,,,,82.67896409999958,,,,,,,,,82.67171510000026,82.77069269999993,83.57028919999993,83.56249300000036,83.56251340000017,83.57028919999993,83.57028919999993,83.57028919999993,86.04652389999956,right,0.0,24.64538369999991,,86.04699160000018,86.05391169999984,86.54588779999995,86.55375829999957,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,,7.0,1.0,15.0,1.0,,,,,,,,,86.55375829999957,,,,,,,,,86.54626180000014,86.90400520000003,87.70355389999986,87.69624190000013,87.6962709999998,87.70355389999986,87.70355389999986,87.70355389999986,91.67152350000016,right,1.0,26.14447509999991,,91.67199129999972,91.67875790000016,92.17105249999986,92.17890590000025,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,,8.0,0.0,16.0,0.0,,,,,,,,,92.17890590000025,,,,,,,,,92.1714323999995,93.37889319999977,94.1789388999996,94.17121150000004,94.17124499999954,94.1789388999996,94.1789388999996,94.1789388999996,96.2890441999998,left,1.0,24.281406099999003,,96.2895066000001,96.29552150000018,96.78867730000002,96.79559419999988,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,,8.0,1.0,17.0,1.0,,,,,,,,,96.79559419999988,,,,,,,,,96.78911809999954,96.89647859999968,97.6953169999997,97.68810570000004,97.68813969999974,97.6953169999997,97.6953169999997,97.6953169999997,100.33828579999954,right,1.0,24.815547199999852,,100.33884750000016,100.34550109999964,100.8374764,100.84536000000026,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,,9.0,0.0,18.0,0.0,,,,,,,,,100.84536000000026,,,,,,,,,100.83785059999992,102.04548830000022,102.84546059999956,102.83765529999982,102.83767429999988,102.84546059999956,102.84546059999956,102.84546059999956,104.89655560000028,left,1.0,24.222682599999644,,104.89710959999957,104.90378039999996,105.39617859999998,105.4038942999996,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,,9.0,1.0,19.0,1.0,,,,,,,,,105.4038942999996,,,,,,,,,105.3966793999998,105.50379799999972,106.30389170000036,106.29621039999984,106.29623230000016,106.30389170000036,106.30389170000036,106.30389170000036,108.0383512999997,right,1.0,23.910010699999475,,108.03882710000016,108.04623739999988,108.53810640000027,108.5457553999995,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.53817150000032,108.5457553999995,108.5457553999995,110.73771560000024,space,24.362609999999226,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.73774979999962,110.7455160999998,110.7455160999998,112.54733810000016,space,23.97828449999997,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,114.59899020000012,,,,,,,,,114.59546510000018,115.39087910000036,116.19063470000036,116.18275799999992,116.1827784999996,116.19063470000036,116.19063470000036,116.19063470000036,117.99172519999956,right,0.0,23.973966700000343,,,,,,,,,,,,,,,,,,,,,112.55180380000002,112.56618330000038,112.56618330000038,114.5887074000002,space,24.192592799999147,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,117.9990944000001,,,,,,,,,117.99286680000024,118.09990449999988,118.8990289000003,118.8913504000002,118.89137879999998,118.8990289000003,118.8990289000003,118.8990289000003,121.53454779999991,left,0.0,24.80553449999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,121.54053920000024,,,,,,,,,121.53546519999963,121.89137690000008,122.69077649999964,122.68309510000016,122.68311999999968,122.69077649999964,122.69077649999964,122.69077649999964,125.12479319999966,right,0.0,24.60371579999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,125.13302300000032,,,,,,,,,125.12570119999964,126.33242109999992,127.1323881999997,127.12557819999984,127.12559729999975,127.1323881999997,127.1323881999997,127.1323881999997,131.64180260000012,right,1.0,26.684776999999485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,131.6492421000003,,,,,,,,,131.64276640000026,132.84903080000004,133.64958190000016,133.6415877999998,133.64160879999963,133.64958190000016,133.64958190000016,133.64958190000016,136.61675130000003,right,1.0,25.14297170000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,136.62406360000023,,,,,,,,,136.6181428,137.8241269,138.6240484,138.61655419999988,138.61657980000018,138.6240484,138.6240484,138.6240484,142.45859560000008,left,1.0,26.005408699998952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,142.46655809999993,,,,,,,,,142.4594887000003,143.66592239999954,144.46569089999957,144.45840820000012,144.4584415999998,144.46569089999957,144.46569089999957,144.46569089999957,149.62513200000012,left,1.0,27.332784699999134,,,,,,149.45750380000027,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,149.6324414999999,,,,,,,,,149.6261642999998,150.4324227999996,151.2325006000001,151.2249700000002,151.22499020000032,151.2325006000001,151.2325006000001,151.2325006000001,155.8917247999998,left,0.0,26.8314934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,1.0,155.89940930000012,,,,,,,,,155.8926381000001,157.09943079999994,157.89927679999985,157.8913118999999,157.8913319000003,157.89927679999985,157.89927679999985,157.89927679999985,160.25025800000003,left,0.0,24.525560599999157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,0.0,160.25806269999975,,,,,,,,,160.25117859999955,160.35773570000038,161.15732519999983,161.15015219999987,161.15017650000027,161.15732519999983,161.15732519999983,161.15732519999983,162.5842131999998,right,0.0,23.597487199999705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,1.0,162.59039080000002,,,,,,,,,162.58520990000034,162.69089179999992,163.49077789999956,163.4833717000001,163.48339140000007,163.49077789999956,163.49077789999956,163.49077789999956,167.06879889999982,left,0.0,25.747208699999646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,0.0,167.0738965999999,,,,,,,,,167.06966980000016,167.42432879999978,168.22404199999983,168.21717720000015,168.2171983999997,168.22404199999983,168.22404199999983,168.22404199999983,171.90014379999957,right,0.0,25.850994999999784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,1.0,171.9075557999995,,,,,,,,,171.9010773,172.00775350000004,172.80780380000033,172.7997607999996,172.79978130000018,172.80780380000033,172.80780380000033,172.80780380000033,175.417504,left,0.0,24.779408800000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,0.0,175.42460370000026,,,,,,,,,175.4186268000003,176.22438799999964,177.02375529999972,177.01645199999984,177.01646989999972,177.02375529999972,177.02375529999972,177.02375529999972,180.2333969000001,right,0.0,25.37953440000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,0.0,180.2413829999996,,,,,,,,,180.23426279999967,181.44089340000028,182.2408290000003,182.23338779999995,182.23340749999988,182.2408290000003,182.2408290000003,182.2408290000003,185.17554699999985,right,0.0,25.1069650999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,1.0,185.18241940000007,,,,,,,,,185.17713699999968,185.2828367000002,186.08242749999957,186.07613469999976,186.07616640000012,186.08242749999957,186.08242749999957,186.08242749999957,189.6252126999998,left,0.0,25.71933739999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,0.0,189.63259480000036,,,,,,,,,189.62610159999983,189.7324762999997,190.5331127999998,190.52500260000036,190.5250225,190.5331127999998,190.5331127999998,190.5331127999998,195.55876590000025,right,0.0,27.196775700000217,,,,,,195.5242421000003,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,1.0,195.56551039999977,,,,,,,,,195.56061810000028,195.91597699999969,196.71962110000004,196.7118260999996,196.71184399999947,196.71962110000004,196.71962110000004,196.71962110000004,198.21159309999985,right,1.0,23.6661454999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,0.0,198.21906709999985,,,,,,,,,198.2125124000004,198.3189268999995,199.11913559999996,199.11150540000017,199.11152609999957,199.11913559999996,199.11913559999996,199.11913559999996,203.23680109999987,left,1.0,26.28938360000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,1.0,203.24381619999983,,,,,,,,,203.2384046999996,203.5939731999997,204.39349589999983,204.3871065000003,204.38712769999984,204.39349589999983,204.39349589999983,204.39349589999983,209.08657179999955,left,0.0,26.86637780000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,1.0,209.0941689000001,,,,,,,,,209.0874704000007,209.44418060000044,210.2439887999999,210.23660219999965,210.23663600000052,210.2439887999999,210.2439887999999,210.2439887999999,214.27896620000047,right,1.0,26.20789650000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,0.0,214.2858045999992,,,,,,,,,214.2798491999993,215.0858287000001,215.8859237000006,215.87788330000055,215.87790290000063,215.8859237000006,215.8859237000006,215.8859237000006,217.8624953999997,left,1.0,24.14701749999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,0.0,217.86889000000065,,,,,,,,,217.8634181999996,217.96921869999915,218.7690589999993,218.7612369000008,218.7612610999995,218.7690589999993,218.7690589999993,218.7690589999993,219.80311510000047,left,1.0,23.20940410000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,1.0,219.8106964000008,,,,,,,,,219.8039963000001,219.91070630000013,220.7106794000001,220.70317410000007,220.7031976999997,220.7106794000001,220.7106794000001,220.7106794000001,221.5115923000003,right,1.0,22.97722629999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,0.0,221.51920100000007,,,,,,,,,221.51248269999903,222.7189451000004,223.51905299999908,223.51148379999995,223.5115108,223.51905299999908,223.51905299999908,223.51905299999908,224.27844020000063,left,1.0,22.932723899999477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,1.0,224.28576329999945,,,,,,,,,224.2793391999994,224.6357780999997,225.43562180000023,225.4293712000008,225.4293912999992,225.43562180000023,225.43562180000023,225.43562180000023,226.21160709999916,right,1.0,22.95020210000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,1.0,226.2196673000008,,,,,,,,,226.21263819999967,226.5613712999993,227.3607579999998,227.35289040000043,227.35290900000015,227.3607579999998,227.3607579999998,227.3607579999998,229.9531990000005,right,1.0,24.76324139999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,0.0,229.96083380000076,,,,,,,,,229.95417569999967,230.76120609999907,231.5606834,231.552917,231.5529347999991,231.5606834,231.5606834,231.5606834,233.2370605999995,left,1.0,23.84890339999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,0.0,233.24350119999963,,,,,,,,,233.2387735000002,233.594016,234.3940673999996,234.38641700000065,234.3864447000005,234.3940673999996,234.3940673999996,234.3940673999996,237.11150799999905,right,0.0,24.893806799998856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,1.0,237.1189796000008,,,,,,,,,237.11243600000037,237.46908519999943,238.26977220000023,238.2614557999996,238.26147450000008,238.26977220000023,238.26977220000023,238.26977220000023,239.9866140000004,left,0.0,23.887799799998906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,15.0,0.0,30.0,1.0,239.99421119999988,,,,,,,,,239.98752689999947,241.1941558000008,241.99402719999944,241.9864312,241.98647880000044,241.99402719999944,241.99402719999944,241.99402719999944,243.19574139999983,right,1.0,23.372027999999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,15.0,1.0,31.0,0.0,243.20242609999968,,,,,,,,,243.1966958999992,243.3026304999994,244.1019237999999,244.09524859999965,244.09527059999985,244.1019237999999,244.1019237999999,244.1019237999999,244.97010510000015,left,1.0,23.04190960000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,16.0,0.0,32.0,1.0,244.97735190000003,,,,,,,,,244.9717843000008,245.77749390000008,246.57759589999927,246.56973070000004,246.5697549000006,246.57759589999927,246.57759589999927,246.57759589999927,248.1195032000005,right,1.0,23.716734700001325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,16.0,1.0,33.0,0.0,248.1275957000007,,,,,,,,,248.12046479999933,248.46904669999915,249.26903840000068,249.26172920000045,249.26174959999932,249.26903840000068,249.26903840000068,249.26903840000068,250.0452379999997,left,1.0,22.946999399999186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,17.0,0.0,34.0,0.0,250.05230629999917,,,,,,,,,250.0467639999997,251.25265750000017,252.05242819999967,252.04491639999924,252.0449338000008,252.05242819999967,252.05242819999967,252.05242819999967,253.28700839999965,right,0.0,23.411072499999136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,17.0,1.0,35.0,1.0,253.2948224999991,,,,,,,,,253.28791249999904,254.49410070000067,255.2940532999992,255.28607610000017,255.28609790000064,255.2940532999992,255.2940532999992,255.2940532999992,256.42850459999954,left,0.0,23.31028829999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,18.0,0.0,36.0,1.0,256.4358258000002,,,,,,,,,256.42939039999965,257.2360803999991,258.0356433999996,258.0285613999995,258.0285945000005,258.0356433999996,258.0356433999996,258.0356433999996,258.74502420000044,right,1.0,22.882789299999786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,18.0,1.0,37.0,0.0,258.7525464,,,,,,,,,258.7460493999997,259.10275869999987,259.9025276000002,259.8944898,259.8945104000004,259.9025276000002,259.9025276000002,259.9025276000002,260.4366548000007,left,1.0,22.709928399999622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
left,left,speed,,,,,0.0,0.0,0.0,1.0,19.0,0.0,38.0,0.0,260.4442014999995,,,,,,,,,260.43755409999994,261.2442390999995,262.04425919999903,262.0364154000008,262.0364345000007,262.04425919999903,262.04425919999903,262.04425919999903,264.81148850000045,right,0.0,24.941303999999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
right,right,speed,,,,,0.0,0.0,0.0,1.0,19.0,1.0,39.0,1.0,264.81905760000063,,,,,,,,,264.8125592000006,265.6129907000004,266.41273230000024,266.4051019999997,266.4051355999991,266.41273230000024,266.41273230000024,266.41273230000024,268.5133971999994,right,1.0,24.270263200000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-136,2.0,random_dot,120.15620306353355,
