direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
right,right,9.0,1.0,4.0,right,1.0,1.8192261839999448,,,,,,4.0,1.0,9.0,1.0,,,,,,,,,32.30609225599983,,,,,,,,,32.28995269699999,33.08985020199998,33.89362749899965,33.87400079300005,33.874338857999646,33.89362749899965,33.89362749899965,33.89362749899965,35.72500330699995,right,1.0,1.8192261839999448,,35.72783411199998,35.74471632699988,36.241437934999794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,10.0,0.0,5.0,right,1.0,0.9875916620003408,,,,,,5.0,0.0,10.0,1.0,,,,,,,,,36.258049969999774,,,,,,,,,36.24170204899974,37.42507196099996,38.225959146999685,38.20944152999982,38.20973358099991,38.225959146999685,38.225959146999685,38.225959146999685,39.234868861,right,1.0,0.9875916620003408,,39.23512191199961,39.24844455399989,39.742918632000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,11.0,1.0,5.0,left,1.0,0.7614983009998468,,,,,,5.0,1.0,11.0,0.0,,,,,,,,,39.75958617399965,,,,,,,,,39.74317501399992,40.543385041999954,41.34585642000002,41.327656158999616,41.32794581400003,41.34585642000002,41.34585642000002,41.34585642000002,42.12859602299977,left,1.0,0.7614983009998468,,42.12869088399975,42.139853011000014,42.628125098000055,42.64427757299973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,12.0,0.0,6.0,left,1.0,1.0616372199997386,,,,,,6.0,0.0,12.0,0.0,,,,,,,,,42.64427757299973,,,,,,,,,42.628366706999714,43.428110080999886,44.23103184399997,44.21262392899962,44.21291190399961,44.23103184399997,44.23103184399997,44.23103184399997,45.30944516599993,left,1.0,1.0616372199997386,,45.30953981099992,45.3215753479999,45.81263833899993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,13.0,1.0,6.0,left,0.0,0.981384466000236,,,,,,6.0,1.0,13.0,1.0,,,,,,,,,45.82927351799981,,,,,,,,,45.81298095600005,47.01305090999995,47.81513621499971,47.79699017799976,47.797265047999645,47.81513621499971,47.81513621499971,47.81513621499971,48.8166464599999,left,0.0,0.981384466000236,,48.81940208699962,48.83310141099992,49.33102244099973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,14.0,0.0,7.0,right,1.0,4.850439572000141,,,,,,7.0,0.0,14.0,1.0,,,,,,,,,49.34600104099991,,,,,,,,,49.33135134700024,50.5318359060002,51.33387318199948,51.31566070499957,51.31594836000022,51.33387318199948,51.33387318199948,51.33387318199948,56.19316301300023,right,1.0,4.850439572000141,,56.19747646299948,56.21201461199962,56.701036595000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,15.0,1.0,7.0,left,1.0,1.6479659729993728,,,,,,7.0,1.0,15.0,0.0,,,,,,,,,56.71814306400029,,,,,,,,,56.70136639999964,57.90154106299997,58.70405901899994,58.68578309900022,58.68607312599943,58.70405901899994,58.70405901899994,58.70405901899994,60.35479367799962,left,1.0,1.6479659729993728,,60.35489134299951,60.36879452299945,60.85372102099973,60.86969712900009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,16.0,0.0,8.0,left,1.0,0.8948265140006697,,,,,,8.0,0.0,16.0,0.0,,,,,,,,,60.86969712900009,,,,,,,,,60.85395600299944,62.070189002000006,62.87322242499977,62.854540774999805,62.85481922700001,62.87322242499977,62.87322242499977,62.87322242499977,63.788519882999935,left,1.0,0.8948265140006697,,63.78861866900024,63.80253979200006,64.28916291599944,64.30418797499988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,17.0,1.0,8.0,right,1.0,1.2601017480001246,,,,,,8.0,1.0,17.0,1.0,,,,,,,,,64.30418797499988,,,,,,,,,64.28943703599998,65.08827304199986,65.89104394999958,65.87270794300002,65.8729887999998,65.89104394999958,65.89104394999958,65.89104394999958,67.17029275799996,right,1.0,1.2601017480001246,,67.1704513679997,67.18623118899995,67.67285714900027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,18.0,0.0,9.0,left,1.0,0.9811179439993792,,,,,,9.0,0.0,18.0,0.0,,,,,,,,,67.68962171099975,,,,,,,,,67.67311280800004,68.87344257299992,69.67672488700009,69.658057439,69.65833703899989,69.67672488700009,69.67672488700009,69.67672488700009,70.66955712500021,left,1.0,0.9811179439993792,,70.66976205499941,70.68277927100007,71.17458712400003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,19.0,1.0,9.0,right,1.0,1.9086351590003687,,,,,,9.0,1.0,19.0,1.0,,,,,,,,,71.19111868100026,,,,,,,,,71.17485073199987,71.97489031399982,72.78266347699991,72.76232501199956,72.76272593799968,72.78266347699991,72.78266347699991,72.78266347699991,74.71373574300014,right,1.0,1.9086351590003687,,74.71384319800018,74.72913236299974,75.22713564300011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-062,1,random_dot,59.60465792048754,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.22725533299945,75.24465013999998,75.24465013999998,77.99611738600015,space,2.7428500850001,,,,,,,,,,,,,,,,,,,,,,,,sub-062,1,random_dot,59.60465792048754,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.99618781899972,78.01415266599997,78.01415266599997,82.56382306700016,space,4.53959691,,,,,,,,,,,,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,0.0,0.0,0.0,left,1.0,1.110419949000061,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.50444843199966,,,,,,,,,88.49014485999942,88.8496797910002,89.6518443240002,89.63357234599971,89.63385091999953,89.6518443240002,89.6518443240002,89.6518443240002,90.78260637999938,,,,,,,,,,,,,,,,,,,,,,,82.58582743700026,82.602399548,82.602399548,88.48518934299955,space,5.880379952999647,,left,1.0,1.110419949000061,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,1.0,1.0,0.0,right,1.0,0.7800282669995795,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,90.79484439299996,,,,,,,,,90.78290223000022,91.13399618399944,91.93640517099992,91.91823573500004,91.91850856400016,91.93640517099992,91.93640517099992,91.93640517099992,92.72040815800028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7800282669995795,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,2.0,0.0,1.0,left,1.0,0.796665030999975,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,92.73416723900029,,,,,,,,,92.72071059900009,92.83438450299946,93.63586127999952,93.61911581200002,93.61939538200022,93.63586127999952,93.63586127999952,93.63586127999952,94.44950740999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.796665030999975,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,3.0,1.0,1.0,right,1.0,1.3461636029996953,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,94.4605769969994,,,,,,,,,94.44982886300022,94.80246221000016,95.60481173799964,95.586575153,95.58685713199976,95.60481173799964,95.60481173799964,95.60481173799964,96.97236524399976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.3461636029996953,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,4.0,0.0,2.0,left,0.0,0.9116973990003316,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,96.98512319499967,,,,,,,,,96.9726668229996,97.78718168599973,98.58955373800018,98.57139451700004,98.57165304299996,98.58955373800018,98.58955373800018,98.58955373800018,99.50419183400028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.9116973990003316,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,5.0,1.0,2.0,left,1.0,1.4293714340001316,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,99.51812054399944,,,,,,,,,99.5044984219994,100.30457233600008,101.10735905699948,101.0890912670002,101.08937477200016,101.10735905699948,101.10735905699948,101.10735905699948,102.54124643799967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.4293714340001316,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,6.0,0.0,3.0,left,1.0,1.5261920490002012,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,102.55503510800008,,,,,,,,,102.5415623990002,103.75672988899989,104.55942039999992,104.5410237219994,104.54130878999968,104.55942039999992,104.55942039999992,104.55942039999992,106.10286976499992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.5261920490002012,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,7.0,1.0,3.0,right,1.0,4.901294493999558,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,106.11521191599968,,,,,,,,,106.10321590399964,106.45796474999952,107.26101089700023,107.24231168999997,107.24259731799977,107.26101089700023,107.26101089700023,107.26101089700023,112.1735634079996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.901294493999558,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,8.0,0.0,4.0,left,0.0,1.7942700539997531,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,112.18639073099985,,,,,,,,,112.17389726100008,112.97734556700016,113.78351784899952,113.76407662400015,113.76449171500008,113.78351784899952,113.78351784899952,113.78351784899952,115.59805988700008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.7942700539997531,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,9.0,1.0,4.0,left,1.0,1.2607621930001187,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,115.61302369399982,,,,,,,,,115.59836721200008,115.71280084499996,116.5149140980002,116.49660208899968,116.49688496699946,116.5149140980002,116.5149140980002,116.5149140980002,117.78406389199972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.2607621930001187,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,10.0,0.0,5.0,left,1.0,1.01175771599992,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,117.79721200299991,,,,,,,,,117.78436098800012,117.89700416699998,118.6994154899994,118.6810832729998,118.6813718100002,118.6994154899994,118.6994154899994,118.6994154899994,119.71912881499976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.01175771599992,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,11.0,1.0,5.0,right,1.0,0.6945855629992366,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,119.73467076799987,,,,,,,,,119.71943888500029,120.080988015,120.88355291900008,120.8654521059998,120.86573496300024,120.88355291900008,120.88355291900008,120.88355291900008,121.59842420699988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6945855629992366,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,12.0,0.0,6.0,left,0.0,0.9156104499998036,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,121.61118960299972,,,,,,,,,121.59873809500004,122.7990633319996,123.59986825499982,123.58282004400009,123.583116195,123.59986825499982,123.59986825499982,123.59986825499982,124.53514940700006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.9156104499998036,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,13.0,1.0,6.0,left,1.0,1.0362564389997715,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,124.54805546199988,,,,,,,,,124.53544910399978,124.64990827299972,125.45265554700018,125.43421151799976,125.4344970789998,125.45265554700018,125.45265554700018,125.45265554700018,126.50727786100016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.0362564389997715,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,14.0,0.0,7.0,left,0.0,0.7983544620001339,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,1.0,126.52170914099952,,,,,,,,,126.50758177199988,127.31777481900008,128.1201168990001,128.1020223989999,128.10228747899964,128.1201168990001,128.1201168990001,128.1201168990001,128.93979104899972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.7983544620001339,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,15.0,1.0,7.0,left,1.0,1.3796013620003578,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,128.95439411299958,,,,,,,,,128.94008710300022,130.1524437299995,130.9549317809997,130.9367087139999,130.93699168799958,130.9549317809997,130.9549317809997,130.9549317809997,132.34330324100029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.3796013620003578,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,16.0,0.0,8.0,left,1.0,2.922201395999764,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,132.35630502799995,,,,,,,,,132.34359915599998,132.4540626930002,133.25491281499944,133.2379736189996,133.23825585899976,133.25491281499944,133.25491281499944,133.25491281499944,136.19611551799971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.922201395999764,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,17.0,1.0,8.0,right,1.0,3.191606168999897,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,136.21038296999996,,,,,,,,,136.1964978619999,136.55553800399957,137.3630796259995,137.33957934299997,137.33985549699992,137.3630796259995,137.3630796259995,137.3630796259995,140.562968661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.191606168999897,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,18.0,0.0,9.0,left,0.0,0.9799439439993876,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,140.57678394899995,,,,,,,,,140.56327221900028,140.92421306100005,141.72695469100017,141.70855847300027,141.70884497799943,141.72695469100017,141.72695469100017,141.72695469100017,142.71573451299992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.9799439439993876,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,19.0,1.0,9.0,left,1.0,1.0195301379999364,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,142.7304946409995,,,,,,,,,142.71614727999986,143.925729433,144.727883003,144.70958366800005,144.7098742930002,144.727883003,144.727883003,144.727883003,145.7639550570002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.0195301379999364,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,20.0,0.0,10.0,left,1.0,0.8835820619997321,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,145.77693346399974,,,,,,,,,145.76424434799992,145.87649336399954,146.67776312600017,146.6609537839995,146.66122497800006,146.67776312600017,146.67776312600017,146.67776312600017,147.57382031499947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8835820619997321,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,21.0,1.0,10.0,right,1.0,0.7557690409994393,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,1.0,147.5846519810002,,,,,,,,,147.57413300899952,147.9275202429999,148.72911022900007,148.71210454799984,148.71238593399994,148.72911022900007,148.72911022900007,148.72911022900007,149.4965048189997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7557690409994393,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,22.0,0.0,11.0,left,1.0,0.7935051419999581,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,149.51029222499983,,,,,,,,,149.49679102000027,149.86201157300002,150.66409612200005,150.64598239099996,150.64626631099964,150.66409612200005,150.66409612200005,150.66409612200005,151.47825774400008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7935051419999581,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,23.0,1.0,11.0,right,1.0,1.3729444390000936,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,151.48829217499951,,,,,,,,,151.4785486789997,151.82942641799946,152.63071695899998,152.6137345850002,152.6140186120001,152.63071695899998,152.63071695899998,152.63071695899998,154.02611755199996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.3729444390000936,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,24.0,0.0,12.0,left,0.0,0.8934606579996398,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,1.0,154.03770057600013,,,,,,,,,154.02642729800027,154.38056639499973,155.18314331300007,155.1650449480003,155.16532304700013,155.18314331300007,155.18314331300007,155.18314331300007,156.08315028499965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.8934606579996398,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,25.0,1.0,12.0,right,0.0,1.3332318900002065,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,156.09694804599985,,,,,,,,,156.08345198200004,157.29873604800014,158.0995261649996,158.08293846000015,158.08321027500006,158.0995261649996,158.0995261649996,158.0995261649996,159.43951750899942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.3332318900002065,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,26.0,0.0,13.0,right,1.0,1.0356205380003305,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,1.0,159.45437775499977,,,,,,,,,159.43982341099945,160.65053814800012,161.4531596449997,161.4345326799994,161.43481556699953,161.4531596449997,161.4531596449997,161.4531596449997,162.49209952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0356205380003305,,,,,,sub-062,1,random_dot,59.60465792048754,
left,left,27.0,1.0,13.0,left,1.0,0.7223762929997974,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,0.0,162.50527069100008,,,,,,,,,162.49244950699995,163.70179092800026,164.50296747599987,164.48598506500002,164.48627219399987,164.50296747599987,164.50296747599987,164.50296747599987,165.2368017789995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7223762929997974,,,,,,sub-062,1,random_dot,59.60465792048754,
right,right,28.0,0.0,14.0,right,1.0,0.6654261020003105,,accuracy,space,5.880379952999647,,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,1.0,165.25094731700028,,,,,,,,,165.23709829699965,165.33552365600008,166.13836440500015,166.11994569299986,166.1202145669995,166.13836440500015,166.13836440500015,166.13836440500015,166.81164524499945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6654261020003105,,,,,,sub-062,1,random_dot,59.60465792048754,
