direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,0.0,38.0,0.0,707.6753748001065,,,,,,,,,707.6607258000877,707.7751116999425,708.5749824000522,708.5591249000281,708.5591468000785,708.5749824000522,708.5749824000522,708.5749824000522,713.5745246000588,714.8422457000706,right,0.0,25.95481920009479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,1.0,39.0,1.0,714.8577229999937,,,,,,,,,714.8435376998968,715.6573671000078,716.4573202999309,716.4416364999488,716.4416573999915,716.4573202999309,716.4573202999309,716.4573202999309,,720.424570400035,right,1.0,23.647914400091395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,0.0,40.0,1.0,720.4403123999946,,,,,,,,,720.4257209999487,720.5401997000445,721.3402986999135,721.3240704000928,721.3240916999057,721.3402986999135,721.3402986999135,721.3402986999135,726.3394067999907,726.3738446999341,right,1.0,24.71718650008552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,1.0,41.0,0.0,726.3893854001071,,,,,,,,,726.3749639999587,726.7394016999751,727.5395849000197,727.5237666000612,727.5237908000126,727.5395849000197,727.5395849000197,727.5395849000197,,728.7569985000882,left,1.0,20.90231960010715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,0.0,42.0,1.0,728.7727534000296,,,,,,,,,728.7582388001028,729.1226091999561,729.9224388001021,729.9064410000574,729.9064644998871,729.9224388001021,729.9224388001021,729.9224388001021,,733.0230030999519,right,1.0,22.78911289991811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,1.0,43.0,0.0,733.0385394000914,,,,,,,,,733.0240311000962,733.3887362999376,734.1885242001154,734.1724849999882,734.172506700037,734.1885242001154,734.1885242001154,734.1885242001154,,735.589524900075,left,1.0,21.084367299918085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,0.0,44.0,0.0,735.6049128000159,,,,,,,,,735.5906781000085,735.9551152999047,736.7549501000904,736.738730299985,736.7387512000278,736.7549501000904,736.7549501000904,736.7549501000904,,737.7228967000265,left,1.0,20.660524200182408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,1.0,45.0,1.0,737.738282199949,,,,,,,,,737.7241193000227,738.0880587000865,738.8879915000871,738.8720684999134,738.8720889000688,738.8879915000871,738.8879915000871,738.8879915000871,,741.1220543999225,right,1.0,21.928420800017197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,0.0,46.0,1.0,741.1377803001087,,,,,,,,,741.1231744000688,741.4877394998912,742.2872941000387,742.2713619999122,742.2713810999412,742.2872941000387,742.2872941000387,742.2872941000387,747.2867672999855,747.4045673999935,left,0.0,24.803417299874127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,1.0,47.0,0.0,747.4203025999013,,,,,,,,,747.405671400018,747.5202140000183,748.3200556000229,748.3041709999088,748.3041930000763,748.3200556000229,748.3200556000229,748.3200556000229,,751.6706127000507,left,1.0,23.04318040004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,0.0,48.0,1.0,751.6861356000882,,,,,,,,,751.6717282999307,751.7863990000915,752.5861607999541,752.570236499887,752.5702567999251,752.5861607999541,752.5861607999541,752.5861607999541,,756.0205584000796,right,1.0,23.12890700018033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,1.0,49.0,0.0,756.0359205000568,,,,,,,,,756.0218372000381,756.1359043000266,756.9357942999341,756.919916999992,756.9199405999389,756.9357942999341,756.9357942999341,756.9357942999341,,760.2548581000883,left,1.0,23.00641400017776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,0.0,50.0,1.0,760.2709741999861,,,,,,,,,760.2588655001018,761.4688067000825,762.2684706998989,762.2526994999498,762.2527244999073,762.2684706998989,762.2684706998989,762.2684706998989,,763.4030369999819,right,1.0,20.829779700143263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,1.0,51.0,0.0,763.4183636999223,,,,,,,,,763.4043552998919,763.7682304999325,764.5681378999725,764.5520158999134,764.5520369999576,764.5681378999725,764.5681378999725,764.5681378999725,,765.3023248000536,left,1.0,20.425225800136104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,0.0,52.0,0.0,765.3178383000195,,,,,,,,,765.3034292000812,766.5178175000474,767.317817500094,767.3018638999201,767.3018877999857,767.317817500094,767.317817500094,767.317817500094,,772.16818040004,right,0.0,24.534308900125325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,1.0,53.0,1.0,772.1839095999021,,,,,,,,,772.1694559000898,773.3835944000166,774.1834901999682,774.1677572999615,774.167780400021,774.1834901999682,774.1834901999682,774.1834901999682,,775.7181621000636,left,0.0,21.22634240007028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,0.0,54.0,1.0,775.7334495999385,,,,,,,,,775.719435499981,775.8332624998875,776.6333085000515,776.6171579998918,776.6171812000684,776.6333085000515,776.6333085000515,776.6333085000515,,780.7340190000832,right,1.0,23.79522110009566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,1.0,55.0,0.0,780.7494773000944,,,,,,,,,780.7352811999153,781.0829398999922,781.8827589999419,781.8668740999419,781.8669020999223,781.8827589999419,781.8827589999419,781.8827589999419,,782.9336705999449,left,1.0,20.73589310003445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,0.0,56.0,0.0,782.9491816998925,,,,,,,,,782.9348782000598,784.1489883000031,784.9490372000728,784.9329747001175,784.9330011000857,784.9490372000728,784.9490372000728,784.9490372000728,,786.4332276999485,left,1.0,21.165080500068143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,1.0,57.0,1.0,786.4487133000512,,,,,,,,,786.4344556999858,787.648515699897,788.4483797999565,788.4324825999793,788.4325061999261,788.4483797999565,788.4483797999565,788.4483797999565,,792.0157242999412,right,1.0,23.25313839991577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,0.0,58.0,1.0,792.0313844999764,,,,,,,,,792.0170001001097,792.1312329000793,792.9311353999656,792.9152699001133,792.9152935000602,792.9311353999656,792.9311353999656,792.9311353999656,,795.7817571000196,left,0.0,22.54301310027949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,1.0,59.0,0.0,795.7971858000383,,,,,,,,,795.7827600000892,796.5974284999538,797.3972028999124,797.3813632999081,797.3813871000893,797.3972028999124,797.3972028999124,797.3972028999124,,799.8814522998873,left,1.0,22.164907100144774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
,,accuracy,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-053,1.0,random_dot,60.05775158213808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.8823889000341,799.8970886999741,804.8964257999323,804.8804617000278,sub-053,,,,
