direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
left,left,30.0,0.0,15.0,right,0.0,4.325541916012298,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,299.2119607499917,,,,,,,,,299.2023874169972,299.9999625000055,300.8011343329854,300.7939122499956,300.79431904200464,300.8011343329854,300.8011343329854,300.8011343329854,305.12894191700616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,4.325541916012298,,,,,,sub-046,1,random_dot,,
right,right,31.0,1.0,15.0,right,1.0,5.764950250013499,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,1.0,305.13691450000624,,,,,,,,,305.1296100830077,305.92617966700345,306.7185166669952,306.71049891700386,306.7110774999892,306.7185166669952,306.7185166669952,306.7185166669952,312.4947119579884,,,,,,,,,311.7095135419804,,,,,,,,,,,,,,,,,,,,,,right,1.0,5.764950250013499,,,,,,sub-046,1,random_dot,,
right,right,32.0,0.0,16.0,right,1.0,4.319275124988053,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,1.0,312.5001409169927,,,,,,,,,312.49516808299813,313.29283387499163,314.0848701669893,314.07691029200214,314.07748300000094,314.0848701669893,314.0848701669893,314.0848701669893,318.4109566669795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.319275124988053,,,,,,sub-046,1,random_dot,,
left,left,33.0,1.0,16.0,left,1.0,2.8170731250138488,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,0.0,318.4184330829885,,,,,,,,,318.4113818749902,318.5093210419873,319.30178120799246,319.2936653329816,319.2942618749803,319.30178120799246,319.30178120799246,319.30178120799246,322.12769179200404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.8170731250138488,,,,,,sub-046,1,random_dot,,
left,left,34.0,0.0,17.0,left,1.0,3.690818499977468,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,0.0,322.1350894999923,,,,,,,,,322.1281166669796,323.3261984169949,324.1177710829943,324.1100941670011,324.110557832988,324.1177710829943,324.1177710829943,324.1177710829943,327.8106618330057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.690818499977468,,,,,,sub-046,1,random_dot,,
right,right,35.0,1.0,17.0,right,1.0,3.4077513329975773,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,1.0,327.8178729999927,,,,,,,,,327.81099125000765,328.1594777919818,328.95131962499,328.9435446669813,328.94411424998543,328.95131962499,328.95131962499,328.95131962499,332.36824904198875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.4077513329975773,,,,,,sub-046,1,random_dot,,
left,left,36.0,0.0,18.0,right,0.0,3.794269709003856,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,332.37473162499373,,,,,,,,,332.3685764579859,332.4648179579817,333.2577080419869,333.2489865829993,333.2494307500019,333.2577080419869,333.2577080419869,333.2577080419869,337.06103666700074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,3.794269709003856,,,,,,sub-046,1,random_dot,,
right,right,37.0,1.0,18.0,right,1.0,3.805513624974992,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,1.0,337.06865087500773,,,,,,,,,337.0615478749969,337.4092352919979,338.20051949998015,338.1931216669909,338.1935830829898,338.20051949998015,338.20051949998015,338.20051949998015,342.00915120798163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.805513624974992,,,,,,sub-046,1,random_dot,,
left,left,38.0,0.0,19.0,left,1.0,2.2900702089827973,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,0.0,342.0161546669842,,,,,,,,,342.0095083329943,342.3491723749903,343.1410024999932,343.1326380420069,343.1330879580055,343.1410024999932,343.1410024999932,343.1410024999932,345.4334159169812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.2900702089827973,,,,,,sub-046,1,random_dot,,
right,right,39.0,1.0,19.0,right,1.0,4.486575166985858,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,1.0,345.4412773749791,,,,,,,,,345.43372737499885,346.63172362500336,347.42425312500563,347.41491891699843,347.41545729199424,347.42425312500563,347.42425312500563,347.42425312500563,351.9172189999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.486575166985858,,,,,,sub-046,1,random_dot,,
left,left,40.0,0.0,20.0,right,0.0,2.8106957499985583,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,351.924309916998,,,,,,,,,351.9175474999938,352.0150070420059,352.8075918329996,352.7988927499973,352.79932429199107,352.8075918329996,352.8075918329996,352.8075918329996,355.62560549998307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.8106957499985583,,,,,,sub-046,1,random_dot,,
right,right,41.0,1.0,20.0,right,1.0,5.915964917017845,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,20.0,1.0,41.0,1.0,355.63261087500723,,,,,,,,,355.6259451249789,356.81529583298834,357.60750670798006,357.59871495800326,357.5991646249895,357.60750670798006,357.60750670798006,357.60750670798006,363.5277149169997,,,,,,,,,362.5923067079857,,,,,,,,,,,,,,,,,,,,,,right,1.0,5.915964917017845,,,,,,sub-046,1,random_dot,,
right,right,42.0,0.0,21.0,right,1.0,4.57940137499827,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,21.0,0.0,42.0,1.0,363.5379174169793,,,,,,,,,363.5283789169917,363.8754934169992,364.66727816700586,364.6595828749996,364.6600358329888,364.66727816700586,364.66727816700586,364.66727816700586,369.24949516699417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.57940137499827,,,,,,sub-046,1,random_dot,,
left,left,43.0,1.0,21.0,left,1.0,3.270339667011285,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,21.0,1.0,43.0,0.0,369.2573842499987,,,,,,,,,369.24985112500144,370.44817220798,371.2411798329849,371.2329451669939,371.2333821250068,371.2411798329849,371.2411798329849,371.2411798329849,374.5153660000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.270339667011285,,,,,,sub-046,1,random_dot,,
left,left,44.0,0.0,22.0,left,1.0,4.7073007080180105,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,22.0,0.0,44.0,0.0,374.5242707080033,,,,,,,,,374.5156844169833,374.8646785419842,375.6572920419858,375.6487359169987,375.6492028750072,375.6572920419858,375.6572920419858,375.6572920419858,380.3671068330004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,4.7073007080180105,,,,,,sub-046,1,random_dot,,
right,right,45.0,1.0,22.0,right,1.0,5.3793401250150055,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,22.0,1.0,45.0,1.0,380.3745739999868,,,,,,,,,380.3674871249823,380.71491745798266,381.5072127500025,381.4986738330044,381.4991119999904,381.5072127500025,381.5072127500025,381.5072127500025,386.8943071249814,,,,,,,,,386.4963179579936,,,,,,,,,,,,,,,,,,,,,,right,1.0,5.3793401250150055,,,,,,sub-046,1,random_dot,,
right,right,46.0,0.0,23.0,left,0.0,2.1960507499752566,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,23.0,0.0,46.0,1.0,386.9040909580072,,,,,,,,,386.8949932079995,386.9919962080021,387.7846790420008,387.7763139999879,387.7768924169941,387.7846790420008,387.7846790420008,387.7846790420008,389.98411495800246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.1960507499752566,,,,,,sub-046,1,random_dot,,
left,left,47.0,1.0,23.0,left,1.0,3.631122084014351,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,23.0,1.0,47.0,0.0,389.991290667007,,,,,,,,,389.98443537499406,390.7815999999875,391.57377295798506,391.5650052919809,391.5654829579871,391.57377295798506,391.57377295798506,391.57377295798506,395.20931099998415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.631122084014351,,,,,,sub-046,1,random_dot,,
left,left,48.0,0.0,24.0,right,0.0,3.758212457993068,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,24.0,0.0,48.0,0.0,395.2163859999855,,,,,,,,,395.20963383300113,395.5490761249967,396.3508585829986,396.3427715830039,396.34334329198464,396.3508585829986,396.3508585829986,396.3508585829986,400.1200557499833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,3.758212457993068,,,,,,sub-046,1,random_dot,,
right,right,49.0,1.0,24.0,right,1.0,4.780253750010161,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,24.0,1.0,49.0,1.0,400.1239840000053,,,,,,,,,400.1203867500008,401.3142409579887,402.10697041699314,402.0988627499901,402.09931204200257,402.10697041699314,402.10697041699314,402.10697041699314,406.893288124993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.780253750010161,,,,,,sub-046,1,random_dot,,
right,right,50.0,0.0,25.0,left,0.0,3.858379000012064,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,25.0,0.0,50.0,1.0,406.9007114999986,,,,,,,,,406.8937389999919,408.09177349999663,408.8833620419901,408.875736166985,408.8762239170028,408.8833620419901,408.8833620419901,408.8833620419901,412.743897791981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.858379000012064,,,,,,sub-046,1,random_dot,,
left,left,51.0,1.0,25.0,right,0.0,5.616218834009487,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,25.0,1.0,51.0,0.0,412.7513369169901,,,,,,,,,412.7444815829804,413.54179233298055,414.3338956669904,414.3258072499884,414.3263728329912,414.3338956669904,414.3338956669904,414.3338956669904,419.9603381670022,,,,,,,,,419.3248639579979,,,,,,,,,,,,,,,,,,,,,,right,0.0,5.616218834009487,,,,,,sub-046,1,random_dot,,
right,right,52.0,0.0,26.0,right,1.0,2.309521083981963,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,26.0,0.0,52.0,1.0,419.9701809579856,,,,,,,,,419.9610172919929,421.1582676669932,421.94986433300073,421.9422058329801,421.9426696249866,421.94986433300073,421.94986433300073,421.94986433300073,424.2649397079949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.309521083981963,,,,,,sub-046,1,random_dot,,
left,left,53.0,1.0,26.0,left,1.0,3.5269963330065366,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,26.0,1.0,53.0,0.0,424.27368766698055,,,,,,,,,424.2652637079882,424.3637995419849,425.1566992079897,425.14801945799263,425.14846666698577,425.1566992079897,425.1566992079897,425.1566992079897,428.6927422079898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.5269963330065366,,,,,,sub-046,1,random_dot,,
right,right,54.0,0.0,27.0,right,1.0,3.3008821250114124,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,27.0,0.0,54.0,1.0,428.6996503749979,,,,,,,,,428.69306979200337,429.04147525000735,429.8337422499899,429.8255412500002,429.8261077500065,429.8337422499899,429.8337422499899,429.8337422499899,433.1429561669938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.3008821250114124,,,,,,sub-046,1,random_dot,,
left,left,55.0,1.0,27.0,right,0.0,3.379535667016171,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,27.0,1.0,55.0,0.0,433.1500866669812,,,,,,,,,433.1432912919845,433.2415431669797,434.03380233299686,434.0257941669842,434.0263815000071,434.03380233299686,434.03380233299686,434.03380233299686,437.4164194999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,3.379535667016171,,,,,,sub-046,1,random_dot,,
left,left,56.0,0.0,28.0,left,1.0,3.714352000009967,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,28.0,0.0,56.0,0.0,437.4238087919948,,,,,,,,,437.4167572080041,437.7649889999884,438.5564932919806,438.548008541984,438.5484562499914,438.5564932919806,438.5564932919806,438.5564932919806,442.2752754169924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.714352000009967,,,,,,sub-046,1,random_dot,,
right,right,57.0,1.0,28.0,right,1.0,4.657756000000518,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,28.0,1.0,57.0,1.0,442.2821893749933,,,,,,,,,442.2755878329917,443.4643177079852,444.25658279200434,444.2475408749888,444.2479793749808,444.25658279200434,444.25658279200434,444.25658279200434,448.9160928750061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.657756000000518,,,,,,sub-046,1,random_dot,,
right,right,58.0,0.0,29.0,right,1.0,5.571271208988037,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,29.0,0.0,58.0,1.0,448.9232547080028,,,,,,,,,448.91641816700576,449.2636923749815,450.05646645798697,450.0480333330052,450.0485094579926,450.05646645798697,450.05646645798697,450.05646645798697,455.6329141669849,,,,,,,,,455.0410656669992,,,,,,,,,,,,,,,,,,,,,,right,1.0,5.571271208988037,,,,,,sub-046,1,random_dot,,
left,left,59.0,1.0,29.0,left,1.0,3.5204279590107035,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,29.0,1.0,59.0,0.0,455.6427858329844,,,,,,,,,455.633454166993,455.7302496669872,456.52297691698186,456.5146249579848,456.5150604999799,456.52297691698186,456.52297691698186,456.52297691698186,460.0479780419846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.5204279590107035,,,,,,sub-046,1,random_dot,,
,,0.0,0.0,0.0,,,,,accuracy,space,5.174083707999671,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-046,1,random_dot,,
left,left,0.0,0.0,0.0,left,1.0,2.1584856669942383,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,465.73123308300273,,,,,,,,,465.7224212499859,466.9078407500056,467.6997544170008,467.69178295799065,467.6922718329879,467.6997544170008,467.6997544170008,467.6997544170008,469.86766454199096,,,,,,,,,,,,,,,,,,,,,,,,460.0626254169911,460.0693637919903,460.0693637919903,465.7097776249866,space,5.6298582080053166,,left,1.0,2.1584856669942383,,,,,,sub-046,1,random_dot,,
right,right,1.0,1.0,0.0,right,1.0,1.0528204170113895,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,469.87296479198267,,,,,,,,,469.868006832985,470.6644939169928,471.4561763749807,471.4476614999876,471.4481180830044,471.4561763749807,471.4561763749807,471.4561763749807,472.5149377079797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0528204170113895,,,,,,sub-046,1,random_dot,,
right,right,2.0,0.0,1.0,left,0.0,2.34151374999783,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,472.5231375829899,,,,,,,,,472.5152552920045,472.6133180829929,473.40624916699016,473.3971934169822,473.3976160419989,473.40624916699016,473.40624916699016,473.40624916699016,475.7589876669808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.34151374999783,,,,,,sub-046,1,random_dot,,
left,left,3.0,1.0,1.0,left,1.0,0.938256082998123,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,475.765845249989,,,,,,,,,475.7593054999888,476.1077669579827,476.8999543329992,476.8917572920036,476.8923232079833,476.8999543329992,476.8999543329992,476.8999543329992,477.8426284579909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.938256082998123,,,,,,sub-046,1,random_dot,,
left,left,4.0,0.0,2.0,left,1.0,2.122007959027542,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,477.8495954170066,,,,,,,,,477.8429652499908,479.04090599998017,479.8327067079954,479.8249116670049,479.82547958299983,479.8327067079954,479.8327067079954,479.8327067079954,481.95854891699855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.122007959027542,,,,,,sub-046,1,random_dot,,
right,right,5.0,1.0,2.0,right,1.0,1.6077849169960243,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,481.9660203329986,,,,,,,,,481.95902512499015,482.3074420829944,483.10042837497895,483.0920316249831,483.0927867080027,483.10042837497895,483.10042837497895,483.10042837497895,484.7184251669969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.6077849169960243,,,,,,sub-046,1,random_dot,,
left,left,6.0,0.0,3.0,right,0.0,1.4657822090084665,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,0.0,484.7231763330056,,,,,,,,,484.7187754169863,485.0635570829909,485.8559981669823,485.8468484169862,485.847283457988,485.8559981669823,485.8559981669823,485.8559981669823,487.32573020798736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.4657822090084665,,,,,,sub-046,1,random_dot,,
right,right,7.0,1.0,3.0,right,1.0,0.8985302500077523,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,487.33272354200017,,,,,,,,,487.3260547920072,487.4240810000047,488.21606491698185,488.2083379169926,488.2088933750056,488.21606491698185,488.21606491698185,488.21606491698185,489.1166686250072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8985302500077523,,,,,,sub-046,1,random_dot,,
left,left,8.0,0.0,4.0,left,1.0,0.5824575829901733,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,0.0,489.1235720829864,,,,,,,,,489.1170002919971,489.91436616698047,490.7163079169986,490.7083555829886,490.7089291669836,490.7163079169986,490.7163079169986,490.7163079169986,491.3087462080002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5824575829901733,,,,,,sub-046,1,random_dot,,
right,right,9.0,1.0,4.0,right,1.0,2.980076250009006,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,1.0,491.3154343329952,,,,,,,,,491.30905683297897,492.1075776669895,492.9005166669958,492.8916895419825,492.892265167,492.9005166669958,492.9005166669958,492.9005166669958,495.8925470419927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.980076250009006,,,,,,sub-046,1,random_dot,,
left,left,10.0,0.0,5.0,left,1.0,0.5188525829871651,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,0.0,495.90016166699934,,,,,,,,,495.8930171249958,497.0908064999967,497.88272045800113,497.8749262499914,497.875521332986,497.88272045800113,497.88272045800113,497.88272045800113,498.4087064999912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5188525829871651,,,,,,sub-046,1,random_dot,,
right,right,11.0,1.0,5.0,right,1.0,1.5366513750050217,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,1.0,498.41558816700126,,,,,,,,,498.4090627499973,499.6073921670031,500.3991729579866,500.3914153749938,500.3918685829849,500.3991729579866,500.3991729579866,500.3991729579866,501.9422647919855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.5366513750050217,,,,,,sub-046,1,random_dot,,
right,right,12.0,0.0,6.0,left,0.0,0.5824862500012387,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,1.0,501.9495303749864,,,,,,,,,501.9427001669828,503.14065995800775,503.9319536249968,503.9245219579898,503.9249713750032,503.9319536249968,503.9319536249968,503.9319536249968,504.52520358300535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.5824862500012387,,,,,,sub-046,1,random_dot,,
left,left,13.0,1.0,6.0,right,0.0,1.5326391250127926,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,0.0,504.531884541997,,,,,,,,,504.5255132919992,505.72406941698864,506.51540674999706,506.5079497080005,506.5084038329951,506.51540674999706,506.51540674999706,506.51540674999706,508.0590522919956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.5326391250127926,,,,,,sub-046,1,random_dot,,
left,left,14.0,0.0,7.0,left,1.0,0.7628791670140345,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,0.0,508.06646075000754,,,,,,,,,508.0595487079991,508.4073885830003,509.1998741249845,509.19154737499775,509.1921427919879,509.1998741249845,509.1998741249845,509.1998741249845,509.9653315419855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7628791670140345,,,,,,sub-046,1,random_dot,,
right,right,15.0,1.0,7.0,left,0.0,2.3447735420195386,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,1.0,509.97224137498415,,,,,,,,,509.9656555829861,510.7636678330018,511.56434833299136,511.55728087498574,511.5580108749855,511.56434833299136,511.56434833299136,511.56434833299136,513.9128697080014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.3447735420195386,,,,,,sub-046,1,random_dot,,
right,right,16.0,0.0,8.0,left,0.0,2.648821082984796,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,1.0,513.9230497079843,,,,,,,,,513.9132240419858,514.262787249987,515.0556912919856,515.0471611249959,515.0476076249906,515.0556912919856,515.0556912919856,515.0556912919856,517.7085835420003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.648821082984796,,,,,,sub-046,1,random_dot,,
left,left,17.0,1.0,8.0,right,0.0,1.602603834006004,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,0.0,517.7155295419798,,,,,,,,,517.7089208329853,518.0573416669795,518.8490597920027,518.8412917079986,518.8417506249971,518.8490597920027,518.8490597920027,518.8490597920027,520.4583676669863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.602603834006004,,,,,,sub-046,1,random_dot,,
left,left,18.0,0.0,9.0,left,1.0,1.6429289170191623,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,0.0,520.4652888749843,,,,,,,,,520.4587014169956,520.8071391249832,521.5987113330048,521.591055833007,521.5915204169869,521.5987113330048,521.5987113330048,521.5987113330048,523.2516576669877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.6429289170191623,,,,,,sub-046,1,random_dot,,
right,right,19.0,1.0,9.0,right,1.0,2.835341541998787,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,1.0,523.2564164999931,,,,,,,,,523.2519842080073,524.0467986669973,524.8493152500014,524.841014457983,524.8414908749983,524.8493152500014,524.8493152500014,524.8493152500014,527.6900623749825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.835341541998787,,,,,,sub-046,1,random_dot,,
left,left,20.0,0.0,10.0,left,1.0,0.8772447079827543,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,0.0,527.6969082499854,,,,,,,,,527.6903876669821,528.8800702079898,529.672168457997,529.6634625419974,529.6639025829791,529.672168457997,529.672168457997,529.672168457997,530.5583107919956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8772447079827543,,,,,,sub-046,1,random_dot,,
right,right,21.0,1.0,10.0,right,1.0,3.1200045000005048,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,1.0,530.5651055419876,,,,,,,,,530.558649832994,531.3571080830006,532.1491460420075,532.1410995829792,532.1416718330001,532.1491460420075,532.1491460420075,532.1491460420075,535.275073458004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.1200045000005048,,,,,,sub-046,1,random_dot,,
right,right,22.0,0.0,11.0,right,1.0,2.2323448749957606,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,1.0,535.2822911249823,,,,,,,,,535.2755183749832,535.3736373329884,536.1656492500042,536.1576930829906,536.1582595419895,536.1656492500042,536.1656492500042,536.1656492500042,538.408423624991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.2323448749957606,,,,,,sub-046,1,random_dot,,
left,left,23.0,1.0,11.0,left,1.0,1.6099535419780295,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,0.0,538.4157749580045,,,,,,,,,538.408849667001,538.7569183330052,539.5488028329855,539.5409836249892,539.5415408329864,539.5488028329855,539.5488028329855,539.5488028329855,541.1646360419982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.6099535419780295,,,,,,sub-046,1,random_dot,,
left,left,24.0,0.0,12.0,right,0.0,1.906769292021636,,speed,space,5.6298582080053166,,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,0.0,541.1720830419799,,,,,,,,,541.1650303329807,542.3629137499956,543.1553363330022,543.1467709999997,543.147218625003,543.1553363330022,543.1553363330022,543.1553363330022,545.0727906670072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.906769292021636,,,,,,sub-046,1,random_dot,,
