direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0093837919994257,0.0230775420022837,0.0230775420022837,0.7229749170001014,space,0.657033457999205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-183,1,random_dot,,
right,right,0.0,0.0,0.0,right,1.0,1.727871375001996,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,0.7940469170025608,,,,,,,,,0.7766072920021543,1.068139250000968,1.8722754170012197,1.8574156670001685,1.8580767500025104,1.8722754170012197,1.8722754170012197,1.8722754170012197,3.608689625001716,right,1.0,1.727871375001996,,3.616682709001907,3.748313625001174,4.112259459001507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-183,1,random_dot,,
left,left,1.0,1.0,0.0,left,1.0,2.3585333330011053,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,4.123871209001663,,,,,,,,,4.11276645900216,4.907698459002859,5.698639834001369,5.690849167000124,5.691481249999924,5.698639834001369,5.698639834001369,5.698639834001369,8.061567917000502,left,1.0,2.3585333330011053,,8.061665500001254,8.072770709000906,8.557324625002366,8.56187033400056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-183,1,random_dot,,
left,left,2.0,0.0,1.0,right,0.0,2.194535415997961,,,,,,1.0,0.0,2.0,0.0,,,,,,,,,8.56187033400056,,,,,,,,,8.557764708999457,9.357151874999545,10.148577209001814,10.140647084001102,10.141257167000733,10.148577209001814,10.148577209001814,10.148577209001814,12.347657834001438,right,0.0,2.194535415997961,,12.353170959002457,12.36096062499928,12.846138834000158,12.857200459002344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-183,1,random_dot,,
right,right,3.0,1.0,1.0,left,0.0,1.646423041998787,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,12.857200459002344,,,,,,,,,12.846704792002129,12.946691625002131,13.740557417000671,13.729233292000572,13.729739166999934,13.740557417000671,13.740557417000671,13.740557417000671,15.391352417002054,left,0.0,1.646423041998787,,15.39145437499974,15.398427250001989,15.890900209000392,15.895297917002608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-183,1,random_dot,,
right,right,4.0,0.0,2.0,right,1.0,1.824841916997684,,,,,,2.0,0.0,4.0,1.0,,,,,,,,,15.895297917002608,,,,,,,,,15.891321834002156,16.230296125002496,17.031762917002197,17.023976709002454,17.024559042001783,17.031762917002197,17.031762917002197,17.031762917002197,18.858552749999944,right,1.0,1.824841916997684,,18.862155709000945,18.869335167000827,19.35621108399937,19.36041941700023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-183,1,random_dot,,
left,left,5.0,1.0,2.0,right,0.0,2.0270366660006403,,,,,,2.0,1.0,5.0,0.0,,,,,,,,,19.36041941700023,,,,,,,,,19.356663459002448,20.147557000000237,20.949410042001546,20.940802500001155,20.94163333400138,20.949410042001546,20.949410042001546,20.949410042001546,22.98165854200124,right,0.0,2.0270366660006403,,22.98569520900128,23.007492042001104,23.49069737500031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-183,1,random_dot,,
left,left,6.0,0.0,3.0,right,0.0,1.340900708000845,,,,,,3.0,0.0,6.0,0.0,,,,,,,,,23.49625300000116,,,,,,,,,23.491391167000984,23.82957675000216,24.6224838340022,24.612725125,24.61327120900023,24.6224838340022,24.6224838340022,24.6224838340022,25.97426062500017,right,0.0,1.340900708000845,,25.974335334001807,25.980782500002533,26.47426700000142,26.479897459001226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-183,1,random_dot,,
right,right,7.0,1.0,3.0,left,0.0,2.054531417001272,,,,,,3.0,1.0,7.0,1.0,,,,,,,,,26.479897459001226,,,,,,,,,26.474951333999343,26.562566709002567,27.3569407089999,27.345394916999798,27.34586770900205,27.3569407089999,27.3569407089999,27.3569407089999,29.413464917000965,left,0.0,2.054531417001272,,29.413563792000787,29.422150375001365,29.907336709002266,29.912755334000398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-183,1,random_dot,,
left,left,8.0,0.0,4.0,right,0.0,1.347359084000345,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,29.912755334000398,,,,,,,,,29.90786770900013,30.013591167000413,30.814870624999458,30.80728133400044,30.807879792002492,30.814870624999458,30.814870624999458,30.814870624999458,32.16476233399953,right,0.0,1.347359084000345,,32.16481904200191,32.17287125000075,32.6572256670006,32.66183141700094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-183,1,random_dot,,
