direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0166157679996103,0.0288553419995878,0.0288553419995878,59.15258184599952,space,59.10662146100003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-145,1,random_dot,,
right,right,0.0,0.0,0.0,right,1.0,5.630532421999305,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,59.20002516100067,,,,,,,,,59.17995836699993,60.35028882500046,61.15644909100047,61.13429918200018,61.13465091299986,61.15644909100047,61.15644909100047,61.15644909100047,66.1231036879999,66.79150189699976,right,1.0,5.630532421999305,,66.7962370589994,66.85110525699929,67.30051578100029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-145,1,random_dot,,
left,left,1.0,1.0,0.0,left,1.0,3.86599865000062,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,67.3059137830005,,,,,,,,,67.30081401400093,68.08893173199976,68.88367509899945,68.87282970900014,68.87316464800097,68.88367509899945,68.88367509899945,68.88367509899945,,72.75160424100068,left,1.0,3.86599865000062,,72.75168941300035,72.75791355600086,73.25111942399963,73.25645607099977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-145,1,random_dot,,
right,right,2.0,0.0,1.0,right,1.0,4.153313163000348,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,73.25645607099977,,,,,,,,,73.25141871599953,73.35039005699946,74.14154629599943,74.13463215000047,74.13495955200051,74.14154629599943,74.14154629599943,74.14154629599943,,78.3019266930005,right,1.0,4.153313163000348,,78.30201177100025,78.30795328500062,78.80125997300092,78.80636868900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-145,1,random_dot,,
left,left,3.0,1.0,1.0,left,1.0,4.369688877999579,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,78.80636868900001,,,,,,,,,78.80154248300096,80.0004784699995,80.79136545199981,80.78444484300053,80.7847798799994,80.79136545199981,80.79136545199981,80.79136545199981,,85.16860376099976,left,1.0,4.369688877999579,,85.16869250300078,85.17483242600065,85.66782511199926,85.67305666299944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-145,1,random_dot,,
right,right,4.0,0.0,2.0,right,1.0,4.8827402090009855,,,,,,2.0,0.0,4.0,1.0,,,,,,,,,85.67305666299944,,,,,,,,,85.66811355800019,86.01702935200046,86.80784829100048,86.80107201099963,86.80140991299959,86.80784829100048,86.80784829100048,86.80784829100048,,91.69221532399932,right,1.0,4.8827402090009855,,91.69230305400016,91.7004662090003,92.18470418700052,92.18981260200052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-145,1,random_dot,,
left,left,5.0,1.0,2.0,right,0.0,4.894534319999366,,,,,,2.0,1.0,5.0,0.0,,,,,,,,,92.18981260200052,,,,,,,,,92.18498787099998,93.38899156700064,94.18391469199923,94.17249469499984,94.17280410199965,94.18391469199923,94.18391469199923,94.18391469199923,,99.08462950800094,right,0.0,4.894534319999366,,99.08737512399966,99.09603768399938,99.58450350100064,99.5896179829997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-145,1,random_dot,,
left,left,6.0,0.0,3.0,right,0.0,2.5352438320005604,,,,,,3.0,0.0,6.0,0.0,,,,,,,,,99.5896179829997,,,,,,,,,99.58478033000029,100.37227251200056,101.16721030900044,101.15640089800036,101.15673493599934,101.16721030900044,101.16721030900044,101.16721030900044,,103.70920616200056,right,0.0,2.5352438320005604,,103.70931408199976,103.71709723300046,104.20130483399952,104.20655509800054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-145,1,random_dot,,
right,right,7.0,1.0,3.0,right,1.0,5.934827627001141,,,,,,3.0,1.0,7.0,1.0,,,,,,,,,104.20655509800054,,,,,,,,,104.20158732799972,104.55563749199972,105.35059110700058,105.33973087900084,105.34006569300072,105.35059110700058,105.35059110700058,105.35059110700058,110.3339696990006,111.29083433300002,right,1.0,5.934827627001141,,111.29309265200028,111.30052763099955,111.7845818320002,111.78986136899948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-145,1,random_dot,,
left,left,8.0,0.0,4.0,left,1.0,5.823426032999123,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,111.78986136899948,,,,,,,,,111.78487031300028,112.5891264870006,113.3840650860002,113.37304174100063,113.37337574500089,113.3840650860002,113.3840650860002,113.3840650860002,118.36727676900044,119.21911320000072,left,1.0,5.823426032999123,,119.21920175500054,119.22521757300092,119.71802254000067,119.72313914500046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-145,1,random_dot,,
right,right,9.0,1.0,4.0,left,0.0,5.7871089629989,,,,,,4.0,1.0,9.0,1.0,,,,,,,,,119.72313914500046,,,,,,,,,119.71830716300065,120.06723584800056,120.85785596300047,120.85115469099946,120.85149318100048,120.85785596300047,120.85785596300047,120.85785596300047,125.84014931400088,126.65215002900004,left,0.0,5.7871089629989,,126.65441508500044,126.6607096030002,127.15137418000086,127.15647058600008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-145,1,random_dot,,
