direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0195599599974229,0.0315118950020405,0.0315118950020405,38.7182716219977,space,38.65708324099978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-240,1,random_dot,,
right,right,0.0,0.0,0.0,left,0.0,8.410148941999068,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,38.75304917900212,,,,,,,,,38.72596736899868,39.90980141900218,40.72689000399987,40.704385678996914,40.7046529329964,40.72689000399987,40.72689000399987,40.72689000399987,45.692997311998624,49.138914417002525,left,0.0,8.410148941999068,,49.144546424999135,49.20247643299808,49.64282467200246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-240,1,random_dot,,
left,left,1.0,1.0,0.0,right,0.0,5.667770195999765,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,49.65410749500006,,,,,,,,,49.64306669199868,49.73740478599939,50.526992865001375,50.521064581000246,50.52135400800034,50.526992865001375,50.526992865001375,50.526992865001375,55.50961989999632,56.20544902399706,right,0.0,5.667770195999765,,56.2055365549968,56.21140059299796,56.70482928099955,56.70932970199647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-240,1,random_dot,,
left,left,2.0,0.0,1.0,left,1.0,5.311097824996978,,,,,,1.0,0.0,2.0,0.0,,,,,,,,,56.70932970199647,,,,,,,,,56.70506101399951,57.904153759998735,58.6948229519985,58.68837278599676,58.688714326999616,58.6948229519985,58.6948229519985,58.6948229519985,63.67588397600048,64.01113476000319,left,1.0,5.311097824996978,,64.0153660529977,64.02171545800229,64.50479079999786,64.50959991200216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-240,1,random_dot,,
right,right,3.0,1.0,1.0,left,0.0,5.53023045900045,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,64.50959991200216,,,,,,,,,64.50507266999921,64.60921583500021,65.40435004900064,65.39338149099785,65.39371330999711,65.40435004900064,65.40435004900064,65.40435004900064,70.38785055700282,70.93889008699625,left,0.0,5.53023045900045,,70.9411743669989,70.94743691999611,71.43851346599695,71.44332915599807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-240,1,random_dot,,
right,right,4.0,0.0,2.0,right,1.0,1.3704003099992406,,,,,,2.0,0.0,4.0,1.0,,,,,,,,,71.44332915599807,,,,,,,,,71.43875704899983,71.78761440500239,72.57737630300107,72.57142935699812,72.57171811399894,72.57737630300107,72.57737630300107,72.57737630300107,,73.95541123399744,right,1.0,1.3704003099992406,,73.95764307399804,73.96404118600185,74.45518847899802,74.46014148899849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-240,1,random_dot,,
left,left,5.0,1.0,2.0,right,0.0,0.9040535140011344,,,,,,2.0,1.0,5.0,0.0,,,,,,,,,74.46014148899849,,,,,,,,,74.45563036199746,74.55444709499716,75.34520919399802,75.3387106079972,75.33903873500094,75.34520919399802,75.34520919399802,75.34520919399802,,76.25576645199908,right,0.0,0.9040535140011344,,76.25807516199711,76.2645322870012,76.75506742399739,76.76004958699923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-240,1,random_dot,,
right,right,6.0,0.0,3.0,right,1.0,2.003688148004585,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,76.76004958699923,,,,,,,,,76.75536335999641,76.85445258799882,77.6446894940018,77.63840078099747,77.63873071299895,77.6446894940018,77.6446894940018,77.6446894940018,,79.65612579500157,right,1.0,2.003688148004585,,79.65844002499944,79.66516257799958,80.1552690460012,80.16022572999645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-240,1,random_dot,,
left,left,7.0,1.0,3.0,right,0.0,1.348843305997434,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,80.16022572999645,,,,,,,,,80.15557019400148,81.35459653699945,82.14514807399974,82.13847984899621,82.13881878800021,82.14514807399974,82.14514807399974,82.14514807399974,,83.49590298099793,right,0.0,1.348843305997434,,83.49829052900168,83.50448461499764,83.98850697000307,83.99361820700142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-240,1,random_dot,,
left,left,8.0,0.0,4.0,left,1.0,1.959860734001268,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,83.99361820700142,,,,,,,,,83.98880470699805,85.19212924099702,85.98769728300249,85.97548617299617,85.97573845199804,85.98769728300249,85.98769728300249,85.98769728300249,,87.95597216299939,left,1.0,1.959860734001268,,87.95849703800195,87.96542961499654,88.4551647499975,88.46014429799834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-240,1,random_dot,,
