direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
left,left,,4.0,1.0,9.0,0.0,,,,,,,,,44.77918440000212,,,,,,,,,44.765369600005215,45.129641199993785,45.93012730000192,45.91496579999512,45.91501339999377,45.93012730000192,45.93012730000192,45.93012730000192,46.78252599999541,right,0.0,15.93356560000393,,46.78329360000498,46.79678999999305,47.2818355000054,47.2966499000031,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,,5.0,0.0,10.0,0.0,,,,,,,,,47.2966499000031,,,,,,,,,47.28283529999317,47.39675749999879,48.197165899997344,48.18196010000247,48.18201160000172,48.197165899997344,48.197165899997344,48.197165899997344,50.0835059999954,left,1.0,16.9655916000047,,50.08435509999981,50.09706139999616,50.582536300004,50.59736169999815,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,,5.0,1.0,11.0,1.0,,,,,,,,,50.59736169999815,,,,,,,,,50.58380189999298,50.94727029999194,51.74796399999468,51.73155339999357,51.73159169999417,51.74796399999468,51.74796399999468,51.74796399999468,53.39995629999612,left,0.0,16.743088300005184,,53.40073259999917,53.414090999998734,53.89971250000235,53.91448520000267,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,,6.0,0.0,12.0,1.0,,,,,,,,,53.91448520000267,,,,,,,,,53.90042419999372,54.26479250000557,55.06530410000414,55.04951919999439,55.049558600003365,55.06530410000414,55.06530410000414,55.06530410000414,58.20093890000135,right,1.0,18.21641990001081,,58.20155599999998,58.215217699995264,58.70096819999162,58.71564080000098,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,,6.0,1.0,13.0,0.0,,,,,,,,,58.71564080000098,,,,,,,,,58.701755699992646,59.06598420000228,59.86606879999454,59.85117769999488,59.85122909999336,59.86606879999454,59.86606879999454,59.86606879999454,62.66884889999346,left,1.0,17.880414800005383,,62.66957489999186,62.68291970000428,63.16707630000019,63.18255620000127,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,,7.0,0.0,14.0,0.0,,,,,,,,,63.18255620000127,,,,,,,,,63.16758490000211,63.28267469999264,64.08438020000176,64.06854269999894,64.06858180000563,64.08438020000176,64.08438020000176,64.08438020000176,66.2851798000047,left,1.0,17.288989499997115,,66.28571539999393,66.30009720000089,66.7843423000013,66.80030129999795,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,,7.0,1.0,15.0,1.0,,,,,,,,,66.80030129999795,,,,,,,,,66.78483809999307,67.60040700000536,68.40108589999727,68.3848813999939,68.38490760000423,68.40108589999727,68.40108589999727,68.40108589999727,70.33624989999225,right,1.0,17.024453900012304,,70.33685130000231,70.35055279999506,70.83518490000279,70.85117359999276,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,,8.0,0.0,16.0,0.0,,,,,,,,,70.85117359999276,,,,,,,,,70.83572879999701,72.05099459999474,72.85173009999562,72.83630729999277,72.83633530000225,72.85173009999562,72.85173009999562,72.85173009999562,75.50560150000092,right,0.0,17.734628200007137,,75.50648179999553,75.51821290000225,76.00406920000387,76.01852599999984,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,,8.0,1.0,17.0,1.0,,,,,,,,,76.01852599999984,,,,,,,,,76.00503580000077,76.11842879999313,76.9190849000006,76.90329550000024,76.90333370000008,76.9190849000006,76.9190849000006,76.9190849000006,78.37333570000192,left,0.0,16.546421000006376,,78.37433659999806,78.38528259999293,78.87073789999704,78.88603199999488,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,,9.0,0.0,18.0,0.0,,,,,,,,,78.88603199999488,,,,,,,,,78.87143040000228,78.98547359999793,79.7861441999994,79.7710170999926,79.77106470000581,79.7861441999994,79.7861441999994,79.7861441999994,82.15615520000574,right,0.0,17.4586915000109,,82.15697250000085,82.16967889999796,82.6547286999994,82.66997059999267,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,,9.0,1.0,19.0,1.0,,,,,,,,,82.66997059999267,,,,,,,,,82.65558439999586,82.76989909999247,83.57010670000454,83.55435700000089,83.55440169999201,83.57010670000454,83.57010670000454,83.57010670000454,84.82275449999725,left,0.0,16.330277700006263,,84.82358120000572,84.83661529999517,85.32127450000553,85.33690080000088,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.32145499999751,85.33690080000088,85.33690080000088,89.5073379999958,space,19.260342099994887,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.50740740000037,89.52081590000307,89.52081590000307,96.40825649999896,space,21.973270200003757,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99.12283409999507,,,,,,,,,99.11763890000292,99.2229398000054,100.02319209999403,100.00783620000584,100.00790389999749,100.02319209999403,100.02319209999403,100.02319209999403,100.46021940000357,left,1.0,15.52782920000027,,,,,,,,,,,,,,,,,,,,96.41464390000328,96.45441779999236,96.45441779999236,99.10810680000576,space,17.73614429999725,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,100.47277569999278,,,,,,,,,100.46220929999254,100.82286580000071,101.62367679999444,101.6079885999934,101.60803420000592,101.62367679999444,101.62367679999444,101.62367679999444,102.20946179999736,right,1.0,15.664270900000702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,102.223049799999,,,,,,,,,102.21154780000506,103.02340730000287,103.82417459999851,103.80849690000468,103.80854630000248,103.82417459999851,103.82417459999851,103.82417459999851,104.64380599999276,left,1.0,15.906764900006236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,104.65694610000357,,,,,,,,,104.64574559999164,105.0068661999976,105.80768660000469,105.79120589999366,105.79123679999611,105.80768660000469,105.80768660000469,105.80768660000469,107.37745230000291,right,1.0,16.648300000000745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,107.39097369999216,,,,,,,,,107.37888609999207,108.5909118999989,109.3916623999976,109.37554320000343,109.37559209999743,109.3916623999976,109.3916623999976,109.3916623999976,110.62871249999444,right,0.0,16.327943099997356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,110.64125359999888,,,,,,,,,110.63046590000158,110.99160219999612,111.79222129999836,111.77691119999508,111.77696980000474,111.79222129999836,111.79222129999836,111.79222129999836,112.99553240000388,left,0.0,16.292208400001982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,113.00832900000388,,,,,,,,,112.99712699999507,114.2087016000005,115.00940880000417,114.99438390000432,114.99444710000536,115.00940880000417,115.00940880000417,115.00940880000417,116.64604629999668,right,1.0,16.720404099993175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,0.0,116.6587775999942,,,,,,,,,116.64804169999844,117.8598917000054,118.66021109999564,118.64488350000464,118.64490990000196,118.66021109999564,118.66021109999564,118.66021109999564,120.49595409999893,left,1.0,16.925617100001546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,1.0,120.50954260000437,,,,,,,,,120.497197100005,121.71010630000092,122.5105698999978,122.49482179999175,122.49485049999204,122.5105698999978,122.5105698999978,122.5105698999978,123.84594909999578,right,1.0,16.418269300018437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,0.0,123.86012509999271,,,,,,,,,123.8470665000059,125.06044210000256,125.86129070000608,125.84564369999862,125.84567680000328,125.86129070000608,125.86129070000608,125.86129070000608,126.84688620000088,right,0.0,16.072761600007652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,0.0,126.86061180000252,,,,,,,,,126.84805539999796,127.21080129999608,128.01192530000117,127.9969032999943,127.99694969999835,128.01192530000117,128.01192530000117,128.01192530000117,129.73121959999844,left,1.0,16.8018996000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,1.0,129.74454369999876,,,,,,,,,129.7327215999976,130.54505649999192,131.3458509000047,131.3291457000014,131.32917270000326,131.3458509000047,131.3458509000047,131.3458509000047,132.964793799998,left,0.0,16.70441250001022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,0.0,132.97872719999577,,,,,,,,,132.96644210000522,133.3286711999972,134.1296824000019,134.11506050000023,134.1151128000056,134.1296824000019,134.1296824000019,134.1296824000019,135.5327615999995,right,0.0,16.49282930001209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,1.0,135.545721699993,,,,,,,,,135.53408820000186,135.8959928999975,136.69650599999295,136.6811083999928,136.68117500000517,136.69650599999295,136.69650599999295,136.69650599999295,138.1330020000023,right,1.0,16.518848300009267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,0.0,138.1460953999922,,,,,,,,,138.13440830000036,138.49641629999678,139.29764309999882,139.28181739999854,139.28186439999263,139.29764309999882,139.29764309999882,139.29764309999882,140.60008999999263,left,1.0,16.38131520000752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,1.0,140.61326470000495,,,,,,,,,140.60158909999882,140.9632239000057,141.76394360000268,141.7486796000012,141.74878629999876,141.76394360000268,141.76394360000268,141.76394360000268,143.16649039999174,right,1.0,16.489995000010822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,0.0,143.18058519999613,,,,,,,,,143.1677104999981,143.2812544000044,144.08139029999438,144.06498189999547,144.0650100000057,144.08139029999438,144.08139029999438,144.08139029999438,145.5178203999967,left,1.0,16.515420299998368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,1.0,145.53112869999313,,,,,,,,,145.519472999993,146.33130469999742,147.13145030000305,147.11559970000235,147.11564109999745,147.13145030000305,147.13145030000305,147.13145030000305,148.0850655999966,right,1.0,16.039712800004054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,0.0,148.0978710999916,,,,,,,,,148.086687300005,148.4483021000051,149.2487303999951,149.23282489999838,149.23286370000278,149.2487303999951,149.2487303999951,149.2487303999951,150.2867111999949,right,0.0,16.12913319999643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,1.0,150.29830389999552,,,,,,,,,150.2889642999944,151.49875630000315,152.29933300000266,152.28386670000327,152.28391840000404,152.29933300000266,152.29933300000266,152.29933300000266,154.2020707000047,left,0.0,16.984198999998625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,0.0,154.21592869999586,,,,,,,,,154.20343310000317,154.5659134000016,155.3664415999956,155.3515727000049,155.35162869999476,155.3664415999956,155.3664415999956,155.3664415999956,156.73647459999484,right,0.0,16.447928400011733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,1.0,156.74949119999656,,,,,,,,,156.73819439999352,157.54997989999538,158.35038899999927,158.33521869999822,158.33533600000374,158.35038899999927,158.35038899999927,158.35038899999927,161.25376880000113,right,1.0,17.979491200007033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,0.0,161.2669578000059,,,,,,,,,161.25541889999295,162.06692389999807,162.86744679999538,162.85385859999224,162.85394869999436,162.86744679999538,162.86744679999538,162.86744679999538,164.13845319999382,right,0.0,16.362604000009014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,1.0,164.15084919999936,,,,,,,,,164.1399742999929,164.95133080000232,165.7515463000018,165.73587119999866,165.73590349999722,165.7515463000018,165.7515463000018,165.7515463000018,167.13749399999506,left,0.0,16.476488000000245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,0.0,167.15109610000218,,,,,,,,,167.13959229999455,167.25174429999606,168.0520647999947,168.03704890000515,168.0371124999947,168.0520647999947,168.0520647999947,168.0520647999947,170.35571590000472,left,1.0,17.38907810000819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,1.0,170.36867630000052,,,,,,,,,170.35738119999587,170.46859020000556,171.2692786999978,171.25407929999346,171.25412660000438,171.2692786999978,171.2692786999978,171.2692786999978,173.33889970000018,left,0.0,17.155153300016536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,0.0,173.3527832999971,,,,,,,,,173.34028429999307,173.45276600000216,174.25335359999735,174.23808130000543,174.23813189999782,174.25335359999735,174.25335359999735,174.25335359999735,175.9066085999948,left,1.0,16.743712499999674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,1.0,175.91941899999802,,,,,,,,,175.9084351000056,176.0199411999929,176.82030340000347,176.8047915999923,176.80482720000143,176.82030340000347,176.82030340000347,176.82030340000347,177.64041940000607,left,0.0,15.909550800017314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,0.0,177.65327520000574,,,,,,,,,177.64238750000368,177.7534633000032,178.55439560000377,178.53848990000552,178.53853669999808,178.55439560000377,178.55439560000377,178.55439560000377,179.6406324999989,left,1.0,16.17148060000909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,1.0,179.6535797999968,,,,,,,,,179.64265569999407,180.8540229999926,181.65448450000255,181.6388382000005,181.63895920000505,181.65448450000255,181.65448450000255,181.65448450000255,182.3568099999975,right,1.0,15.791872600006172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,15.0,0.0,30.0,1.0,182.37067509999903,,,,,,,,,182.358848399992,183.5711089999968,184.3717586999992,184.35657560000251,184.356626599998,184.3717586999992,184.3717586999992,184.3717586999992,185.4907513999933,right,1.0,16.20177369999874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,15.0,1.0,31.0,0.0,185.5048454999924,,,,,,,,,185.49178759999631,186.30496540000604,187.10555409999503,187.0900147999928,187.09007459999705,187.10555409999503,187.10555409999503,187.10555409999503,189.52426999999443,left,1.0,17.507563700011815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,16.0,0.0,32.0,0.0,189.53890850000607,,,,,,,,,189.52564690000145,190.33931939999457,191.13985560000583,191.12332389999935,191.12335039999743,191.13985560000583,191.13985560000583,191.13985560000583,192.1580303999945,left,1.0,16.09847600001376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,16.0,1.0,33.0,1.0,192.17243259999668,,,,,,,,,192.15901960000335,192.97276599999168,193.77393250000023,193.7582298000052,193.7582667999959,193.77393250000023,193.77393250000023,193.77393250000023,195.32682119999663,right,1.0,16.629041599997436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,17.0,0.0,34.0,0.0,195.33985419999223,,,,,,,,,195.32843989999677,195.69016739999643,196.49056829999608,196.47445100000184,196.47449239999696,196.49056829999608,196.49056829999608,196.49056829999608,197.59364110000024,left,1.0,16.185158100008266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,17.0,1.0,35.0,1.0,197.6068910000031,,,,,,,,,197.5951673999953,198.807195699992,199.607903199998,199.59264370000164,199.5926976000046,199.607903199998,199.607903199998,199.607903199998,201.02699709999436,right,1.0,16.503117200001725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,18.0,0.0,36.0,0.0,201.0411163999961,,,,,,,,,201.02855570000247,202.24120699999912,203.04149429999237,203.0261645999999,203.02620949999252,203.04149429999237,203.04149429999237,203.04149429999237,204.46074929999304,left,1.0,16.49942390000797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,18.0,1.0,37.0,1.0,204.4747151000047,,,,,,,,,204.46204399999988,204.8246745999932,205.6261369999993,205.61027489999836,205.61031429999275,205.6261369999993,205.6261369999993,205.6261369999993,207.04502489999868,left,0.0,16.500740800009225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
left,left,speed,,,,,0.0,0.0,0.0,1.0,19.0,0.0,38.0,0.0,207.05858470000385,,,,,,,,,207.04636569999275,208.2588928000041,209.05923299999267,209.0441076999996,209.04416589999164,209.05923299999267,209.05923299999267,209.05923299999267,210.0120656999934,left,1.0,16.0348040000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,19.0,1.0,39.0,1.0,210.02538710000223,,,,,,,,,210.01396979999845,211.22582130000228,212.02635159999767,212.0108820000023,212.0109175999969,212.02635159999767,212.02635159999767,212.02635159999767,213.64592929999344,right,1.0,16.70420930000546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
right,right,speed,,,,,0.0,0.0,0.0,1.0,20.0,0.0,40.0,1.0,213.659797100001,,,,,,,,,213.6472365999944,213.75993119999475,214.5603448000038,214.5452876000054,214.54535820000456,214.5603448000038,214.5603448000038,214.5603448000038,215.8638770999969,left,0.0,16.38689570000861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-174,1.0,random_dot,60.03957808894631,
