direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,,4.0,1.0,9.0,0.0,,,,,,,,,161.61172980000265,,,,,,,,,161.59657650021836,161.96208950015716,162.76269010012038,162.7458664001897,162.74589410005137,162.76269010012038,162.76269010012038,162.76269010012038,,166.61544260010123,left,1.0,24.658328299876302,,166.61615330004133,166.62898830021732,167.12840500008315,167.113005500054,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,,5.0,0.0,10.0,1.0,,,,,,,,,167.12840500008315,,,,,,,,,167.11352850007825,167.47832910018042,168.278847000096,168.2627081000246,168.2627341002226,168.278847000096,168.278847000096,168.278847000096,,170.1471344002057,right,1.0,22.671149699715897,,170.14780550007708,170.16233650012873,170.66187610011548,170.64569430006668,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,,5.0,1.0,11.0,0.0,,,,,,,,,170.66187610011548,,,,,,,,,170.64616650016978,170.76197640015744,171.56287150015123,171.5457602001261,171.54578890022822,171.56287150015123,171.56287150015123,171.56287150015123,,172.96481080004014,left,1.0,22.206595999887213,,172.96560350013897,172.9782911001239,173.47896650014445,173.46265170001425,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,,6.0,0.0,12.0,0.0,,,,,,,,,173.47896650014445,,,,,,,,,173.46317340014502,173.57896430022083,174.37924300017767,174.36289580003358,174.3629447000567,174.37924300017767,174.37924300017767,174.37924300017767,,176.28011130006053,left,1.0,22.694276599911973,,176.2807706000749,176.29519910016097,176.79534350009635,176.7793384001125,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,,6.0,1.0,13.0,1.0,,,,,,,,,176.79534350009635,,,,,,,,,176.7799290001858,177.9956721002236,178.7959061001893,178.77971090003848,178.77974390005693,178.7959061001893,178.7959061001893,178.7959061001893,,179.63164430018514,right,1.0,21.64101759972982,,179.63259940012358,179.64563130005263,180.1453328002244,180.129416000098,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,,7.0,0.0,14.0,1.0,,,,,,,,,180.1453328002244,,,,,,,,,180.12994390004314,180.49505690019575,181.2956000000704,181.27971390006127,181.27974030002952,181.2956000000704,181.2956000000704,181.2956000000704,,182.0649670001585,left,0.0,21.57355019962415,,182.06586720002812,182.07880590017885,182.57874840009023,182.56360900006257,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,,7.0,1.0,15.0,0.0,,,,,,,,,182.57874840009023,,,,,,,,,182.56429620017295,182.67887990013696,183.478929300094,183.462643600069,183.4626746000722,183.478929300094,183.478929300094,183.478929300094,,185.19720420008525,left,1.0,22.512174799805507,,185.19776250002903,185.21180720021948,185.71238830010407,185.69747430016287,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,,8.0,0.0,16.0,0.0,,,,,,,,,185.71238830010407,,,,,,,,,185.69803890003823,186.06197060015984,186.86255210009404,186.84594800020568,186.845979800215,186.86255210009404,186.86255210009404,186.86255210009404,,189.61698520020585,right,0.0,23.558876999886703,,189.6178359000478,189.62899430003017,190.1285930001177,190.1121638000477,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,,8.0,1.0,17.0,1.0,,,,,,,,,190.1285930001177,,,,,,,,,190.1126759001054,190.22903860011135,191.0296330000274,191.01268190005797,191.0127255001571,191.0296330000274,191.0296330000274,191.0296330000274,,192.7464985002298,right,1.0,22.51804169965908,,192.74722500005737,192.7625253000297,193.26242440007627,193.24561260011976,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,,9.0,0.0,18.0,1.0,,,,,,,,,193.26242440007627,,,,,,,,,193.24598370003517,193.36215290008116,194.1626160000451,194.1461635001469,194.1461878002156,194.1626160000451,194.1626160000451,194.1626160000451,,196.63052300014533,right,1.0,23.269803799688816,,196.6311015000101,196.6457527000457,197.14556350000203,197.1294121001847,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,,9.0,1.0,19.0,0.0,,,,,,,,,197.14556350000203,,,,,,,,,197.1300070001744,197.24542670021765,198.0464339000173,198.0294791001361,198.02950850012712,198.0464339000173,198.0464339000173,198.0464339000173,,199.48050720011813,left,1.0,22.23526529967785,,199.48113310011104,199.4954938001465,199.995692800032,199.9791539001744,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.97924460005012,199.995692800032,199.995692800032,290.9138012002222,space,111.7177947999444,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.9138541000429,290.9290705001913,290.9290705001913,295.9127515000291,space,25.78082989971153,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.91210590000264,,,,,,,,,302.90571130020544,303.26209130021743,304.06273280014284,304.046315100044,304.04636360006407,304.06273280014284,304.06273280014284,304.06273280014284,,306.19750400003977,left,1.0,22.92859369982034,,,,,,,,,,,,,,,,,,,,295.93435140000656,295.95830970001407,295.95830970001407,302.89616860006936,space,27.73529849993065,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,306.2120700001251,,,,,,,,,306.1994874000084,307.0124451001175,307.8122167000547,307.7961631000508,307.79620270011947,307.8122167000547,307.8122167000547,307.8122167000547,,310.3797221002169,right,1.0,23.36196709983051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,310.39569600019604,,,,,,,,,310.3808478000574,311.1953971001785,311.9957882000599,311.9792707001325,311.97929820022546,311.9957882000599,311.9957882000599,311.9957882000599,,313.71355860005133,left,1.0,22.512319199740887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,313.7286042000633,,,,,,,,,313.7147680001799,313.82892540004104,314.6293298001401,314.6128784001339,314.61290240008384,314.6293298001401,314.6293298001401,314.6293298001401,,317.4633825002238,left,0.0,23.634133899817243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,317.4794191000983,,,,,,,,,317.46461910009384,317.5787385001313,318.3791786001529,318.3627987001091,318.36282480019145,318.3791786001529,318.3791786001529,318.3791786001529,323.3628935001325,324.1469817000907,right,0.0,26.561917699873447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,324.16217210004106,,,,,,,,,324.14845580002293,324.96180520020425,325.76236370019615,325.745883700205,325.7459133001976,325.76236370019615,325.76236370019615,325.76236370019615,,327.9481304001529,right,1.0,22.991365499794483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,327.9623178001493,,,,,,,,,327.94938470004126,329.1620757000055,329.9631938000676,329.94655320001766,329.9465795001015,329.9631938000676,329.9631938000676,329.9631938000676,,330.8134483001195,left,1.0,21.64159589982592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,330.8285028000828,,,,,,,,,330.81457000016235,331.6284783000592,332.4297624002211,332.4130046002101,332.4130341000855,332.4297624002211,332.4297624002211,332.4297624002211,,336.7970506001729,left,0.0,25.161308499984443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,336.81193720013835,,,,,,,,,336.7986085000448,338.0118561000563,338.8124113001395,338.7956846000161,338.7957078001928,338.8124113001395,338.8124113001395,338.8124113001395,,340.3299204001669,left,1.0,22.310031299944967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,340.34544230019674,,,,,,,,,340.33093960001133,340.6952158000786,341.49612010014243,341.48012300021946,341.48016520007513,341.49612010014243,341.49612010014243,341.49612010014243,,342.6142870001495,right,1.0,21.909060299862176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,1.0,342.6283283000812,,,,,,,,,342.6155015002005,342.72885260009207,343.53160960017703,343.51285990001634,343.51290290011093,343.53160960017703,343.53160960017703,343.53160960017703,,344.4467079001479,right,1.0,21.71190409990959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,0.0,344.4616928000469,,,,,,,,,344.44791780016385,345.26200840016827,346.06288100010715,346.04620850016363,346.0462465002201,346.06288100010715,346.06288100010715,346.06288100010715,,348.6302196001634,left,1.0,23.35780799994245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,348.6453546001576,,,,,,,,,348.631259100046,349.8452108001802,350.64601340005174,350.62966940016486,350.6296867001802,350.64601340005174,350.64601340005174,350.64601340005174,,353.0641328000929,right,1.0,23.209657499799505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,353.07894970010966,,,,,,,,,353.0655916000251,354.27899330016226,355.0793406001758,355.06312840012833,355.063160300022,355.0793406001758,355.0793406001758,355.0793406001758,,356.26461760001257,left,1.0,21.98218939988874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,356.27865410014056,,,,,,,,,356.26601280015893,356.3789997000713,357.17966180015355,357.16335909999907,357.16339310002513,357.17966180015355,357.17966180015355,357.17966180015355,,358.11340530007146,right,0.0,21.73246739991009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,358.1287749002222,,,,,,,,,358.11449740012176,358.92888410016894,359.72896550013684,359.7128423000686,359.71287300018594,359.72896550013684,359.72896550013684,359.72896550013684,,361.3628480001353,right,1.0,22.42515949998051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,361.3784857999999,,,,,,,,,361.3638613000512,361.4787353000138,362.2790654001292,362.2630130001344,362.26304170000367,362.2790654001292,362.2790654001292,362.2790654001292,,363.86476010014303,left,1.0,22.389518099837005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,363.8785868000705,,,,,,,,,363.86634700000286,364.2288376002107,365.0289739000145,365.0125364002306,365.012564400211,365.0289739000145,365.0289739000145,365.0289739000145,,366.80098680011,right,1.0,22.57628159970045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,366.812280600192,,,,,,,,,366.8024294001516,367.6124031001236,368.4124095002189,368.39625430013984,368.396299400134,368.4124095002189,368.4124095002189,368.4124095002189,,371.897005100036,right,1.0,24.27567539969459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,371.9119887000416,,,,,,,,,371.8982510000933,373.1119322001469,373.9126270001289,373.8963504000567,373.8963915000204,373.9126270001289,373.9126270001289,373.9126270001289,,375.7483286000788,left,1.0,22.633457499789078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,375.7624696001876,,,,,,,,,375.7499850001186,375.8625354000833,376.6626779001672,376.6459278000984,376.6459539001808,376.6626779001672,376.6626779001672,376.6626779001672,,379.61463360022753,left,1.0,23.7530277997721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,1.0,379.6284162001684,,,,,,,,,379.6161891000811,380.82861320022494,381.6290616001934,381.6126647000201,381.6126912001055,381.6290616001934,381.6290616001934,381.6290616001934,,383.3298706000205,right,1.0,22.50179179990664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,383.3454814001452,,,,,,,,,383.3309886001516,383.4451067000628,384.2458373000845,384.229825100163,384.2298533001449,384.2458373000845,384.2458373000845,384.2458373000845,,385.9678790001199,right,0.0,22.52582609979436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,385.9788817001972,,,,,,,,,385.9692972002085,386.3284224001691,387.1291563000996,387.1135715001728,387.1136011001654,387.1291563000996,387.1291563000996,387.1291563000996,392.1293507001829,394.0464369000401,left,0.0,27.717230499722064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,1.0,394.0620307000354,,,,,,,,,394.0475410001818,394.8622927002143,395.6629441000987,395.6459008001257,395.6459251001943,395.6629441000987,395.6629441000987,395.6629441000987,,397.0477473000065,right,1.0,22.179299999959767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,397.06235680007376,,,,,,,,,397.04904280020855,397.4122413001023,398.21278660022654,398.1962054001633,398.1962382001802,398.21278660022654,398.21278660022654,398.21278660022654,,401.9003441000823,left,1.0,24.491871799808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,401.91264200001024,,,,,,,,,401.90181280020624,402.71211340022273,403.5124687000644,403.4960215000901,403.496049700072,403.5124687000644,403.5124687000644,403.5124687000644,,406.3633643002249,left,1.0,23.652451999718323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,406.37877830001526,,,,,,,,,406.36439450015314,406.47923010005616,407.2797150001861,407.26278150011785,407.2628076002002,407.2797150001861,407.2797150001861,407.2797150001861,,408.0483110002242,right,1.0,21.57394119980745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,408.0623683000449,,,,,,,,,408.0498008001596,408.16201380011626,408.9630277000833,408.9462959000375,408.94632040010765,408.9630277000833,408.9630277000833,408.9630277000833,,413.7477295000572,left,1.0,25.58824549987912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,1.0,413.7623253001366,,,,,,,,,413.74903880013153,414.5619204000104,415.3626881001983,415.3458092000801,415.3458431002218,415.3626881001983,415.3626881001983,415.3626881001983,,416.58071470004506,right,1.0,22.016194599680603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,1.0,416.5959026000928,,,,,,,,,416.5819396001753,417.3954514001962,418.19570290017873,418.1792622001376,418.1792870000936,418.19570290017873,418.19570290017873,418.19570290017873,,419.5491491002031,right,1.0,22.157178399851546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,0.0,419.5620265000034,,,,,,,,,419.5504652000964,419.9122235001996,420.7126648002304,420.6960878001992,420.69611840019934,420.7126648002304,420.7126648002304,420.7126648002304,,423.3306942000054,left,1.0,23.41701289988123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,1.0,423.3460821001791,,,,,,,,,423.3319411000703,423.6954292000737,424.496521800058,424.4796453001909,424.4796795002185,424.496521800058,424.496521800058,424.496521800058,,429.44968960015103,right,1.0,25.741722599836063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,0.0,429.4619302002248,,,,,,,,,429.4512324000243,429.5623727000784,430.3626746002119,430.3465652000159,430.3465980000328,430.3626746002119,430.3626746002119,430.3626746002119,,433.0637395000085,left,1.0,23.499867599690333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,0.0,433.0792323001661,,,,,,,,,433.0651589001063,433.1787530002184,433.9795275002252,433.9637409001589,433.9637786000967,433.9795275002252,433.9795275002252,433.9795275002252,,435.9636380001903,left,1.0,22.784378999844197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,1.0,435.9785550001543,,,,,,,,,435.9649738001172,436.3287648002152,437.12923650001176,437.1131129001733,437.11315330001526,437.12923650001176,437.12923650001176,437.12923650001176,,438.3820460001007,right,1.0,22.0515912999399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,438.39535410003737,,,,,,,,,438.3836001001764,439.59575820015743,440.39610530016944,440.3794785002247,440.3795037001837,440.39610530016944,440.39610530016944,440.39610530016944,,441.8805032002274,left,1.0,22.28468199982308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,1.0,441.8954539000988,,,,,,,,,441.8816142000724,443.09548470005393,443.896066600224,443.8793142000213,443.8793439001311,443.896066600224,443.896066600224,443.896066600224,,447.19754340010695,left,0.0,24.09817789983936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,0.0,447.21232910011895,,,,,,,,,447.1987395000178,447.3119522000197,448.1127653000876,448.09635870018974,448.0963907002006,448.1127653000876,448.1127653000876,448.1127653000876,,450.54725500009954,left,1.0,23.22472149971873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,1.0,450.5688712000847,,,,,,,,,450.5485777000431,450.6618701000698,451.46527940011583,451.4465183001012,451.44656050018966,451.46527940011583,451.46527940011583,451.46527940011583,,453.4132109000348,left,0.0,22.740658699767664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
