direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
left,left,11.0,1.0,5.0,right,0.0,0.6256814160005888,,,,,,5.0,1.0,11.0,0.0,,,,,,,,,98.30341558300006,,,,,,,,,98.29800150000028,99.4966737499999,100.28796950000014,100.28042720800022,100.28086016700036,100.28796950000014,100.28796950000014,100.28796950000014,100.9235673330004,right,0.0,0.6256814160005888,,100.92366629200023,100.92832954200004,101.4138683330002,101.41940437500034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-065,1,random_dot,,
left,left,12.0,0.0,6.0,right,0.0,0.6743684590001067,,,,,,6.0,0.0,12.0,0.0,,,,,,,,,101.41940437500034,,,,,,,,,101.414222333,101.76925341700009,102.56164795800032,102.55238375000044,102.55281145800018,102.56164795800032,102.56164795800032,102.56164795800032,103.24823225,right,0.0,0.6743684590001067,,103.2483565829998,103.25623087500026,103.74756725000044,103.75342804200044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-065,1,random_dot,,
right,right,13.0,1.0,6.0,left,0.0,0.6344054170003801,,,,,,6.0,1.0,13.0,1.0,,,,,,,,,103.75342804200044,,,,,,,,,103.7480161250005,104.5464412500005,105.33810816700044,105.33061045799968,105.3310525830002,105.33810816700044,105.33810816700044,105.33810816700044,105.98133820800012,left,0.0,0.6344054170003801,,105.98145695800032,105.98845908299973,106.4809649580002,106.48681099999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-065,1,random_dot,,
right,right,14.0,0.0,7.0,right,1.0,0.5916280829997049,,,,,,7.0,0.0,14.0,1.0,,,,,,,,,106.48681099999976,,,,,,,,,106.48143758300012,106.82990908300052,107.62141587499993,107.61384666699996,107.61428187500042,107.62141587499993,107.62141587499993,107.62141587499993,108.21519050000006,right,1.0,0.5916280829997049,,108.21830599999976,108.2255423329998,108.71388387499974,108.7184149579998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-065,1,random_dot,,
left,left,15.0,1.0,7.0,left,1.0,1.0792517079999016,,,,,,7.0,1.0,15.0,0.0,,,,,,,,,108.7184149579998,,,,,,,,,108.71418558300049,109.9132693749998,110.7052418330004,110.69732058299996,110.69785941700049,110.7052418330004,110.7052418330004,110.7052418330004,111.78615679199991,left,1.0,1.0792517079999016,,111.78625479200036,111.79506920800031,112.28083074999996,112.28640845800057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-065,1,random_dot,,
right,right,16.0,0.0,8.0,left,0.0,0.6990563750005094,,,,,,8.0,0.0,16.0,1.0,,,,,,,,,112.28640845800057,,,,,,,,,112.28129304200048,112.629861292,113.4223296250002,113.41400995799997,113.41456520800055,113.4223296250002,113.4223296250002,113.4223296250002,114.13015900000028,left,0.0,0.6990563750005094,,114.13263912500042,114.1397011250001,114.63070870800038,114.63635387500015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-065,1,random_dot,,
left,left,17.0,1.0,8.0,right,0.0,0.8014106670007095,,,,,,8.0,1.0,17.0,0.0,,,,,,,,,114.63635387500015,,,,,,,,,114.6311637079998,115.41993979200016,116.2115776669998,116.20298716700016,116.2034181250001,116.2115776669998,116.2115776669998,116.2115776669998,117.0145578749998,right,0.0,0.8014106670007095,,117.01467254199996,117.01927983299991,117.50297354200028,117.5131499580002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-065,1,random_dot,,
left,left,18.0,0.0,9.0,left,1.0,0.7844049579998682,,,,,,9.0,0.0,18.0,0.0,,,,,,,,,117.5131499580002,,,,,,,,,117.50331170800018,117.61307729200053,118.40546079199976,118.39738258299984,118.39794595800048,118.40546079199976,118.40546079199976,118.40546079199976,119.1973471250003,left,1.0,0.7844049579998682,,119.19996454200007,119.20649912499994,119.69732062500044,119.70293404200038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-065,1,random_dot,,
right,right,19.0,1.0,9.0,left,0.0,0.7921301249998578,,,,,,9.0,1.0,19.0,1.0,,,,,,,,,119.70293404200038,,,,,,,,,119.6977890420003,120.48677341700022,121.2881704170004,121.28035929199996,121.2807840000005,121.2881704170004,121.2881704170004,121.2881704170004,122.09072654200008,left,0.0,0.7921301249998578,,122.09349966700027,122.09860570799992,122.58590037500016,122.59530362500028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-065,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.58603183300056,122.59530362500028,122.59530362500028,126.2659817499998,space,3.66801091599973,,,,,,,,,,,,,,,,,,,,,,,,sub-065,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.26611579200016,126.27894654200009,126.27894654200009,132.4877162920002,space,6.20304458299961,,,,,,,,,,,,,,,,,sub-065,1,random_dot,,
right,right,0.0,0.0,0.0,right,1.0,0.6935684999998557,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,136.2829847920002,,,,,,,,,136.27613608299998,137.46298966700033,138.25471962499978,138.24707933300033,138.24752004200036,138.25471962499978,138.25471962499978,138.25471962499978,138.95320020800045,,,,,,,,,,,,,,,,,,,,,,,132.50879762499972,132.51672770799996,132.51672770799996,136.26560620800046,space,3.741642291000062,,right,1.0,0.6935684999998557,,,,,,sub-065,1,random_dot,,
left,left,1.0,1.0,0.0,right,0.0,0.9835950419992514,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,138.9620164170001,,,,,,,,,138.95354595800018,140.1532966249997,140.94539137500033,140.9367944579999,140.93723254199995,140.94539137500033,140.94539137500033,140.94539137500033,141.9312038750004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.9835950419992514,,,,,,sub-065,1,random_dot,,
right,right,2.0,0.0,1.0,left,0.0,0.5996472910001103,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,141.9358823749999,,,,,,,,,141.93159229200046,142.72977333299968,143.52236325000013,143.51382662500055,143.5143642920002,143.52236325000013,143.52236325000013,143.52236325000013,144.13105137500042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.5996472910001103,,,,,,sub-065,1,random_dot,,
left,left,3.0,1.0,1.0,right,0.0,1.441053374999683,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,144.13771474999976,,,,,,,,,144.1313619170005,145.32981595799993,146.12197724999987,146.11386562500047,146.11440416700043,146.12197724999987,146.12197724999987,146.12197724999987,147.56467387500015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.441053374999683,,,,,,sub-065,1,random_dot,,
left,left,4.0,0.0,2.0,left,1.0,1.1249282500002664,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,147.56934383299995,,,,,,,,,147.56500716699975,148.36311404200023,149.15486558300017,149.14722012499988,149.14777008300007,149.15486558300017,149.15486558300017,149.15486558300017,150.28188887499982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.1249282500002664,,,,,,sub-065,1,random_dot,,
right,right,5.0,1.0,2.0,left,0.0,1.16936829199949,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,150.28897574999974,,,,,,,,,150.28242158300054,151.07971787499991,151.87141950000023,151.86358775000008,151.86404729199967,151.87141950000023,151.87141950000023,151.87141950000023,153.04772629200033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.16936829199949,,,,,,sub-065,1,random_dot,,
left,left,6.0,0.0,3.0,left,1.0,0.6755004999995435,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,153.0548543750001,,,,,,,,,153.04814675000034,153.84631337500014,154.63783066700034,154.6304108330005,154.6308363750004,154.63783066700034,154.63783066700034,154.63783066700034,155.3209132080001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6755004999995435,,,,,,sub-065,1,random_dot,,
right,right,7.0,1.0,3.0,right,1.0,0.7057922089998101,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,155.32828299999983,,,,,,,,,155.32123870800024,155.6689072500003,156.46150787500028,156.45225279199985,156.45266704200003,156.46150787500028,156.46150787500028,156.46150787500028,157.17093399999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7057922089998101,,,,,,sub-065,1,random_dot,,
right,right,8.0,0.0,4.0,left,0.0,3.152927374999308,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,157.1782722500002,,,,,,,,,157.1713046670002,157.26861779200044,158.06168524999975,158.05244683300043,158.05286241700014,158.06168524999975,158.06168524999975,158.06168524999975,161.22134779200042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.152927374999308,,,,,,sub-065,1,random_dot,,
left,left,9.0,1.0,4.0,right,0.0,1.3683886660001008,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,161.2285195000004,,,,,,,,,161.22168558300018,162.01906679200056,162.81150629200056,162.80305354200027,162.80348445799973,162.81150629200056,162.81150629200056,162.81150629200056,164.18224058299984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.3683886660001008,,,,,,sub-065,1,random_dot,,
right,right,10.0,0.0,5.0,right,1.0,1.8265837500002815,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,1.0,164.1894899580002,,,,,,,,,164.1828162920001,164.27969162499994,165.07105062499977,165.06361354199998,165.06403608300025,165.07105062499977,165.07105062499977,165.07105062499977,166.90454962500007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.8265837500002815,,,,,,sub-065,1,random_dot,,
left,left,11.0,1.0,5.0,left,1.0,1.96910783399926,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,0.0,166.91220599999997,,,,,,,,,166.90499208300025,167.00279008300004,167.7948018750003,167.78623129199968,167.78664604200003,167.7948018750003,167.7948018750003,167.7948018750003,169.77129858300032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.96910783399926,,,,,,sub-065,1,random_dot,,
right,right,12.0,0.0,6.0,right,1.0,1.6368355829999928,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,169.77833141700012,,,,,,,,,169.7716197919999,170.96947416700004,171.76144250000016,171.75318525000057,171.75359929200022,171.76144250000016,171.76144250000016,171.76144250000016,173.40421358300046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.6368355829999928,,,,,,sub-065,1,random_dot,,
left,left,13.0,1.0,6.0,left,1.0,1.5524596249997558,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,173.41110449999996,,,,,,,,,173.40454800000043,173.50173962500048,174.29478216700045,174.2861347500002,174.28657379200013,174.29478216700045,174.29478216700045,174.29478216700045,175.854650708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.5524596249997558,,,,,,sub-065,1,random_dot,,
left,left,14.0,0.0,7.0,right,0.0,0.6284374169999865,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,175.86188920800032,,,,,,,,,175.8550584579998,177.05271150000044,177.84474591700018,177.8359402920005,177.83636566699988,177.84474591700018,177.84474591700018,177.84474591700018,178.48105929200028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.6284374169999865,,,,,,sub-065,1,random_dot,,
right,right,15.0,1.0,7.0,left,0.0,0.7343701250001686,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,178.48790458300027,,,,,,,,,178.48146970800008,178.82969145800053,179.62180933299987,179.6136822919998,179.614209458,179.62180933299987,179.62180933299987,179.62180933299987,180.36422112499983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.7343701250001686,,,,,,sub-065,1,random_dot,,
left,left,16.0,0.0,8.0,right,0.0,0.795953582999573,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,180.3709425420002,,,,,,,,,180.36453766700012,181.16299108299967,181.95448275000035,181.94689124999968,181.94733729200016,181.95448275000035,181.95448275000035,181.95448275000035,182.7541700829997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.795953582999573,,,,,,sub-065,1,random_dot,,
right,right,17.0,1.0,8.0,left,0.0,0.977173249999396,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,182.7614614169997,,,,,,,,,182.75449379200015,183.5517751670004,184.344793708,184.33616083299967,184.3365874170004,184.344793708,184.344793708,184.344793708,185.33001429199976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.977173249999396,,,,,,sub-065,1,random_dot,,
left,left,18.0,0.0,9.0,left,1.0,1.3631067919995985,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,185.3368340420002,,,,,,,,,185.33035370800008,185.670250958,186.4710182079998,186.4636166250002,186.4640645420004,186.4710182079998,186.4710182079998,186.4710182079998,187.8363865829997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.3631067919995985,,,,,,sub-065,1,random_dot,,
right,right,19.0,1.0,9.0,right,1.0,1.4515790830000697,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,1.0,187.84627029200053,,,,,,,,,187.83676837500025,188.63619387500057,189.42801179199975,189.4196442499997,189.42006270799996,189.42801179199975,189.42801179199975,189.42801179199975,190.88168745799976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.4515790830000697,,,,,,sub-065,1,random_dot,,
right,right,20.0,0.0,10.0,left,0.0,3.3887269169999854,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,190.8887964579999,,,,,,,,,190.88215437500003,192.0797287080004,192.87192579200016,192.863783625,192.8643283749998,192.87192579200016,192.87192579200016,192.87192579200016,196.26458125000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.3887269169999854,,,,,,sub-065,1,random_dot,,
left,left,21.0,1.0,10.0,right,0.0,0.7030842919994029,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,196.27182112500032,,,,,,,,,196.26499950000016,196.3627790420005,197.15491550000024,197.14700450000052,197.14746424999976,197.15491550000024,197.15491550000024,197.15491550000024,197.8646087500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.7030842919994029,,,,,,sub-065,1,random_dot,,
right,right,22.0,0.0,11.0,left,0.0,1.0182809580001049,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,1.0,197.87154562500015,,,,,,,,,197.865063667,199.06295599999976,199.8549056250004,199.8470459580003,199.84759141700036,199.8549056250004,199.8549056250004,199.8549056250004,200.880727625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.0182809580001049,,,,,,sub-065,1,random_dot,,
left,left,23.0,1.0,11.0,left,1.0,0.8904830829997081,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,0.0,200.88715995799976,,,,,,,,,200.8810378750004,201.22973291700052,202.0214500419997,202.01368837500013,202.0141281670003,202.0214500419997,202.0214500419997,202.0214500419997,202.91436816700025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8904830829997081,,,,,,sub-065,1,random_dot,,
left,left,24.0,0.0,12.0,right,0.0,1.566269208000449,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,202.9212157080001,,,,,,,,,202.91472274999975,204.11290208300036,204.9046155830001,204.89692474999995,204.89745695800048,204.9046155830001,204.9046155830001,204.9046155830001,206.48042287499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.566269208000449,,,,,,sub-065,1,random_dot,,
right,right,25.0,1.0,12.0,right,1.0,0.6472388339998361,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,1.0,206.48725100000047,,,,,,,,,206.48075675000015,207.6694480420001,208.46131720799983,208.453052375,208.45346733299996,208.46131720799983,208.46131720799983,208.46131720799983,209.11390608300007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6472388339998361,,,,,,sub-065,1,random_dot,,
left,left,26.0,0.0,13.0,left,1.0,1.6051857909997125,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,209.1205628750004,,,,,,,,,209.114220208,209.45325366700035,210.2544800000005,210.24681583300023,210.2472564580003,210.2544800000005,210.2544800000005,210.2544800000005,211.8636275420004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.6051857909997125,,,,,,sub-065,1,random_dot,,
right,right,27.0,1.0,13.0,left,0.0,1.3932323330000145,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,211.8684419170004,,,,,,,,,211.864064292,212.20255837500008,212.99466620800013,212.98643925000036,212.98684845800017,212.99466620800013,212.99466620800013,212.99466620800013,214.39775004200052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.3932323330000145,,,,,,sub-065,1,random_dot,,
left,left,28.0,0.0,14.0,left,1.0,0.9242642499993964,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,214.40507887500007,,,,,,,,,214.39821929200025,215.59621420799976,216.3879862499998,216.38029154200007,216.3808392500005,216.3879862499998,216.3879862499998,216.3879862499998,217.31437245800043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.9242642499993964,,,,,,sub-065,1,random_dot,,
right,right,29.0,1.0,14.0,left,0.0,1.5755636670000968,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,1.0,217.31891600000017,,,,,,,,,217.3146844170005,217.6628801249999,218.455071292,218.446988875,218.4475320419997,218.455071292,218.455071292,218.455071292,220.03640120799992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.5755636670000968,,,,,,sub-065,1,random_dot,,
left,left,30.0,0.0,15.0,right,0.0,2.051414333999673,,accuracy,space,3.741642291000062,,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,220.044641083,,,,,,,,,220.03672279200052,221.2351434580005,222.0279843750004,222.01901058299973,222.01943808299984,222.0279843750004,222.0279843750004,222.0279843750004,224.0864209170004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.051414333999673,,,,,,sub-065,1,random_dot,,
