direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
left,left,,6.0,1.0,13.0,0.0,,,,,,,,,131.13574779999908,,,,,,,,,131.1192388999043,131.23578899994027,132.03526899998542,132.01968329993542,132.01970579999033,132.03526899998542,132.03526899998542,132.03526899998542,137.03173259994946,138.19828539993614,right,0.0,25.659880900057036,,138.19885449996218,138.21438799996395,138.69792870001402,138.71412389993202,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,,7.0,0.0,14.0,0.0,,,,,,,,,138.71412389993202,,,,,,,,,138.69835269998293,138.81404630001634,139.6139898999827,139.5975387999788,139.59755890001543,139.6139898999827,139.6139898999827,139.6139898999827,144.61142859992106,145.2619129999075,left,1.0,25.142924300045703,,145.2626493999269,145.27718709991314,145.76156239991542,145.77708589995746,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,,7.0,1.0,15.0,1.0,,,,,,,,,145.77708589995746,,,,,,,,,145.7619709999999,146.97716649994254,147.77603569999337,147.7607603999786,147.76079339999706,147.77603569999337,147.77603569999337,147.77603569999337,152.77492549992166,153.00845959992148,right,1.0,24.73808900010772,,153.00895429996308,153.0235925000161,153.50863820000086,153.52410649997182,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,,8.0,0.0,16.0,0.0,,,,,,,,,153.52410649997182,,,,,,,,,153.50907799997367,153.62333769991528,154.42351769993547,154.40729829994962,154.40732509992085,154.42351769993547,154.42351769993547,154.42351769993547,159.4217507999856,159.82032850000542,left,1.0,24.895773700089197,,159.82078810001258,159.83650189999025,160.32103130000178,160.3395735999802,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,,8.0,1.0,17.0,1.0,,,,,,,,,160.3395735999802,,,,,,,,,160.321415699902,160.67028009996284,161.4858583000023,161.47044039994944,161.4704683999298,161.4858583000023,161.4858583000023,161.4858583000023,166.48445939994417,166.7519331999356,right,1.0,24.772258599987254,,166.75272439990658,166.7664414999308,167.25033109996002,167.26675599999726,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,,9.0,0.0,18.0,0.0,,,,,,,,,167.26675599999726,,,,,,,,,167.2507479999913,167.36654670001008,168.16576100001112,168.15100309997797,168.15102589991875,168.16576100001112,168.16576100001112,168.16576100001112,173.16335859999526,173.54794959991705,right,0.0,24.888558099977672,,173.5486169999931,173.5625837999396,174.04624569998123,174.0624550000066,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,,9.0,1.0,19.0,1.0,,,,,,,,,174.0624550000066,,,,,,,,,174.0467687000055,175.26197120000143,176.06136309995782,176.04524959996343,176.045274999924,176.06136309995782,176.06136309995782,176.06136309995782,181.05875909992028,181.89290470001288,left,0.0,25.3361960001057,,181.89342999993823,181.9082639999688,182.3919912999263,182.40800449997187,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.39207709999755,182.40800449997187,182.40800449997187,189.3395644999109,space,26.433613300090656,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.3396048999857,189.3543864999665,189.3543864999665,200.357014899957,space,30.492794100078758,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.1801223999355,,,,,,,,,206.1701933000004,206.97926970000844,207.7777242999291,207.76249869994356,207.76252049999312,207.7777242999291,207.7777242999291,207.7777242999291,212.77612479997333,213.14269879995845,left,1.0,24.859516600030474,,,,,,,,,,,,,,,,,,,,200.3610523999669,200.38183029997165,200.38183029997165,206.1637985999696,space,25.279853100073524,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,213.15925389993936,,,,,,,,,213.14395419997163,214.35925320000388,215.15913489996456,215.14278090000155,215.1428005999187,215.15913489996456,215.15913489996456,215.15913489996456,220.15510219999123,220.49039569997692,right,1.0,24.83739500003867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,220.5049972999841,,,,,,,,,220.491527199978,220.60508769995067,221.4217601999408,221.40431040001567,221.40433789999224,221.4217601999408,221.4217601999408,221.4217601999408,226.4191119999159,226.80336209991947,left,0.0,24.87411170010455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,226.8179091999773,,,,,,,,,226.8043236999074,227.61816269997507,228.4178761999356,228.4017786999466,228.4017986999825,228.4178761999356,228.4178761999356,228.4178761999356,233.4159605000168,233.83347019995563,left,1.0,24.918743400019597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,233.8486945999321,,,,,,,,,233.83474149997343,234.1983613999328,234.9983066999121,234.98175079992507,234.98178209993057,234.9983066999121,234.9983066999121,234.9983066999121,239.99576809990683,240.3635007999837,right,1.0,24.86051660007797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,240.378810999915,,,,,,,,,240.36468979995695,240.728528299951,241.52861349994785,241.5123679999961,241.5124048999278,241.52861349994785,241.52861349994785,241.52861349994785,246.52566689997911,246.8932530999882,left,1.0,24.862038500024937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,246.90871739992872,,,,,,,,,246.8941702999873,247.00902210001368,247.80973129998893,247.7921958999941,247.7922262999928,247.80973129998893,247.80973129998893,247.80973129998893,252.80628289992453,253.2898484999314,right,1.0,24.980482200160623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,253.3050567000173,,,,,,,,,253.2907682999503,253.4053650000133,254.20572239998728,254.1887067999924,254.1887293999316,254.20572239998728,254.20572239998728,254.20572239998728,259.2027507999446,259.5040508999955,left,1.0,24.803528600023128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,259.51882839994505,,,,,,,,,259.50500160001684,260.31837809993885,261.1183054000139,261.1023233999731,261.10235279996414,261.1183054000139,261.1183054000139,261.1183054000139,266.11588129994925,266.6166069000028,left,1.0,24.991834199987352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,266.631423200015,,,,,,,,,266.617564199958,267.4312573999632,268.231831699959,268.21521829999983,268.2152372999117,268.231831699959,268.231831699959,268.231831699959,273.2286844999762,273.5967592999805,right,1.0,24.867129800026305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,273.6114088000031,,,,,,,,,273.59770529996604,273.7114438000135,274.5118809000124,274.4949482999509,274.4949684999883,274.5118809000124,274.5118809000124,274.5118809000124,279.5087694999529,279.8270015999442,left,1.0,24.817745300126266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,279.8412804999389,,,,,,,,,279.8280278999591,279.9418636999326,280.7417230999563,280.7252894999692,280.7253095000051,280.7417230999563,280.7417230999563,280.7417230999563,285.7389955999097,286.0729711999884,right,1.0,24.82810879999306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,286.0878958000103,,,,,,,,,286.0738975999411,286.18814459990244,286.9883601999609,286.97138779994566,286.97141090000514,286.9883601999609,286.9883601999609,286.9883601999609,,291.27019629999995,left,1.0,23.777382100117396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,1.0,291.2852953999536,,,,,,,,,291.2712638999801,292.4853141999338,293.28472449991386,293.26837169996,293.26840619998984,293.28472449991386,293.28472449991386,293.28472449991386,,295.8522232999094,right,1.0,22.073883300065063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,1.0,295.8667722999817,,,,,,,,,295.8531879999209,297.0660442999797,297.86576590000186,297.8496584999375,297.84968679992016,297.86576590000186,297.86576590000186,297.86576590000186,302.86306999996305,303.1141201999272,right,1.0,24.749289700062945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,303.1298867999576,,,,,,,,,303.1150563999545,304.3288177999202,305.1287522999337,305.11288369994145,305.11290339997504,305.1287522999337,305.1287522999337,305.1287522999337,,307.2623635999625,left,1.0,21.6282504000701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,307.27697149990126,,,,,,,,,307.2634042999707,308.07719139999244,308.8766801999882,308.8608140000142,308.8608339999337,308.8766801999882,308.8766801999882,308.8766801999882,313.8745776999276,313.87563999998383,right,1.0,24.49590360012371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,313.89020549994893,,,,,,,,,313.8765770000173,313.9904666999355,314.79220849997364,314.7735037999228,314.7735304000089,314.79220849997364,314.79220849997364,314.79220849997364,,316.0574561000103,left,1.0,20.75777000002563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,316.07227090001106,,,,,,,,,316.0584946000017,316.42214289994445,317.2223558999831,317.2062485999195,317.2062680999516,317.2223558999831,317.2223558999831,317.2223558999831,,318.20727819995955,right,1.0,20.476320500019938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,318.22155129991006,,,,,,,,,318.208237899933,319.42055229994,320.2206251999596,320.2041507000104,320.20416979992297,320.2206251999596,320.2206251999596,320.2206251999596,,321.5212529000128,left,1.0,20.79194760008249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,321.5369534000056,,,,,,,,,321.52216099994257,321.6366099999286,322.43700699997135,322.419852299965,322.4198730000062,322.43700699997135,322.43700699997135,322.43700699997135,,323.73705989995506,left,1.0,20.79457510006614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,1.0,323.75190819997806,,,,,,,,,323.7380121999886,324.9513410999207,325.75132119993214,325.73487569997087,325.73490339994896,325.75132119993214,325.75132119993214,325.75132119993214,,327.8177607000107,right,1.0,21.564926500082947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,327.83314519992564,,,,,,,,,327.8187542000087,328.633559799986,329.4490968999453,329.4328912999481,329.43291259999387,329.4490968999453,329.4490968999453,329.4490968999453,,331.33306239999365,left,1.0,21.37710530008189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,331.3483812999912,,,,,,,,,331.33401909994427,331.4477798999287,332.2479505999945,332.2323596999049,332.23237879993394,332.2479505999945,332.2479505999945,332.2479505999945,,333.5314132999629,right,1.0,20.78210300009232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,333.5464384999359,,,,,,,,,333.5323541999096,333.8963441000087,334.6965659999987,334.68036369991023,334.68038699997123,334.6965659999987,334.6965659999987,334.6965659999987,,335.5804496000055,left,1.0,20.38261270010844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,1.0,335.5955778999487,,,,,,,,,335.58143729995936,335.94557849993,336.74602969991975,336.7293475999031,336.7293680999428,336.74602969991975,336.74602969991975,336.74602969991975,,338.6126501999097,right,1.0,21.37258540012408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,338.6273034999613,,,,,,,,,338.6135916999774,339.4272318999283,340.2276283999672,340.21126859996,340.2112879999913,340.2276283999672,340.2276283999672,340.2276283999672,,341.9788958999561,left,1.0,21.25764240010176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,341.9925167999463,,,,,,,,,341.9799649999477,343.1916574999923,343.992308099987,343.9758335999213,343.9758535999572,343.992308099987,343.992308099987,343.992308099987,,346.3917001999216,right,1.0,21.89867790008429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,346.4068426999729,,,,,,,,,346.3925976000028,347.60680129996035,348.40644599997904,348.3902865999844,348.3903215000173,348.40644599997904,348.40644599997904,348.40644599997904,,349.4076939999359,left,1.0,20.50634360010736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,1.0,349.42225359997246,,,,,,,,,349.40882109990343,350.6214405999053,351.4214369999245,351.4044246999547,351.4044691999443,351.4214369999245,351.4214369999245,351.4214369999245,,353.55434559995774,right,1.0,21.626609100028872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,1.0,353.5699395999545,,,,,,,,,353.55527339992113,354.36941759998444,355.1693492999766,355.1531661999179,355.15318579995073,355.1693492999766,355.1693492999766,355.1693492999766,,356.3528982999269,right,1.0,20.679740900057368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,0.0,356.3682472999208,,,,,,,,,356.35383499995805,357.16791999991983,357.96808129991405,357.9522697000066,357.95229769998696,357.96808129991405,357.96808129991405,357.96808129991405,,360.9339810999809,left,1.0,22.468688099994324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,1.0,360.9492302999133,,,,,,,,,360.9349011000013,361.04881989990827,361.8491430999711,361.8328678999096,361.8328864999348,361.8491430999711,361.8491430999711,361.8491430999711,,364.0831028999528,right,1.0,21.740416800021197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,0.0,364.0975365999621,,,,,,,,,364.0840823999606,364.1974155999487,364.9976105999667,364.98338939994574,364.9834138000151,364.9976105999667,364.9976105999667,364.9976105999667,,366.66475549992174,left,1.0,21.1671045999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,0.0,366.679398200009,,,,,,,,,366.66571169998497,367.8788478999632,368.67903120000847,368.6627260999521,368.6627492000116,368.67903120000847,368.67903120000847,368.67903120000847,,371.5959568999242,right,0.0,22.420311199966815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,1.0,371.6100711999461,,,,,,,,,371.5970597999403,371.96035519998986,372.76010549999774,372.74404679995496,372.74407059990335,372.76010549999774,372.76010549999774,372.76010549999774,,374.31082379992586,right,1.0,21.056238000048324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,374.3253305999097,,,,,,,,,374.311791599961,374.6757804999361,375.47563659993466,375.4590798999416,375.4590997999767,375.47563659993466,375.47563659993466,375.47563659993466,,376.6092222000007,left,1.0,20.63103550008964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,1.0,376.6244028999936,,,,,,,,,376.6101986999856,376.9747409999836,377.77399099990726,377.7580341999419,377.7580626999261,377.77399099990726,377.77399099990726,377.77399099990726,,379.1079157999484,right,1.0,20.829942500102334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,1.0,379.1233524999116,,,,,,,,,379.1088557000039,379.4729375999887,380.2727732999483,380.2562885999214,380.2563081999542,380.2727732999483,380.2727732999483,380.2727732999483,,382.2909064999549,left,0.0,21.51746500004083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-185,1.0,random_dot,60.20832076399135,
