direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
right,right,speed,,,,,0.0,0.0,0.0,1.0,20.0,0.0,40.0,1.0,245.2005306999781,,,,,,,,,245.188093099976,246.00064689997816,246.8024956000154,246.78532139997697,246.785363700008,246.8024956000154,246.8024956000154,246.8024956000154,248.62051689997315,right,1.0,24.67279059998691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,speed,,,,,0.0,0.0,0.0,1.0,20.0,1.0,41.0,0.0,248.63368059997447,,,,,,,,,248.62141490000067,248.7339575000224,249.5355477000121,249.51827250001952,249.51830870000413,249.5355477000121,249.5355477000121,249.5355477000121,252.43679870001503,left,1.0,25.764239599986468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,speed,,,,,0.0,0.0,0.0,1.0,21.0,0.0,42.0,0.0,252.450569299981,,,,,,,,,252.4373299999861,253.65060809999704,254.4522624000092,254.43409609998344,254.4341119999881,254.4522624000092,254.4522624000092,254.4522624000092,255.3536357000121,left,1.0,23.755817400000524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,speed,,,,,0.0,0.0,0.0,1.0,21.0,1.0,43.0,1.0,255.3672169999918,,,,,,,,,255.35436120000668,256.567744400003,257.36890040000435,257.3516276999726,257.3516653999686,257.36890040000435,257.36890040000435,257.36890040000435,261.5862031999859,right,1.0,27.06840839999495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,speed,,,,,0.0,0.0,0.0,1.0,22.0,0.0,44.0,0.0,261.6005818999838,,,,,,,,,261.58671559998766,261.7004487999948,262.50202309997985,262.4847149999696,262.48474410001654,262.50202309997985,262.50202309997985,262.50202309997985,263.3367359000258,left,1.0,23.688592099992093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,speed,,,,,0.0,0.0,0.0,1.0,22.0,1.0,45.0,1.0,263.3503625000012,,,,,,,,,263.3374296000111,263.4504509000108,264.2523378999904,264.23433220002335,264.2343518999987,264.2523378999904,264.2523378999904,264.2523378999904,266.55338960001245,left,0.0,25.149790499999654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,speed,,,,,0.0,0.0,0.0,1.0,23.0,0.0,46.0,0.0,266.567083699978,,,,,,,,,266.5539020000142,267.7670997999958,268.5689042999875,268.5511139999726,268.55114019999746,268.5689042999875,268.5689042999875,268.5689042999875,269.2529526000144,left,1.0,23.538508300029207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,speed,,,,,0.0,0.0,0.0,1.0,23.0,1.0,47.0,1.0,269.26712109998334,,,,,,,,,269.2535120000248,270.0674530999968,270.868768299988,270.85100949998014,270.851039799978,270.868768299988,270.868768299988,270.868768299988,276.2369267999893,right,1.0,28.228444599953946,,,,,,275.85226249997504,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,speed,,,,,0.0,0.0,0.0,1.0,24.0,0.0,48.0,0.0,276.25033100001747,,,,,,,,,276.2376299999887,276.6002525999793,277.40221450000536,277.38465530000394,277.3846854000003,277.40221450000536,277.40221450000536,277.40221450000536,278.4200842999853,left,1.0,23.870181799982674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,speed,,,,,0.0,0.0,0.0,1.0,24.0,1.0,49.0,1.0,278.43360140000004,,,,,,,,,278.42078200000105,279.23365249997005,280.0356000000029,280.01775369996903,280.0177839000244,280.0356000000029,280.0356000000029,280.0356000000029,281.7872340999893,right,1.0,24.613890299980994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,speed,,,,,0.0,0.0,0.0,1.0,25.0,0.0,50.0,1.0,281.8003887999803,,,,,,,,,281.78794549999293,282.150257900008,282.9517657000106,282.93454569997266,282.9345753000234,282.9517657000106,282.9517657000106,282.9517657000106,283.91950000001816,left,0.0,23.819022900017444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,speed,,,,,0.0,0.0,0.0,1.0,25.0,1.0,51.0,0.0,283.9336377999862,,,,,,,,,283.9200076999841,285.13366150000365,285.93532270001015,285.9178487000172,285.9178630000097,285.93532270001015,285.93532270001015,285.93532270001015,286.6539563999977,left,1.0,23.570801299996678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,speed,,,,,0.0,0.0,0.0,1.0,26.0,0.0,52.0,1.0,286.6671605000156,,,,,,,,,286.6549127000035,287.46725370001514,288.2690961000044,288.25176670000656,288.2517924999702,288.2690961000044,288.2690961000044,288.2690961000044,290.87087420001626,right,1.0,25.46058239997365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,speed,,,,,0.0,0.0,0.0,1.0,26.0,1.0,53.0,0.0,290.883762500016,,,,,,,,,290.87187610002,290.98381449998124,291.78534910001326,291.76829649996944,291.76833089999855,291.78534910001326,291.78534910001326,291.78534910001326,292.853105999995,left,1.0,23.925416800018866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,speed,,,,,0.0,0.0,0.0,1.0,27.0,0.0,54.0,0.0,292.866968700022,,,,,,,,,292.85380139999324,293.2171212999965,294.0186336999759,294.0011330000125,294.00116159999743,294.0186336999759,294.0186336999759,294.0186336999759,295.2031096999999,left,1.0,24.03862589999335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,speed,,,,,0.0,0.0,0.0,1.0,27.0,1.0,55.0,1.0,295.216683799983,,,,,,,,,295.20376309996936,295.3170103000012,296.11889340000926,296.1009777999716,296.1010049000033,296.11889340000926,296.11889340000926,296.11889340000926,298.4366629999713,right,1.0,25.17418720002752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,speed,,,,,0.0,0.0,0.0,1.0,28.0,0.0,56.0,1.0,298.4504077999736,,,,,,,,,298.43716999999015,298.79998630000046,299.60177070001373,299.5847869999707,299.58483130001696,299.60177070001373,299.60177070001373,299.60177070001373,301.6367768999771,right,1.0,24.89161280001281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,speed,,,,,0.0,0.0,0.0,1.0,28.0,1.0,57.0,0.0,301.6499952999875,,,,,,,,,301.63756100001046,302.0001657999819,302.8018491999828,302.78454790002434,302.78457909997087,302.8018491999828,302.8018491999828,302.8018491999828,307.4201339000137,right,0.0,27.46942829998443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,speed,,,,,0.0,0.0,0.0,1.0,29.0,0.0,58.0,0.0,307.4333621999831,,,,,,,,,307.4209548999788,308.2334613999701,309.03538999997545,309.01733449997846,309.01735239999834,309.03538999997545,309.03538999997545,309.03538999997545,312.11931460001506,right,0.0,25.93837849999545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,speed,,,,,0.0,0.0,0.0,1.0,29.0,1.0,59.0,1.0,312.1333280999679,,,,,,,,,312.1198215999757,312.233729199972,313.03506660001585,313.0174927000189,313.01752340001985,313.03506660001585,313.03506660001585,313.03506660001585,316.30377669999143,left,0.0,26.126247499953024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
,,speed,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,323.69998129998567,,,,,,,,,323.6908543999889,324.49999599996954,325.3015273999772,325.28412999998545,325.2841601999826,325.3015273999772,325.3015273999772,325.3015273999772,330.686133900017,left,1.0,28.23329739994369,,,,,,330.2847791999812,,,,,,,,,,,,,,,316.3046396999853,316.3169164999854,316.3169164999854,323.6852415999747,space,30.23032949998742,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,330.699817500019,,,,,,,,,330.6869134000153,331.4999075999949,332.3025430999696,332.2843460000004,332.28436109999893,332.3025430999696,332.3025430999696,332.3025430999696,337.65290950000053,left,0.0,28.19790119997924,,,,,,337.28505309997126,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,337.6663967000204,,,,,,,,,337.6536732999957,338.8664778000093,339.6681695000152,339.65072450001026,339.65075939998496,339.6681695000152,339.6681695000152,339.6681695000152,345.4028829999734,right,0.0,28.58913679997204,,,,,,344.6515655000112,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,345.41645869996864,,,,,,,,,345.4035482999752,346.21646939998027,347.0183434999781,347.00077549996786,347.00080609996803,347.0183434999781,347.0183434999781,347.0183434999781,352.5183524999884,right,1.0,28.355710899981204,,,,,,352.00117040000623,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,352.53287830000045,,,,,,,,,352.518859600008,353.7332570999861,354.53461179998703,354.51624580001226,354.5162607000093,354.53461179998703,354.53461179998703,354.53461179998703,359.9361836999888,right,1.0,28.26361349999206,,,,,,359.517982600024,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,2.0,1.0,5.0,0.0,359.94952470000135,,,,,,,,,359.9369191000005,361.1496936000185,361.9513902000035,361.9339505999815,361.9339810999809,361.9513902000035,361.9513902000035,361.9513902000035,364.6524246999761,left,1.0,25.558252899965737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,3.0,0.0,6.0,1.0,364.6661922999774,,,,,,,,,364.65300539997406,365.01644839998335,365.8178969000001,365.8004139999976,365.80044680001447,365.8178969000001,365.8178969000001,365.8178969000001,368.46919969999,right,1.0,25.501307099999394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,368.4827559000114,,,,,,,,,368.4700614999747,369.6830208000029,370.4844823000021,370.46759229997406,370.4676245999872,370.4844823000021,370.4844823000021,370.4844823000021,371.4526877999888,left,1.0,23.81945920002181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,4.0,0.0,8.0,1.0,371.46614319999935,,,,,,,,,371.4534294999903,372.666151500016,373.4683172000223,373.4501979000052,373.45022759999847,373.4683172000223,373.4683172000223,373.4683172000223,379.2195342999767,left,0.0,28.602375800022852,,,,,,378.4509956000256,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,4.0,1.0,9.0,0.0,379.2330069000018,,,,,,,,,379.22058449999895,379.5830598999746,380.3844737000181,380.3664000999997,380.3664239000064,380.3844737000181,380.3844737000181,380.3844737000181,385.5191618999816,left,1.0,27.995391400007065,,,,,,385.36763210000936,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,385.5325300000259,,,,,,,,,385.5198131999932,385.8827950999839,386.6845158999786,386.6668538000085,386.66688460001023,386.6845158999786,386.6845158999786,386.6845158999786,392.1693578999839,left,0.0,28.34454849996837,,,,,,391.667712000024,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,5.0,1.0,11.0,0.0,392.1828299000045,,,,,,,,,392.1701128999703,392.9827936000074,393.7843484000186,393.76677699998254,393.7668018999975,393.7843484000186,393.7843484000186,393.7843484000186,394.7191984999809,left,1.0,23.78638239996508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,6.0,0.0,12.0,1.0,394.7324446999701,,,,,,,,,394.7197363000014,395.5326441000216,396.3342663000221,396.3169649000047,396.3169919999782,396.3342663000221,396.3342663000221,396.3342663000221,398.5521231999737,left,0.0,25.071462199965023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,6.0,1.0,13.0,0.0,398.5658893000218,,,,,,,,,398.5527123999782,399.3659682999714,400.1674398999894,400.1501598000177,400.1501856999821,400.1674398999894,400.1674398999894,400.1674398999894,401.2856979999924,left,1.0,23.977799299987964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,7.0,0.0,14.0,0.0,401.2990982999909,,,,,,,,,401.2863798000035,402.49924440000905,403.3007544999709,403.2833159000147,403.2833406999707,403.3007544999709,403.3007544999709,403.3007544999709,404.7527034999802,left,1.0,24.302022599964403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,7.0,1.0,15.0,1.0,404.765808199998,,,,,,,,,404.7533460999839,405.9657560000196,406.7681691999896,406.7506164999795,406.7506506000064,406.7681691999896,406.7681691999896,406.7681691999896,412.0525106000132,right,1.0,28.133290399971884,,,,,,411.7510292999796,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,8.0,0.0,16.0,1.0,412.0658246999956,,,,,,,,,412.0532054000069,412.8664737999789,413.66732519998914,413.650029100012,413.65005860000383,413.66732519998914,413.66732519998914,413.66732519998914,415.1854324999731,right,1.0,24.372589400038123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,8.0,1.0,17.0,0.0,415.1991157999728,,,,,,,,,415.1860559000052,415.2993627000251,416.1007357999915,416.08325019996846,416.0832729000249,416.1007357999915,416.1007357999915,416.1007357999915,418.4185161999776,left,1.0,25.17533169995295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,9.0,0.0,18.0,0.0,418.4324984999839,,,,,,,,,418.419240600022,419.2325219999766,420.03444329998456,420.0167154999799,420.01675289997365,420.03444329998456,420.03444329998456,420.03444329998456,424.2357877999893,left,1.0,27.05642189999344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,9.0,1.0,19.0,1.0,424.2493361000088,,,,,,,,,424.2364573000232,424.3490910999826,425.1505632000044,425.1333815000253,425.133408099995,425.1505632000044,425.1505632000044,425.1505632000044,427.48541159997694,right,1.0,25.19224689999828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,10.0,0.0,20.0,1.0,427.4990279999911,,,,,,,,,427.4860479999916,427.5989759999793,428.4007962999749,428.3833245999994,428.3833661000244,428.4007962999749,428.4007962999749,428.4007962999749,431.4520705000032,right,1.0,25.90086529997643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,10.0,1.0,21.0,0.0,431.46552819997305,,,,,,,,,431.452835300006,431.81591319997096,432.6172635999974,432.599510799977,432.5995358999935,432.6172635999974,432.6172635999974,432.6172635999974,434.6527483999962,left,1.0,24.89524719998008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,11.0,0.0,22.0,1.0,434.66602890001377,,,,,,,,,434.65361340000527,434.765853799996,435.5673178000143,435.5501974999788,435.55023569997866,435.5673178000143,435.5673178000143,435.5673178000143,440.8357823999832,right,1.0,28.127382299979217,,,,,,440.55062200000975,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,11.0,1.0,23.0,0.0,440.8488408999983,,,,,,,,,440.8366455999785,441.19906620000256,442.0005601000157,441.9837592999684,441.9837876000093,442.0005601000157,442.0005601000157,442.0005601000157,442.8186131999828,left,1.0,23.667194199981168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,12.0,0.0,24.0,0.0,442.8323129999917,,,,,,,,,442.8193314999808,443.1820417999989,443.984181399981,443.9663168999832,443.9663411999936,443.984181399981,443.984181399981,443.984181399981,444.6018046999816,left,1.0,23.476696600031573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,12.0,1.0,25.0,1.0,444.6153440999915,,,,,,,,,444.6024134000181,445.41565480001736,446.21716830000514,446.1993466999848,446.1994176000008,446.21716830000514,446.21716830000514,446.21716830000514,448.4188867000048,right,1.0,25.05294160003541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,13.0,0.0,26.0,1.0,448.4322325999965,,,,,,,,,448.4194932000246,448.78236710000783,449.5839198000031,449.5667441000114,449.5667815000052,449.5839198000031,449.5839198000031,449.5839198000031,450.5187833000091,right,1.0,23.795405499986373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,13.0,1.0,27.0,0.0,450.5321447000024,,,,,,,,,450.5195160000003,450.8822761999909,451.6840702000191,451.6665221999865,451.6665580999688,451.6840702000191,451.6840702000191,451.6840702000191,453.7189345000079,left,1.0,24.89568040001905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,14.0,0.0,28.0,1.0,453.7332426999928,,,,,,,,,453.71955450001406,454.0822208999889,454.8839467000216,454.8665760000004,454.866608100012,454.8839467000216,454.8839467000216,454.8839467000216,457.45150520000607,right,1.0,25.418102899973743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,14.0,1.0,29.0,0.0,457.4655729000224,,,,,,,,,457.4521612999961,458.66545299999416,459.4671532000066,459.44961760001024,459.4496437999769,459.4671532000066,459.4671532000066,459.4671532000066,461.3690970999887,left,1.0,24.761662900040392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,15.0,0.0,30.0,1.0,461.3820681999787,,,,,,,,,461.3700129999779,461.4822773999768,462.2837530000252,462.2663213000051,462.2663532000152,462.2837530000252,462.2837530000252,462.2837530000252,463.5845074999961,right,1.0,24.15086350002093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,15.0,1.0,31.0,0.0,463.59870289999526,,,,,,,,,463.5849850000232,463.6988650999847,464.5005273999996,464.4824393999879,464.4824611999793,464.5005273999996,464.5005273999996,464.5005273999996,466.1516751999734,left,1.0,24.51351749995956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,16.0,0.0,32.0,1.0,466.165437299991,,,,,,,,,466.1521232000087,466.5153584000072,467.3173105000169,467.299826500006,467.2998632999952,467.3173105000169,467.3173105000169,467.3173105000169,469.2852956000133,right,1.0,24.82484580000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,16.0,1.0,33.0,0.0,469.2989119999693,,,,,,,,,469.2861956999986,470.09868140000617,470.900303900009,470.8821967000258,470.8822139999829,470.900303900009,470.900303900009,470.900303900009,471.5687231000047,left,1.0,23.520764700020663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,17.0,0.0,34.0,1.0,471.5819147999864,,,,,,,,,471.5696831999812,472.7821440999978,473.58377440000186,473.5664293000009,473.5664658999885,473.58377440000186,473.58377440000186,473.58377440000186,474.31870900001377,right,1.0,23.594382799987216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,17.0,1.0,35.0,0.0,474.3319775999989,,,,,,,,,474.3194731000112,475.5319558000192,476.3336058999994,476.31643399997847,476.3164693000144,476.3336058999994,476.3336058999994,476.3336058999994,477.2188061000197,left,1.0,23.746202699956484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,0.0,36.0,1.0,477.2318649999797,,,,,,,,,477.2195472000167,477.332118100021,478.13374560000375,478.1164422999718,478.1164801999694,478.13374560000375,478.13374560000375,478.13374560000375,478.96821219997946,right,1.0,23.691926800005604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,1.0,37.0,0.0,478.98193220002577,,,,,,,,,478.9688770999783,479.0818790000049,479.88359599997057,479.865848299989,479.8658654000028,479.88359599997057,479.88359599997057,479.88359599997057,480.5365157999913,left,1.0,23.515543000015896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,0.0,38.0,0.0,480.5484362000134,,,,,,,,,480.5373917000252,481.3487031999976,482.150305600022,482.13296060002176,482.13299140002346,482.150305600022,482.150305600022,482.150305600022,482.9849623999908,left,1.0,23.69383410003502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,1.0,39.0,1.0,482.9986341000185,,,,,,,,,482.9854501999798,483.3484157000202,484.1503558999975,484.1327124999953,484.13274510001065,484.1503558999975,484.1503558999975,484.1503558999975,487.5686604999937,right,1.0,26.275076300022192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,0.0,40.0,1.0,487.5817645000061,,,,,,,,,487.5695562000037,487.93192920001457,488.7335648000008,488.7162122000009,488.7162414999912,488.7335648000008,488.7335648000008,488.7335648000008,495.76837770000566,right,1.0,29.884191099961757,,,,,,493.7169418999693,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,1.0,41.0,0.0,495.78207880002446,,,,,,,,,495.7689616999705,496.5817386999842,497.3833917999873,497.3657648999943,497.3657910000184,497.3833917999873,497.3833917999873,497.3833917999873,498.1517744999728,left,1.0,23.61761440004921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,0.0,42.0,1.0,498.1652482000063,,,,,,,,,498.1523182999808,498.9657940000179,499.7672350999783,499.7496522999718,499.74968339997577,499.7672350999783,499.7672350999783,499.7672350999783,503.3850529000047,right,1.0,26.466135999944527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,1.0,43.0,0.0,503.3985149000073,,,,,,,,,503.38586540002143,504.1985074999975,505.0000154000009,504.9823732000077,504.98239800002193,505.0000154000009,505.0000154000009,505.0000154000009,505.85172360000433,left,1.0,23.706880900019318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,0.0,44.0,0.0,505.8651789000141,,,,,,,,,505.8525470999885,506.66527609998593,507.4669039999717,507.4491191999987,507.4491423,507.4669039999717,507.4669039999717,507.4669039999717,508.151769899996,left,1.0,23.53744770004414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-004,1.0,random_dot,59.97746047328442,
