direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
right,right,9.0,1.0,4.0,left,0.0,4.742334958020365,,,,,,4.0,1.0,9.0,1.0,,,,,,,,,104.8761543330038,,,,,,,,,104.86622300001908,106.06526558301994,106.85913820800488,106.84974299999884,106.85025029201644,106.85913820800488,106.85913820800488,106.85913820800488,,111.61105758300982,left,0.0,4.742334958020365,,111.61117591700167,111.61928733301464,112.11053383300896,112.11636558300232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,10.0,0.0,5.0,left,0.0,0.9256345000176224,,,,,,5.0,0.0,10.0,1.0,,,,,,,,,112.11636558300232,,,,,,,,,112.11094933300046,113.30979858300998,114.10167270799866,114.09359950001816,114.09407529199962,114.10167270799866,114.10167270799866,114.10167270799866,,115.0344005000079,left,0.0,0.9256345000176224,,115.03451012499865,115.0426439580042,115.52713708300143,115.53350691701053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,11.0,1.0,5.0,left,1.0,1.4173967079841532,,,,,,5.0,1.0,11.0,0.0,,,,,,,,,115.53350691701053,,,,,,,,,115.52760704199318,115.88279100001093,116.67582125001354,116.6661282920104,116.66665637501865,116.67582125001354,116.67582125001354,116.67582125001354,,118.09566137500224,left,1.0,1.4173967079841532,,118.09934154199436,118.10829270799876,118.59368975000687,118.59919883302064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,12.0,0.0,6.0,left,1.0,2.960050458990736,,,,,,6.0,0.0,12.0,0.0,,,,,,,,,118.59919883302064,,,,,,,,,118.5940859580005,119.79329000000143,120.5854786669952,120.57722033301252,120.57769850001203,120.5854786669952,120.5854786669952,120.5854786669952,,123.55163995799376,left,1.0,2.960050458990736,,123.55175458299344,123.56047616701107,124.04406733301585,124.04942312501952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,13.0,1.0,6.0,right,1.0,2.2391214160015807,,,,,,6.0,1.0,13.0,1.0,,,,,,,,,124.04942312501952,,,,,,,,,124.04448795801729,124.14990554199905,124.9428464170196,124.93307116700451,124.93357133300742,124.9428464170196,124.9428464170196,124.9428464170196,,127.1846448330034,right,1.0,2.2391214160015807,,127.18475787501666,127.19317641700036,127.67740120799864,127.68327191701974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,14.0,0.0,7.0,left,1.0,1.5236774170189165,,,,,,7.0,0.0,14.0,0.0,,,,,,,,,127.68327191701974,,,,,,,,,127.67784479199328,128.48333741701208,129.27627304202178,129.2664511250041,129.2669154170144,129.27627304202178,129.27627304202178,129.27627304202178,,130.80214554199483,left,1.0,1.5236774170189165,,130.80225224999597,130.82652029200108,131.31032641700585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,15.0,1.0,7.0,right,1.0,1.8580630000215024,,,,,,7.0,1.0,15.0,1.0,,,,,,,,,131.31716645800043,,,,,,,,,131.31070220799302,132.10006191700813,132.90216033300385,132.89417508299812,132.8946413749945,132.90216033300385,132.90216033300385,132.90216033300385,,134.7623107919935,right,1.0,1.8580630000215024,,134.76242891701986,134.7708079580043,135.26092083301046,135.26668875000905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,16.0,0.0,8.0,right,0.0,1.4916182919987475,,,,,,8.0,0.0,16.0,0.0,,,,,,,,,135.26668875000905,,,,,,,,,135.26130191699485,135.61012629201286,136.402278708003,136.39441050001187,136.39487966700108,136.402278708003,136.402278708003,136.402278708003,,137.90331562500796,right,0.0,1.4916182919987475,,137.90639087499585,137.91444029202103,138.3997059170215,138.4105494999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,17.0,1.0,8.0,left,0.0,4.370523791993037,,,,,,8.0,1.0,17.0,1.0,,,,,,,,,138.4105494999967,,,,,,,,,138.4000924169959,139.2003802919935,139.99333729202044,139.98400633301935,139.98448225000175,139.99333729202044,139.99333729202044,139.99333729202044,,144.36866795801325,left,0.0,4.370523791993037,,144.3687800000189,144.37744283300708,144.86132975001237,144.86710850000964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,18.0,0.0,9.0,right,1.0,1.8208282499981576,,,,,,9.0,0.0,18.0,1.0,,,,,,,,,144.86710850000964,,,,,,,,,144.8617078330135,145.21736574999522,146.02005079199444,146.01162629202008,146.0122121250024,146.02005079199444,146.02005079199444,146.02005079199444,,147.84562150001875,right,1.0,1.8208282499981576,,147.84874950000085,147.85731004201807,148.3445292079996,148.35033437501988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,19.0,1.0,9.0,right,0.0,2.602201832982246,,,,,,9.0,1.0,19.0,0.0,,,,,,,,,148.35033437501988,,,,,,,,,148.34495450000395,148.6941478330118,149.4868454170064,149.47801245801384,149.4786575830076,149.4868454170064,149.4868454170064,149.4868454170064,,152.09571070800305,right,0.0,2.602201832982246,,152.0989065419999,152.10774354200112,152.5948252500093,152.60209929200937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-143,1,random_dot,118.73805196770482,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.59498054199503,152.60209929200937,152.60209929200937,156.3516261250188,space,3.7439158750057686,,,,,,,,,,,,,,,,,,,,,,,,sub-143,1,random_dot,118.73805196770482,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.35171012501814,156.36285179201514,156.36285179201514,162.35730808301014,space,5.982175209006527,,,,,,,,,,,,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,0.0,0.0,0.0,left,0.0,1.069369791977806,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,164.58553733301233,,,,,,,,,164.57702520801104,164.66724541701842,165.46057433300302,165.45028520800406,165.4507709580066,165.46057433300302,165.46057433300302,165.46057433300302,,166.53602225001669,,,,,,,,,,,,,,,,,,,,,,,162.37749120799708,162.3841750420106,162.3841750420106,164.56909341699793,space,2.1828098749974743,,left,0.0,1.069369791977806,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,1.0,1.0,0.0,left,1.0,2.3288413750124164,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,166.54400470800465,,,,,,,,,166.5364298330096,166.63776120799594,167.43751370802056,167.4289261670201,167.42952608299674,167.43751370802056,167.43751370802056,167.43751370802056,,169.7693532500125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.3288413750124164,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,2.0,0.0,1.0,right,1.0,1.1300307089986743,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,169.7773573330196,,,,,,,,,169.76975170799415,170.5680469580111,171.3707992080017,171.36227633300587,171.36286850000033,171.3707992080017,171.3707992080017,171.3707992080017,,172.50378354199347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.1300307089986743,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,3.0,1.0,1.0,right,0.0,1.955587707983796,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,172.52774262501043,,,,,,,,,172.50417650002055,173.30144395801472,174.1032904169988,174.09529774999828,174.09577379201073,174.1032904169988,174.1032904169988,174.1032904169988,,176.06286479200935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.955587707983796,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,4.0,0.0,2.0,right,1.0,3.641233249974903,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,176.07120133301942,,,,,,,,,176.06328362500062,176.86156829202082,177.65369450001162,177.64557087499998,177.64609145800932,177.65369450001162,177.65369450001162,177.65369450001162,,181.30689779200475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.641233249974903,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,5.0,1.0,2.0,left,1.0,1.567707666021306,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,181.31319808299304,,,,,,,,,181.3073015419941,181.6517199999944,182.44437225,182.43524491699645,182.435753208003,182.44437225,182.44437225,182.44437225,,184.0197532500024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.567707666021306,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,6.0,0.0,3.0,left,1.0,1.2582164170162289,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,184.02793608300271,,,,,,,,,184.02015312502044,184.8185605829931,185.6199814580032,185.61226654201164,185.61274766700808,185.6199814580032,185.6199814580032,185.6199814580032,,186.8807184580073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.2582164170162289,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,7.0,1.0,3.0,left,0.0,2.068642792000901,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,186.88902699999744,,,,,,,,,186.8812025829975,187.22831712500192,188.02060545800487,188.0125616250152,188.013022041996,188.02060545800487,188.02060545800487,188.02060545800487,,190.0965708750009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.068642792000901,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,8.0,0.0,4.0,right,0.0,1.1811959170154296,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,190.10494333301904,,,,,,,,,190.0969783750188,191.2952476250066,192.08741041700705,192.07925208300003,192.0797494580038,192.08741041700705,192.08741041700705,192.08741041700705,,193.27067270799307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.1811959170154296,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,9.0,1.0,4.0,right,1.0,1.0393856659939047,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,1.0,193.29490529201576,,,,,,,,,193.2710797080072,194.0683237920166,194.8605752080039,194.8530210830213,194.85347649999312,194.8605752080039,194.8605752080039,194.8605752080039,,195.9048854580033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0393856659939047,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,10.0,0.0,5.0,left,0.0,3.166807375004282,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,1.0,195.91358225001025,,,,,,,,,195.90529454199716,196.25162766702124,197.05481733300255,197.04630533300224,197.04692354201688,197.05481733300255,197.05481733300255,197.05481733300255,,200.2301807500189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.166807375004282,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,11.0,1.0,5.0,left,1.0,2.8944576250214595,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,0.0,200.2386679580086,,,,,,,,,200.2306056249945,201.0287689170218,201.82097412500295,201.8127824169933,201.8133247920196,201.82097412500295,201.82097412500295,201.82097412500295,,204.72034150001127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.8944576250214595,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,12.0,0.0,6.0,left,0.0,2.4740502909990028,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,1.0,204.72854229199584,,,,,,,,,204.72074225000688,205.51893420799752,206.3212929170113,206.31301566699403,206.3134684580145,206.3212929170113,206.3212929170113,206.3212929170113,,208.79743283300195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.4740502909990028,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,13.0,1.0,6.0,right,0.0,0.9411568750219884,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,0.0,208.80309433300863,,,,,,,,,208.79783158301143,209.99582937499508,210.78787250001915,210.7797260830121,210.7802335830056,210.78787250001915,210.78787250001915,210.78787250001915,,211.7310899170116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.9411568750219884,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,14.0,0.0,7.0,left,1.0,0.7697135419875849,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,0.0,211.7370573329972,,,,,,,,,211.73150037499727,212.9289584170037,213.7219066669932,213.71349033300064,213.71403395800732,213.7219066669932,213.7219066669932,213.7219066669932,,214.49725933300212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7697135419875849,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,15.0,1.0,7.0,right,1.0,0.8003219999955036,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,1.0,214.5055672500166,,,,,,,,,214.49766391702,214.8459468749934,215.6376429579977,215.62988700001733,215.6303511669976,215.6376429579977,215.6376429579977,215.6376429579977,,216.44722237501992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8003219999955036,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,16.0,0.0,8.0,left,1.0,0.5247939999972004,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,0.0,216.45544637501007,,,,,,,,,216.44765108299907,216.79615279199788,217.58821245800937,217.580105208006,217.5806487080117,217.58821245800937,217.58821245800937,217.58821245800937,,218.12079758301843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5247939999972004,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,17.0,1.0,8.0,right,1.0,1.3307010419957803,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,1.0,218.12871675001225,,,,,,,,,218.12118912499864,219.3189136669971,220.1212840829976,220.1133121669991,220.11378958300335,220.1212840829976,220.1212840829976,220.1212840829976,,221.4543584579951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.3307010419957803,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,18.0,0.0,9.0,left,0.0,2.3580115829827264,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,1.0,221.4621817500156,,,,,,,,,221.4547525420203,221.55282616699697,222.35471616699945,222.34662995801773,222.3471007920161,222.35471616699945,222.35471616699945,222.35471616699945,,224.7216015419981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.3580115829827264,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,19.0,1.0,9.0,left,1.0,1.6605792919872329,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,0.0,224.7297712920117,,,,,,,,,224.72199250000995,225.518857957999,226.3116905420029,226.303136750008,226.30369795800647,226.3116905420029,226.3116905420029,226.3116905420029,,227.9807117920136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.6605792919872329,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,20.0,0.0,10.0,right,0.0,1.6359734580037184,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,0.0,227.9891866669932,,,,,,,,,227.98112937499536,228.07965787500143,228.8722713330062,228.86374983302085,228.864381833002,228.8722713330062,228.8722713330062,228.8722713330062,,230.5142303330067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.6359734580037184,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,21.0,1.0,10.0,right,1.0,1.786398916010512,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,1.0,230.52250791701957,,,,,,,,,230.5146515830129,231.7130584999977,232.5056764170004,232.49691229200107,232.49737683299463,232.5056764170004,232.5056764170004,232.5056764170004,,234.29768474999585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.786398916010512,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,22.0,0.0,11.0,right,0.0,2.0796452079957817,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,0.0,234.30617366702063,,,,,,,,,234.2980997080158,234.64636995800535,235.43798204199996,235.43024479201995,235.4307297920168,235.43798204199996,235.43798204199996,235.43798204199996,,237.5212818330037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.0796452079957817,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,23.0,1.0,11.0,right,1.0,1.719193124998128,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,1.0,237.5295756669948,,,,,,,,,237.5216896250204,238.31993041699752,239.11261108299368,239.10341612499903,239.1039064170036,239.11261108299368,239.11261108299368,239.11261108299368,,240.83803949999856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.719193124998128,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,24.0,0.0,12.0,right,1.0,4.135151541995583,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,1.0,240.84606170799816,,,,,,,,,240.83845429201028,242.03634633301408,242.83901525000687,242.8306009999942,242.8311011250189,242.83901525000687,242.83901525000687,242.83901525000687,,246.9817406249931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.135151541995583,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,25.0,1.0,12.0,left,1.0,5.680135708011221,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,0.0,246.99069016700375,,,,,,,,,246.98218862499925,248.1802205000131,248.9720479579992,248.964044458,248.96452312500327,248.9720479579992,248.9720479579992,248.9720479579992,253.9522500000021,254.6547699579969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,5.680135708011221,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,26.0,0.0,13.0,left,1.0,2.525239667011192,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,0.0,254.66302116701263,,,,,,,,,254.655193292012,254.7556767500064,255.5553502920084,255.5475751250051,255.54805387501256,255.5553502920084,255.5553502920084,255.5553502920084,,258.0895854170085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.525239667011192,,,,,,sub-143,1,random_dot,118.73805196770482,
right,right,27.0,1.0,13.0,right,1.0,1.16014466600609,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,1.0,258.11326833302155,,,,,,,,,258.08997783300583,259.2871737079986,260.0793615000148,260.071206624998,260.0717064579949,260.0793615000148,260.0793615000148,260.0793615000148,,261.2485063330096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.16014466600609,,,,,,sub-143,1,random_dot,118.73805196770482,
left,left,28.0,0.0,14.0,left,1.0,1.1924476250133011,,speed,space,2.1828098749974743,,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,0.0,261.2565265830199,,,,,,,,,261.2489134170173,261.59716254202067,262.3892055420147,262.3811840830021,262.38165129200206,262.3892055420147,262.3892055420147,262.3892055420147,,263.5888914579991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.1924476250133011,,,,,,sub-143,1,random_dot,118.73805196770482,
