direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,0.0,36.0,1.0,417.7078870999976,,,,,,,,,417.6957197999982,418.9078845999975,419.7082120999985,419.692243999998,419.69231659999787,419.7082120999985,419.7082120999985,419.7082120999985,420.7105530999979,right,1.0,197.80990139999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,1.0,37.0,0.0,420.7237447999978,,,,,,,,,420.7134177999978,421.92344879999655,422.723887199998,422.7082464999985,422.708295299999,422.723887199998,422.723887199998,422.723887199998,423.7746786999997,left,1.0,197.8673318000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,0.0,38.0,0.0,423.7894237,,,,,,,,,423.7760929999968,424.588891899999,425.38959579999937,425.3739522999968,425.3740058999974,425.38959579999937,425.38959579999937,425.38959579999937,426.69107749999966,left,1.0,198.1041826000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,1.0,39.0,1.0,426.7051265999981,,,,,,,,,426.69329429999925,427.9050951999998,428.7051071999995,428.6892592999975,428.6893138999985,428.7051071999995,428.7051071999995,428.7051071999995,429.8238921999982,right,1.0,197.9368168000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,0.0,40.0,1.0,429.8375567999974,,,,,,,,,429.8265784999967,429.9376497999983,430.7377349999988,430.72141289999854,430.72144469999694,430.7377349999988,430.7377349999988,430.7377349999988,433.5557472,right,1.0,199.6322403999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,1.0,41.0,0.0,433.569810099998,,,,,,,,,433.5580734999967,434.3696031999971,435.1701940999992,435.15458229999786,435.1546426999994,435.1701940999992,435.1701940999992,435.1701940999992,438.305280499997,left,1.0,199.94049480000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,0.0,42.0,1.0,438.3183847,,,,,,,,,438.30896169999687,439.11763769999743,439.9181024999998,439.9019926000001,439.9020108999976,439.9181024999998,439.9181024999998,439.9181024999998,441.5689719999973,right,1.0,198.4608217999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,1.0,43.0,0.0,441.5837154000001,,,,,,,,,441.5708631999987,442.78335989999687,443.5840829999979,443.5678587999973,443.5679010999993,443.5840829999979,443.5840829999979,443.5840829999979,445.5193091000001,left,1.0,198.74002969999856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,0.0,44.0,1.0,445.53284249999706,,,,,,,,,445.522226699999,445.8826590999997,446.6830624999966,446.6674637999968,446.6675163999971,446.6830624999966,446.6830624999966,446.6830624999966,450.3498448999999,right,1.0,200.47082880000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,1.0,45.0,0.0,450.36437769999975,,,,,,,,,450.3514496999997,450.7143702999965,451.5150461999983,451.4994262,451.499485999997,451.5150461999983,451.5150461999983,451.5150461999983,452.9496416999973,left,1.0,198.250154100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,0.0,46.0,1.0,452.963656099997,,,,,,,,,452.9516352999999,454.16330769999695,454.96389929999714,454.9478649999983,454.9479121999975,454.96389929999714,454.96389929999714,454.96389929999714,456.0496098999975,right,1.0,197.89406579999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,1.0,47.0,0.0,456.0623345999993,,,,,,,,,456.0523459999968,456.412950599999,457.2128852999994,457.19759709999926,457.1976562999989,457.2128852999994,457.2128852999994,457.2128852999994,459.5974037999986,left,1.0,199.1910346000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,0.0,48.0,0.0,459.6115617999967,,,,,,,,,459.5997290999985,460.8113259999991,461.611796899997,461.59606509999867,461.59612039999774,461.611796899997,461.611796899997,461.611796899997,463.09667369999806,left,1.0,198.29906089999716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,1.0,49.0,1.0,463.1106070999994,,,,,,,,,463.0991412999974,463.9105862999968,464.7110990999972,464.6953687999994,464.6954291999973,464.7110990999972,464.7110990999972,464.7110990999972,468.3947214,right,1.0,200.49357569999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,0.0,50.0,0.0,468.4088522999991,,,,,,,,,468.3968650999996,468.5085703999976,469.3093550999984,469.2929063999982,469.2929589999985,469.3093550999984,469.3093550999984,469.3093550999984,470.177464299999,left,1.0,197.68227750000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,1.0,51.0,1.0,470.19159819999913,,,,,,,,,470.1797879999976,471.3916256999983,472.19196119999833,472.17619529999865,472.17624969999815,472.19196119999833,472.19196119999833,472.19196119999833,474.1430411000001,right,1.0,198.75516609999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,0.0,52.0,1.0,474.1570694999973,,,,,,,,,474.145424899998,475.3570002999986,476.1574243999967,476.1419003999981,476.1419597999993,476.1574243999967,476.1574243999967,476.1574243999967,478.6741672999997,right,1.0,199.33314260000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,1.0,53.0,0.0,478.6887934999977,,,,,,,,,478.6757969999999,478.7891661999965,479.589393299997,479.5738595999974,479.57391279999865,479.589393299997,479.589393299997,479.589393299997,481.4908989999967,left,1.0,198.71861570000328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,0.0,54.0,1.0,481.5046101999978,,,,,,,,,481.49185919999945,481.8543028999993,482.65498919999663,482.6396201999996,482.63968269999896,482.65498919999663,482.65498919999663,482.65498919999663,485.6889300999974,right,1.0,199.85012379999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,1.0,55.0,0.0,485.7032928999979,,,,,,,,,485.6908140999985,485.8037962999988,486.60384519999934,486.5881694999989,486.5882401999989,486.60384519999934,486.60384519999934,486.60384519999934,489.1721906999992,left,1.0,199.3746914000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,0.0,56.0,1.0,489.1857542999969,,,,,,,,,489.1751020999982,490.3854113999987,491.1860310999982,491.17027830000006,491.170338699998,491.1860310999982,491.1860310999982,491.1860310999982,493.6221542999992,right,1.0,199.25295360000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,1.0,57.0,0.0,493.6344719999979,,,,,,,,,493.6256890999976,493.73452749999706,494.5345821999981,494.5196776999983,494.5197336999991,494.5345821999981,494.5345821999981,494.5345821999981,496.519269299999,left,1.0,198.79241950000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,0.0,58.0,1.0,496.5333797999992,,,,,,,,,496.5214426999992,497.7328417999997,498.5334926999967,498.5171249999985,498.51716439999655,498.5334926999967,498.5334926999967,498.5334926999967,502.5497848999985,right,1.0,200.81983039999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,1.0,59.0,0.0,502.5647069999977,,,,,,,,,502.55113199999687,502.6651915999973,503.4652694999968,503.449152899997,503.4491920999972,503.4652694999968,503.4652694999968,503.4652694999968,507.916095499997,left,1.0,201.25565389999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
,,accuracy,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-097,1.0,random_dot,60.02681998342572,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.9178820999987,507.930198799997,512.9287697,sub-097,,,,
