direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
,,,,,,,,,,,,,,,,,0.0035995000507682,0.0076717000920325,0.0076717000920325,6.631226599914953,space,18.673753899987787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-201,1.0,random_dot,59.89555416013889,
left,left,,0.0,0.0,0.0,0.0,,,,,,,,,6.653737199958414,,,,,,,,,6.648181400028989,6.995242099976167,7.795301000121981,7.779461400117725,7.779500500066206,7.795301000121981,7.795301000121981,7.795301000121981,12.778265800094232,15.564031699905172,left,1.0,19.81042159977369,,15.566155100008473,15.581272900104524,16.07839010003954,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-201,1.0,random_dot,59.89555416013889,
right,right,,0.0,1.0,1.0,1.0,,,,,,,,,16.094672800041735,,,,,,,,,16.079266200074926,16.428360200021416,17.229437799891457,17.214157999958843,17.214227800024673,17.229437799891457,17.229437799891457,17.229437799891457,,20.93167160009034,right,1.0,15.756061499705538,,20.93264860007912,20.944875800050795,21.429065800039098,21.44427990005352,,,,,,,,,,,,,,,,,,,,,,,,,,sub-201,1.0,random_dot,59.89555416013889,
left,left,,1.0,0.0,2.0,0.0,,,,,,,,,21.44427990005352,,,,,,,,,21.4297323001083,22.244673900073398,23.045378000009805,23.028451400110495,23.028490900062025,23.045378000009805,23.045378000009805,23.045378000009805,,25.51451959996484,left,1.0,14.523347599897534,,25.51562330010347,25.5276981999632,26.01276810001582,26.02778070000932,,,,,,,,,,,,,,,,,,,,,,,,,,sub-201,1.0,random_dot,59.89555416013889,
right,right,,1.0,1.0,3.0,1.0,,,,,,,,,26.02778070000932,,,,,,,,,26.013960500014942,26.377949299989268,27.178055400028825,27.16230410011485,27.16234189993702,27.178055400028825,27.178055400028825,27.178055400028825,,31.01419360004365,right,1.0,15.878957699984312,,31.01517480006441,31.02837199997157,31.512470199959356,31.52757770009339,,,,,,,,,,,,,,,,,,,,,,,,,,sub-201,1.0,random_dot,59.89555416013889,
right,right,,2.0,0.0,4.0,1.0,,,,,,,,,31.52757770009339,,,,,,,,,31.513418199960142,31.87756419996731,32.67800600011833,32.66201360011473,32.66205450007692,32.67800600011833,32.67800600011833,32.67800600011833,,34.96328420005739,left,0.0,14.326134199975058,,34.96413469989784,34.977022300008684,35.46161859994754,35.477344600018114,,,,,,,,,,,,,,,,,,,,,,,,,,sub-201,1.0,random_dot,59.89555416013889,
left,left,,2.0,1.0,5.0,0.0,,,,,,,,,35.477344600018114,,,,,,,,,35.4623851000797,36.27739459997974,37.077494400087744,37.06131260003895,37.06135140010156,37.077494400087744,37.077494400087744,37.077494400087744,,39.63002720009536,left,1.0,14.60162610001862,,39.6310304000508,39.643944199895486,40.12833159998991,40.143288699910045,,,,,,,,,,,,,,,,,,,,,,,,,,sub-201,1.0,random_dot,59.89555416013889,
left,left,,3.0,0.0,6.0,0.0,,,,,,,,,40.143288699910045,,,,,,,,,40.129117199918255,41.34369629994035,42.144111600006,42.13028630008921,42.1303568999283,42.144111600006,42.144111600006,42.144111600006,,44.4121518000029,left,1.0,14.315100899897516,,44.4132205999922,44.42684280010872,44.911415999988094,44.926976199960336,,,,,,,,,,,,,,,,,,,,,,,,,,sub-201,1.0,random_dot,59.89555416013889,
right,right,,3.0,1.0,7.0,1.0,,,,,,,,,44.926976199960336,,,,,,,,,44.91220199991949,45.02675299998373,45.82736369990744,45.81169859995134,45.81174200004898,45.82736369990744,45.82736369990744,45.82736369990744,,48.929324300028384,left,0.0,15.145447299815714,,48.93032940011472,48.94302939996123,49.42820470011793,49.443369900109246,,,,,,,,,,,,,,,,,,,,,,,,,,sub-201,1.0,random_dot,59.89555416013889,
left,left,,4.0,0.0,8.0,0.0,,,,,,,,,49.443369900109246,,,,,,,,,49.429016900016,50.24341299990192,51.04389060009271,51.02808229997754,51.028124700067565,51.04389060009271,51.04389060009271,51.04389060009271,,54.01180729991757,right,0.0,15.017776899971068,,54.01285020005889,54.02656130003743,54.51084810006432,54.52615460008383,,,,,,,,,,,,,,,,,,,,,,,,,,sub-201,1.0,random_dot,59.89555416013889,
