direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,speed,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,0.0,634.3945373999886,,,,,,,,,634.3820312998723,634.4945257999934,635.2944662000518,635.2789072000887,635.2789393998682,635.2944662000518,635.2944662000518,635.2944662000518,636.1468036000151,left,1.0,15.42634250014089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,speed,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,1.0,636.1613986999728,,,,,,,,,636.14833180001,636.9613192998804,637.7610237998888,637.745607299963,637.7456465000287,637.7610237998888,637.7610237998888,637.7610237998888,638.4473341000266,right,1.0,15.25712600001134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,speed,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,0.0,638.4611275999341,,,,,,,,,638.4489088000264,638.8114235000685,639.6110250998754,639.5954225999303,639.5954608998727,639.6110250998754,639.6110250998754,639.6110250998754,640.5965547000524,left,1.0,15.552683599991724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,speed,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,1.0,640.6115963000339,,,,,,,,,640.598132400075,641.8109649000689,642.6107620000839,642.5953686998691,642.5954088999424,642.6107620000839,642.6107620000839,642.6107620000839,643.5462448999751,right,1.0,15.496499799890444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,speed,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,1.0,643.5608357999008,,,,,,,,,643.5475945998915,644.7611960999202,645.5610851999372,645.5456435999367,645.5456821999978,645.5610851999372,645.5610851999372,645.5610851999372,646.1473189999815,right,1.0,15.159170700004324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,speed,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,0.0,646.1605563999619,,,,,,,,,646.1487489999272,646.5105560999364,647.3107042999472,647.295202099951,647.2952362000942,647.3107042999472,647.3107042999472,647.3107042999472,647.8126908999402,left,1.0,15.066494300030172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,speed,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,0.0,647.8273088000715,,,,,,,,,647.8143436999526,648.1775926998816,648.9774553999305,648.9622367999982,648.9622748999391,648.9774553999305,648.9774553999305,648.9774553999305,649.9629774000496,right,0.0,15.556031600106508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,speed,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,1.0,649.9771010000259,,,,,,,,,649.9645020999014,650.0771735999733,650.8771565000061,650.8617175999098,650.8617505999282,650.8771565000061,650.8771565000061,650.8771565000061,651.8626768998802,right,1.0,15.546304100193083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,speed,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,0.0,651.8771446000319,,,,,,,,,651.8639918998815,653.0772062998731,653.8772156999912,653.8616879000328,653.8617215000559,653.8772156999912,653.8772156999912,653.8772156999912,655.129074000055,right,0.0,15.81942420010455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,speed,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,1.0,655.143547100015,,,,,,,,,655.1306596999057,655.4939375999384,656.2938190000132,656.2785841999575,656.2786210998893,656.2938190000132,656.2938190000132,656.2938190000132,657.7459269999526,right,1.0,16.024549100082368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,speed,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,0.0,657.7596726000775,,,,,,,,,657.7473365999758,658.5604175000917,659.3601446999237,659.3445750998799,659.3446132999379,659.3601446999237,659.3601446999237,659.3601446999237,661.6471084000077,right,0.0,16.858623400097713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,speed,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,1.0,661.6599737000652,,,,,,,,,661.64854929992,661.7597733000293,662.5599420000799,662.5447684000246,662.5448014000431,662.5599420000799,662.5599420000799,662.5599420000799,664.1791157000698,left,0.0,16.190110200084746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,speed,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,1.0,664.1930998000316,,,,,,,,,664.1808430000674,665.3941357999574,666.2098995000124,666.1940729999915,666.1941024998669,666.2098995000124,666.2098995000124,666.2098995000124,667.9281106998678,right,1.0,16.286682200152427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,speed,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,0.0,667.9432284000795,,,,,,,,,667.929816500051,668.7432613999117,669.5430340999737,669.5279232000466,669.5279701999389,669.5430340999737,669.5430340999737,669.5430340999737,670.678260799963,left,1.0,15.705013900063932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,speed,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,0.0,670.6928868000396,,,,,,,,,670.6810115000699,671.0433743998874,671.8427254999988,671.8274143000599,671.827451699879,671.8427254999988,671.8427254999988,671.8427254999988,673.2107476999518,left,1.0,15.93578110006638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,speed,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,1.0,673.2263253000565,,,,,,,,,673.2124361998867,673.5762116999831,674.376441600034,674.3605776999611,674.3606135000009,674.376441600034,674.376441600034,674.376441600034,676.4129383000545,left,0.0,16.60805770009756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
right,right,speed,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,1.0,676.4259824000765,,,,,,,,,676.4145350998733,677.2261880000588,678.026630599983,678.0104692000896,678.0105049000122,678.026630599983,678.026630599983,678.026630599983,680.4279348999262,left,0.0,16.968917900230736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
left,left,speed,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,0.0,680.4439922999591,,,,,,,,,680.4295026999898,680.542220100062,681.3422771000769,681.3269464999903,681.3269805000164,681.3422771000769,681.3422771000769,681.3422771000769,683.1606977998745,left,1.0,16.382855100091547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
,,speed,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-193,1.0,random_dot,60.38800503992707,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.1619293999393,683.175770400092,688.1756309000775,688.1610379000194,sub-193,,,,
