direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0083632080059032,0.2041677500092191,0.2041677500092191,121.32280308300687,space,121.11114220799936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-180,1,random_dot,,
right,right,0.0,0.0,0.0,right,1.0,16.481394750007894,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,121.3699458750052,,,,,,,,,121.3556373330066,122.53290537500288,123.36004374999902,123.32266183300815,123.323604833,123.36004374999902,123.36004374999902,123.36004374999902,128.32169079199957,139.84604466700694,right,1.0,16.481394750007894,,139.85890704201302,139.99025454200455,140.35467566701118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-180,1,random_dot,,
left,left,1.0,1.0,0.0,right,0.0,7.701693958006217,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,140.3589940830134,,,,,,,,,140.35511345800478,140.69454425000004,141.4963427920011,141.4888451250008,141.48944320800365,141.4963427920011,141.4963427920011,141.4963427920011,146.47650562500348,149.2072999580123,right,0.0,7.701693958006217,,149.21616337500743,149.22637658299936,149.710526750001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-180,1,random_dot,,
right,right,2.0,0.0,1.0,left,0.0,4.835875124990707,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,149.72142520800116,,,,,,,,,149.7109612080094,150.90474258300674,151.6955732080096,151.6886534170044,151.6891340000002,151.6955732080096,151.6955732080096,151.6955732080096,,156.53939954200175,left,0.0,4.835875124990707,,156.5395274580078,156.54628833300376,157.03931133300648,157.0448355000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-180,1,random_dot,,
left,left,3.0,1.0,1.0,right,0.0,5.9091899580089375,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,157.0448355000117,,,,,,,,,157.03991845800192,157.38791733300604,158.1795849170012,158.1720388750109,158.1726513330068,158.1795849170012,158.1795849170012,158.1795849170012,163.1595119170088,164.0987093750009,right,0.0,5.9091899580089375,,164.09883612500562,164.1037288330117,164.5886797500134,164.59378633300366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-180,1,random_dot,,
left,left,4.0,0.0,2.0,left,1.0,5.794653582997853,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,164.59378633300366,,,,,,,,,164.58916991700244,164.69365408300655,165.48783487500623,165.4775526250014,165.47796666700742,165.48783487500623,165.48783487500623,165.48783487500623,170.47654783300823,171.2907834170037,left,1.0,5.794653582997853,,171.29537391700433,171.3032412080065,171.7889500420133,171.79415754201182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-180,1,random_dot,,
right,right,5.0,1.0,2.0,right,1.0,8.679013375003706,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,171.79415754201182,,,,,,,,,171.78942654200364,171.88783954200335,172.67941129200335,172.67214325000532,172.67271450000408,172.67941129200335,172.67941129200335,172.67941129200335,177.65830933301186,181.3625255000079,right,1.0,8.679013375003706,,181.3627085000044,181.37331000000995,181.86172795800667,181.871776333006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-180,1,random_dot,,
right,right,6.0,0.0,3.0,right,1.0,5.885934833000647,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,181.871776333006,,,,,,,,,181.8620836670016,182.65964662500485,183.45402841700707,183.44395866700503,183.44445254201128,183.45402841700707,183.45402841700707,183.45402841700707,188.4379882080102,189.34558508300688,right,1.0,5.885934833000647,,189.3457322500035,189.3561810420069,189.8435487080133,189.85472037500583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-180,1,random_dot,,
left,left,7.0,1.0,3.0,right,0.0,5.80737570799829,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,189.85472037500583,,,,,,,,,189.84390800000983,190.6430217920133,191.4375298330124,191.42756066701256,191.42798016700544,191.4375298330124,191.4375298330124,191.4375298330124,196.4212745830009,197.25581541701104,right,0.0,5.80737570799829,,197.26001770800207,197.26488875001087,197.75468054201335,197.75874241700512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-180,1,random_dot,,
left,left,8.0,0.0,4.0,right,0.0,5.768804332998116,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,197.75874241700512,,,,,,,,,197.75503562499944,198.553526542004,199.34596850001253,199.3386862920015,199.3391705000104,199.34596850001253,199.34596850001253,199.34596850001253,204.32648150000023,205.1232309580082,right,0.0,5.768804332998116,,205.1233876250044,205.13306441700843,205.6221136670065,205.6272829170048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-180,1,random_dot,,
