direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075933750049443,0.0153214169986313,0.0153214169986313,21.944521833996987,space,21.79104516599909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-072,1,random_dot,,
right,right,0.0,0.0,0.0,left,0.0,21.78020908299368,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,21.985201000003144,,,,,,,,,21.962167334000696,22.040533084000344,22.84913516699453,22.833857417004765,22.834484709004755,22.84913516699453,22.84913516699453,22.84913516699453,27.821741584004485,44.63567558399518,left,0.0,21.78020908299368,,44.64673862500058,44.73282862499764,45.13972995900258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-072,1,random_dot,,
left,left,1.0,1.0,0.0,left,1.0,1.465472874988336,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,45.1505980840011,,,,,,,,,45.14034345900291,45.23383337499399,46.02588183399348,46.01768433400139,46.01829437499691,46.02588183399348,46.02588183399348,46.02588183399348,,47.5014916670043,left,1.0,1.465472874988336,,47.50733179200324,47.52954800000589,48.007034042006126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-072,1,random_dot,,
left,left,2.0,0.0,1.0,left,1.0,0.879993333001039,,,,,,1.0,0.0,2.0,0.0,,,,,,,,,48.01721166700008,,,,,,,,,48.00766637499328,48.09146970900474,48.89319858400268,48.88446254200244,48.88516645900381,48.89319858400268,48.89319858400268,48.89319858400268,,49.77494970899716,left,1.0,0.879993333001039,,49.77509774999635,49.783130416995846,50.26778845899389,50.27306537500408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-072,1,random_dot,,
right,right,3.0,1.0,1.0,right,1.0,0.7342417080071755,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,50.27306537500408,,,,,,,,,50.26826633399469,50.62519283400616,51.4261258750048,51.417775042005815,51.4183301669982,51.4261258750048,51.4261258750048,51.4261258750048,,52.16828866700234,right,1.0,0.7342417080071755,,52.16840008400322,52.17604533399572,52.66791491699405,52.67379004199756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-072,1,random_dot,,
right,right,4.0,0.0,2.0,left,0.0,1.3966231670056004,,,,,,2.0,0.0,4.0,1.0,,,,,,,,,52.67379004199756,,,,,,,,,52.66839987499407,52.75741033400118,53.55063333400176,53.54060145899712,53.54128000000492,53.55063333400176,53.55063333400176,53.55063333400176,,54.95172654199996,left,0.0,1.3966231670056004,,54.95497637499648,54.963310499995714,55.45118658400315,55.45709183400322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-072,1,random_dot,,
left,left,5.0,1.0,2.0,left,1.0,0.9107475409982726,,,,,,2.0,1.0,5.0,0.0,,,,,,,,,55.45709183400322,,,,,,,,,55.45166545899701,55.541952750005294,56.3425749589951,56.33435566700064,56.33495187500375,56.3425749589951,56.3425749589951,56.3425749589951,,57.25842112499231,left,1.0,0.9107475409982726,,57.26193583400163,57.27214549999917,57.75667595899722,57.767605125001865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-072,1,random_dot,,
right,right,6.0,0.0,3.0,left,0.0,2.6765264999994542,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,57.767605125001865,,,,,,,,,57.757161375004216,58.55900762499368,59.35969029199623,59.35135154200543,59.35194608400343,59.35969029199623,59.35969029199623,59.35969029199623,,62.04247808399669,left,0.0,2.6765264999994542,,62.04573574999813,62.05548349999299,62.54138641699683,62.55081670900108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-072,1,random_dot,,
left,left,7.0,1.0,3.0,right,0.0,1.1065993749944028,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,62.55081670900108,,,,,,,,,62.54194137500599,62.89221883399296,63.69373983399419,63.68475124999532,63.68544808399747,63.69373983399419,63.69373983399419,63.69373983399419,,64.80190354200022,right,0.0,1.1065993749944028,,64.80204891700123,64.80775691699819,65.29080804200203,65.30111237500387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-072,1,random_dot,,
left,left,8.0,0.0,4.0,left,1.0,0.395606707999832,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,65.30111237500387,,,,,,,,,65.2913062919979,66.4917921669985,67.29365170899837,67.28494633399532,67.28575754200574,67.29365170899837,67.29365170899837,67.29365170899837,,67.69285591700464,left,1.0,0.395606707999832,,67.6973022089951,67.70547808399715,68.19072054199933,68.2013237499923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-072,1,random_dot,,
