direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
right,right,12.0,0.0,6.0,right,1.0,1.5118422999512404,,accuracy,space,9.594675899948925,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,241.3452801000094,,,,,,,,,241.3306521000341,241.44515949999916,242.24605850002263,242.22908000007735,242.2295317000244,242.24605850002263,242.24605850002263,242.24605850002263,,243.76335610006936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.5118422999512404,,,,,,sub-111,1,random_dot,60.09936828254399,
left,left,13.0,1.0,6.0,left,1.0,3.4110456000780687,,accuracy,space,9.594675899948925,,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,243.7785404000897,,,,,,,,,243.7639247000916,244.9791671000421,245.77951740007848,245.7626559000928,245.76311680010983,245.77951740007848,245.77951740007848,245.77951740007848,,249.1974151000613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.4110456000780687,,,,,,sub-111,1,random_dot,60.09936828254399,
right,right,14.0,0.0,7.0,right,1.0,2.8755454999627545,,accuracy,space,9.594675899948925,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,1.0,249.21194410009772,,,,,,,,,249.1979968000669,250.0120512000285,250.8126005000668,250.7956591000548,250.7961627000477,250.8126005000668,250.8126005000668,250.8126005000668,,253.6967880000593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.8755454999627545,,,,,,sub-111,1,random_dot,60.09936828254399,
left,left,15.0,1.0,7.0,left,1.0,2.450606200029142,,accuracy,space,9.594675899948925,,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,253.71204810007475,,,,,,,,,253.69728010008112,254.91213520010933,255.7129776000511,255.69613260007463,255.6966008000309,255.7129776000511,255.7129776000511,255.7129776000511,,258.1640477000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.450606200029142,,,,,,sub-111,1,random_dot,60.09936828254399,
right,right,16.0,0.0,8.0,left,0.0,2.711913499981165,,accuracy,space,9.594675899948925,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,258.1787947000703,,,,,,,,,258.1645378000103,259.3788062001113,260.1797338000033,260.1628522000974,260.163302400033,260.1797338000033,260.1797338000033,260.1797338000033,,262.8967232001014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.711913499981165,,,,,,sub-111,1,random_dot,60.09936828254399,
left,left,17.0,1.0,8.0,right,0.0,3.494884099927731,,accuracy,space,9.594675899948925,,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,262.9120903000003,,,,,,,,,262.8971997000044,263.0123025000794,263.81300490000285,263.7960438000737,263.7965032000793,263.81300490000285,263.81300490000285,263.81300490000285,,267.313671000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,3.494884099927731,,,,,,sub-111,1,random_dot,60.09936828254399,
right,right,18.0,0.0,9.0,left,0.0,3.741799599956721,,accuracy,space,9.594675899948925,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,267.3288081000792,,,,,,,,,267.3141352001112,267.67881340009626,268.47976070002187,268.4625423999969,268.46298930002376,268.47976070002187,268.47976070002187,268.47976070002187,,272.23062930000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.741799599956721,,,,,,sub-111,1,random_dot,60.09936828254399,
left,left,19.0,1.0,9.0,left,1.0,5.001450499985367,,accuracy,space,9.594675899948925,,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,272.245407700073,,,,,,,,,272.23117260006256,272.3456196000334,273.1466070000315,273.1298842000542,273.1303769000806,273.1466070000315,273.1466070000315,273.1466070000315,278.12993769999593,278.1636988000246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,5.001450499985367,,,,,,sub-111,1,random_dot,60.09936828254399,
left,left,20.0,0.0,10.0,right,0.0,4.278297600103542,,accuracy,space,9.594675899948925,,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,278.1790513000451,,,,,,,,,278.1644415000919,278.5291548999958,279.3299024000298,279.3131311000325,279.3135975000914,279.3299024000298,279.3299024000298,279.3299024000298,,283.6139397000661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,4.278297600103542,,,,,,sub-111,1,random_dot,60.09936828254399,
right,right,21.0,1.0,10.0,right,1.0,2.4797481999266893,,accuracy,space,9.594675899948925,,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,1.0,283.629307400086,,,,,,,,,283.6144482000964,283.9791158000007,284.7796027000295,284.762605200056,284.76306090003345,284.7796027000295,284.7796027000295,284.7796027000295,,287.2639378000749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.4797481999266893,,,,,,sub-111,1,random_dot,60.09936828254399,
left,left,22.0,0.0,11.0,left,1.0,3.454836899996735,,accuracy,space,9.594675899948925,,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,287.27900050010066,,,,,,,,,287.26505700009875,288.0792217000853,288.87997680006083,288.86316160007846,288.86363640008494,288.87997680006083,288.87997680006083,288.87997680006083,,292.3481340000872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.454836899996735,,,,,,sub-111,1,random_dot,60.09936828254399,
right,right,23.0,1.0,11.0,left,0.0,3.991333300014958,,accuracy,space,9.594675899948925,,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,292.3626052000327,,,,,,,,,292.3486086000921,293.5626250000205,294.3635637999978,294.34676560002845,294.34722660004627,294.3635637999978,294.3635637999978,294.3635637999978,,298.3641764000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.991333300014958,,,,,,sub-111,1,random_dot,60.09936828254399,
left,left,24.0,0.0,12.0,left,1.0,4.122148800059222,,accuracy,space,9.594675899948925,,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,298.3792966000037,,,,,,,,,298.36469170008786,298.4795675000641,299.28006280004047,299.2632070000982,299.2636392000132,299.28006280004047,299.28006280004047,299.28006280004047,,303.41516250011045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,4.122148800059222,,,,,,sub-111,1,random_dot,60.09936828254399,
right,right,25.0,1.0,12.0,right,1.0,3.644620400038548,,accuracy,space,9.594675899948925,,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,1.0,303.4295447000768,,,,,,,,,303.41571180010214,304.2294041001005,305.03023150004447,305.0134106000187,305.0138924000785,305.03023150004447,305.03023150004447,305.03023150004447,,308.6810391000472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.644620400038548,,,,,,sub-111,1,random_dot,60.09936828254399,
right,right,26.0,0.0,13.0,right,1.0,3.650976900011301,,accuracy,space,9.594675899948925,,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,1.0,308.69626890006475,,,,,,,,,308.68152610003017,309.896692700102,310.6968533000909,310.6801053000381,310.68058050004765,310.6968533000909,310.6968533000909,310.6968533000909,,314.34831490006763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.650976900011301,,,,,,sub-111,1,random_dot,60.09936828254399,
left,left,27.0,1.0,13.0,left,1.0,3.782229500007816,,accuracy,space,9.594675899948925,,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,0.0,314.36286920006387,,,,,,,,,314.3488420000067,314.4629367000889,315.2637800000375,315.2469156000297,315.2473574000178,315.2637800000375,315.2637800000375,315.2637800000375,,319.04760960000567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.782229500007816,,,,,,sub-111,1,random_dot,60.09936828254399,
left,left,28.0,0.0,14.0,left,1.0,1.8007454000180587,,accuracy,space,9.594675899948925,,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,319.0627877000952,,,,,,,,,319.0481071000686,319.1629425000865,319.9637737000594,319.94709530007094,319.94757370010484,319.9637737000594,319.9637737000594,319.9637737000594,,321.7810728000477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.8007454000180587,,,,,,sub-111,1,random_dot,60.09936828254399,
