direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,speed,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,0.0,391.9532831000033,,,,,,,,,391.93960559999687,393.1535497000005,393.9539453999969,393.93743019999965,393.9374661000038,393.9539453999969,393.9539453999969,393.9539453999969,394.3884773000027,left,1.0,19.302695200000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,speed,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,0.0,394.4037989999997,,,,,,,,,394.38958640000055,394.50320210000064,395.3047292999981,395.2878666000033,395.28789439999673,395.3047292999981,395.3047292999981,395.3047292999981,396.4394312000004,left,1.0,20.009101600000577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,speed,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,1.0,396.4540022000001,,,,,,,,,396.4403734000007,396.5537543000028,397.3545299999969,397.3374718999985,397.3374957999986,397.3545299999969,397.3545299999969,397.3545299999969,398.1719491999975,right,1.0,19.688849599995592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,speed,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,0.0,398.1867920000004,,,,,,,,,398.1729099000004,398.9876998999971,399.7877503999989,399.771095600001,399.77112879999913,399.7877503999989,399.7877503999989,399.7877503999989,400.4386595999968,right,0.0,19.51357859999553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,speed,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,1.0,400.45314789999975,,,,,,,,,400.439600800004,401.6532038000005,402.4553125000021,402.438272899999,402.4382932000008,402.4553125000021,402.4553125000021,402.4553125000021,403.15515530000266,right,1.0,19.575229499998382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,speed,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,0.0,403.17023360000167,,,,,,,,,403.15669270000217,403.5197947999986,404.3219392000028,404.3041174000027,404.304137500003,404.3219392000028,404.3219392000028,404.3219392000028,405.0221210000018,left,1.0,19.56235519999609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,speed,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,1.0,405.0371232000034,,,,,,,,,405.0230510999973,405.83654070000193,406.63695339999686,406.6201736000002,406.6202011999994,406.63695339999686,406.63695339999686,406.63695339999686,407.4048353000034,right,1.0,19.64126459999534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,speed,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,0.0,407.41961230000015,,,,,,,,,407.4058998000037,408.62087769999926,409.43687299999874,409.4203972000032,409.4204247000016,409.43687299999874,409.43687299999874,409.43687299999874,410.6216123999984,left,1.0,20.046961799998822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,speed,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,1.0,410.63664950000384,,,,,,,,,410.6225256000034,411.4362361000021,412.2385658999992,412.2211042999989,412.2211268000028,412.2385658999992,412.2385658999992,412.2385658999992,413.0051244999995,right,1.0,19.62983409999288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,speed,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,0.0,413.0207089999967,,,,,,,,,413.00615030000336,414.22070350000286,415.0213685999988,415.0046000000002,415.0046192000009,415.0213685999988,415.0213685999988,415.0213685999988,415.8045626000021,left,1.0,19.654377799997743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,speed,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,1.0,415.8193250999975,,,,,,,,,415.8056120999972,416.60411459999887,417.4032822000008,417.3871893999967,417.3872136999999,417.4032822000008,417.4032822000008,417.4032822000008,418.2558187000032,right,1.0,19.71597149999434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,speed,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,1.0,418.2713227999993,,,,,,,,,418.2572696999996,418.6199399000034,419.4202348000035,419.4035409999997,419.403562200001,419.4202348000035,419.4202348000035,419.4202348000035,420.6052284000034,right,1.0,20.058983899994928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,speed,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,0.0,420.6200183999972,,,,,,,,,420.6063460000005,420.7200421000016,421.5202120000031,421.5033131000018,421.5033364999981,421.5202120000031,421.5202120000031,421.5202120000031,422.3583597999968,left,1.0,19.70316649999586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,speed,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,1.0,422.3701183000012,,,,,,,,,422.35937150000245,423.569155600002,424.3701720000026,424.3532921000005,424.353314400003,424.3701720000026,424.3701720000026,424.3701720000026,425.3052227000008,right,1.0,19.80055379999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,speed,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,0.0,425.3200989999968,,,,,,,,,425.3061622000023,425.652547800004,426.45343700000376,426.4370041000002,426.43702830000257,426.45343700000376,426.45343700000376,426.45343700000376,427.3713579000032,left,1.0,19.789091499995266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,speed,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,0.0,427.3858507999976,,,,,,,,,427.37265019999904,428.1858528000012,428.9874740000014,428.9708679000032,428.9708873999989,428.9874740000014,428.9874740000014,428.9874740000014,429.8211901000032,left,1.0,19.710432199994106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,speed,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,1.0,429.8357517999975,,,,,,,,,429.8224553000037,430.6363574999996,431.4366902000038,431.4198582000026,431.4198946999968,431.4366902000038,431.4366902000038,431.4366902000038,432.137885600001,right,1.0,19.568338099998076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,speed,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,0.0,432.1522154999984,,,,,,,,,432.13952009999775,433.3362198000032,434.13673469999776,434.11962330000097,434.1196487999987,434.13673469999776,434.13673469999776,434.13673469999776,434.7719653000022,right,0.0,19.49781439999788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,speed,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,1.0,434.7867257000034,,,,,,,,,434.772936100002,435.9855763000014,436.7877997999967,436.7715775000033,436.7716014999969,436.7877997999967,436.7877997999967,436.7877997999967,437.5042854999992,right,1.0,19.59354449999228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,speed,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,1.0,437.519189300001,,,,,,,,,437.5053203999996,437.869165600001,438.66962030000286,438.65312809999887,438.65315310000005,438.66962030000286,438.66962030000286,438.66962030000286,440.1045200000008,left,0.0,20.30165080000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,speed,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,0.0,440.1194849000021,,,,,,,,,440.1059832000028,441.3194413000019,442.1198523999992,442.1029541000025,442.1029811999979,442.1198523999992,442.1198523999992,442.1198523999992,442.67111080000177,right,0.0,19.425364900002023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,speed,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,1.0,442.68557639999926,,,,,,,,,442.672384700003,443.0366311000034,443.8363090999992,443.8197156000024,443.81973629999993,443.8363090999992,443.8363090999992,443.8363090999992,444.5050785999993,right,1.0,19.53649429999496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,speed,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,0.0,444.5196359000038,,,,,,,,,444.5063212000023,444.870405200003,445.686397700003,445.6697161999982,445.66974299999856,445.686397700003,445.686397700003,445.686397700003,446.355069600002,left,1.0,19.53599209999811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
right,right,speed,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,1.0,446.3695866999988,,,,,,,,,446.3560982999989,447.1695888000031,447.9696081000002,447.9529047000033,447.9529360000015,447.9696081000002,447.9696081000002,447.9696081000002,448.3387165000022,left,0.0,19.24552499999845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
left,left,speed,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,0.0,448.3530294000011,,,,,,,,,448.33967239999765,449.1526384000026,449.9529987999995,449.9363201000015,449.9363389999999,449.9529987999995,449.9529987999995,449.9529987999995,450.25358940000297,right,0.0,19.16750609999872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
,,speed,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-067,1.0,random_dot,58.67962625758032,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.2546969000032,450.2687627999985,455.2713758000027,455.25291039999865,sub-067,,,,
