direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
,,,,,,,,,,,,,,,,,0.030770899989875,0.039346799996565,0.039346799996565,27.533259199990425,space,107.04349979999824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-069,1.0,random_dot,60.03445977672623,
right,right,,0.0,0.0,0.0,1.0,,,,,,,,,27.561564499992528,,,,,,,,,27.55754449999949,27.896197399997614,28.704343799996423,28.680338199992548,28.680388199994923,28.704343799996423,28.704343799996423,28.704343799996423,33.69192659998953,38.854848099988885,right,1.0,89.70972530001018,,38.85665770000196,38.88697659999889,39.36866179999197,,,,,,,,,,,,,,,,,,,,,,,,,,sub-069,1.0,random_dot,60.03445977672623,
left,left,,0.0,1.0,1.0,0.0,,,,,,,,,39.38485479999508,,,,,,,,,39.36973289999878,39.46798560000025,40.26773079999839,40.251985299997614,40.252033500000834,40.26773079999839,40.26773079999839,40.26773079999839,,44.38389129999268,left,1.0,83.67455999999947,,44.38496899999154,44.39742490000208,44.882950100000016,44.89734029999818,,,,,,,,,,,,,,,,,,,,,,,,,sub-069,1.0,random_dot,60.03445977672623,
right,right,,1.0,0.0,2.0,1.0,,,,,,,,,44.89734029999818,,,,,,,,,44.88423270000203,44.99722429999383,45.79705369999283,45.7806913999957,45.78073420000146,45.79705369999283,45.79705369999283,45.79705369999283,,50.07729600000312,right,1.0,83.83161749999272,,50.078401799997664,50.0912559999997,50.57596889999695,50.59113129999605,,,,,,,,,,,,,,,,,,,,,,,,,sub-069,1.0,random_dot,60.03445977672623,
left,left,,1.0,1.0,3.0,0.0,,,,,,,,,50.59113129999605,,,,,,,,,50.57702659998904,51.78979640000034,52.59009359999618,52.574250299992855,52.57430939999176,52.59009359999618,52.59009359999618,52.59009359999618,,53.74105029999919,right,0.0,80.70302090000769,,53.74226519999502,53.76460779999616,54.25460020000173,,,,,,,,,,,,,,,,,,,,,,,,,,sub-069,1.0,random_dot,60.03445977672623,
right,right,,2.0,0.0,4.0,1.0,,,,,,,,,54.27120699999796,,,,,,,,,54.2554775000026,55.05369129999599,55.854050399997504,55.83820369999739,55.83825109999452,55.854050399997504,55.854050399997504,55.854050399997504,60.8485287999938,62.69908510000096,left,0.0,86.40711030000239,,62.70024559999001,62.71303159999661,63.196867199992994,63.21255209999799,,,,,,,,,,,,,,,,,,,,,,,,,sub-069,1.0,random_dot,60.03445977672623,
left,left,,2.0,1.0,5.0,0.0,,,,,,,,,63.21255209999799,,,,,,,,,63.19775529998879,63.56215139999404,64.36187339999015,64.34601069999917,64.34606450000138,64.36187339999015,64.36187339999015,64.36187339999015,,65.44610999998986,left,1.0,80.64043269999092,,65.44706379999116,65.46050119999563,65.94575119999354,65.96016770000278,,,,,,,,,,,,,,,,,,,,,,,,,sub-069,1.0,random_dot,60.03445977672623,
right,right,,3.0,0.0,6.0,1.0,,,,,,,,,65.96016770000278,,,,,,,,,65.94704729999648,67.15936069999589,67.95946479999111,67.94378999999026,67.94384999999602,67.95946479999111,67.95946479999111,67.95946479999111,,72.25670179999724,right,1.0,83.8584133000113,,72.25780909998866,72.27071559999604,72.75490249998984,72.77029549999861,,,,,,,,,,,,,,,,,,,,,,,,,sub-069,1.0,random_dot,60.03445977672623,
left,left,,3.0,1.0,7.0,0.0,,,,,,,,,72.77029549999861,,,,,,,,,72.75588959999732,73.96917489999032,74.76895509999304,74.75334749999456,74.75340000000142,74.76895509999304,74.76895509999304,74.76895509999304,79.76470319999498,80.34869430000253,right,0.0,85.14351460000034,,80.34976379999716,80.36277949999203,80.8478405999922,80.86257009999827,,,,,,,,,,,,,,,,,,,,,,,,,sub-069,1.0,random_dot,60.03445977672623,
right,right,,4.0,0.0,8.0,1.0,,,,,,,,,80.86257009999827,,,,,,,,,80.84896819999267,82.06138319999445,82.86143569998967,82.84539489999588,82.84544849999656,82.86143569998967,82.86143569998967,82.86143569998967,87.85732979999739,88.79153360000055,left,0.0,85.4937285999913,,88.79273859999375,88.80520719999913,89.2891810000001,89.30473730000085,,,,,,,,,,,,,,,,,,,,,,,,,sub-069,1.0,random_dot,60.03445977672623,
