direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0081314169999586,0.0171485830001074,0.0171485830001074,25.677561292000064,space,25.61564249999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-085,1,random_dot,,
left,left,0.0,0.0,0.0,left,1.0,5.246631208000053,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,25.72404941700006,,,,,,,,,25.70005683299996,26.88398004200008,27.687832542000024,27.66807404200017,27.66853375000005,27.687832542000024,27.687832542000024,27.687832542000024,32.66689404199997,32.937313124999946,left,1.0,5.246631208000053,,32.94741104200011,33.0187766250001,33.44487012500008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-085,1,random_dot,,
right,right,1.0,1.0,0.0,right,1.0,2.140254790999961,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,33.45050549999996,,,,,,,,,33.445321124999964,33.78425320800011,34.58702483299999,34.57880387499995,34.57940066700007,34.58702483299999,34.58702483299999,34.58702483299999,,36.72909141700006,right,1.0,2.140254790999961,,36.72918116699998,36.733914625000125,37.21786937499997,37.22809183300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-085,1,random_dot,,
left,left,2.0,0.0,1.0,left,1.0,1.5766604160000952,,,,,,1.0,0.0,2.0,0.0,,,,,,,,,37.22809183300001,,,,,,,,,37.21823579200009,37.57807600000001,38.37005029200009,38.362167624999984,38.362626208000165,38.37005029200009,38.37005029200009,38.37005029200009,,39.95299962500008,left,1.0,1.5766604160000952,,39.95309412500001,39.96026170799996,40.44551208300004,40.45111320800015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-085,1,random_dot,,
right,right,3.0,1.0,1.0,left,0.0,2.187031124999976,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,40.45111320800015,,,,,,,,,40.44597145800003,40.55161666699996,41.35333595800012,41.345421042,41.345868333,41.35333595800012,41.35333595800012,41.35333595800012,,43.54520683300007,left,0.0,2.187031124999976,,43.550524042000006,43.56944112500014,44.05040129200006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-085,1,random_dot,,
left,left,4.0,0.0,2.0,right,0.0,4.12250904199982,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,44.06137600000011,,,,,,,,,44.05085237499998,45.234277625,46.026454792000095,46.01790862500002,46.01834962500016,46.026454792000095,46.026454792000095,46.026454792000095,,50.15096145799998,right,0.0,4.12250904199982,,50.15109070800008,50.159729666999965,50.64561445799996,50.651369208000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-085,1,random_dot,,
right,right,5.0,1.0,2.0,left,0.0,5.463603207999995,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,50.651369208000006,,,,,,,,,50.646082750000005,50.750452,51.54342270799998,51.53384225000013,51.53426395800011,51.54342270799998,51.54342270799998,51.54342270799998,56.52823041700003,57.013269875000105,left,0.0,5.463603207999995,,57.01342312500015,57.0235271250001,57.5119326250001,57.51746950000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-085,1,random_dot,,
right,right,6.0,0.0,3.0,right,1.0,1.7202304170000389,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,57.51746950000006,,,,,,,,,57.51232195800003,58.71134937500005,59.50296820800008,59.49539295800014,59.49583966700016,59.50296820800008,59.50296820800008,59.50296820800008,,61.22955154200008,right,1.0,1.7202304170000389,,61.233075375,61.24056895800004,61.72857620800005,61.73408325000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-085,1,random_dot,,
left,left,7.0,1.0,3.0,left,1.0,4.536047458999974,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,61.73408325000014,,,,,,,,,61.72894458300016,62.527967042,63.320378207999966,63.31223583300016,63.3127978330001,63.320378207999966,63.320378207999966,63.320378207999966,,67.86301562500012,left,1.0,4.536047458999974,,67.86314633300003,67.87081070800014,68.36197341699994,68.36711775000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-085,1,random_dot,,
left,left,8.0,0.0,4.0,left,1.0,1.9418137080001543,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,68.36711775000003,,,,,,,,,68.36233779200006,69.56143154200004,70.35317112500002,70.345389458,70.34584170800008,70.35317112500002,70.35317112500002,70.35317112500002,,72.30186566700013,left,1.0,1.9418137080001543,,72.301983458,72.30967958300016,72.79530799999998,72.80103625000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-085,1,random_dot,,
right,right,9.0,1.0,4.0,right,1.0,3.362211041999899,,,,,,4.0,1.0,9.0,1.0,,,,,,,,,72.80103625000015,,,,,,,,,72.79576608299999,73.60088441700009,74.39305337500014,74.38438441700009,74.38481279200005,74.39305337500014,74.39305337500014,74.39305337500014,,77.76287908300014,right,1.0,3.362211041999899,,77.76299795800014,77.77031591700006,78.262025042,78.26717470800008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-085,1,random_dot,,
right,right,10.0,0.0,5.0,left,0.0,5.90319025000008,,,,,,5.0,0.0,10.0,1.0,,,,,,,,,78.26717470800008,,,,,,,,,78.26238583300005,79.06126033300006,79.85363033299996,79.84552974999997,79.84608933300001,79.85363033299996,79.85363033299996,79.85363033299996,84.84461904199998,85.76326949999998,left,0.0,5.90319025000008,,85.76773820800008,85.77756245800015,86.26219212499996,86.26797529200007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-085,1,random_dot,,
left,left,11.0,1.0,5.0,right,0.0,2.584183459000087,,,,,,5.0,1.0,11.0,0.0,,,,,,,,,86.26797529200007,,,,,,,,,86.26266841699999,87.06137966699998,87.85345275000009,87.84530158300004,87.84578545800014,87.85345275000009,87.85345275000009,87.85345275000009,,90.44543683300004,right,0.0,2.584183459000087,,90.4455351250001,90.45262470800004,90.94540837500016,90.95087966699998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-085,1,random_dot,,
