direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,,4.0,1.0,9.0,0.0,,,,,,,,,88.79621749999933,,,,,,,,,88.78162759996485,88.8965166999842,89.69709259999217,89.68086689995835,89.68090429995209,89.69709259999217,89.69709259999217,89.69709259999217,,92.9662221999606,left,1.0,21.192559199989773,,92.9670268999762,92.980223999999,93.46492179995404,93.48003679997056,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,,5.0,0.0,10.0,0.0,,,,,,,,,93.48003679997056,,,,,,,,,93.46553829999176,94.28026390000014,95.080945099995,95.06498249998548,95.06502189999446,95.080945099995,95.080945099995,95.080945099995,,99.74997999996413,left,1.0,22.59870129998308,,99.7508444999694,99.76426649995848,100.24876289995154,100.26421920000575,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,,5.0,1.0,11.0,1.0,,,,,,,,,100.26421920000575,,,,,,,,,100.24938860000113,101.46417120000116,102.2647403999581,102.24895879998805,102.24899539997568,102.2647403999581,102.2647403999581,102.2647403999581,,105.11715459998231,right,1.0,20.78455679997569,,105.11794959998224,105.13117509998848,105.61609639995731,105.6314339999808,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,,6.0,0.0,12.0,1.0,,,,,,,,,105.6314339999808,,,,,,,,,105.61670849996152,105.73130049998872,106.53202009998496,106.51610499998787,106.51614540000446,106.53202009998496,106.53202009998496,106.53202009998496,111.51579309999944,111.55097669997484,left,0.0,22.944601900002453,,111.55182180000702,111.56493880000198,112.04975969996303,112.06519509997452,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,,6.0,1.0,13.0,0.0,,,,,,,,,112.06519509997452,,,,,,,,,112.05044469999848,112.16517339996062,112.96593199996278,112.94976909999968,112.94980750000104,112.96593199996278,112.96593199996278,112.96593199996278,117.94956069998445,118.26851269998588,left,1.0,23.2347582000657,,118.26931489998242,118.28233279997949,118.76715239998884,118.78254719998222,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,,7.0,0.0,14.0,0.0,,,,,,,,,118.78254719998222,,,,,,,,,118.76779139996506,119.98250429995824,120.78329569997732,120.76732210000046,120.76735989999725,120.78329569997732,120.78329569997732,120.78329569997732,,125.35237079998478,right,0.0,22.48760360002052,,125.35321969998768,125.3664702999522,125.85089010000227,125.86643880000338,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,,7.0,1.0,15.0,1.0,,,,,,,,,125.86643880000338,,,,,,,,,125.85150539997268,127.06658439995954,127.8670737000066,127.85111190000316,127.85115219996078,127.8670737000066,127.8670737000066,127.8670737000066,,132.25306709995493,right,1.0,22.319973700039554,,132.25387379998574,132.26688119996106,132.75035319995368,132.7664624999743,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,,8.0,0.0,16.0,1.0,,,,,,,,,132.7664624999743,,,,,,,,,132.7506511999527,133.11688699998194,133.9173185999971,133.90072209999198,133.90073920000577,133.9173185999971,133.9173185999971,133.9173185999971,,135.920110499952,right,1.0,19.92790320003405,,135.92094749998068,135.93410589999985,136.4183565999847,136.43407219997607,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,,8.0,1.0,17.0,0.0,,,,,,,,,136.43407219997607,,,,,,,,,136.41904859995702,136.53411759994924,137.33437019999838,137.31879509997088,137.318837800005,137.33437019999838,137.33437019999838,137.33437019999838,,138.30410519998986,left,1.0,18.888972599990662,,138.3049777999986,138.31781599996611,138.8019379999605,138.81759809999494,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,,9.0,0.0,18.0,1.0,,,,,,,,,138.81759809999494,,,,,,,,,138.80263689998537,140.01773019996472,140.81838069995865,140.80216769996332,140.80220479995478,140.81838069995865,140.81838069995865,140.81838069995865,,141.88733909995062,right,1.0,18.991654900019057,,141.8881375999772,141.90111499995692,142.38576549995923,142.4011992999585,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,,9.0,1.0,19.0,0.0,,,,,,,,,142.4011992999585,,,,,,,,,142.3863752000034,142.75138739997055,143.5519687999622,143.5360040999949,143.53604119998636,143.5519687999622,143.5519687999622,143.5519687999622,,144.3542852999526,left,1.0,18.721295300056227,,144.35507439996582,144.36801119998563,144.85247719998006,144.86834960000124,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.8525798000046,144.86834960000124,144.86834960000124,157.62136869999813,space,30.685224800021388,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.62143020000076,157.636044999992,157.636044999992,170.5059787999489,space,30.794893500045877,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,173.5713041999843,,,,,,,,,173.5677378999535,173.92088049999438,174.72140419995412,174.70556799997576,174.7056063999771,174.72140419995412,174.72140419995412,174.72140419995412,,175.4569522999809,right,1.0,18.66711979999673,,,,,,,,,,,,,,,,,,,,170.51254009996774,170.553602400003,170.553602400003,173.5563029999612,space,20.92161090002628,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,175.47098159999587,,,,,,,,,175.45903779997025,176.6710189000005,177.4716867999523,177.45582129998365,177.45586069999263,177.4716867999523,177.4716867999523,177.4716867999523,,178.09078219998628,left,1.0,18.54902650002623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,178.1044410999748,,,,,,,,,178.09243679995416,178.90454590000445,179.70530849997886,179.68932549998863,179.68936839996604,179.70530849997886,179.70530849997886,179.70530849997886,,180.4076548999874,right,1.0,18.623294100048952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,180.42145369999344,,,,,,,,,180.4094095999608,181.6215438999934,182.422151799954,182.40608639997663,182.4061221999582,182.422151799954,182.422151799954,182.422151799954,,183.15773219999392,left,1.0,18.65473030001158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,183.1716110999696,,,,,,,,,183.15943659999172,184.37173529999563,185.1723067999701,185.156162499974,185.15620839997428,185.1723067999701,185.1723067999701,185.1723067999701,,188.0584878999507,right,1.0,20.811917400045783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,188.0721372999833,,,,,,,,,188.06016389996512,188.87211329996356,189.67276849999325,189.6568166999496,189.6568527999916,189.67276849999325,189.67276849999325,189.67276849999325,,190.39176939998288,left,1.0,18.64858979999553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,190.4053961999598,,,,,,,,,190.39381929999217,190.75564859999577,191.55637109995587,191.5399661999545,191.54000569996424,191.55637109995587,191.55637109995587,191.55637109995587,,192.57531970000127,right,1.0,18.943613500043284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,0.0,192.5892864000052,,,,,,,,,192.5769924999913,192.9392086999724,193.73996819998135,193.7236209999537,193.72365629998967,193.73996819998135,193.73996819998135,193.73996819998135,,194.692163300002,left,1.0,18.88247269997373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,1.0,194.70608099998208,,,,,,,,,194.6938274999848,195.05603709997376,195.85679200000595,195.840648399957,195.8406858999515,195.85679200000595,195.85679200000595,195.85679200000595,,196.7089416999952,right,1.0,18.770732900011357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,0.0,196.72285799996465,,,,,,,,,196.7106354999705,197.0736018999596,197.8735911999829,197.8572890999494,197.8573371999664,197.8735911999829,197.8735911999829,197.8735911999829,,198.77610069996445,left,1.0,18.821616500034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,1.0,198.78993159998208,,,,,,,,,198.777773699956,199.989806699974,200.7905816999846,200.77433879999444,200.77437659999123,200.7905816999846,200.7905816999846,200.7905816999846,,201.6092851999565,left,0.0,18.75225280004088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,0.0,201.6233183000004,,,,,,,,,201.6110545999836,202.42350089998217,203.22415249998448,203.20801060000667,203.2080480000004,203.22415249998448,203.22415249998448,203.22415249998448,,204.25964679999743,left,1.0,18.95411440002499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,0.0,204.2737383999629,,,,,,,,,204.26132429996505,205.07340130000372,205.8742773999693,205.85802069999045,205.8580586999888,205.8742773999693,205.8742773999693,205.8742773999693,,207.17641339998227,left,1.0,19.222109900030773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,1.0,207.19029909995152,,,,,,,,,207.1780512999976,207.990612900001,208.79141879995584,208.7754076999845,208.7754459999851,208.79141879995584,208.79141879995584,208.79141879995584,,209.36006279999856,right,1.0,18.50200710003264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,0.0,209.37418459996115,,,,,,,,,209.36167909996584,210.17419130000053,210.97482790000504,210.95874729997013,210.95878579997225,210.97482790000504,210.97482790000504,210.97482790000504,,211.5939447999699,left,1.0,18.53864510002313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,1.0,211.60808749997523,,,,,,,,,211.5955729999696,212.4076162999845,213.2083079000004,213.19213439995656,213.19217239995487,213.2083079000004,213.2083079000004,213.2083079000004,,213.76063189998968,right,1.0,18.479560300009325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,0.0,213.77448679995723,,,,,,,,,213.7622638999601,214.57442199997604,215.37508189998331,215.35907889995724,215.35911580000536,215.37508189998331,215.37508189998331,215.37508189998331,,216.2110714999726,left,1.0,18.75760270003229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,1.0,216.224596199987,,,,,,,,,216.2126954999985,217.0245727999718,217.82547369995157,217.80916149995755,217.8091979000019,217.82547369995157,217.82547369995157,217.82547369995157,,218.4778648999636,right,1.0,18.57183090003673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,0.0,218.4915096999612,,,,,,,,,218.4795051999972,219.2916667999816,220.0921013999614,220.07618340000045,220.07622200000333,220.0921013999614,220.0921013999614,220.0921013999614,,220.76120029995215,left,1.0,18.58779369998956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,1.0,220.77511359995697,,,,,,,,,220.7628200000036,220.8751290999935,221.67581419995983,221.65942009998253,221.65945809998084,221.67581419995983,221.67581419995983,221.67581419995983,,222.31139249994885,right,1.0,18.566223500063643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,0.0,222.32518849999175,,,,,,,,,222.31301659997555,223.12525009998356,223.92606450000312,223.90992839995303,223.9099642999936,223.92606450000312,223.92606450000312,223.92606450000312,,224.6948012999492,left,1.0,18.694349400000647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,1.0,224.7086971999961,,,,,,,,,224.6964613999589,224.8087060999824,225.60941579996145,225.59332449996143,225.59336179995444,225.60941579996145,225.60941579996145,225.60941579996145,,227.5285868999781,right,1.0,19.84320510004181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,0.0,227.5424505999545,,,,,,,,,227.53019629995103,227.64243179996265,228.44305619999068,228.42705279996156,228.42709179996743,228.44305619999068,228.44305619999068,228.44305619999068,,229.61221649998333,left,1.0,19.102576600038446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,1.0,229.62579159997404,,,,,,,,,229.6138646999607,230.82575639995048,231.62668649997795,231.6104524999973,231.6104906999972,231.62668649997795,231.62668649997795,231.62668649997795,,232.3789724999806,right,1.0,18.685072100022808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,1.0,232.39282670000105,,,,,,,,,232.38058659998933,232.49275919998763,233.2935740999528,233.27746979997028,233.27750759996707,233.2935740999528,233.2935740999528,233.2935740999528,,234.7291861999547,right,1.0,19.367373100016263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,0.0,234.74301839998225,,,,,,,,,234.7308263999876,235.09313930000644,235.8937247999711,235.8773859999492,235.8774231999996,235.8937247999711,235.8937247999711,235.8937247999711,,236.82955709996168,left,1.0,18.854588099988177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,0.0,236.8432485999656,,,,,,,,,236.83125829999332,237.19324359996244,237.9939853999531,237.97782450000523,237.97786189999897,237.9939853999531,237.9939853999531,237.9939853999531,,239.59610119997524,left,1.0,19.524388400022872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,1.0,239.61011409998173,,,,,,,,,239.5977763999836,239.71000029996503,240.51070619997336,240.4946732999524,240.49471689999336,240.51070619997336,240.51070619997336,240.51070619997336,,241.1299541000044,right,1.0,18.551350100024138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,0.0,241.14365709997944,,,,,,,,,241.13160039996728,241.49377729999836,242.29434919997584,242.2782126999809,242.27825169998687,242.29434919997584,242.29434919997584,242.29434919997584,,242.81301619997248,left,1.0,18.44631060003303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,1.0,242.8271681999904,,,,,,,,,242.81471459998284,244.0271276999847,244.82758179999652,244.8106461999705,244.8106637999881,244.82758179999652,244.82758179999652,244.82758179999652,,245.54684179998003,right,1.0,18.650822600058746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,15.0,0.0,30.0,0.0,245.56061509996653,,,,,,,,,245.548478599987,245.66069659998172,246.46134709997568,246.4454801999964,246.4455168999848,246.46134709997568,246.46134709997568,246.46134709997568,,247.51361490000272,left,1.0,18.971172800054774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,15.0,1.0,31.0,1.0,247.527448799985,,,,,,,,,247.51525699999183,248.7276048999629,249.52820080000677,249.51222459995188,249.5122794999625,249.52820080000677,249.52820080000677,249.52820080000677,,250.1137278999668,right,1.0,18.516732899995983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,16.0,0.0,32.0,1.0,250.1277446000022,,,,,,,,,250.11535320000257,250.22780890000288,251.02844399999597,251.01239749998783,251.01243479998084,251.02844399999597,251.02844399999597,251.02844399999597,,252.18070189998247,right,1.0,19.075466500013132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,16.0,1.0,33.0,0.0,252.19459769997047,,,,,,,,,252.18239879998143,252.5446159999701,253.34544069995167,253.3291132999584,253.32915089995367,253.34544069995167,253.34544069995167,253.34544069995167,,254.28106199996543,left,1.0,18.858040800027084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,17.0,0.0,34.0,0.0,254.29490280000027,,,,,,,,,254.28268269996624,254.6449831000064,255.44558629998937,255.4295721999952,255.4296090999851,255.44558629998937,255.44558629998937,255.44558629998937,,257.71458019997226,left,1.0,20.19759910000721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,17.0,1.0,35.0,1.0,257.72840789996553,,,,,,,,,257.7162604999612,258.5284894999932,259.32922129996587,259.3129527999554,259.3129901999491,259.32922129996587,259.32922129996587,259.32922129996587,,260.86468649999006,right,1.0,19.464986399980265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,18.0,0.0,36.0,0.0,260.87852089997614,,,,,,,,,260.8663056999794,261.22878899995703,262.0293829999864,262.01344660000177,262.01348359999247,262.0293829999864,262.0293829999864,262.0293829999864,,263.13181890000124,left,1.0,19.03356289997464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,18.0,1.0,37.0,1.0,263.14561179996235,,,,,,,,,263.13353269995423,264.3456275999779,265.1465069999685,265.1303045999957,265.13034129998414,265.1465069999685,265.1465069999685,265.1465069999685,,265.6651020999998,right,1.0,18.4435387000558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
right,right,speed,,,,,0.0,0.0,0.0,1.0,19.0,0.0,38.0,1.0,265.6790269999765,,,,,,,,,265.6667803999735,265.7790918999817,266.5799159999588,266.5635612999904,266.563599599991,266.5799159999588,266.5799159999588,266.5799159999588,,267.98216479999246,left,0.0,19.327076799992938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
left,left,speed,,,,,0.0,0.0,0.0,1.0,19.0,1.0,39.0,0.0,267.9960410000058,,,,,,,,,267.9838592999731,269.19619539997075,269.99689949996537,269.98100809997413,269.9810482999892,269.99689949996537,269.99689949996537,269.99689949996537,,272.0824293000041,left,1.0,20.005553799972404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-039,1.0,random_dot,60.14227255806711,
