direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
right,right,14.0,0.0,7.0,left,0.0,5.508376072000829,,,,,,7.0,0.0,14.0,1.0,,,,,,,,,83.92787617000431,,,,,,,,,83.9166665330049,84.71433671900013,85.51679258900549,85.50645505000284,85.5068894770011,85.51679258900549,85.51679258900549,85.51679258900549,91.03453834000538,left,0.0,5.508376072000829,,91.0346275050033,91.04487602500012,91.53248862300096,91.54477836600564,90.50877063900408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-222,1,random_dot,73.20286187144224,
left,left,15.0,1.0,7.0,left,1.0,3.139613767998526,,,,,,7.0,1.0,15.0,0.0,,,,,,,,,91.54477836600564,,,,,,,,,91.53332411100564,92.33196723100264,93.13597415800176,93.124821161,93.12597939700208,93.13597415800176,93.13597415800176,93.13597415800176,96.28017545600596,left,1.0,3.139613767998526,,96.28299607900408,96.2936881170026,96.78986835800606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-222,1,random_dot,73.20286187144224,
left,left,16.0,0.0,8.0,right,0.0,1.7609683889968435,,,,,,8.0,0.0,16.0,0.0,,,,,,,,,96.79846756400366,,,,,,,,,96.79037318900372,97.5742155140033,98.37243055900036,98.35937580500467,98.35963401100162,98.37243055900036,98.37243055900036,98.37243055900036,100.14704970800084,right,0.0,1.7609683889968435,,100.14973429100064,100.16023970800596,100.65131903900328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-222,1,random_dot,73.20286187144224,
right,right,17.0,1.0,8.0,right,1.0,2.283205380001164,,,,,,8.0,1.0,17.0,1.0,,,,,,,,,100.6628540390011,,,,,,,,,100.65261778600689,100.7561617790052,101.55028477900488,101.53956939300406,101.54000601900044,101.55028477900488,101.55028477900488,101.55028477900488,103.84645440700116,right,1.0,2.283205380001164,,103.8487151590016,103.8591983830047,104.356112639005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-222,1,random_dot,73.20286187144224,
right,right,18.0,0.0,9.0,left,0.0,2.873342762999528,,,,,,9.0,0.0,18.0,1.0,,,,,,,,,104.36437841300358,,,,,,,,,104.35651639000572,104.69027604400615,105.49522663200332,105.48251556600007,105.48296417500389,105.49522663200332,105.49522663200332,105.49522663200332,108.37403036700562,left,0.0,2.873342762999528,,108.37592120000043,108.38454787400406,108.87122991700016,108.88923943300324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-222,1,random_dot,73.20286187144224,
left,left,19.0,1.0,9.0,right,0.0,5.310683298994263,,,,,,9.0,1.0,19.0,0.0,,,,,,,,,108.88923943300324,,,,,,,,,108.8716186360034,108.97420197199972,109.76921667900024,109.75761360500474,109.75864858400018,109.76921667900024,109.76921667900024,109.76921667900024,115.08395190900046,right,0.0,5.310683298994263,,115.08408592100022,115.09438602900627,115.58918266600084,,114.7588042780044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-222,1,random_dot,73.20286187144224,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.58930732700536,115.59968526300509,115.59968526300509,128.67947883099987,space,13.068631454996648,,,,,,,,,,,,,,,,,,,,,,,sub-222,1,random_dot,73.20286187144224,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.6795577590019,128.69445590800024,128.69445590800024,136.5050257490002,space,7.796509250998497,,,,,,,,,,,,,,,,sub-222,1,random_dot,73.20286187144224,
right,right,0.0,0.0,0.0,right,1.0,4.547953312998288,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,152.66336460100138,,,,,,,,,152.65405140700022,152.99785171600524,153.805250094003,153.79061454800103,153.79090485800407,153.805250094003,153.805250094003,153.805250094003,158.3582119890052,,,,,,,,,,,,,,,,,,,,,,,,136.52341897800216,136.53448424700036,136.53448424700036,152.64865817100508,space,16.10435366800084,,right,1.0,4.547953312998288,,,,,sub-222,1,random_dot,73.20286187144224,
left,left,1.0,1.0,0.0,left,1.0,5.277802053999039,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,158.3715186240006,,,,,,,,,158.35852542300563,159.1700922520031,159.988595765004,159.9706854150063,159.97116564000316,159.988595765004,159.988595765004,159.988595765004,165.279798141004,,,,,,,,,164.98680626400164,,,,,,,,,,,,,,,,,,,,,,left,1.0,5.277802053999039,,,,,sub-222,1,random_dot,73.20286187144224,
right,right,2.0,0.0,1.0,left,0.0,5.626298237002629,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,165.289361465002,,,,,,,,,165.28019456400216,166.08819543600112,166.88985092200164,166.88035692100675,166.88060797900107,166.88985092200164,166.88985092200164,166.88985092200164,172.5285623680029,,,,,,,,,171.88165697700606,,,,,,,,,,,,,,,,,,,,,,left,0.0,5.626298237002629,,,,,sub-222,1,random_dot,73.20286187144224,
left,left,3.0,1.0,1.0,right,0.0,5.430880767999042,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,172.54074333600147,,,,,,,,,172.5288745210055,173.32404797700292,174.123670468005,174.110389983005,174.11086947600415,174.123670468005,174.123670468005,174.123670468005,179.555790806,,,,,,,,,179.107827990003,,,,,,,,,,,,,,,,,,,,,,right,0.0,5.430880767999042,,,,,sub-222,1,random_dot,73.20286187144224,
right,right,4.0,0.0,2.0,right,1.0,3.836481824000657,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,179.5638414990026,,,,,,,,,179.55608977800148,180.35088612200343,181.15483324700472,181.1419255810033,181.14228132400603,181.15483324700472,181.15483324700472,181.15483324700472,184.99537012500517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.836481824000657,,,,,sub-222,1,random_dot,73.20286187144224,
left,left,5.0,1.0,2.0,right,0.0,5.723005163999915,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,185.00586848100647,,,,,,,,,184.99568682400425,185.79672742800176,186.594064544006,186.58041854900512,186.5815268890001,186.594064544006,186.594064544006,186.594064544006,192.3289855450057,,,,,,,,,191.57726682100477,,,,,,,,,,,,,,,,,,,,,,right,0.0,5.723005163999915,,,,,sub-222,1,random_dot,73.20286187144224,
right,right,6.0,0.0,3.0,right,1.0,5.446259969998209,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,192.33825981800328,,,,,,,,,192.32927458900667,192.4259608810025,193.22875415300223,193.21456220300024,193.21557934100565,193.22875415300223,193.22875415300223,193.22875415300223,198.6887774679999,,,,,,,,,198.2119575290053,,,,,,,,,,,,,,,,,,,,,,right,1.0,5.446259969998209,,,,,sub-222,1,random_dot,73.20286187144224,
left,left,7.0,1.0,3.0,left,1.0,1.2217482560008648,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,198.6986721370049,,,,,,,,,198.68915269900023,199.88415648000228,200.6849543480057,200.6737521190007,200.67498835300648,200.6849543480057,200.6849543480057,200.6849543480057,201.9198951320068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.2217482560008648,,,,,sub-222,1,random_dot,73.20286187144224,
right,right,8.0,0.0,4.0,right,1.0,2.890572655000142,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,201.93039059600412,,,,,,,,,201.9208755320069,202.2630558689998,203.0608721180033,203.04757518300173,203.04818068000168,203.0608721180033,203.0608721180033,203.0608721180033,205.9629476860064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.890572655000142,,,,,sub-222,1,random_dot,73.20286187144224,
left,left,9.0,1.0,4.0,left,1.0,4.06196459900093,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,205.97231800900045,,,,,,,,,205.9632202300054,206.31292924100129,207.1100429710059,207.0974009010024,207.09836171000643,207.1100429710059,207.1100429710059,207.1100429710059,211.1825826370041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,4.06196459900093,,,,,sub-222,1,random_dot,73.20286187144224,
right,right,10.0,0.0,5.0,right,1.0,2.101586771001166,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,1.0,211.19254951900075,,,,,,,,,211.18295296600263,211.52664711900437,212.33317183700277,212.32149755200223,212.3219588090069,212.33317183700277,212.33317183700277,212.33317183700277,214.43877999500543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.101586771001166,,,,,sub-222,1,random_dot,73.20286187144224,
left,left,11.0,1.0,5.0,left,1.0,5.5857356439955765,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,0.0,214.4474856310044,,,,,,,,,214.43918579300225,214.78769142900276,215.5805372850009,215.5709758470039,215.57134678800503,215.5805372850009,215.5805372850009,215.5805372850009,221.1795445470052,,,,,,,,,220.58100130200185,,,,,,,,,,,,,,,,,,,,,,left,1.0,5.5857356439955765,,,,,sub-222,1,random_dot,73.20286187144224,
left,left,12.0,0.0,6.0,left,1.0,5.388243200999568,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,221.188544482,,,,,,,,,221.1798066740012,222.38162243600527,223.1873363460036,223.17355858700464,223.1739168070053,223.1873363460036,223.1873363460036,223.1873363460036,228.5902426080065,,,,,,,,,228.17384586100525,,,,,,,,,,,,,,,,,,,,,,left,1.0,5.388243200999568,,,,,sub-222,1,random_dot,73.20286187144224,
right,right,13.0,1.0,6.0,right,1.0,1.233947366999928,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,1.0,228.6042478590025,,,,,,,,,228.5905268839997,228.9427794630028,229.7540482230033,229.7361298340038,229.7365998400055,229.7540482230033,229.7540482230033,229.7540482230033,230.9919770380002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.233947366999928,,,,,sub-222,1,random_dot,73.20286187144224,
left,left,14.0,0.0,7.0,right,0.0,5.3410769189940766,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,231.00396827800432,,,,,,,,,230.9923895450047,232.19054653400235,232.99467942000047,232.983000774002,232.98343370000657,232.99467942000047,232.99467942000047,232.99467942000047,238.34066037600127,,,,,,,,,237.9804041970056,,,,,,,,,,,,,,,,,,,,,,right,0.0,5.3410769189940766,,,,,sub-222,1,random_dot,73.20286187144224,
right,right,15.0,1.0,7.0,left,0.0,3.57830854599888,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,238.3538272460064,,,,,,,,,238.3410262899997,239.14276165400224,239.94602030200625,239.9339283110021,239.93540870900324,239.94602030200625,239.94602030200625,239.94602030200625,243.53861643800337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.57830854599888,,,,,sub-222,1,random_dot,73.20286187144224,
right,right,16.0,0.0,8.0,right,1.0,4.034184440999525,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,243.548222549005,,,,,,,,,243.53897040700397,243.63747977700405,244.45397973900253,244.43598925200055,244.43648979000136,244.45397973900253,244.45397973900253,244.45397973900253,248.4919909770033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.034184440999525,,,,,sub-222,1,random_dot,73.20286187144224,
left,left,17.0,1.0,8.0,right,0.0,5.371570078001241,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,248.5008556890025,,,,,,,,,248.4924289940027,248.84083939300035,249.65370951900692,249.63591148300475,249.6363860430065,249.65370951900692,249.65370951900692,249.65370951900692,255.03682356200443,,,,,,,,,254.629759375006,,,,,,,,,,,,,,,,,,,,,,right,0.0,5.371570078001241,,,,,sub-222,1,random_dot,73.20286187144224,
right,right,18.0,0.0,9.0,right,1.0,2.9681937380009917,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,255.04660682100075,,,,,,,,,255.03724459800287,255.3889041940056,256.1933721020032,256.18017501300346,256.1810258559999,256.1933721020032,256.1933721020032,256.1933721020032,259.1655010930044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.9681937380009917,,,,,sub-222,1,random_dot,73.20286187144224,
left,left,19.0,1.0,9.0,left,1.0,5.372378412001126,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,259.1758653870056,,,,,,,,,259.1659058390069,259.96252518400433,260.7640442350021,260.753876007002,260.75433278499986,260.7640442350021,260.7640442350021,260.7640442350021,266.14435817800404,,,,,,,,,265.75397772,,,,,,,,,,,,,,,,,,,,,,left,1.0,5.372378412001126,,,,,sub-222,1,random_dot,73.20286187144224,
left,left,20.0,0.0,10.0,right,0.0,4.629179684998235,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,266.1530167260062,,,,,,,,,266.1446249100045,266.2469963550029,267.0489320150009,267.0372371160047,267.03775962900545,267.0489320150009,267.0489320150009,267.0489320150009,271.6828992630035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,4.629179684998235,,,,,sub-222,1,random_dot,73.20286187144224,
right,right,21.0,1.0,10.0,left,0.0,1.4942140450002626,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,1.0,271.6929049850005,,,,,,,,,271.6833393720008,271.78698937100125,272.59757711600105,272.58703318000335,272.5874964579998,272.59757711600105,272.59757711600105,272.59757711600105,274.1026802330016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.4942140450002626,,,,,sub-222,1,random_dot,73.20286187144224,
right,right,22.0,0.0,11.0,left,0.0,2.617764533002628,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,1.0,274.1200528680056,,,,,,,,,274.1030607720022,274.19564892300696,275.0036975010007,274.985633068005,274.9861001060053,275.0036975010007,275.0036975010007,275.0036975010007,277.63732396400155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.617764533002628,,,,,sub-222,1,random_dot,73.20286187144224,
left,left,23.0,1.0,11.0,right,0.0,3.4352432140003657,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,0.0,277.6470004680013,,,,,,,,,277.63758311400306,278.4369639560027,279.2314838680031,279.22077609100234,279.2212475080014,279.2314838680031,279.2314838680031,279.2314838680031,282.6773266270029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,3.4352432140003657,,,,,sub-222,1,random_dot,73.20286187144224,
left,left,24.0,0.0,12.0,right,0.0,4.206831925999722,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,282.6869071540059,,,,,,,,,282.6776061530036,283.4850080870019,284.2835671120047,284.27230961100577,284.27355689800606,284.2835671120047,284.2835671120047,284.2835671120047,288.49555985500047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,4.206831925999722,,,,,sub-222,1,random_dot,73.20286187144224,
right,right,25.0,1.0,12.0,right,1.0,2.732601052004611,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,1.0,288.50496181600465,,,,,,,,,288.49597216400434,289.6932316980019,290.49260257100104,290.4786773070009,290.47984791600175,290.49260257100104,290.49260257100104,290.49260257100104,293.23042915000406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.732601052004611,,,,,sub-222,1,random_dot,73.20286187144224,
right,right,26.0,0.0,13.0,right,1.0,5.351934078003978,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,1.0,293.2420917070049,,,,,,,,,293.2307982110069,293.5785606270001,294.38492149200465,294.362071511001,294.3630682270013,294.38492149200465,294.38492149200465,294.38492149200465,299.74331792100566,,,,,,,,,299.3612866550029,,,,,,,,,,,,,,,,,,,,,,right,1.0,5.351934078003978,,,,,sub-222,1,random_dot,73.20286187144224,
left,left,27.0,1.0,13.0,left,1.0,2.2098682969954098,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,0.0,299.7523959620012,,,,,,,,,299.7437113870037,300.9513664610058,301.7527798920055,301.73467654200067,301.7349159510049,301.7527798920055,301.7527798920055,301.7527798920055,303.9705864620046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.2098682969954098,,,,,sub-222,1,random_dot,73.20286187144224,
right,right,28.0,0.0,14.0,right,1.0,4.028992045998166,,accuracy,space,16.10435366800084,,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,1.0,303.9793449880017,,,,,,,,,303.9708425900026,305.17190069900244,305.9754415790012,305.9614837800036,305.9625846770068,305.9754415790012,305.9754415790012,305.9754415790012,310.017328381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.028992045998166,,,,,sub-222,1,random_dot,73.20286187144224,
