direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0130618330003926,0.0215118749983957,0.0215118749983957,73.02167508300045,space,72.97429275000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
right,right,0.0,0.0,0.0,right,1.0,3.783707416998368,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,73.05232987499767,,,,,,,,,73.03617845799818,73.11965095800042,73.9256344159985,73.90802004099896,73.90849829099898,73.9256344159985,73.9256344159985,73.9256344159985,77.71738941600051,right,1.0,3.783707416998368,,77.73138783299873,77.74515779099966,78.22233812500053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
left,left,1.0,1.0,0.0,left,1.0,2.830647667000449,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,78.23164337499838,,,,,,,,,78.22288145799757,79.41098516599959,80.21415424999941,80.20120820800003,80.20206479099943,80.21415424999941,80.21415424999941,80.21415424999941,83.05171045799943,left,1.0,2.830647667000449,,83.05197699999917,83.06448091600032,83.54904449999958,83.55552783299936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
right,right,2.0,0.0,1.0,right,1.0,0.9924193330007256,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,83.55552783299936,,,,,,,,,83.54940104100024,84.38233362499886,85.17482654099877,85.16632637499788,85.16673804099992,85.17482654099877,85.17482654099877,85.17482654099877,86.17534283299756,right,1.0,0.9924193330007256,,86.17545450000034,86.1866303329989,86.6728169579983,86.68201708299966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
left,left,3.0,1.0,1.0,left,1.0,12.998815875002038,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,86.68201708299966,,,,,,,,,86.673224457998,87.87280533299781,88.66635166599735,88.65716408299704,88.65764149999814,88.66635166599735,88.66635166599735,88.66635166599735,101.67063316599888,left,1.0,12.998815875002038,,101.67078416599908,101.6843682079998,102.1714373750001,,93.65696020799804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
left,left,4.0,0.0,2.0,left,1.0,3.995048290998966,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,102.182374041,,,,,,,,,102.17195404099766,102.96584279099989,103.75896808299876,103.74998729099752,103.75046279099844,103.75896808299876,103.75896808299876,103.75896808299876,107.76933624999948,left,1.0,3.995048290998966,,107.7694826659972,107.78114620799896,108.2664942909978,108.27292875000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
right,right,5.0,1.0,2.0,left,0.0,1.4952346659993054,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,108.27292875000056,,,,,,,,,108.267012332999,109.46571508299894,110.27302741599853,110.25568570799804,110.25617124999916,110.27302741599853,110.27302741599853,110.27302741599853,111.78517341599944,left,0.0,1.4952346659993054,,111.79334091599958,111.80445258299731,112.28738091599736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
right,right,6.0,0.0,3.0,left,0.0,1.408847708000394,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,112.2990848749978,,,,,,,,,112.28786099999706,112.38247370799944,113.174402790999,113.16605279099896,113.16651787499724,113.174402790999,113.174402790999,113.174402790999,114.58832541599986,left,0.0,1.408847708000394,,114.58843358299782,114.601434082997,115.089274957998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
left,left,7.0,1.0,3.0,left,1.0,1.856413417001022,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,115.09974216599949,,,,,,,,,115.08978604100048,115.43175187499946,116.22558358300012,116.21638904099746,116.216853832997,116.22558358300012,116.22558358300012,116.22558358300012,118.08694845799982,left,1.0,1.856413417001022,,118.09492770799989,118.10792924999988,118.58863099999871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
right,right,8.0,0.0,4.0,right,1.0,1.796481583001878,,,,,,4.0,0.0,8.0,1.0,,,,,,,,,118.59911970800022,,,,,,,,,118.58913599999867,118.68144933299844,119.47535133299972,119.46632224999848,119.46681204099878,119.47535133299972,119.47535133299972,119.47535133299972,121.28403875000004,right,1.0,1.796481583001878,,121.28418975000022,121.29906899999696,121.78232416599712,121.78748583299966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
left,left,9.0,1.0,4.0,right,0.0,0.9655265410001448,,,,,,4.0,1.0,9.0,0.0,,,,,,,,,121.78748583299966,,,,,,,,,121.78279983299944,122.13142158299888,122.9259684159988,122.91665400000056,122.91721362499813,122.9259684159988,122.9259684159988,122.9259684159988,123.89437241599808,right,0.0,0.9655265410001448,,123.90046916599748,123.913180790998,124.39833774999715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
left,left,10.0,0.0,5.0,right,0.0,0.8466627920024621,,,,,,5.0,0.0,10.0,0.0,,,,,,,,,124.40486804099784,,,,,,,,,124.3988324159982,125.59258662499995,126.39475362499796,126.3857635409986,126.38631791599984,126.39475362499796,126.39475362499796,126.39475362499796,127.24478325000018,right,0.0,0.8466627920024621,,127.24501145799876,127.25621424999918,127.74987858299936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
right,right,11.0,1.0,5.0,left,0.0,0.7414741249995132,,,,,,5.0,1.0,11.0,1.0,,,,,,,,,127.75608262499736,,,,,,,,,127.75029716599964,128.93978604099902,129.73209120799947,129.72354870799973,129.72401129100035,129.73209120799947,129.73209120799947,129.73209120799947,130.48703554099848,left,0.0,0.7414741249995132,,130.48721554099757,130.50077962499927,130.98999533299866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
right,right,12.0,0.0,6.0,left,0.0,0.3325782909996633,,,,,,6.0,0.0,12.0,1.0,,,,,,,,,130.99807999999757,,,,,,,,,130.99050745799832,131.33243558299728,132.12515529099983,132.1157817079984,132.11627895799757,132.12515529099983,132.12515529099983,132.12515529099983,132.46609974999956,left,0.0,0.3325782909996633,,132.46620512499794,132.4743522079989,132.96645154100042,132.97270408300028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
left,left,13.0,1.0,6.0,left,1.0,1.730963582998811,,,,,,6.0,1.0,13.0,0.0,,,,,,,,,132.97270408300028,,,,,,,,,132.96685579099722,133.05626104099792,133.8588709579999,133.8498753749991,133.85034320799969,133.8588709579999,133.8588709579999,133.8588709579999,135.60382762500012,left,1.0,1.730963582998811,,135.60665358299957,135.6191278749975,136.10612941599902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
left,left,14.0,0.0,7.0,right,0.0,0.8929319580020092,,,,,,7.0,0.0,14.0,0.0,,,,,,,,,136.11517287499737,,,,,,,,,136.10661616599828,136.44834662499852,137.24175304099845,137.2329941249991,137.2334732499985,137.24175304099845,137.24175304099845,137.24175304099845,138.1448570829998,right,0.0,0.8929319580020092,,138.15109291599947,138.17219341599775,138.64909854099824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
right,right,15.0,1.0,7.0,left,0.0,0.3371521670014772,,,,,,7.0,1.0,15.0,1.0,,,,,,,,,138.6549703749988,,,,,,,,,138.64951183299854,139.43967962500028,140.2407922909988,140.23263616599797,140.23312529099712,140.2407922909988,140.2407922909988,140.2407922909988,140.5835257079998,left,0.0,0.3371521670014772,,140.58363229099996,140.59201679099715,141.08314337499905,141.08921333299804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
left,left,16.0,0.0,8.0,left,1.0,0.3080184579994238,,,,,,8.0,0.0,16.0,0.0,,,,,,,,,141.08921333299804,,,,,,,,,141.08354212499762,142.28245058299945,143.07583512499696,143.06659241599846,143.06708558299945,143.07583512499696,143.07583512499696,143.07583512499696,143.39136437499835,left,1.0,0.3080184579994238,,143.394654290998,143.40304304099843,143.88951237499714,143.89854558299703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
right,right,17.0,1.0,8.0,right,1.0,1.035224166997068,,,,,,8.0,1.0,17.0,1.0,,,,,,,,,143.89854558299703,,,,,,,,,143.88990254099917,143.98960537499806,144.78149708300043,144.77276862500003,144.77322974999697,144.78149708300043,144.78149708300043,144.78149708300043,145.81881854099993,right,1.0,1.035224166997068,,145.81892341599814,145.82687412499945,146.31655133299864,146.32272454099802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
left,left,18.0,0.0,9.0,right,0.0,1.4225434159998258,,,,,,9.0,0.0,18.0,0.0,,,,,,,,,146.32272454099802,,,,,,,,,146.31695874999787,147.11590191600044,147.9103593330001,147.9001833330003,147.90078891599842,147.9103593330001,147.9103593330001,147.9103593330001,149.3350381249984,right,0.0,1.4225434159998258,,149.33803166600046,149.3465657079978,149.8331467909993,149.83936541599903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
right,right,19.0,1.0,9.0,right,1.0,0.7104707919970679,,,,,,9.0,1.0,19.0,1.0,,,,,,,,,149.83936541599903,,,,,,,,,149.83357024999714,150.6324200409981,151.42570729100044,151.41636624999956,151.41697291599849,151.42570729100044,151.42570729100044,151.42570729100044,152.14095870799792,right,1.0,0.7104707919970679,,152.14414029099862,152.15541012500034,152.63976541599914,152.64830687499853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.63992991600026,152.64830687499853,152.64830687499853,162.2753727499985,space,9.624251790999551,,,,,,,,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.27548754099917,162.2889655830004,162.2889655830004,165.17852299999868,space,2.883603332997154,,,,,,,,,,,,,,,,sub-121,1,random_dot,121.704656271785,
right,right,0.0,0.0,0.0,left,0.0,1.5067246250000608,,accuracy,space,2.53055970800051,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,167.7570994579983,,,,,,,,,167.74930349999704,168.94024316599825,169.7423227500003,169.7331099999974,169.733622249998,169.7423227500003,169.7423227500003,169.7423227500003,171.25335358299708,,,,,,,,,,,,,,,,,,,,,,,,165.1971665409983,165.2060185829978,165.2060185829978,167.7410605829973,space,2.53055970800051,,left,0.0,1.5067246250000608,,,,,sub-121,1,random_dot,121.704656271785,
left,left,1.0,1.0,0.0,right,0.0,1.0759795829981158,,accuracy,space,2.53055970800051,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,171.26653020799858,,,,,,,,,171.25394833300015,171.34894204100056,172.14209933299935,172.13306470799944,172.13353787499727,172.14209933299935,172.14209933299935,172.14209933299935,173.2237349579991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.0759795829981158,,,,,sub-121,1,random_dot,121.704656271785,
right,right,2.0,0.0,1.0,right,1.0,1.8250951250010985,,accuracy,space,2.53055970800051,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,173.23626504099957,,,,,,,,,173.22409458299808,174.42289766599788,175.215004665999,175.20650516599926,175.20696341599978,175.215004665999,175.215004665999,175.215004665999,177.05034941600024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.8250951250010985,,,,,sub-121,1,random_dot,121.704656271785,
left,left,3.0,1.0,1.0,left,1.0,1.6466872499986491,,accuracy,space,2.53055970800051,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,177.05858270799945,,,,,,,,,177.05079287499757,177.14914566600055,177.94275308299984,177.93345116599812,177.93402633299775,177.94275308299984,177.94275308299984,177.94275308299984,179.59112770799766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.6466872499986491,,,,,sub-121,1,random_dot,121.704656271785,
left,left,4.0,0.0,2.0,right,0.0,1.3965323340016766,,accuracy,space,2.53055970800051,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,179.60120979099884,,,,,,,,,179.59148066600028,180.78988841599855,181.59273737499825,181.58328470799825,181.58387437499917,181.59273737499825,181.59273737499825,181.59273737499825,183.00503249999747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.3965323340016766,,,,,sub-121,1,random_dot,121.704656271785,
