direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011438230000067,0.0319328790001236,0.0319328790001236,17.392624909999995,space,17.126592330999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-147,1,random_dot,74.78676423852926,
right,right,0.0,0.0,0.0,left,0.0,5.148253509999904,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,17.573530979999987,,,,,,,,,17.55802615000016,17.573530979999987,18.39937705400007,18.373523678000083,18.37417495600016,18.39937705400007,18.39937705400007,18.39937705400007,23.373297203999982,23.551948797000023,left,0.0,5.148253509999904,,23.559363664000102,23.585029830000167,24.053011461000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-147,1,random_dot,74.78676423852926,
left,left,1.0,1.0,0.0,right,0.0,5.137048039000092,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,24.062035594000008,,,,,,,,,24.05359511300003,25.252825984000083,26.07306183600008,26.05524584500017,26.05572461600013,26.07306183600008,26.07306183600008,26.07306183600008,31.07161026000017,31.213358986000003,right,0.0,5.137048039000092,,31.213462058000005,31.223349259000088,31.72328847100016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-147,1,random_dot,74.78676423852926,
left,left,2.0,0.0,1.0,right,0.0,4.30350124000006,,,,,,1.0,0.0,2.0,0.0,,,,,,,,,31.73166615200012,,,,,,,,,31.72371813800009,32.91144773600013,33.72308722499997,33.70517903000018,33.70565566900018,33.72308722499997,33.72308722499997,33.72308722499997,,38.03166415300007,right,0.0,4.30350124000006,,38.03182577100006,38.04533514800005,38.53984496500016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-147,1,random_dot,74.78676423852926,
right,right,3.0,1.0,1.0,left,0.0,10.570021333000112,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,38.54827134800007,,,,,,,,,38.54027921400007,38.62918374300011,39.43962310300003,39.42174250400012,39.42221434300018,39.43962310300003,39.43962310300003,39.43962310300003,44.4153301880001,50.0168390660001,left,0.0,10.570021333000112,,50.01697549100004,50.02765853100004,50.51566424600014,50.52791304700008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-147,1,random_dot,74.78676423852926,
left,left,4.0,0.0,2.0,right,0.0,2.8663867980001214,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,50.52791304700008,,,,,,,,,50.51655378100008,51.71790089900014,52.53946128999996,52.52157745099999,52.52205239800014,52.53946128999996,52.53946128999996,52.53946128999996,,55.410546781,right,0.0,2.8663867980001214,,55.41074768400017,55.42035997100015,55.90647099700004,55.91485306300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-147,1,random_dot,74.78676423852926,
right,right,5.0,1.0,2.0,right,1.0,5.271118734000083,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,55.91485306300001,,,,,,,,,55.906871147000174,57.108687919999966,57.91308466500004,57.89923846700003,57.900338724,57.91308466500004,57.91308466500004,57.91308466500004,62.89733512800012,63.19068536000009,right,1.0,5.271118734000083,,63.195120663000125,63.20440164299998,63.68972135000013,63.69813309200004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-147,1,random_dot,74.78676423852926,
right,right,6.0,0.0,3.0,left,0.0,4.624217703999875,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,63.69813309200004,,,,,,,,,63.69012416800001,64.03934718100004,64.8559617410001,64.83804401500015,64.83852089400011,64.8559617410001,64.8559617410001,64.8559617410001,,69.48424536900006,left,0.0,4.624217703999875,,69.48804747400004,69.49702799900001,69.98205228400002,69.99434469300013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-147,1,random_dot,74.78676423852926,
left,left,7.0,1.0,3.0,left,1.0,5.6702583759999925,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,69.99434469300013,,,,,,,,,69.9829873430001,70.33438413700014,71.15583639800002,71.13796735400001,71.13844858700008,71.15583639800002,71.15583639800002,71.15583639800002,76.13912012700007,76.84008388899997,left,1.0,5.6702583759999925,,76.84273110499998,76.85239685300007,77.35435288999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-147,1,random_dot,74.78676423852926,
right,right,8.0,0.0,4.0,left,0.0,2.5942251300000407,,,,,,4.0,0.0,8.0,1.0,,,,,,,,,77.37244621200011,,,,,,,,,77.3547939560001,77.68880416800016,78.48293816700016,78.47264592600004,78.47311885800013,78.48293816700016,78.48293816700016,78.48293816700016,,81.08976093000001,left,0.0,2.5942251300000407,,81.09217753300004,81.10125880400005,81.60434813500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-147,1,random_dot,74.78676423852926,
left,left,9.0,1.0,4.0,right,0.0,6.787962324999853,,,,,,4.0,1.0,9.0,0.0,,,,,,,,,81.62246984900003,,,,,,,,,81.60479455500013,82.78093607400001,83.57868905700002,83.56516740100005,83.56623685600016,83.57868905700002,83.57868905700002,83.57868905700002,88.56268783100018,90.37386830800006,right,0.0,6.787962324999853,,90.37400945500008,90.384038552,90.87461751600016,90.88506066500008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-147,1,random_dot,74.78676423852926,
