direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0124333330313675,0.0198568330379202,0.0198568330379202,59.33329995803069,space,59.27121783298208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-035,1,random_dot,,
right,right,0.0,0.0,0.0,left,0.0,7.499876791029237,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,59.37576337502105,,,,,,,,,59.35504445800325,59.691512208024506,60.49973558302736,60.47993258299539,60.48038000002271,60.49973558302736,60.49973558302736,60.49973558302736,65.47345129103633,68.00886400003219,left,0.0,7.499876791029237,,68.01969845802523,68.10094158299034,68.51310000004014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-035,1,random_dot,,
left,left,1.0,1.0,0.0,left,1.0,5.418674707994796,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,68.52345208299812,,,,,,,,,68.51353795803152,68.8568862079992,69.64886204100912,69.64093616604805,69.64152262499556,69.64886204100912,69.64886204100912,69.64886204100912,74.62865658302326,75.07545029104222,left,1.0,5.418674707994796,,75.08326870802557,75.10705537500326,75.57973283302272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-035,1,random_dot,,
right,right,2.0,0.0,1.0,left,0.0,6.849000540969428,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,75.58997983299196,,,,,,,,,75.58019866602262,75.67348162503913,76.46561574999942,76.45758945803391,76.45814699999755,76.46561574999942,76.46561574999942,76.46561574999942,81.45672654104419,83.3274732910213,left,0.0,6.849000540969428,,83.33074095804477,83.33869337500073,83.82401162502356,83.8297001660103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-035,1,random_dot,,
left,left,3.0,1.0,1.0,right,0.0,5.63457745895721,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,83.8297001660103,,,,,,,,,83.82447312504519,84.17314441601047,84.96597404102795,84.95760641602101,84.95818283304106,84.96597404102795,84.96597404102795,84.96597404102795,89.95647341600852,90.60866825003176,right,0.0,5.63457745895721,,90.60881525004515,90.61910137499216,91.10736312501832,91.11309950001304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-035,1,random_dot,,
left,left,4.0,0.0,2.0,right,0.0,5.941711333056446,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,91.11309950001304,,,,,,,,,91.10783724999057,91.456535208039,92.24859383300644,92.24062483303716,92.24117708299308,92.24859383300644,92.24859383300644,92.24859383300644,97.23978829104452,98.19291675003478,right,0.0,5.941711333056446,,98.19312412501311,98.2034623750369,98.69045483303488,98.69587229099125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-035,1,random_dot,,
right,right,5.0,1.0,2.0,left,0.0,6.491930874995887,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,98.69587229099125,,,,,,,,,98.69086712499848,99.0397846660344,99.8314220830216,99.82372700003909,99.82424250000622,99.8314220830216,99.8314220830216,99.8314220830216,104.81118666601832,106.32655475003412,left,0.0,6.491930874995887,,106.32675912504784,106.33773241599556,106.82398641604232,106.82989404100226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-035,1,random_dot,,
right,right,6.0,0.0,3.0,left,0.0,5.6297700419672765,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,106.82989404100226,,,,,,,,,106.82448950002436,107.17310170800192,107.9652208330226,107.95703612500802,107.95754987502004,107.9652208330226,107.9652208330226,107.9652208330226,112.94489983300446,113.5987950830022,left,0.0,5.6297700419672765,,113.5989404580323,113.61016645800557,114.0961568329949,114.10625070799142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-035,1,random_dot,,
left,left,7.0,1.0,3.0,left,1.0,5.572893875010777,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,114.10625070799142,,,,,,,,,114.0965104160132,115.2953990829992,116.08805187500548,116.0797267910093,116.08015325001908,116.08805187500548,116.08805187500548,116.08805187500548,121.07284033304312,121.66478441603248,left,1.0,5.572893875010777,,121.66919325001072,121.6778589580208,122.16184108302696,122.17286237503868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-035,1,random_dot,,
left,left,8.0,0.0,4.0,left,1.0,5.630724790971726,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,122.17286237503868,,,,,,,,,122.16219666600227,123.36244950001128,124.1547000830178,124.1459912910359,124.14641833299538,124.1547000830178,124.1547000830178,124.1547000830178,129.13944075000472,129.79138120799325,left,1.0,5.630724790971726,,129.79152875003638,129.8013396250317,130.29032270802418,130.2958404160454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-035,1,random_dot,,
