direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
left,left,9.0,1.0,4.0,right,0.0,1.1448058340029093,,,,,,4.0,1.0,9.0,0.0,,,,,,,,,61.33279629099707,,,,,,,,,61.32802337499743,61.67722466599662,62.46910924999975,62.46108500000264,62.46181445800176,62.46910924999975,62.46910924999975,62.46910924999975,63.61931066600664,right,0.0,1.1448058340029093,,63.61945941600425,63.62917975000164,64.11674275000405,64.12729662499623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-044,1,random_dot,,
right,right,10.0,0.0,5.0,left,0.0,1.2909894999902465,,,,,,5.0,0.0,10.0,1.0,,,,,,,,,64.12729662499623,,,,,,,,,64.11714800000482,64.91610337499878,65.7178572499979,65.71028208300413,65.71108424999693,65.7178572499979,65.7178572499979,65.7178572499979,67.01171999999497,left,0.0,1.2909894999902465,,67.01192362500296,67.02195479099464,67.51100100000622,67.51684625000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-044,1,random_dot,,
left,left,11.0,1.0,5.0,right,0.0,0.8000275829981547,,,,,,5.0,1.0,11.0,0.0,,,,,,,,,67.51684625000053,,,,,,,,,67.51162900000054,68.31044800000382,69.10272420800175,69.09417412499897,69.09489158300858,69.10272420800175,69.10272420800175,69.10272420800175,69.91109224999673,right,0.0,0.8000275829981547,,69.91125637499499,69.92081525000685,70.41105320800852,70.41689445800148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-044,1,random_dot,,
left,left,12.0,0.0,6.0,left,1.0,1.1329030000051716,,,,,,6.0,0.0,12.0,0.0,,,,,,,,,70.41689445800148,,,,,,,,,70.41165837500012,70.50057874999766,71.30276849999791,71.29439999999886,71.29509416599467,71.30276849999791,71.30276849999791,71.30276849999791,72.4442824160069,left,1.0,1.1329030000051716,,72.4489410410024,72.45858783299627,72.94435229100054,72.95002262499474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-044,1,random_dot,,
right,right,13.0,1.0,6.0,left,0.0,1.211148417001823,,,,,,6.0,1.0,13.0,1.0,,,,,,,,,72.95002262499474,,,,,,,,,72.94498075000593,73.03350416600006,73.82553554100741,73.81682908300718,73.8172737910063,73.82553554100741,73.82553554100741,73.82553554100741,75.04422262500157,left,0.0,1.211148417001823,,75.04862195800524,75.05736649999744,75.54409154099994,75.54932637499587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-044,1,random_dot,,
right,right,14.0,0.0,7.0,right,1.0,1.094061708994559,,,,,,7.0,0.0,14.0,1.0,,,,,,,,,75.54932637499587,,,,,,,,,75.54459295800189,76.33232745800342,77.12556987500284,77.11683349999657,77.11741829100356,77.12556987500284,77.12556987500284,77.12556987500284,78.22874470800161,right,1.0,1.094061708994559,,78.23279662500136,78.2411391659989,78.72728037499473,78.73150116599572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-044,1,random_dot,,
left,left,15.0,1.0,7.0,right,0.0,1.5973315000010189,,,,,,7.0,1.0,15.0,0.0,,,,,,,,,78.73150116599572,,,,,,,,,78.72769791599421,79.52736700000241,80.31918579099874,80.3108457079943,80.31153000000631,80.31918579099874,80.31918579099874,80.31918579099874,81.92858766599966,right,0.0,1.5973315000010189,,81.93279966599948,81.94247991600423,82.42785266600549,82.43366091599455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-044,1,random_dot,,
right,right,16.0,0.0,8.0,left,0.0,2.0061125829961384,,,,,,8.0,0.0,16.0,1.0,,,,,,,,,82.43366091599455,,,,,,,,,82.42848116600362,83.62729254100122,84.41905837500235,84.41092916599882,84.41164087499783,84.41905837500235,84.41905837500235,84.41905837500235,86.4269763330085,left,0.0,2.0061125829961384,,86.42711441600113,86.43605729100818,86.92766283299716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-044,1,random_dot,,
left,left,17.0,1.0,8.0,right,0.0,1.2847420000034615,,,,,,8.0,1.0,17.0,0.0,,,,,,,,,86.93350962499972,,,,,,,,,86.92836325000098,88.11631029100681,88.91930791600316,88.91103495800053,88.91175079099776,88.91930791600316,88.91930791600316,88.91930791600316,90.21122854099669,right,0.0,1.2847420000034615,,90.21142554099788,90.22031808299651,90.71104204100266,90.71658620800008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-044,1,random_dot,,
right,right,18.0,0.0,9.0,right,1.0,1.246529666997958,,,,,,9.0,0.0,18.0,1.0,,,,,,,,,90.71658620800008,,,,,,,,,90.71167545800564,91.4998567080038,92.29243558300368,92.2833441660041,92.28379983300692,92.29243558300368,92.29243558300368,92.29243558300368,93.54412820799917,right,1.0,1.246529666997958,,93.54918987500425,93.55838979099644,94.04437016599697,94.05002833300388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-044,1,random_dot,,
left,left,19.0,1.0,9.0,left,1.0,1.7762047909927787,,,,,,9.0,1.0,19.0,0.0,,,,,,,,,94.05002833300388,,,,,,,,,94.04501266599982,94.38343983300727,95.17552249999426,95.16699079099637,95.16752920800354,95.17552249999426,95.17552249999426,95.17552249999426,96.96037795800656,left,1.0,1.7762047909927787,,96.96051779099798,96.9693985000049,97.46068208300858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-044,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.460927291002,97.46829625000828,97.46829625000828,112.312250707997,space,14.835127333994024,,,,,,,,,,,,,,,,,,,,,,,,sub-044,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.31234658299944,112.32571195800848,112.32571195800848,117.36845845800416,space,5.0377870419906685,,,,,,,,,,,,,,,,,sub-044,1,random_dot,,
left,left,0.0,0.0,0.0,right,0.0,1.7311378750018775,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.98256529100765,,,,,,,,,124.9752187080012,125.0605727910006,125.85969495799507,125.8475773329992,125.84803783299868,125.85969495799507,125.85969495799507,125.85969495799507,127.59464091599511,,,,,,,,,,,,,,,,,,,,,,,117.39098758299951,117.39915112500604,117.39915112500604,124.96280970799852,space,7.554140874999575,,right,0.0,1.7311378750018775,,,,,,sub-044,1,random_dot,,
right,right,1.0,1.0,0.0,right,1.0,1.970314292004332,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,127.60358958299912,,,,,,,,,127.59534512499522,127.93380779100698,128.72554699999455,128.7168528750044,128.71730358300556,128.72554699999455,128.72554699999455,128.72554699999455,130.70264670799952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.970314292004332,,,,,,sub-044,1,random_dot,,
left,left,2.0,0.0,1.0,left,1.0,1.1793217500089668,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,130.7125475829962,,,,,,,,,130.70314187499753,131.9000732910063,132.69243220800126,132.68337729100313,132.68383599999652,132.69243220800126,132.69243220800126,132.69243220800126,133.87869533299818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.1793217500089668,,,,,,sub-044,1,random_dot,,
right,right,3.0,1.0,1.0,left,0.0,1.9107991670025517,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,133.88776949999738,,,,,,,,,133.87941216600302,133.9773122080078,134.76980937500775,134.761217916006,134.76194341600058,134.76980937500775,134.76980937500775,134.76980937500775,136.68489408299502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.9107991670025517,,,,,,sub-044,1,random_dot,,
left,left,4.0,0.0,2.0,right,0.0,1.7000354579940904,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,136.7104341249942,,,,,,,,,136.6853920830035,136.78338195799734,137.57553645799635,137.56714241599548,137.5675917500048,137.57553645799635,137.57553645799635,137.57553645799635,139.27749420799955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.7000354579940904,,,,,,sub-044,1,random_dot,,
right,right,5.0,1.0,2.0,right,1.0,2.134535666991724,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,139.2832931659941,,,,,,,,,139.27814591600327,140.0661339579965,140.8589208330086,140.8500834160077,140.85062754100363,140.8589208330086,140.8589208330086,140.8589208330086,142.99537679100467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.134535666991724,,,,,,sub-044,1,random_dot,,
right,right,6.0,0.0,3.0,left,0.0,1.6923290830018232,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,143.00112120799895,,,,,,,,,142.99607062499854,143.79383337500622,144.5860050409974,144.5777767499967,144.57848608300264,144.5860050409974,144.5860050409974,144.5860050409974,146.28643012500834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.6923290830018232,,,,,,sub-044,1,random_dot,,
left,left,7.0,1.0,3.0,left,1.0,1.2284058750083204,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,146.29747120800312,,,,,,,,,146.2869942910038,147.48330279100628,148.27594683300413,148.26657404100115,148.2670286250068,148.27594683300413,148.27594683300413,148.27594683300413,149.51103550000698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.2284058750083204,,,,,,sub-044,1,random_dot,,
left,left,8.0,0.0,4.0,right,0.0,1.6990242910105735,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,149.52057466600672,,,,,,,,,149.5117382909957,149.600469625002,150.39225691600586,150.3835621659964,150.38410929100064,150.39225691600586,150.39225691600586,150.39225691600586,152.09365237499878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.6990242910105735,,,,,,sub-044,1,random_dot,,
right,right,9.0,1.0,4.0,right,1.0,1.8753397919936103,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,152.09903016600583,,,,,,,,,152.09414475000813,152.18321583300713,152.9758076660073,152.96672991600644,152.96718350000447,152.9758076660073,152.9758076660073,152.9758076660073,154.86203175000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.8753397919936103,,,,,,sub-044,1,random_dot,,
right,right,10.0,0.0,5.0,left,0.0,1.7437828330002958,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,1.0,154.87131029099692,,,,,,,,,154.86275483299687,154.96049862500513,155.75244183299947,155.7443289579969,155.7450409160083,155.75244183299947,155.75244183299947,155.75244183299947,157.50258645799477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.7437828330002958,,,,,,sub-044,1,random_dot,,
left,left,11.0,1.0,5.0,left,1.0,2.12651470900164,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,0.0,157.51217400000314,,,,,,,,,157.50307645800058,157.60031666600844,158.39261966600316,158.38324454100805,158.3837068330031,158.39261966600316,158.39261966600316,158.39261966600316,160.52855783300765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.12651470900164,,,,,,sub-044,1,random_dot,,
left,left,12.0,0.0,6.0,left,1.0,1.7489556670043385,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,160.53769720799755,,,,,,,,,160.5290885410068,161.32721825000772,162.11907570800395,162.1110997079959,162.1116608750017,162.11907570800395,162.11907570800395,162.11907570800395,163.87875562500267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.7489556670043385,,,,,,sub-044,1,random_dot,,
right,right,13.0,1.0,6.0,right,1.0,1.7495310829981463,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,1.0,163.88821112499863,,,,,,,,,163.8795722079958,164.6772947080026,165.46943537499465,165.46094350000203,165.46166733300197,165.46943537499465,165.46943537499465,165.46943537499465,167.2288086250046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.7495310829981463,,,,,,sub-044,1,random_dot,,
left,left,14.0,0.0,7.0,right,0.0,1.9793621659919156,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,167.23813358299958,,,,,,,,,167.22953533299733,168.42718174999754,169.21851700000116,169.2107498330006,169.2113260000042,169.21851700000116,169.21851700000116,169.21851700000116,171.20240516599733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.9793621659919156,,,,,,sub-044,1,random_dot,,
right,right,15.0,1.0,7.0,left,0.0,1.896342708001612,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,171.2123308750015,,,,,,,,,171.20292079099454,172.40035158299725,173.19237516600697,173.18348320800578,173.1839340000006,173.19237516600697,173.19237516600697,173.19237516600697,175.09401270799572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.896342708001612,,,,,,sub-044,1,random_dot,,
left,left,16.0,0.0,8.0,left,1.0,2.11601204200997,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,175.10307070800627,,,,,,,,,175.09451191600238,175.43346804099565,176.22571991600853,176.21712724999816,176.21770666600787,176.22571991600853,176.22571991600853,176.22571991600853,178.3438105410023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.11601204200997,,,,,,sub-044,1,random_dot,,
right,right,17.0,1.0,8.0,right,1.0,1.920496708000428,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,178.3527929999982,,,,,,,,,178.3443070409994,179.13360295799794,179.9362053329969,179.9277912079997,179.92852083299658,179.9362053329969,179.9362053329969,179.9362053329969,181.86197112500668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.920496708000428,,,,,,sub-044,1,random_dot,,
right,right,18.0,0.0,9.0,right,1.0,1.9202197499980684,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,181.8708492910082,,,,,,,,,181.8625151250017,182.2106671250076,183.00234037499467,182.9943293749966,182.9950467909948,183.00234037499467,183.00234037499467,183.00234037499467,184.92845512500207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.9202197499980684,,,,,,sub-044,1,random_dot,,
left,left,19.0,1.0,9.0,left,1.0,1.860812541999621,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,184.93776575000084,,,,,,,,,184.92898754100315,186.12731066600827,186.91960333300813,186.91104020799685,186.9117714580061,186.91960333300813,186.91960333300813,186.91960333300813,188.7847672909993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.860812541999621,,,,,,sub-044,1,random_dot,,
right,right,20.0,0.0,10.0,left,0.0,1.81565491600486,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,188.81063129099493,,,,,,,,,188.78527304100865,188.88268658300512,189.67573699999772,189.6669306660042,189.6673760410049,189.67573699999772,189.67573699999772,189.67573699999772,191.49451583300836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.81565491600486,,,,,,sub-044,1,random_dot,,
left,left,21.0,1.0,10.0,left,1.0,2.5877178329974413,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,191.5039109159989,,,,,,,,,191.49514754100528,192.28373745799763,193.0756865410076,193.067110916003,193.0676705000078,193.0756865410076,193.0756865410076,193.0756865410076,195.66952483300705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.5877178329974413,,,,,,sub-044,1,random_dot,,
left,left,22.0,0.0,11.0,right,0.0,1.815275917004328,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,195.6794404579996,,,,,,,,,195.6700238330086,196.4671404580004,197.2696677500062,197.26117650000376,197.26189445800264,197.2696677500062,197.2696677500062,197.2696677500062,199.0956287910085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.815275917004328,,,,,,sub-044,1,random_dot,,
right,right,23.0,1.0,11.0,right,1.0,1.8152975830016655,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,199.10517350000737,,,,,,,,,199.0963448749972,200.29405270800635,201.0864877080021,201.0777130409988,201.07843520800816,201.0864877080021,201.0864877080021,201.0864877080021,202.91116616599905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.8152975830016655,,,,,,sub-044,1,random_dot,,
left,left,24.0,0.0,12.0,right,0.0,2.4526530830044067,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,202.92012908299512,,,,,,,,,202.911698750002,204.1002670000016,204.89221662499767,204.8833826659975,204.8839201660012,204.89221662499767,204.89221662499767,204.89221662499767,207.3524786659982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.4526530830044067,,,,,,sub-044,1,random_dot,,
right,right,25.0,1.0,12.0,right,1.0,2.810471500008134,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,1.0,207.3622575830086,,,,,,,,,207.3529573749984,207.7002102080005,208.4998810410034,208.49355800000197,208.4940194999945,208.4998810410034,208.4998810410034,208.4998810410034,211.31196375000584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.810471500008134,,,,,,sub-044,1,random_dot,,
left,left,26.0,0.0,13.0,left,1.0,2.664541083999211,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,211.317612208004,,,,,,,,,211.3126326250058,212.1105854579946,212.9019815829961,212.8941468330013,212.8947099579964,212.9019815829961,212.9019815829961,212.9019815829961,215.56915512500564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.664541083999211,,,,,,sub-044,1,random_dot,,
right,right,27.0,1.0,13.0,left,0.0,2.0499072080128826,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,215.57887495799517,,,,,,,,,215.56963033300417,216.3661964579951,217.15895712500787,217.15045120799917,217.15098579099867,217.15895712500787,217.15895712500787,217.15895712500787,219.2104585829948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.0499072080128826,,,,,,sub-044,1,random_dot,,
left,left,28.0,0.0,14.0,left,1.0,2.3796132910065357,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,219.21586075000232,,,,,,,,,219.21093512499647,219.5501590000058,220.34232237499964,220.33370724999983,220.3342630410043,220.34232237499964,220.34232237499964,220.34232237499964,222.72890445799567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.3796132910065357,,,,,,sub-044,1,random_dot,,
right,right,29.0,1.0,14.0,right,1.0,2.163344165994204,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,1.0,222.7384329159977,,,,,,,,,222.72960379099823,223.52727424999463,224.31948583299527,224.31117437500507,224.3119133750006,224.31948583299527,224.31948583299527,224.31948583299527,226.495656375002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.163344165994204,,,,,,sub-044,1,random_dot,,
left,left,30.0,0.0,15.0,right,0.0,2.407170083009987,,accuracy,space,7.554140874999575,,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,226.50492054100323,,,,,,,,,226.49634800000055,226.59401070799504,227.3865231249947,227.377908208,227.37864587499644,227.3865231249947,227.3865231249947,227.3865231249947,229.800843791003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.407170083009987,,,,,,sub-044,1,random_dot,,
