direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
right,right,,4.0,1.0,9.0,1.0,,,,,,,,,39.06432720000157,,,,,,,,,39.04841480002506,39.14767340000253,39.94759420002811,39.93137320003007,39.93139099999098,39.94759420002811,39.94759420002811,39.94759420002811,42.448102800000925,right,1.0,17.864482299948577,,42.4485215000459,42.46419309999328,42.94814749999205,42.96420460002264,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,,5.0,0.0,10.0,0.0,,,,,,,,,42.96420460002264,,,,,,,,,42.94847150001442,44.16410680004629,44.9641694999882,44.94788920000428,44.9479065000196,44.9641694999882,44.9641694999882,44.9641694999882,48.29788930003997,right,0.0,18.70398519997252,,48.2982944000396,48.314032900030725,48.79755020001903,48.81391800002893,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,,5.0,1.0,11.0,1.0,,,,,,,,,48.81391800002893,,,,,,,,,48.7978296999936,50.013891500013415,50.81391830003122,50.79756850004196,50.79758300003596,50.81391830003122,50.81391830003122,50.81391830003122,52.83105640002759,left,0.0,17.38159679999808,,52.831398500013165,52.84720750001725,53.33090950001497,53.34727610001573,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,,6.0,0.0,12.0,1.0,,,,,,,,,53.34727610001573,,,,,,,,,53.33119430002989,53.43061310000485,54.23044010001468,54.21425270003965,54.21426770003745,54.23044010001468,54.23044010001468,54.23044010001468,56.89778840000508,left,0.0,18.0387426999514,,56.89821040001698,56.913832499994896,57.39767350000329,57.41382260003593,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,,6.0,1.0,13.0,0.0,,,,,,,,,57.41382260003593,,,,,,,,,57.39800039998954,58.2137447000132,59.01382370002102,58.997580700030085,58.99759710003855,59.01382370002102,59.01382370002102,59.01382370002102,62.04758410004433,left,1.0,18.40004979999503,,62.04802370001562,62.06369280000217,62.54730900004506,62.56364509998821,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,,7.0,0.0,14.0,0.0,,,,,,,,,62.56364509998821,,,,,,,,,62.54761370003689,63.36374970001634,64.16380929999286,64.14727320004022,64.14729140000418,64.16380929999286,64.16380929999286,64.16380929999286,67.88074540003436,right,0.0,19.08591249998426,,67.88115600001765,67.89691599999787,68.38040840002941,68.39680580003187,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,,7.0,1.0,15.0,1.0,,,,,,,,,68.39680580003187,,,,,,,,,68.38067790004425,68.4801795000094,69.28016070002923,69.26376240001991,69.26377730001695,69.28016070002923,69.28016070002923,69.28016070002923,71.99740430002566,right,1.0,18.08745220000856,,71.99778289999813,72.01348630001303,72.49710969999433,72.51341180002782,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,,8.0,0.0,16.0,1.0,,,,,,,,,72.51341180002782,,,,,,,,,72.49741860001814,73.7134262000327,74.51343570003519,74.49718700000085,74.49720610002987,74.51343570003519,74.51343570003519,74.51343570003519,77.94715950003592,left,0.0,18.80475700000534,,77.94756470003631,77.96338070003549,78.44719470001291,78.46326879999833,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,,8.0,1.0,17.0,0.0,,,,,,,,,78.46326879999833,,,,,,,,,78.44746049999958,78.54669849999482,79.34660690004239,79.3304255999974,79.33044300001347,79.34660690004239,79.34660690004239,79.34660690004239,81.43056180002168,left,1.0,17.453714600007515,,81.43097119999584,81.44660240004305,81.93023870000616,81.9465068000136,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,,9.0,0.0,18.0,1.0,,,,,,,,,81.9465068000136,,,,,,,,,81.93054940004367,83.14647640002659,83.94649270002265,83.93020070000784,83.93021690001478,83.94649270002265,83.94649270002265,83.94649270002265,87.53052640001988,left,0.0,18.96217329998035,,87.53092950000428,87.54647030000342,88.03007259999868,88.0463133000303,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,,9.0,1.0,19.0,0.0,,,,,,,,,88.0463133000303,,,,,,,,,88.03040720004356,88.84626720001688,89.64634400000796,89.63006669998867,89.6300831999979,89.64634400000796,89.64634400000796,89.64634400000796,93.23031110002194,right,0.0,18.955792299995665,,93.23071130004246,93.24631389998832,93.72983090003254,93.74618970003212,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.72988440003246,93.74618970003212,93.74618970003212,98.67991320003055,space,20.30255759996362,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.67993919999572,98.69613830000162,98.69613830000162,102.69656330003636,space,19.379832699953116,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.81769820000044,,,,,,,,,104.80709860002388,105.15469500003384,105.95656250003958,105.93838350003352,105.9384071000386,105.95656250003958,105.95656250003958,105.95656250003958,108.6173055000254,left,1.0,18.024695900036026,,,,,,,,,,,,,,,,,,,,102.69943500001682,102.71798970003148,102.71798970003148,104.80245439999273,space,17.45679680001922,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,108.63796750002076,,,,,,,,,108.6183183999965,108.72133170004236,109.52319390000775,109.50503699999535,109.50505530001828,109.52319390000775,109.52319390000775,109.52319390000775,110.69047490000958,right,1.0,16.53254610003205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,110.7045167000033,,,,,,,,,110.69122770003742,111.89903900003992,112.6997370000463,112.68275490001542,112.68277700000908,112.6997370000463,112.6997370000463,112.6997370000463,114.35058550001122,left,0.0,17.022877799987327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,114.36544070002856,,,,,,,,,114.35154780000448,115.55452649999644,116.35633770003916,116.33812550001312,116.33814480004366,116.35633770003916,116.35633770003916,116.35633770003916,119.12369000003672,right,0.0,18.13450839999132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,119.13767460000236,,,,,,,,,119.1244267000002,120.33763930003624,121.13958300004016,121.12146819999909,121.12148630002048,121.13958300004016,121.13958300004016,121.13958300004016,122.80682920000982,left,0.0,17.03543190000346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,122.82088320003822,,,,,,,,,122.80773020000196,122.9209652999998,123.72283330000936,123.70469450001838,123.70471530000214,123.72283330000936,123.72283330000936,123.72283330000936,126.76695320004364,left,1.0,18.4097339999862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,126.78222809999716,,,,,,,,,126.76786439999704,127.97078810003586,128.76649310003268,128.7544902000227,128.7545057000243,128.76649310003268,128.76649310003268,128.76649310003268,129.867029200017,left,1.0,16.4796239999705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,129.88174250000156,,,,,,,,,129.8677696000086,129.97078350000083,130.77264830004424,130.7544284000178,130.75444819999393,130.77264830004424,130.77264830004424,130.77264830004424,131.83362739998847,right,1.0,16.430729699961375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,131.84834740002407,,,,,,,,,131.8344731000252,133.03740239999024,133.85590930003673,133.83243599999696,133.83245470002294,133.85590930003673,133.85590930003673,133.85590930003673,136.21690729999682,right,0.0,17.740137599990703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,136.2315854000044,,,,,,,,,136.2177141000284,137.42058929998893,138.23293590004323,138.21537690004334,138.21540089999326,138.23293590004323,138.23293590004323,138.23293590004323,139.85640049999347,right,1.0,16.987069099966902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,139.8704604000086,,,,,,,,,139.85737500002142,139.97050900000613,140.78242609999143,140.7656460000435,140.76566959999036,140.78242609999143,140.78242609999143,140.78242609999143,141.88363510003546,right,0.0,16.47134940000251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,141.90375050000148,,,,,,,,,141.8845993000432,142.68712710001273,143.4890171000152,143.47095119999722,143.4709714000346,143.4890171000152,143.4890171000152,143.4890171000152,144.83330749999732,right,1.0,16.722518599999603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,144.8479714000132,,,,,,,,,144.83422439999413,145.63702720002038,146.4389235000126,146.42079140001442,146.4208110999898,146.4389235000126,146.4389235000126,146.4389235000126,147.5395276999916,left,1.0,16.474695099983364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,1.0,147.55362250003964,,,,,,,,,147.5403523000423,148.34933709999314,149.15556740004104,149.137371800025,149.13738950004335,149.15556740004104,149.15556740004104,149.15556740004104,150.08333069999935,right,1.0,16.30696929997066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,1.0,150.0982367999968,,,,,,,,,150.08464090002235,150.43692800001008,151.23881070001516,151.2206382000004,151.22065690002637,151.23881070001516,151.23881070001516,151.23881070001516,153.10625340003753,right,1.0,17.233865199959837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,153.120192900009,,,,,,,,,153.10704170004465,153.47023179999087,154.27204640000127,154.25387050001882,154.25388989999192,154.27204640000127,154.27204640000127,154.27204640000127,156.33310049999272,left,1.0,17.428359199955594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,156.35118769999826,,,,,,,,,156.33417330001248,157.53681950003374,158.33863260003272,158.32045580004342,158.320475000015,158.33863260003272,158.33863260003272,158.33863260003272,160.00591639999766,right,1.0,17.033557699993253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,160.01996170001803,,,,,,,,,160.0067102999892,160.82003940001596,161.62189800001215,161.603795300005,161.60381430003326,161.62189800001215,161.62189800001215,161.62189800001215,164.48915510001825,left,1.0,18.232837299990933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,164.5031893000123,,,,,,,,,164.4899304000428,165.30323770001996,166.10510530002648,166.08681160002016,166.08682480000425,166.10510530002648,166.10510530002648,166.10510530002648,169.32256460003555,right,1.0,18.59476430003997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,169.3364634999889,,,,,,,,,169.32341160002397,170.53644970001187,171.33835070003988,171.32021890004398,171.32025460002478,171.33835070003988,171.33835070003988,171.33835070003988,174.22217780002393,left,1.0,18.2571467999951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,174.23626169998897,,,,,,,,,174.22293630003696,175.03636460000416,175.83821130002616,175.82012059999397,175.82013960002223,175.83821130002616,175.83821130002616,175.83821130002616,177.00559220003197,left,1.0,16.540247199998703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,1.0,177.0195687999949,,,,,,,,,177.00652580003953,177.81836680002743,178.62146490003215,178.6032867000322,178.60330620000605,178.62146490003215,178.62146490003215,178.62146490003215,180.05552380002337,left,0.0,16.803993799956515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,180.0694665000192,,,,,,,,,180.05637200002093,180.86957099998835,181.67139410000527,181.6532918000012,181.6533094000188,181.67139410000527,181.67139410000527,181.67139410000527,182.9887811000226,left,1.0,16.68171059997985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,183.0027570000384,,,,,,,,,182.98951169999785,183.3528098000097,184.1647776000318,184.14735260000447,184.14737399999285,184.1647776000318,184.1647776000318,184.1647776000318,187.20532980002463,right,1.0,18.417418199998792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,1.0,187.21935660002052,,,,,,,,,187.2061549000209,187.3193253999925,188.121242800029,188.1030997000053,188.10312300000805,188.121242800029,188.121242800029,188.121242800029,190.53185239998857,right,1.0,17.7777973000193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,190.546879200032,,,,,,,,,190.53272690001177,191.7505671000108,192.5504030000302,192.53633430000627,192.53635559999384,192.5504030000302,192.5504030000302,192.5504030000302,194.87178650003625,left,1.0,17.682606699934695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,194.8857961000176,,,,,,,,,194.87265020003545,195.2358624000335,196.03772270004265,196.0195222999901,196.01954200002365,196.03772270004265,196.03772270004265,196.03772270004265,197.43834600003905,left,1.0,16.770036099944264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,197.4523768000072,,,,,,,,,197.4390927000204,198.24691690003965,199.05433600000103,199.03629790002012,199.03631890000543,199.05433600000103,199.05433600000103,199.05433600000103,200.35492280003385,right,1.0,16.667520299961325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,200.36898700002348,,,,,,,,,200.35570559999903,200.7133704000153,201.52088190004,201.5026713000261,201.5026896999916,201.52088190004,201.52088190004,201.52088190004,202.65484630002172,left,1.0,16.512131199997384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,1.0,202.66891150001905,,,,,,,,,202.6556701000081,203.46893570001703,204.2708488000208,204.252624500019,204.25264409999363,204.2708488000208,204.2708488000208,204.2708488000208,205.73759259999497,left,0.0,16.838042500021402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,205.7468271999969,,,,,,,,,205.7384919000324,205.8522348999977,206.6540759000345,206.63585170003356,206.6358712000074,206.6540759000345,206.6540759000345,206.6540759000345,207.471655500005,left,1.0,16.196911600010935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,1.0,207.4855644000345,,,,,,,,,207.472425999993,207.58553740003845,208.3873836999992,208.3691921000136,208.3692108000396,208.3873836999992,208.3873836999992,208.3873836999992,209.4547256000224,right,1.0,16.441614599956665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,0.0,209.46878950000973,,,,,,,,,209.4555755000329,210.6687414000044,211.47068570001284,211.45255750004435,211.45257810002656,211.47068570001284,211.47068570001284,211.47068570001284,212.19815920002293,left,1.0,16.091510899947025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,1.0,212.2129380000406,,,,,,,,,212.1990497999941,213.0021102000028,213.80389750003812,213.7856926000095,213.7857121000416,213.80389750003812,213.80389750003812,213.80389750003812,215.20457060000624,left,0.0,16.773370099952444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,1.0,215.21862900001,,,,,,,,,215.2052684000228,215.5686714000185,216.37054080003875,216.35236730001637,216.35238640004536,216.37054080003875,216.37054080003875,216.37054080003875,217.3212058999925,right,1.0,16.318986300029792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,0.0,217.3352446000208,,,,,,,,,217.3219606000348,217.6852421000367,218.48718739999455,218.4689399999916,218.46895900001985,218.48718739999455,218.48718739999455,218.48718739999455,219.30457770003704,left,1.0,16.19362590002129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,1.0,219.31856079999125,,,,,,,,,219.3054316000198,219.41859250003472,220.2204400000046,220.2021902000415,220.2022078000009,220.2204400000046,220.2204400000046,220.2204400000046,221.42114789999323,right,1.0,16.575666399963666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,0.0,221.43515780003509,,,,,,,,,221.42188440001337,222.23515960003715,223.03708420001203,223.01892460003728,223.0189437000081,223.03708420001203,223.03708420001203,223.03708420001203,224.1143347999896,left,1.0,16.445620199956466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,1.0,224.13076770002957,,,,,,,,,224.1152111000265,224.2184393000207,225.02033830003347,225.0021746000275,225.00219510000895,225.02033830003347,225.02033830003347,225.02033830003347,226.5709402000066,right,1.0,16.924510599987116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,0.0,226.58505970000988,,,,,,,,,226.5717021000455,226.68504850001773,227.48697150003863,227.4688463000348,227.46886470000027,227.48697150003863,227.48697150003863,227.48697150003863,228.98761770001147,left,1.0,16.876968099968508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-082,1.0,random_dot,60.01475164046647,
