direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 72
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,8.0,1.0,17.0,1.0,325.4122134000063,,,,,,,,,325.39993020001566,325.51248500001384,326.3165353000222,326.2972792000219,326.2973195000086,326.3165353000222,326.3165353000222,326.3165353000222,327.0331389000057,right,1.0,6348.843810399994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,9.0,0.0,18.0,1.0,327.04672949999804,,,,,,,,,327.0348992000217,327.39663719999953,328.19838790001813,328.18183400001726,328.1818742000032,328.19838790001813,328.19838790001813,328.19838790001813,329.0175029000093,right,1.0,6348.941469699988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,9.0,1.0,19.0,0.0,329.03128250001464,,,,,,,,,329.0194529000146,329.8318464000185,330.6330115000019,330.6173629999976,330.6174030000111,330.6330115000019,330.6330115000019,330.6330115000019,331.2186578999972,left,1.0,6348.71810659999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,10.0,0.0,20.0,1.0,331.2327501999971,,,,,,,,,331.2205024000141,332.03309020001325,332.834657600004,332.8183037000126,332.81836340000154,332.834657600004,332.834657600004,332.834657600004,333.63729890002287,right,1.0,6348.924996699992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,10.0,1.0,21.0,0.0,333.651279600017,,,,,,,,,333.63911930000177,333.75090519999503,334.55249670002377,334.53654010000173,334.53658020001603,334.55249670002377,334.55249670002377,334.55249670002377,335.23866560001625,left,1.0,6348.818498200009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,11.0,0.0,22.0,1.0,335.25223710000864,,,,,,,,,335.24055070002214,336.45306640001945,337.25425359999645,337.23807079999824,337.23811090001254,337.25425359999645,337.25425359999645,337.25425359999645,337.80700790000265,right,1.0,6348.68549470001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,11.0,1.0,23.0,0.0,337.8206281000166,,,,,,,,,337.80882700000075,338.1709110000229,338.97230680001667,338.9558787000133,338.9559186999977,338.97230680001667,338.97230680001667,338.97230680001667,339.47490290002315,left,1.0,6348.637978600018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,12.0,0.0,24.0,1.0,339.4884008000081,,,,,,,,,339.4766451000178,340.2893191000039,341.0903427000157,341.074694800016,341.0747455000237,341.0903427000157,341.0903427000157,341.0903427000157,341.4758888000215,right,1.0,6348.5097160000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,12.0,1.0,25.0,0.0,341.4898188000079,,,,,,,,,341.4776315000199,341.5897946000041,342.3912907000049,342.3750354000076,342.3751043000084,342.3912907000049,342.3912907000049,342.3912907000049,342.8937235000194,left,1.0,6348.628718799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,13.0,0.0,26.0,1.0,342.90720560000045,,,,,,,,,342.8954818000202,343.0076788000006,343.8088682999951,343.79274400000577,343.7927813999995,343.8088682999951,343.8088682999951,343.8088682999951,344.7450454000209,left,0.0,6349.070574300014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,13.0,1.0,27.0,0.0,344.7588676000014,,,,,,,,,344.7468480000098,345.9595217000169,346.760869699996,346.7447181000025,346.7447564000031,346.760869699996,346.760869699996,346.760869699996,347.37998940001125,left,1.0,6348.7499020000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,14.0,0.0,28.0,0.0,347.39412929999526,,,,,,,,,347.3818655000068,347.49420539999846,348.29546300001675,348.2790695000149,348.2791069000086,348.29546300001675,348.29546300001675,348.29546300001675,351.6330803000019,left,1.0,6351.465026599995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,14.0,1.0,29.0,1.0,351.646848400007,,,,,,,,,351.63493190001464,352.84760900001856,353.6490773000114,353.6328221000149,353.63286130002234,353.6490773000114,353.6490773000114,353.6490773000114,354.8518285000173,right,1.0,6349.332060699991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,15.0,0.0,30.0,1.0,354.8657604000182,,,,,,,,,354.8538274000166,356.06634889999987,356.8679329000006,356.8514743999985,356.8515147000144,356.8679329000006,356.8679329000006,356.8679329000006,358.13759470000514,right,1.0,6349.404297400004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,15.0,1.0,31.0,0.0,358.15129290000186,,,,,,,,,358.13941220002016,358.9518267000094,359.75330880002,359.7369454000145,359.7369856000005,359.75330880002,359.75330880002,359.75330880002,360.37246850001975,left,1.0,6348.74878959998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,16.0,0.0,32.0,1.0,360.38642730002175,,,,,,,,,360.3744951999979,360.4862987000088,361.2877425000188,361.27126690000296,361.271304599999,361.2877425000188,361.2877425000188,361.2877425000188,361.9903664000158,right,1.0,6348.833605099993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,16.0,1.0,33.0,0.0,362.00404300002265,,,,,,,,,361.9922134000226,362.8047431000159,363.605724699999,363.58957330000703,363.5896106,363.605724699999,363.605724699999,363.605724699999,364.4086068000179,left,1.0,6348.936002000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,17.0,0.0,34.0,0.0,364.4222576000029,,,,,,,,,364.410420500004,365.2229755000153,366.02409970000735,366.0078194999951,366.0078601000132,366.02409970000735,366.02409970000735,366.02409970000735,366.7600401999953,left,1.0,6348.866761400015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,17.0,1.0,35.0,1.0,366.77399620000506,,,,,,,,,366.7618522999983,367.1243247000093,367.9254824000236,367.9092707000091,367.9093113999989,367.9254824000236,367.9254824000236,367.9254824000236,368.89523230001214,right,1.0,6349.096382100019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,0.0,36.0,0.0,368.9085804000206,,,,,,,,,368.8969941000105,369.0088461000123,369.8102953000053,369.7937603000028,369.7937976999965,369.8102953000053,369.8102953000053,369.8102953000053,370.5128585000057,left,1.0,6348.831996200024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,1.0,37.0,1.0,370.5267602000095,,,,,,,,,370.5146643000189,370.8767564000154,371.6781064000097,371.6617801999964,371.66181839999626,371.6781064000097,371.6781064000097,371.6781064000097,372.29727380000986,right,1.0,6348.743184199993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,0.0,38.0,0.0,372.31111520002014,,,,,,,,,372.29914210000425,373.11159780001617,373.91300650002086,373.8968457000156,373.8968831000093,373.91300650002086,373.91300650002086,373.91300650002086,374.449042799999,left,1.0,6348.657582699991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,1.0,39.0,1.0,374.4627243000141,,,,,,,,,374.45075060002273,375.2633166000014,376.0646280000219,376.0482707000047,376.0483077999961,376.0646280000219,376.0646280000219,376.0646280000219,376.7003557000135,right,1.0,6348.756267000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,0.0,40.0,0.0,376.71437170001445,,,,,,,,,376.7022659000068,376.81419140001526,377.61551780000445,377.5993537000031,377.59939290001057,377.61551780000445,377.61551780000445,377.61551780000445,378.2515925000189,left,1.0,6348.756730900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,1.0,41.0,1.0,378.2652051000041,,,,,,,,,378.25327430001926,378.3653275000106,379.16675050000777,379.1503384000098,379.1503778000188,379.16675050000777,379.16675050000777,379.16675050000777,379.9692406000104,right,1.0,6348.924995300011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,0.0,42.0,1.0,379.9830920000095,,,,,,,,,379.9711170000082,380.0833066000196,380.8846227000176,380.8683455999999,380.8683857000142,380.8846227000176,380.8846227000176,380.8846227000176,381.63705760001903,right,1.0,6348.8765769000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,1.0,43.0,0.0,381.6509022999962,,,,,,,,,381.6389075000188,382.0010198999953,382.80253320001066,382.7860229000216,382.786062500003,382.80253320001066,382.80253320001066,382.80253320001066,383.4048620999965,left,1.0,6348.729121400014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,0.0,44.0,0.0,383.4186514000176,,,,,,,,,383.4066681000113,383.5188540000236,384.3202558000048,384.3040957000048,384.3041381000076,384.3202558000048,384.3202558000048,384.3202558000048,384.78899300002377,left,1.0,6348.59054200002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,1.0,45.0,1.0,384.80320590001065,,,,,,,,,384.79065720000654,385.1533684000024,385.9545780000044,385.93831769999815,385.9383554000233,385.9545780000044,385.9545780000044,385.9545780000044,386.5406270000094,right,1.0,6348.716744900012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,0.0,46.0,1.0,386.5545372000197,,,,,,,,,386.5425540000142,386.9046743000217,387.70590640002047,387.689669000014,387.68970550000085,387.70590640002047,387.70590640002047,387.70590640002047,388.4420782000234,right,1.0,6348.866175600007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,1.0,47.0,0.0,388.4558483000146,,,,,,,,,388.44393100001616,388.8060952000087,389.6073838000011,389.5908141999971,389.5908509000146,389.6073838000011,389.6073838000011,389.6073838000011,390.22632770001655,left,1.0,6348.743465899985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,0.0,48.0,0.0,390.24021560000256,,,,,,,,,390.22811520000687,391.4409680000099,392.24251780001214,392.2260375000187,392.2260768999986,392.24251780001214,392.24251780001214,392.24251780001214,392.811660700012,left,1.0,6348.699291199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,1.0,49.0,1.0,392.8252228000201,,,,,,,,,392.81342400002177,394.0262237999996,394.8276659999974,394.81144270001096,394.8114913000027,394.8276659999974,394.8276659999974,394.8276659999974,395.663644300017,right,1.0,6348.964127300016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,0.0,50.0,0.0,395.67724810002255,,,,,,,,,395.6653683000186,396.4776322999969,397.2789957000059,397.26326110001537,397.2633268000209,397.2789957000059,397.2789957000059,397.2789957000059,397.814990200015,left,1.0,6348.663005700015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,1.0,51.0,1.0,397.8288857000007,,,,,,,,,397.8168428000063,399.0295331999951,399.831018900004,399.8148277,399.8148741000041,399.831018900004,399.831018900004,399.831018900004,400.7001892999979,right,1.0,6348.990293800016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,0.0,52.0,0.0,400.7142733000219,,,,,,,,,400.7019641000079,401.0642576999962,401.8657901000115,401.849351700017,401.8493912999984,401.8657901000115,401.8657901000115,401.8657901000115,402.68505130001,left,1.0,6348.945323000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,1.0,53.0,1.0,402.6988529000082,,,,,,,,,402.6868713000149,403.04922230000375,403.85054220000166,403.8342969000223,403.83436790001,403.85054220000166,403.85054220000166,403.85054220000166,408.3054979000008,left,0.0,6352.581212799996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,0.0,54.0,1.0,408.3192801999976,,,,,,,,,408.3072850000172,408.6698116000043,409.4709178000048,409.4544482000056,409.45448650000617,409.4709178000048,409.4709178000048,409.4709178000048,410.44034770000144,right,1.0,6349.100676400005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,1.0,55.0,0.0,410.4540776000067,,,,,,,,,410.4421360999986,411.2547643000144,412.05601900001056,412.0395365000004,412.0395758000086,412.05601900001056,412.05601900001056,412.05601900001056,412.7259246000031,left,1.0,6348.805819600006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,0.0,56.0,0.0,412.7390784000163,,,,,,,,,412.727693599998,413.0890973000205,413.8906068000069,413.8744229000004,413.8744621000078,413.8906068000069,413.8906068000069,413.8906068000069,414.7099889999954,left,1.0,6348.9508575999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,1.0,57.0,1.0,414.7237574000028,,,,,,,,,414.7118203999999,414.82411700001103,415.6252580000146,415.6089533000195,415.60898940000334,415.6252580000146,415.6252580000146,415.6252580000146,416.2778112000087,right,1.0,6348.775955499994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,0.0,58.0,0.0,416.2916117999994,,,,,,,,,416.2796756000025,417.4921673000208,418.2938239000214,418.2773889999953,418.2774310999957,418.2938239000214,418.2938239000214,418.2938239000214,419.2298863000178,left,1.0,6349.057320799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,1.0,59.0,1.0,419.2436968999973,,,,,,,,,419.2315852000029,419.5938895000145,420.3949446000042,420.3788058000209,420.3788379000034,420.3949446000042,420.3949446000042,420.3949446000042,421.0799159000162,right,1.0,6348.806608100014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
,,accuracy,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-129,1.0,random_dot,59.91080479118055,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.0808280000056,421.0945107000007,426.08200520000537,sub-129,,,,
