direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0089003749999392,0.0144684160004544,0.0144684160004544,41.74314204099937,space,41.6322250409994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-157,1,random_dot,121.7678875628845,
left,left,0.0,0.0,0.0,left,1.0,5.4946817489999376,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,41.754398290999234,,,,,,,,,41.74756345800051,42.55140791600024,43.348518000000695,43.33459012499952,43.335149000000456,43.348518000000695,43.348518000000695,43.348518000000695,48.32418691599924,48.85282920799909,left,1.0,5.4946817489999376,,48.86213916599991,48.89915183300036,49.35718354100027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-157,1,random_dot,121.7678875628845,
right,right,1.0,1.0,0.0,right,1.0,2.515175499000179,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,49.36774491600045,,,,,,,,,49.35757408300015,49.7011222910005,50.49347679099992,50.48457216600036,50.48513591600022,50.49347679099992,50.49347679099992,50.49347679099992,,53.01776466599949,right,1.0,2.515175499000179,,53.01789679099966,53.02620620800008,53.51786854099919,53.5238495829999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-157,1,random_dot,121.7678875628845,
left,left,2.0,0.0,1.0,left,1.0,3.1145551660010824,,,,,,1.0,0.0,2.0,0.0,,,,,,,,,53.5238495829999,,,,,,,,,53.518354415999056,53.85724595799911,54.64977645799991,54.64065404100074,54.64107899999908,54.64977645799991,54.64977645799991,54.64977645799991,,57.76779666599941,left,1.0,3.1145551660010824,,57.76802637500077,57.774411915999735,58.257188375000624,58.26766716599923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-157,1,random_dot,121.7678875628845,
right,right,3.0,1.0,1.0,right,1.0,2.152325583001584,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,58.26766716599923,,,,,,,,,58.25754583299931,58.35668583299957,59.14990612499969,59.140620500000296,59.14115687499907,59.14990612499969,59.14990612499969,59.14990612499969,,61.308184416000586,right,1.0,2.152325583001584,,61.30837637500008,61.31756825000048,61.801322208000784,61.80734091600061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-157,1,random_dot,121.7678875628845,
left,left,4.0,0.0,2.0,right,0.0,3.722622957000567,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,61.80734091600061,,,,,,,,,61.80176137499984,63.00697424999999,63.80100220799977,63.789957125,63.79039299999931,63.80100220799977,63.80100220799977,63.80100220799977,,67.52570866600036,right,0.0,3.722622957000567,,67.53366354100035,67.54244649999964,68.03467633299988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-157,1,random_dot,121.7678875628845,
right,right,5.0,1.0,2.0,left,0.0,3.1341672079997807,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,68.04054933299994,,,,,,,,,68.03513262500019,68.37393225000051,69.16758316599953,69.15666637499999,69.15708987499966,69.16758316599953,69.16758316599953,69.16758316599953,,72.30906112499906,left,0.0,3.1341672079997807,,72.3092282079997,72.31852237500061,72.8013509579996,72.80734850000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-157,1,random_dot,121.7678875628845,
right,right,6.0,0.0,3.0,right,1.0,3.6265951660006976,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,72.80734850000044,,,,,,,,,72.80179104099989,73.15736095799912,73.95104708299914,73.94010487500054,73.94051883300017,73.95104708299914,73.95104708299914,73.95104708299914,,77.58548374999918,right,1.0,3.6265951660006976,,77.58928924999964,77.59846862499944,78.0851658749998,78.0918365409998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-157,1,random_dot,121.7678875628845,
left,left,7.0,1.0,3.0,right,0.0,5.522500082000988,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,78.0918365409998,,,,,,,,,78.08570633300042,79.28442587499922,80.07678124999984,80.06819687499956,80.06876733299941,80.07678124999984,80.07678124999984,80.07678124999984,85.06774374999986,85.6029322079994,right,0.0,5.522500082000988,,85.60706733299958,85.61633170799905,86.10128462499961,86.10710687500068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-157,1,random_dot,121.7678875628845,
left,left,8.0,0.0,4.0,left,1.0,2.508105208000416,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,86.10710687500068,,,,,,,,,86.10172708299979,87.30092437500025,88.09336479100057,88.08473333300026,88.08524883300015,88.09336479100057,88.09336479100057,88.09336479100057,,90.60994050000043,left,1.0,2.508105208000416,,90.61329145799937,90.62224349999995,91.10738683300042,91.11804020800082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-157,1,random_dot,121.7678875628845,
