direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0171758540000155,0.0508845540000493,0.0508845540000493,105.384430437,space,105.297904798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-095,1,random_dot,,
right,right,0.0,0.0,0.0,left,0.0,10.264821538999968,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,105.47918490100004,,,,,,,,,105.44371345100012,106.59320155399996,107.417223208,107.38458321500002,107.385485108,107.417223208,107.417223208,107.417223208,112.40222005200008,117.741833951,left,0.0,10.264821538999968,,117.7587385490001,117.78318959900002,118.25745928900004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-095,1,random_dot,,
left,left,1.0,1.0,0.0,right,0.0,3.311519439999984,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,118.27540103700017,,,,,,,,,118.25791752300006,118.59530613100014,119.41385378100016,119.39037496500008,119.39085066400004,119.41385378100016,119.41385378100016,119.41385378100016,,122.73297431500008,right,0.0,3.311519439999984,,122.733165654,122.74773759699995,123.24245649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-095,1,random_dot,,
left,left,2.0,0.0,1.0,right,0.0,2.7485281019999093,,,,,,1.0,0.0,2.0,0.0,,,,,,,,,123.25908650200016,,,,,,,,,123.24274107500014,123.34332505200018,124.14485584900012,124.12705301300002,124.127361049,124.14485584900012,124.14485584900012,124.14485584900012,,126.90836173000002,right,0.0,2.7485281019999093,,126.90850763900016,126.93044616700011,127.41329742300012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-095,1,random_dot,,
right,right,3.0,1.0,1.0,left,0.0,7.529028582000137,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,127.429828113,,,,,,,,,127.41369180000017,127.51153033200012,128.31615012099996,128.29563656900018,128.29606710899998,128.31615012099996,128.31615012099996,128.31615012099996,133.31612161300018,135.84864438900013,left,0.0,7.529028582000137,,135.8487962040001,135.86503789800008,136.35170863100006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-095,1,random_dot,,
right,right,4.0,0.0,2.0,right,1.0,3.635834571000032,,,,,,2.0,0.0,4.0,1.0,,,,,,,,,136.36783205200004,,,,,,,,,136.35208538899997,137.55075816300018,138.353422099,138.33442016699996,138.334723382,138.353422099,138.353422099,138.353422099,,142.00863316100003,right,1.0,3.635834571000032,,142.01769914700003,142.0322058700001,142.52202958400017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-095,1,random_dot,,
left,left,5.0,1.0,2.0,right,0.0,2.920596921999959,,,,,,2.0,1.0,5.0,0.0,,,,,,,,,142.538860268,,,,,,,,,142.52237720300013,143.71962210300012,144.52502373100015,144.50422485800004,144.50466725900014,144.52502373100015,144.52502373100015,144.52502373100015,,147.4564203,right,0.0,2.920596921999959,,147.45876126000007,147.470344049,147.95490885200002,147.968952254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-095,1,random_dot,,
right,right,6.0,0.0,3.0,left,0.0,5.352707646999988,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,147.968952254,,,,,,,,,147.955151592,148.77107039099997,149.57483790700007,149.55570665000005,149.55598143200018,149.57483790700007,149.57483790700007,149.57483790700007,154.56486803400003,154.93668280099996,left,0.0,5.352707646999988,,154.93678427700002,154.94922110800007,155.44129897200014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-095,1,random_dot,,
left,left,7.0,1.0,3.0,right,0.0,1.502856612999949,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,155.45796326699997,,,,,,,,,155.44156768800008,155.79138825200016,156.60873213500008,156.59221269400018,156.5924919260001,156.60873213500008,156.60873213500008,156.60873213500008,,158.115391218,right,0.0,1.502856612999949,,158.11548185800007,158.13050633500006,158.62578959999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-095,1,random_dot,,
left,left,8.0,0.0,4.0,left,1.0,4.913899033000007,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,158.64270093100004,,,,,,,,,158.62605300200016,159.82634243899997,160.62907246100008,160.61080598600006,160.6110944950001,160.62907246100008,160.62907246100008,160.62907246100008,,165.54781887500008,left,1.0,4.913899033000007,,165.5506202460001,165.56368734600005,166.06319787100006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-095,1,random_dot,,
