"id","trial","direction","condition","corrAns","resp","corr","rt"
"sub-001",3,"right","accuracy","right","right",1,49.9034988000058
"sub-001",4,"left","accuracy","left","left",1,49.6597406000074
"sub-001",5,"right","accuracy","right","right",1,49.8958393000066
"sub-001",6,"left","accuracy","left","left",1,49.3015711000044
"sub-001",7,"left","accuracy","left","left",1,49.4432135000097
"sub-001",8,"right","accuracy","right","right",1,49.3376102000038
"sub-001",9,"right","accuracy","right","right",1,49.3198355000059
"sub-001",10,"left","accuracy","left","left",1,49.2438298000052
"sub-001",11,"left","accuracy","left","left",1,50.1479651000118
"sub-001",12,"right","accuracy","right","right",1,49.2130712000071
"sub-001",13,"left","accuracy","left","left",1,49.5428512000071
"sub-001",14,"right","accuracy","right","right",1,49.1356954000075
"sub-001",15,"right","accuracy","right","left",0,51.5464487000136
"sub-001",16,"left","accuracy","left","left",1,53.1060320000106
"sub-001",17,"left","accuracy","left","left",1,49.5324415000068
"sub-001",18,"right","accuracy","right","right",1,49.6498524000053
"sub-001",19,"left","accuracy","left","left",1,50.3691935000097
"sub-001",20,"right","accuracy","right","left",0,50.2277552000014
"sub-001",21,"right","accuracy","right","right",1,51.2399049000087
"sub-001",22,"left","accuracy","left","left",1,51.806490100018
"sub-001",23,"right","accuracy","right","right",1,49.6075949000078
"sub-001",24,"left","accuracy","left","right",0,49.4626318999944
"sub-001",25,"left","accuracy","left","left",1,49.5856131000037
"sub-001",26,"right","accuracy","right","right",1,54.5261329000059
"sub-001",27,"left","accuracy","left","left",1,49.3607578999945
"sub-001",28,"right","accuracy","right","right",1,50.5936970000184
"sub-001",29,"right","accuracy","right","right",1,51.9970381000021
"sub-001",30,"left","accuracy","left","left",1,49.9572774000117
"sub-001",31,"left","accuracy","left","left",1,51.2826161000121
"sub-001",32,"right","accuracy","right","right",1,50.0510740000027
"sub-001",33,"left","accuracy","left","left",1,49.2044154000032
"sub-001",34,"right","accuracy","right","left",0,51.270714400016
"sub-001",35,"left","accuracy","left","left",1,49.4443223000126
"sub-001",36,"right","accuracy","right","left",0,51.0260470000067
"sub-001",37,"right","accuracy","right","right",1,50.1693374000024
"sub-001",38,"left","accuracy","left","left",1,50.3593309999997
"sub-001",39,"right","accuracy","right","right",1,51.6113435000007
"sub-001",40,"left","accuracy","left","left",1,52.3951144000021
"sub-001",41,"left","accuracy","left","left",1,54.0337506000069
"sub-001",42,"right","accuracy","right","right",1,50.6650911000033
"sub-001",43,"right","accuracy","right","left",0,53.9707474000024
"sub-001",44,"left","accuracy","left","left",1,50.4851755999989
"sub-001",45,"right","accuracy","right","right",1,49.5005771000142
"sub-001",46,"left","accuracy","left","left",1,49.6512646000047
"sub-001",47,"right","accuracy","right","right",1,49.639584900011
"sub-001",48,"left","accuracy","left","left",1,49.4760122000007
"sub-001",49,"right","accuracy","right","right",1,49.4356888000038
"sub-001",50,"left","accuracy","left","left",1,52.9045482000074
"sub-001",51,"right","accuracy","right","right",1,49.4588456000056
"sub-001",52,"left","accuracy","left","left",1,49.4385047000105
"sub-001",53,"left","accuracy","left","right",0,49.2172165000084
"sub-001",54,"right","accuracy","right","right",1,52.2043447000178
"sub-001",55,"left","accuracy","left","left",1,49.3822152000066
"sub-001",56,"right","accuracy","right","right",1,50.9899136000022
"sub-001",57,"left","accuracy","left","left",1,49.4796735000127
"sub-001",58,"right","accuracy","right","right",1,49.6509832000156
"sub-001",59,"left","accuracy","left","left",1,49.4186286000186
"sub-001",60,"right","accuracy","right","right",1,49.2157589999988
