"id","trial","word","color","congruent","condition","resp","corr","rt"
"sub-001",1,"blau","blue",1,"congruent","b",1,0.578418799996143
"sub-001",2,"blau","yellow",0,"incongruent","g",1,0.549999599999865
"sub-001",3,"blau","blue",1,"congruent","b",1,0.505155999999261
"sub-001",4,"rot","red",1,"congruent","r",1,0.458586599997943
"sub-001",5,"gelb","red",0,"incongruent","r",1,0.500887199988938
"sub-001",6,"rot","red",1,"congruent","r",1,0.350879499994335
"sub-001",7,"gelb","yellow",1,"congruent","g",1,0.394683899998199
"sub-001",8,"rot","yellow",0,"incongruent","r",0,0.706246000001556
"sub-001",9,"rot","blue",0,"incongruent","b",1,0.65336730000854
"sub-001",10,"blau","red",0,"incongruent","r",1,0.791197800004738
"sub-001",11,"gelb","yellow",1,"congruent","g",1,0.550844000012148
"sub-001",12,"gelb","blue",0,"incongruent","b",1,0.329110400009085
"sub-001",13,"blau","yellow",0,"incongruent","g",1,0.517154600005597
"sub-001",14,"blau","blue",1,"congruent","b",1,0.567738800004008
"sub-001",15,"rot","red",1,"congruent","r",1,0.436171699999249
"sub-001",16,"gelb","yellow",1,"congruent","g",1,0.499038299996755
"sub-001",17,"rot","red",1,"congruent","r",1,0.424301399994874
"sub-001",18,"blau","blue",1,"congruent","b",1,0.367809899995336
"sub-001",19,"gelb","blue",0,"incongruent","b",1,0.506531799997902
"sub-001",20,"rot","yellow",0,"incongruent","g",1,0.711746500004665
"sub-001",21,"gelb","red",0,"incongruent","r",1,0.518550499997218
"sub-001",22,"blau","red",0,"incongruent","r",1,0.551179699992645
"sub-001",23,"rot","blue",0,"incongruent","b",1,0.508683399995789
"sub-001",24,"gelb","yellow",1,"congruent","g",1,0.447900699989987
"sub-001",25,"blau","blue",1,"congruent","b",1,0.52969719999237
"sub-001",26,"gelb","red",0,"incongruent","r",1,0.784242599998834
"sub-001",27,"gelb","yellow",1,"congruent","g",1,0.476323599999887
"sub-001",28,"rot","red",1,"congruent","r",1,0.36225760000525
"sub-001",29,"blau","yellow",0,"incongruent","g",1,0.790538800007198
"sub-001",30,"gelb","yellow",1,"congruent","g",1,0.466253200007486
"sub-001",31,"blau","blue",1,"congruent","b",1,0.465220900005079
"sub-001",32,"rot","red",1,"congruent","r",1,0.403334900009213
"sub-001",33,"gelb","blue",0,"incongruent","b",1,0.394358299992746
"sub-001",34,"blau","red",0,"incongruent","r",1,0.384349599989946
"sub-001",35,"rot","yellow",0,"incongruent","g",1,0.357766000000993
"sub-001",36,"rot","blue",0,"incongruent","b",1,0.362730499997269
"sub-001",37,"blau","red",0,"incongruent","g",0,0.440156800003024
"sub-001",38,"blau","blue",1,"congruent","b",1,0.503045000004931
"sub-001",39,"gelb","yellow",1,"congruent","g",1,0.563927199997124
"sub-001",40,"blau","yellow",0,"incongruent","g",1,0.476774599999771
"sub-001",41,"rot","red",1,"congruent","r",1,0.405146799996146
"sub-001",42,"gelb","yellow",1,"congruent","r",0,0.310361800002283
"sub-001",43,"gelb","blue",0,"incongruent","b",1,1.14558349999425
"sub-001",44,"rot","yellow",0,"incongruent","g",1,1.46930070000235
"sub-001",45,"blau","blue",1,"congruent","b",1,0.515486500007682
"sub-001",46,"rot","red",1,"congruent","r",1,0.474530600011349
"sub-001",47,"rot","blue",0,"incongruent","b",1,0.741991400005645
"sub-001",48,"gelb","red",0,"incongruent","r",1,0.531762500002515
"sub-001",49,"rot","blue",0,"incongruent","b",1,0.64938699999766
"sub-001",50,"gelb","blue",0,"incongruent","b",1,0.437473899990437
"sub-001",51,"gelb","yellow",1,"congruent","g",1,1.16468549999991
"sub-001",52,"rot","red",1,"congruent","r",1,0.438388900001883
"sub-001",53,"rot","yellow",0,"incongruent","r",0,0.446618000001763
"sub-001",54,"rot","red",1,"congruent","r",1,0.561830599996028
"sub-001",55,"gelb","yellow",1,"congruent","g",1,0.490198600004078
"sub-001",56,"blau","blue",1,"congruent","b",1,0.487295699989772
"sub-001",57,"blau","red",0,"incongruent","r",1,0.976142600004096
"sub-001",58,"blau","yellow",0,"incongruent","g",1,0.814997099994798
"sub-001",59,"gelb","red",0,"incongruent","r",1,1.1501125000068
"sub-001",60,"blau","blue",1,"congruent","b",1,0.701663799991366
"sub-001",61,"gelb","yellow",1,"congruent","g",1,0.519791600003373
"sub-001",62,"gelb","red",0,"incongruent","r",1,0.790999000004376
"sub-001",63,"blau","blue",1,"congruent","b",1,0.528417299996363
"sub-001",64,"rot","blue",0,"incongruent","b",1,0.412438500003191
"sub-001",65,"rot","yellow",0,"incongruent","g",1,1.19192520000797
"sub-001",66,"blau","yellow",0,"incongruent","g",1,0.368988100002753
"sub-001",67,"blau","red",0,"incongruent","r",1,0.772480700004962
"sub-001",68,"rot","red",1,"congruent","r",1,0.429094000006444
"sub-001",69,"rot","red",1,"congruent","r",1,0.331681299998308
"sub-001",70,"gelb","blue",0,"incongruent","g",0,0.697795499989297
"sub-001",71,"gelb","yellow",1,"congruent","g",1,0.523457999996026
"sub-001",72,"blau","blue",1,"congruent","b",1,0.502217100001872
"sub-001",73,"rot","red",1,"congruent","g",0,0.481377500007511
"sub-001",74,"blau","red",0,"incongruent","r",1,0.570181199989747
"sub-001",75,"blau","blue",1,"congruent","b",1,0.600158700006432
"sub-001",76,"gelb","yellow",1,"congruent","g",1,0.574987299987697
"sub-001",77,"blau","blue",1,"congruent","b",1,0.50236899999436
"sub-001",78,"gelb","red",0,"incongruent","r",1,0.884701000002678
"sub-001",79,"blau","yellow",0,"incongruent","g",1,0.618655199999921
"sub-001",80,"gelb","blue",0,"incongruent","b",1,0.782956399998511
"sub-001",81,"rot","red",1,"congruent","r",1,0.454233699987526
"sub-001",82,"rot","blue",0,"incongruent","b",1,0.657292600008077
"sub-001",83,"gelb","yellow",1,"congruent","r",0,0.510005100004491
"sub-001",84,"rot","yellow",0,"incongruent","g",1,0.79136990000552
"sub-001",85,"gelb","yellow",1,"congruent","g",1,0.381519400005345
"sub-001",86,"blau","blue",1,"congruent","b",1,0.459951900003944
"sub-001",87,"rot","blue",0,"incongruent","b",1,0.475937700000941
"sub-001",88,"rot","red",1,"congruent","r",1,0.589009500006796
"sub-001",89,"blau","yellow",0,"incongruent","g",1,0.410776700009592
"sub-001",90,"rot","yellow",0,"incongruent","g",1,0.340403299996979
"sub-001",91,"gelb","blue",0,"incongruent","b",1,0.610770800005412
"sub-001",92,"gelb","yellow",1,"congruent","g",1,0.449097799995798
"sub-001",93,"blau","blue",1,"congruent","b",1,0.445625799999107
"sub-001",94,"blau","red",0,"incongruent","r",1,0.486478899998474
"sub-001",95,"rot","red",1,"congruent","r",1,0.446021199997631
"sub-001",96,"gelb","red",0,"incongruent","r",1,0.382785299996613
"sub-001",97,"rot","yellow",0,"incongruent","g",1,0.55829509999603
"sub-001",98,"rot","red",1,"congruent","r",1,0.432981799996924
"sub-001",99,"blau","red",0,"incongruent","r",1,0.433404200011864
"sub-001",100,"gelb","yellow",1,"congruent","g",1,0.593849500000942
"sub-001",101,"gelb","blue",0,"incongruent","b",1,0.499756600009277
"sub-001",102,"blau","yellow",0,"incongruent","r",0,0.499279800002114
"sub-001",103,"rot","red",1,"congruent","r",1,0.541316199989524
"sub-001",104,"gelb","yellow",1,"congruent","g",1,0.495862099996884
"sub-001",105,"rot","blue",0,"incongruent","b",1,0.520256199990399
"sub-001",106,"gelb","red",0,"incongruent","r",1,0.662165200003074
"sub-001",107,"blau","blue",1,"congruent","b",1,0.526433399994858
"sub-001",108,"blau","blue",1,"congruent","b",1,0.468104800005676
"sub-001",109,"rot","red",1,"congruent","r",1,0.481606400004239
"sub-001",110,"blau","red",0,"incongruent","r",1,0.319874400011031
"sub-001",111,"gelb","blue",0,"incongruent","b",1,0.537565899998299
"sub-001",112,"rot","blue",0,"incongruent","b",1,0.413009700001567
"sub-001",113,"gelb","red",0,"incongruent","r",1,0.555007600007229
"sub-001",114,"gelb","yellow",1,"congruent","g",1,0.486180100007914
"sub-001",115,"rot","yellow",0,"incongruent","g",1,0.377446600003168
"sub-001",116,"blau","yellow",0,"incongruent","g",1,0.311811100007617
"sub-001",117,"blau","blue",1,"congruent","b",1,0.496413400003803
"sub-001",118,"rot","red",1,"congruent","r",1,0.564306699990993
"sub-001",119,"gelb","yellow",1,"congruent","r",0,0.403612999987672
"sub-001",120,"blau","blue",1,"congruent","b",1,0.545067500002915
"sub-002",1,"rot","red",1,"congruent","r",1,0.735631200004718
"sub-002",2,"gelb","yellow",1,"congruent","g",1,0.6175774000003
"sub-002",3,"gelb","red",0,"incongruent","r",1,0.764222400001017
"sub-002",4,"rot","yellow",0,"incongruent","g",1,0.709653900004923
"sub-002",5,"rot","blue",0,"incongruent","b",1,0.609202399995411
"sub-002",6,"blau","yellow",0,"incongruent","g",1,0.525750500004506
"sub-002",7,"blau","blue",1,"congruent","b",1,0.698657500004629
"sub-002",8,"gelb","blue",0,"incongruent","b",1,0.601689300005091
"sub-002",9,"blau","blue",1,"congruent","b",1,0.548339899993152
"sub-002",10,"gelb","yellow",1,"congruent","g",1,0.54301989999658
"sub-002",11,"blau","red",0,"incongruent","r",1,0.679837000003317
"sub-002",12,"rot","red",1,"congruent","r",1,0.610739900002955
"sub-002",13,"gelb","blue",0,"incongruent","b",1,0.54796530000749
"sub-002",14,"rot","red",1,"congruent","r",1,0.52999809999892
"sub-002",15,"blau","yellow",0,"incongruent","g",1,0.774667099991348
"sub-002",16,"gelb","red",0,"incongruent","r",1,0.711432399999467
"sub-002",17,"rot","yellow",0,"incongruent","g",1,1.35957980000239
"sub-002",18,"gelb","yellow",1,"congruent","g",1,0.547612700000172
"sub-002",19,"rot","red",1,"congruent","r",1,0.719366599994828
"sub-002",20,"gelb","yellow",1,"congruent","g",1,0.842415399994934
"sub-002",21,"rot","blue",0,"incongruent","b",1,1.09297779999906
"sub-002",22,"blau","red",0,"incongruent","r",1,0.62161569998716
"sub-002",23,"blau","blue",1,"congruent","b",1,0.523459899995942
"sub-002",24,"blau","blue",1,"congruent","b",1,0.594663700001547
"sub-002",25,"rot","blue",0,"incongruent","b",1,0.844266899992363
"sub-002",26,"blau","blue",1,"congruent","b",1,0.536934899995686
"sub-002",27,"gelb","red",0,"incongruent","r",1,1.27033470000606
"sub-002",28,"blau","blue",1,"congruent","b",1,0.523905499998364
"sub-002",29,"rot","yellow",0,"incongruent","g",1,0.421838599999319
"sub-002",30,"blau","yellow",0,"incongruent","g",1,0.576207900012378
"sub-002",31,"gelb","yellow",1,"congruent","g",1,0.475168300006771
"sub-002",32,"rot","red",1,"congruent","r",1,0.496189500001492
"sub-002",33,"gelb","yellow",1,"congruent","g",1,0.977959499999997
"sub-002",34,"rot","red",1,"congruent","r",1,0.51343399999314
"sub-002",35,"gelb","blue",0,"incongruent","b",1,0.606529500000761
"sub-002",36,"blau","red",0,"incongruent","r",1,0.44345059999614
"sub-002",37,"gelb","yellow",1,"congruent","g",1,0.595115799995256
"sub-002",38,"gelb","red",0,"incongruent","r",1,0.867158799999743
"sub-002",39,"blau","yellow",0,"incongruent","g",1,0.910671999998158
"sub-002",40,"blau","blue",1,"congruent","b",1,0.542973000003258
"sub-002",41,"rot","red",1,"congruent","r",1,0.512597499997355
"sub-002",42,"rot","red",1,"congruent","r",1,0.534359700002824
"sub-002",43,"rot","blue",0,"incongruent","b",1,0.570516499996302
"sub-002",44,"blau","red",0,"incongruent","r",1,0.856726199999684
"sub-002",45,"gelb","yellow",1,"congruent","g",1,0.473737500011339
"sub-002",46,"gelb","blue",0,"incongruent","b",1,0.323686199990334
"sub-002",47,"rot","yellow",0,"incongruent","r",0,0.516410600001109
"sub-002",48,"blau","blue",1,"congruent","b",1,0.568704200006323
"sub-002",49,"blau","red",0,"incongruent","r",1,0.582824600001913
"sub-002",50,"gelb","red",0,"incongruent","r",1,1.5119485000032
"sub-002",51,"rot","blue",0,"incongruent","b",1,0.661210599995684
"sub-002",52,"blau","blue",1,"congruent","b",1,0.501845100006904
"sub-002",53,"rot","red",1,"congruent","r",1,0.643116699997336
"sub-002",54,"blau","yellow",0,"incongruent","g",1,0.441729600002873
"sub-002",55,"gelb","yellow",1,"congruent","g",1,0.474690399991232
"sub-002",56,"blau","blue",1,"congruent","b",1,0.547989200000302
"sub-002",57,"gelb","yellow",1,"congruent","g",1,0.678828300005989
"sub-002",58,"gelb","blue",0,"incongruent","b",1,0.533490299989353
"sub-002",59,"rot","yellow",0,"incongruent","g",1,0.515500900000916
"sub-002",60,"rot","red",1,"congruent","r",1,0.482178699996439
"sub-002",61,"blau","blue",1,"congruent","b",1,0.473204199995962
"sub-002",62,"rot","red",1,"congruent","r",1,0.571921199996723
"sub-002",63,"blau","yellow",0,"incongruent","g",1,0.811888700001873
"sub-002",64,"rot","yellow",0,"incongruent","g",1,0.658512000009068
"sub-002",65,"gelb","yellow",1,"congruent","g",1,0.691274099997827
"sub-002",66,"rot","red",1,"congruent","r",1,0.483192200001213
"sub-002",67,"blau","blue",1,"congruent","b",1,0.402447300002677
"sub-002",68,"gelb","red",0,"incongruent","g",0,0.658300600000075
"sub-002",69,"rot","blue",0,"incongruent","b",1,1.53969679999864
"sub-002",70,"gelb","yellow",1,"congruent","g",1,0.496400499992887
"sub-002",71,"gelb","blue",0,"incongruent","b",1,0.554097799991723
"sub-002",72,"blau","red",0,"incongruent","r",1,0.636370000007446
"sub-002",73,"gelb","yellow",1,"congruent","g",1,0.60845960000006
"sub-002",74,"gelb","yellow",1,"congruent","g",1,0.573973499995191
"sub-002",75,"blau","yellow",0,"incongruent","g",1,0.650737699994352
"sub-002",76,"rot","blue",0,"incongruent","b",1,0.523246900003869
"sub-002",77,"blau","blue",1,"congruent","b",1,0.479869800008601
"sub-002",78,"blau","blue",1,"congruent","b",1,0.680491000006441
"sub-002",79,"rot","yellow",0,"incongruent","g",1,1.07281139999395
"sub-002",80,"rot","red",1,"congruent","r",1,0.564561599996523
"sub-002",81,"rot","red",1,"congruent","r",1,0.706635000009555
"sub-002",82,"gelb","blue",0,"incongruent","b",1,0.51809399999911
"sub-002",83,"gelb","red",0,"incongruent","r",1,0.517992400011281
"sub-002",84,"blau","red",0,"incongruent","r",1,0.47570780001115
"sub-002",85,"rot","red",1,"congruent","r",1,0.468020400003297
"sub-002",86,"gelb","red",0,"incongruent","r",1,0.533370599994669
"sub-002",87,"gelb","yellow",1,"congruent","g",1,1.1037534000061
"sub-002",88,"blau","red",0,"incongruent","r",1,0.526241800005664
"sub-002",89,"gelb","blue",0,"incongruent","g",0,0.771085400003358
"sub-002",90,"rot","yellow",0,"incongruent","r",0,0.622733700001845
"sub-002",91,"blau","blue",1,"congruent","b",1,0.977285600005416
"sub-002",92,"rot","red",1,"congruent","r",1,0.481330199996591
"sub-002",93,"gelb","yellow",1,"congruent","g",1,0.424264800007222
"sub-002",94,"blau","yellow",0,"incongruent","b",0,0.617229099996621
"sub-002",95,"blau","blue",1,"congruent","b",1,0.719692599988775
"sub-002",96,"rot","blue",0,"incongruent","b",1,0.58513339998899
"sub-002",97,"gelb","yellow",1,"congruent","g",1,0.361639800001285
"sub-002",98,"rot","red",1,"congruent","r",1,0.523993000009796
"sub-002",99,"rot","blue",0,"incongruent","g",0,0.98703220000607
"sub-002",100,"blau","red",0,"incongruent","r",1,1.34784420000506
"sub-002",101,"blau","blue",1,"congruent","b",1,0.962514900005772
"sub-002",102,"gelb","red",0,"incongruent","r",1,0.767078699995182
"sub-002",103,"blau","blue",1,"congruent","b",1,0.54333499999484
"sub-002",104,"rot","red",1,"congruent","r",1,0.561668300011661
"sub-002",105,"blau","yellow",0,"incongruent","g",1,0.337637000004179
"sub-002",106,"gelb","blue",0,"incongruent","b",1,0.388479499990353
"sub-002",107,"rot","yellow",0,"incongruent","g",1,0.591358099991339
"sub-002",108,"gelb","yellow",1,"congruent","g",1,0.5649623000063
"sub-002",109,"rot","blue",0,"incongruent","b",1,0.398259199995664
"sub-002",110,"rot","yellow",0,"incongruent","g",1,1.03450320000411
"sub-002",111,"blau","blue",1,"congruent","b",1,0.485085299995262
"sub-002",112,"rot","red",1,"congruent","r",1,0.33277100000123
"sub-002",113,"gelb","yellow",1,"congruent","g",1,0.544512799999211
"sub-002",114,"blau","blue",1,"congruent","b",1,0.460143200005405
"sub-002",115,"blau","yellow",0,"incongruent","g",1,0.441418200003682
"sub-002",116,"gelb","blue",0,"incongruent","b",1,0.870693899996695
"sub-002",117,"blau","red",0,"incongruent","r",1,0.413133399997605
"sub-002",118,"rot","red",1,"congruent","r",1,0.623724199991557
"sub-002",119,"gelb","yellow",1,"congruent","g",1,0.462648500004434
"sub-002",120,"gelb","red",0,"incongruent","r",1,0.640898700003163
"sub-003",1,"rot","red",1,"congruent","r",1,0.894253399994341
"sub-003",2,"gelb","yellow",1,"congruent","g",1,0.750540299995919
"sub-003",3,"blau","yellow",0,"incongruent","g",1,0.901173299993388
"sub-003",4,"blau","red",0,"incongruent","r",1,0.66504160000477
"sub-003",5,"gelb","red",0,"incongruent","r",1,0.656518999996479
"sub-003",6,"blau","blue",1,"congruent","b",1,1.04950230001123
"sub-003",7,"rot","red",1,"congruent","r",1,0.712221900001168
"sub-003",8,"gelb","blue",0,"incongruent","b",1,0.706688099991879
"sub-003",9,"gelb","yellow",1,"congruent","g",1,0.451595999998972
"sub-003",10,"blau","blue",1,"congruent","b",1,0.833670899999561
"sub-003",11,"rot","blue",0,"incongruent","b",1,1.0764177999954
"sub-003",12,"rot","yellow",0,"incongruent","g",1,0.746448200006853
"sub-003",13,"gelb","yellow",1,"congruent","g",1,0.880910399995628
"sub-003",14,"blau","yellow",0,"incongruent","g",1,0.581477699990501
"sub-003",15,"blau","red",0,"incongruent","r",1,0.78324469999643
"sub-003",16,"blau","blue",1,"congruent","b",1,0.862914099998306
"sub-003",17,"rot","yellow",0,"incongruent","g",1,0.596035800001118
"sub-003",18,"gelb","blue",0,"incongruent","b",1,0.823353900006623
"sub-003",19,"gelb","red",0,"incongruent","r",1,0.663282399997115
"sub-003",20,"gelb","yellow",1,"congruent","g",1,0.651433499995619
"sub-003",21,"blau","blue",1,"congruent","b",1,0.497110299998894
"sub-003",22,"rot","blue",0,"incongruent","b",1,0.595198499999242
"sub-003",23,"rot","red",1,"congruent","r",1,0.596182499997667
"sub-003",24,"rot","red",1,"congruent","r",1,0.60739370000374
"sub-003",25,"gelb","yellow",1,"congruent","g",1,0.969050699990476
"sub-003",26,"rot","red",1,"congruent","r",1,0.553393199996208
"sub-003",27,"gelb","yellow",1,"congruent","g",1,0.754567800002405
"sub-003",28,"blau","red",0,"incongruent","r",1,0.713089600001695
"sub-003",29,"gelb","red",0,"incongruent","r",1,0.644503999996232
"sub-003",30,"rot","red",1,"congruent","r",1,0.888924399987445
"sub-003",31,"blau","blue",1,"congruent","b",1,0.807914500008337
"sub-003",32,"gelb","blue",0,"incongruent","b",1,0.672281499995734
"sub-003",33,"blau","blue",1,"congruent","b",1,0.598279700003332
"sub-003",34,"blau","yellow",0,"incongruent","g",1,0.729511700003059
"sub-003",35,"rot","yellow",0,"incongruent","g",1,0.884132999999565
"sub-003",36,"rot","blue",0,"incongruent","b",1,0.612638999999035
"sub-003",37,"blau","blue",1,"congruent","b",1,0.508572100006859
"sub-003",38,"rot","red",1,"congruent","r",1,0.578713499999139
"sub-003",39,"rot","blue",0,"incongruent","b",1,0.835534400001052
"sub-003",40,"gelb","blue",0,"incongruent","b",1,0.589117399998941
"sub-003",41,"gelb","yellow",1,"congruent","g",1,0.731677999996464
"sub-003",42,"blau","red",0,"incongruent","r",1,0.642714199988404
"sub-003",43,"blau","yellow",0,"incongruent","g",1,0.89485210001294
"sub-003",44,"gelb","yellow",1,"congruent","g",1,0.731101899989881
"sub-003",45,"gelb","red",0,"incongruent","r",1,0.765757000001031
"sub-003",46,"rot","red",1,"congruent","r",1,0.5973590999929
"sub-003",47,"blau","blue",1,"congruent","b",1,0.554002200005925
"sub-003",48,"rot","yellow",0,"incongruent","g",1,0.853019200003473
"sub-003",49,"rot","yellow",0,"incongruent","g",1,0.546167100008461
"sub-003",50,"gelb","yellow",1,"congruent","g",1,0.551279999999679
"sub-003",51,"gelb","yellow",1,"congruent","g",1,0.60392700000375
"sub-003",52,"gelb","blue",0,"incongruent","b",1,0.693080699988059
"sub-003",53,"blau","yellow",0,"incongruent","g",1,0.789586800005054
"sub-003",54,"gelb","red",0,"incongruent","r",1,0.702410500001861
"sub-003",55,"rot","red",1,"congruent","r",1,0.709590900005423
"sub-003",56,"rot","blue",0,"incongruent","b",1,0.613993999999366
"sub-003",57,"blau","red",0,"incongruent","r",1,0.500870000003488
"sub-003",58,"blau","blue",1,"congruent","b",1,0.810356399990269
"sub-003",59,"rot","red",1,"congruent","r",1,0.812165600000299
"sub-003",60,"blau","blue",1,"congruent","b",1,0.699224299998605
"sub-003",61,"blau","blue",1,"congruent","b",1,1.062156400003
"sub-003",62,"blau","blue",1,"congruent","b",1,0.688473600006546
"sub-003",63,"gelb","red",0,"incongruent","r",1,0.696028699996532
"sub-003",64,"blau","red",0,"incongruent","r",1,0.728785200000857
"sub-003",65,"blau","yellow",0,"incongruent","g",1,0.53742369999236
"sub-003",66,"rot","red",1,"congruent","r",1,0.727874700009124
"sub-003",67,"rot","yellow",0,"incongruent","g",1,0.733519700006582
"sub-003",68,"gelb","blue",0,"incongruent","b",1,0.580394000004162
"sub-003",69,"rot","red",1,"congruent","r",1,0.696621399998548
"sub-003",70,"rot","blue",0,"incongruent","b",1,0.717154099998879
"sub-003",71,"gelb","yellow",1,"congruent","g",1,0.754376699987915
"sub-003",72,"gelb","yellow",1,"congruent","g",1,0.646837799999048
"sub-003",73,"blau","yellow",0,"incongruent","g",1,0.609991899997112
"sub-003",74,"gelb","blue",0,"incongruent","b",1,0.627751200008788
"sub-003",75,"gelb","yellow",1,"congruent","g",1,0.762879200003226
"sub-003",76,"blau","blue",1,"congruent","b",1,0.79542219999712
"sub-003",77,"rot","blue",0,"incongruent","b",1,0.607163200009381
"sub-003",78,"rot","yellow",0,"incongruent","g",1,1.02652410000155
"sub-003",79,"rot","red",1,"congruent","r",1,0.606504800001858
"sub-003",80,"blau","blue",1,"congruent","b",1,0.671403100001044
"sub-003",81,"gelb","red",0,"incongruent","g",0,0.532644300008542
"sub-003",82,"gelb","yellow",1,"congruent","g",1,0.659571099997265
"sub-003",83,"blau","red",0,"incongruent","r",1,0.680563599991729
"sub-003",84,"rot","red",1,"congruent","r",1,0.649468600007822
"sub-003",85,"blau","red",0,"incongruent","r",1,1.36648379999679
"sub-003",86,"rot","yellow",0,"incongruent","g",1,0.682720000011614
"sub-003",87,"blau","blue",1,"congruent","b",1,0.522712000005413
"sub-003",88,"gelb","yellow",1,"congruent","g",1,0.607396599996719
"sub-003",89,"blau","yellow",0,"incongruent","g",1,0.594564900005935
"sub-003",90,"gelb","yellow",1,"congruent","g",1,0.608561500004726
"sub-003",91,"rot","red",1,"congruent","r",1,0.62731630000053
"sub-003",92,"rot","blue",0,"incongruent","b",1,0.602195999992546
"sub-003",93,"gelb","blue",0,"incongruent","b",1,0.708941200005938
"sub-003",94,"blau","blue",1,"congruent","b",1,0.651533299998846
"sub-003",95,"rot","red",1,"congruent","r",1,0.622569400002249
"sub-003",96,"gelb","red",0,"incongruent","r",1,0.725052299996605
"sub-003",97,"rot","red",1,"congruent","r",1,0.71120879999944
"sub-003",98,"rot","yellow",0,"incongruent","g",1,0.964822499998263
"sub-003",99,"blau","red",0,"incongruent","r",1,0.651784200003021
"sub-003",100,"gelb","red",0,"incongruent","r",1,0.860579999993206
"sub-003",101,"rot","blue",0,"incongruent","b",1,0.875197200002731
"sub-003",102,"rot","red",1,"congruent","r",1,0.673578799993265
"sub-003",103,"blau","yellow",0,"incongruent","g",1,0.587943000005907
"sub-003",104,"gelb","yellow",1,"congruent","g",1,0.850427400000626
"sub-003",105,"blau","blue",1,"congruent","r",0,0.790844500006642
"sub-003",106,"gelb","yellow",1,"congruent","g",1,0.799653200010653
"sub-003",107,"gelb","blue",0,"incongruent","b",1,0.736734099991736
"sub-003",108,"blau","blue",1,"congruent","b",1,0.66919470000721
"sub-003",109,"blau","blue",1,"congruent","b",1,0.516938300002948
"sub-003",110,"blau","yellow",0,"incongruent","g",1,1.24708380000084
"sub-003",111,"gelb","red",0,"incongruent","r",1,1.12476859999879
"sub-003",112,"blau","blue",1,"congruent","b",1,0.915194200002588
"sub-003",113,"gelb","yellow",1,"congruent","g",1,0.747621700007585
"sub-003",114,"blau","red",0,"incongruent","r",1,0.966822999995202
"sub-003",115,"gelb","yellow",1,"congruent","g",1,0.826089800000773
"sub-003",116,"gelb","blue",0,"incongruent","b",1,0.713974099999177
"sub-003",117,"rot","red",1,"congruent","r",1,1.09129510000639
"sub-003",118,"rot","red",1,"congruent","r",1,0.739592099998845
"sub-003",119,"rot","blue",0,"incongruent","b",1,0.873223699993105
"sub-003",120,"rot","yellow",0,"incongruent","g",1,0.785657800006447
"sub-004",1,"blau","blue",1,"congruent","b",1,0.954619600030128
"sub-004",2,"rot","yellow",0,"incongruent","r",0,0.49051169998711
"sub-004",3,"blau","blue",1,"congruent","b",1,0.62588720000349
"sub-004",4,"rot","red",1,"congruent","r",1,0.672411600011401
"sub-004",5,"gelb","yellow",1,"congruent","g",1,0.382496599981096
"sub-004",6,"gelb","blue",0,"incongruent","b",1,1.03969970002072
"sub-004",7,"blau","yellow",0,"incongruent","r",0,1.01372330001323
"sub-004",8,"rot","red",1,"congruent","r",1,0.468287099967711
"sub-004",9,"rot","blue",0,"incongruent","b",1,1.66854169999715
"sub-004",10,"gelb","red",0,"incongruent","r",1,1.38082389999181
"sub-004",11,"gelb","yellow",1,"congruent","g",1,0.642591400013771
"sub-004",12,"blau","red",0,"incongruent","b",0,0.493162099970505
"sub-004",13,"blau","blue",1,"congruent","b",1,0.832365900045261
"sub-004",14,"blau","blue",1,"congruent","b",1,0.652320399996825
"sub-004",15,"gelb","blue",0,"incongruent","b",1,0.682667200046126
"sub-004",16,"gelb","yellow",1,"congruent","g",1,0.673934000020381
"sub-004",17,"blau","yellow",0,"incongruent","g",1,0.845971599977929
"sub-004",18,"rot","red",1,"congruent","r",1,0.66799569997238
"sub-004",19,"rot","red",1,"congruent","r",1,0.568410100007895
"sub-004",20,"blau","red",0,"incongruent","r",1,0.66472189995693
"sub-004",21,"rot","yellow",0,"incongruent","g",1,2.00066359998891
"sub-004",22,"gelb","red",0,"incongruent","r",1,0.753478600003291
"sub-004",23,"rot","blue",0,"incongruent","b",1,0.801562000007834
"sub-004",24,"gelb","yellow",1,"congruent","g",1,0.82439909997629
"sub-004",25,"rot","red",1,"congruent","r",1,0.821922700037248
"sub-004",26,"gelb","yellow",1,"congruent","g",1,0.609628600010183
"sub-004",27,"rot","blue",0,"incongruent","b",1,0.855646299954969
"sub-004",28,"gelb","red",0,"incongruent","r",1,0.795546100009233
"sub-004",29,"gelb","blue",0,"incongruent","b",1,0.886550800001714
"sub-004",30,"blau","blue",1,"congruent","b",1,0.601569099992048
"sub-004",31,"rot","red",1,"congruent","r",1,0.448031200037804
"sub-004",32,"blau","red",0,"incongruent","b",0,0.532573900010902
"sub-004",33,"gelb","yellow",1,"congruent","g",1,0.6377727999934
"sub-004",34,"blau","yellow",0,"incongruent","b",0,0.574317699996755
"sub-004",35,"rot","yellow",0,"incongruent","g",1,1.03212280001026
"sub-004",36,"blau","blue",1,"congruent","b",1,0.541943200048991
"sub-004",37,"gelb","blue",0,"incongruent","b",1,0.783110299962573
"sub-004",38,"rot","red",1,"congruent","r",1,0.617712899984326
"sub-004",39,"rot","blue",0,"incongruent","b",1,1.07982779998565
"sub-004",40,"blau","blue",1,"congruent","b",1,0.63293080002768
"sub-004",41,"gelb","yellow",1,"congruent","g",1,0.894465699966531
